Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99970E-1	-2.46746E-3	-1.54216E+1	3.83253E-3	-6.05753E-3	1.88128E-1
-7.99992E-1	-1.66173E-3	-1.03858E+1	-1.42005E-2	-8.92573E-3	-3.75560E-1
-5.99975E-1	-9.87770E-4	-6.17356E+0	-5.27027E-2	-2.13756E-3	-6.21372E-1
-3.99962E-1	-4.85404E-4	-3.03377E+0	-9.17177E-2	-3.33933E-2	-3.54246E-1
-2.00004E-1	-1.65020E-4	-1.03137E+0	-4.02368E-1	-8.94930E-2	-2.64198E-1
3.54767E-5	1.18248E-9	7.39050E-6	-1.56205E+8	-1.84470E+4	-1.30365E-1
2.00028E-1	1.40306E-4	8.76913E-1	1.77582E-1	-9.29309E-2	9.91509E-2
3.99976E-1	3.69467E-4	2.30917E+0	-7.51224E-2	2.93910E-2	-2.20856E-1
5.99972E-1	7.22030E-4	4.51269E+0	5.58221E-3	-4.81605E-3	4.81086E-2
7.99979E-1	1.20476E-3	7.52975E+0	-1.47741E-2	-7.21647E-3	-2.83276E-1
9.99983E-1	1.84705E-3	1.15441E+1	8.13690E-4	-5.38864E-3	2.98992E-2
1.19999E+0	2.64543E-3	1.65339E+1	-3.49616E-3	-5.05485E-3	-2.20798E-1
1.39999E+0	3.59121E-3	2.24451E+1	1.96106E-3	1.74691E-3	1.96150E-1
1.59999E+0	4.67075E-3	2.91922E+1	-3.14537E-3	-1.16919E-3	-4.67633E-1
1.79998E+0	5.87561E-3	3.67226E+1	-2.35771E-3	-5.02119E-4	-4.96067E-1
1.99996E+0	7.18882E-3	4.49301E+1	-1.80170E-3	-3.66529E-3	-5.15338E-1
2.19993E+0	8.59518E-3	5.37199E+1	-1.04275E-3	-8.04482E-4	-3.92259E-1
2.39993E+0	1.00927E-2	6.30794E+1	-9.74153E-4	-2.22715E-3	-4.69422E-1
2.59991E+0	1.16596E-2	7.28725E+1	-1.35368E-3	-1.55287E-3	-8.16372E-1
2.79985E+0	1.32946E-2	8.30913E+1	-5.21588E-4	-1.36348E-5	-3.86249E-1
2.99978E+0	1.49901E-2	9.36881E+1	-3.98467E-4	-3.69616E-4	-3.56465E-1
3.19984E+0	1.67458E-2	1.04661E+2	-1.07792E-4	1.19160E-4	-1.14908E-1
3.39980E+0	1.85485E-2	1.15928E+2	-9.02722E-5	2.47397E-4	-1.13252E-1
3.55562E+0	2.00009E-2	1.25006E+2	-7.03419E-4	-6.54983E-4	-9.95197E-1
