Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99970E-1	-1.08266E-6	-6.76663E-3	7.22483E+0	4.24651E+0	1.55610E-1
-7.99989E-1	-6.39360E-7	-3.99600E-3	1.42595E+1	-4.44100E+1	1.45099E-1
-5.99963E-1	-3.36864E-7	-2.10540E-3	-1.11601E+0	-7.02111E+1	-4.48722E-3
-3.99956E-1	-1.59294E-7	-9.95587E-4	-3.56844E+1	-1.01600E+2	-4.52293E-2
-1.99998E-1	-5.72658E-8	-3.57911E-4	2.25047E+3	-2.21065E+2	5.12772E-1
5.48363E-5	1.70903E-8	1.06814E-4	1.93008E+7	-1.75433E+3	3.59851E-1
2.00037E-1	7.84305E-8	4.90191E-4	3.91353E+2	-3.30879E+2	1.22150E-1
3.99976E-1	1.86829E-7	1.16768E-3	9.55553E+1	-5.37735E+1	1.42057E-1
5.99965E-1	3.70806E-7	2.31754E-3	-6.75155E+1	-8.29852E+1	-2.98818E-1
7.99979E-1	6.67441E-7	4.17151E-3	6.83082E+1	-2.41310E+1	7.25595E-1
9.99984E-1	1.10921E-6	6.93256E-3	3.66198E+0	-2.48696E+0	8.08078E-2
1.19998E+0	1.75979E-6	1.09987E-2	1.06760E+1	-1.36249E+1	4.48512E-1
1.39999E+0	2.73408E-6	1.70880E-2	-1.86608E-1	-7.29282E+0	-1.42101E-2
1.60000E+0	4.15599E-6	2.59749E-2	2.43227E+0	-4.13290E+0	3.21763E-1
1.79998E+0	6.23097E-6	3.89436E-2	-6.39453E-1	-1.84544E+0	-1.42680E-1
1.99997E+0	9.18020E-6	5.73763E-2	4.33573E-1	-3.81978E+0	1.58368E-1
2.19992E+0	1.36423E-5	8.52644E-2	8.55563E-1	-8.46476E-1	5.10830E-1
2.39996E+0	1.98561E-5	1.24101E-1	2.02402E-1	-1.52018E+0	1.91886E-1
2.59995E+0	2.91957E-5	1.82473E-1	1.25252E-1	-4.48769E-1	1.89147E-1
2.79993E+0	4.32546E-5	2.70341E-1	3.42855E-1	-6.93419E-1	8.26076E-1
2.99982E+0	6.59140E-5	4.11963E-1	9.06396E-1	-2.55483E-1	3.56550E+0
3.19981E+0	1.00896E-4	6.30600E-1	1.07596E+0	1.06858E-1	6.91076E+0
3.39980E+0	1.71866E-4	1.07416E+0	1.13623E+0	2.77642E-1	1.32080E+1
3.59982E+0	2.81163E-4	1.75727E+0	1.09592E+0	3.16392E-1	2.20672E+1
3.79979E+0	4.46912E-4	2.79320E+0	1.02939E+0	4.25699E-1	3.47771E+1
3.99974E+0	5.75126E-4	3.59454E+0	1.15541E+0	4.96129E-1	5.28761E+1
4.19974E+0	8.19659E-4	5.12287E+0	1.05050E+0	4.43256E-1	7.19418E+1
4.39970E+0	1.04008E-3	6.50050E+0	1.06065E+0	5.10308E-1	9.65593E+1
4.59973E+0	1.26517E-3	7.90731E+0	1.05401E+0	5.43117E-1	1.22027E+2
4.80002E+0	1.50167E-3	9.38544E+0	1.02244E+0	5.43299E-1	1.46618E+2
5.00005E+0	1.75438E-3	1.09649E+1	1.01001E+0	5.65153E-1	1.76261E+2
5.20000E+0	2.02909E-3	1.26818E+1	9.77003E-1	5.73754E-1	2.05084E+2
5.40003E+0	2.32995E-3	1.45622E+1	9.59127E-1	5.85570E-1	2.40076E+2
5.60005E+0	2.63078E-3	1.64424E+1	9.36386E-1	6.01627E-1	2.74449E+2
5.80011E+0	2.98958E-3	1.86849E+1	9.16357E-1	6.06711E-1	3.16112E+2
6.00007E+0	3.39037E-3	2.11898E+1	8.79228E-1	5.99838E-1	3.55824E+2
6.20012E+0	3.83299E-3	2.39562E+1	8.53383E-1	6.05927E-1	4.03471E+2
6.40008E+0	4.30523E-3	2.69077E+1	8.22103E-1	6.02070E-1	4.50649E+2
6.60009E+0	4.82612E-3	3.01632E+1	7.97116E-1	5.98890E-1	5.05126E+2
6.79998E+0	5.40373E-3	3.37733E+1	7.62360E-1	5.90027E-1	5.57303E+2
6.99998E+0	6.01575E-3	3.75984E+1	7.38616E-1	5.89826E-1	6.18779E+2
7.19991E+0	6.68902E-3	4.18064E+1	7.07633E-1	5.85123E-1	6.77997E+2
7.39996E+0	7.40995E-3	4.63122E+1	6.83404E-1	5.80448E-1	7.45508E+2
7.59989E+0	8.18531E-3	5.11582E+1	6.53938E-1	5.69527E-1	8.09300E+2
7.79995E+0	9.01880E-3	5.63675E+1	6.32256E-1	5.65604E-1	8.84838E+2
7.99996E+0	9.89258E-3	6.18286E+1	6.06470E-1	5.56706E-1	9.54853E+2
8.19992E+0	1.08367E-2	6.77294E+1	5.86132E-1	5.51891E-1	1.03617E+3
8.39997E+0	1.18248E-2	7.39050E+1	5.64592E-1	5.44968E-1	1.11567E+3
8.59993E+0	1.28655E-2	8.04094E+1	5.42883E-1	5.38097E-1	1.19497E+3
8.79991E+0	1.39712E-2	8.73200E+1	5.25486E-1	5.31870E-1	1.28530E+3
8.99995E+0	1.51261E-2	9.45381E+1	5.05434E-1	5.23316E-1	1.36887E+3
9.19989E+0	1.63405E-2	1.02128E+2	4.89553E-1	5.19639E-1	1.46413E+3
9.39990E+0	1.76147E-2	1.10092E+2	4.70768E-1	5.09979E-1	1.55073E+3
9.60015E+0	1.89545E-2	1.18466E+2	4.56260E-1	5.04559E-1	1.65171E+3
9.74098E+0	2.00006E-2	1.25004E+2	4.42410E-1	4.97738E-1	1.71475E+3
