Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99964E-1	-1.62841E-6	-1.01776E-2	1.84198E+0	-1.25600E+1	5.96710E-2
-7.99979E-1	-1.00134E-6	-6.25838E-3	2.12642E+1	-1.76473E+0	3.38875E-1
-5.99949E-1	-6.02378E-7	-3.76486E-3	4.84032E+0	7.79499E+0	3.48007E-2
-3.99942E-1	-3.03636E-7	-1.89772E-3	-2.39946E+1	5.25675E+1	-5.79688E-2
-1.99978E-1	-1.01471E-7	-6.34194E-4	1.90174E+3	3.24381E+1	7.67725E-1
9.80139E-5	5.19919E-10	3.24949E-6	6.12792E+8	-9.80449E+2	6.21251E-1
2.00086E-1	9.54452E-8	5.96533E-4	-3.89790E+2	6.20164E+1	-1.48092E-1
4.00035E-1	2.58700E-7	1.61688E-3	1.06961E+2	1.36548E+0	2.20216E-1
6.00030E-1	5.33101E-7	3.33188E-3	4.10634E+1	4.27162E+1	2.61317E-1
8.00042E-1	8.71348E-7	5.44592E-3	-2.35655E+1	-1.50668E+1	-3.26822E-1
1.00005E+0	1.38777E-6	8.67356E-3	-2.38829E+0	-1.48236E+1	-6.59412E-2
1.20006E+0	2.04394E-6	1.27746E-2	-1.64103E+0	-3.41196E+0	-8.00787E-2
1.40006E+0	2.75903E-6	1.72439E-2	1.16400E+0	-7.20492E+0	8.94511E-2
1.60007E+0	3.78065E-6	2.36291E-2	-1.03704E+0	-1.19657E+0	-1.24805E-1
1.80005E+0	4.97138E-6	3.10711E-2	2.17601E+0	-3.15117E+0	3.87393E-1
2.00004E+0	6.64304E-6	4.15190E-2	1.27265E+0	-1.67736E+0	3.36391E-1
2.20050E+0	8.66617E-6	5.41636E-2	2.83216E-2	4.28937E-2	1.07447E-2
2.40045E+0	1.17124E-5	7.32025E-2	1.59598E+0	-5.96679E-1	8.92680E-1
2.60041E+0	1.48157E-5	9.25981E-2	3.92855E-1	-8.88246E-2	3.01111E-1
2.80041E+0	1.97042E-5	1.23151E-1	7.51649E-1	6.58179E-1	8.25136E-1
3.00037E+0	2.69527E-5	1.68454E-1	1.30533E+0	1.06778E+0	2.10004E+0
3.20035E+0	3.80074E-5	2.37546E-1	1.84931E+0	7.78993E-2	4.47512E+0
3.40026E+0	5.34222E-5	3.33889E-1	1.80664E+0	4.92834E-1	6.52884E+0
3.60027E+0	7.96839E-5	4.98024E-1	0.00000E+0	0.00000E+0	0.00000E+0
3.80033E+0	1.17856E-4	7.36600E-1	0.00000E+0	0.00000E+0	0.00000E+0
4.00028E+0	1.66811E-4	1.04257E+0	1.93051E+0	8.25694E-1	2.56281E+1
4.20029E+0	2.36666E-4	1.47916E+0	1.79339E+0	7.44391E-1	3.54666E+1
4.40017E+0	3.25615E-4	2.03509E+0	1.68385E+0	8.27999E-1	4.79962E+1
4.60019E+0	4.35856E-4	2.72410E+0	1.59751E+0	7.86000E-1	6.37224E+1
4.80056E+0	5.65560E-4	3.53475E+0	1.47790E+0	8.11404E-1	7.98263E+1
