	Timestamp	Filtered Rate: CBP	Filtered Rate: tBuO-BsubPc	Source Power: CBP	Source Power: tBuO-BsubPc	Thickness: CBP	Thickness: tBuO-BsubPc	State: CBP	State: tBuO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: tBuO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: tBuO-BsubPc
1025	12:22:08	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1026	12:22:09	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1027	12:22:10	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1028	12:22:11	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1029	12:22:12	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1030	12:22:13	-0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1031	12:22:14	-0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1032	12:22:15	-0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1033	12:22:16	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1034	12:22:17	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1035	12:22:18	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1036	12:22:19	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1037	12:22:20	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1038	12:22:21	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1039	12:22:22	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1040	12:22:23	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1041	12:22:24	0.000	0.002	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1042	12:22:25	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1043	12:22:26	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1044	12:22:27	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1045	12:22:28	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1046	12:22:29	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1047	12:22:30	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1048	12:22:31	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1049	12:22:32	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1050	12:22:33	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1051	12:22:34	0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1052	12:22:35	0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1053	12:22:36	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1054	12:22:37	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1055	12:22:38	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1056	12:22:39	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1057	12:22:40	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1058	12:22:41	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1059	12:22:42	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1060	12:22:43	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1061	12:22:44	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1062	12:22:45	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1063	12:22:46	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1064	12:22:47	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1065	12:22:48	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1066	12:22:49	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1067	12:22:50	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1068	12:22:51	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1069	12:22:52	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1070	12:22:53	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1071	12:22:54	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1072	12:22:55	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1073	12:22:56	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1074	12:22:57	-0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1075	12:22:58	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1076	12:22:59	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1077	12:23:00	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1078	12:23:01	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1079	12:23:02	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1080	12:23:03	0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1081	12:23:04	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1082	12:23:05	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1083	12:23:06	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1084	12:23:07	-0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1085	12:23:08	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1086	12:23:09	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1087	12:23:10	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1088	12:23:11	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1089	12:23:12	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1090	12:23:13	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1091	12:23:14	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1092	12:23:15	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1093	12:23:16	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1094	12:23:17	-0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1095	12:23:18	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1096	12:23:19	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1097	12:23:20	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1098	12:23:21	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1099	12:23:22	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1100	12:23:23	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1101	12:23:24	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1102	12:23:25	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1103	12:23:26	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1104	12:23:27	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1105	12:23:28	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1106	12:23:29	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1107	12:23:30	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1108	12:23:31	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	791
1109	12:23:32	0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	791
1110	12:23:33	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1111	12:23:34	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1112	12:23:35	0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1113	12:23:36	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1114	12:23:37	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1115	12:23:38	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1116	12:23:39	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1117	12:23:40	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1118	12:23:41	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1119	12:23:42	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1120	12:23:43	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1121	12:23:44	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1122	12:23:45	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1123	12:23:46	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1124	12:23:47	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1125	12:23:48	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1126	12:23:49	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1127	12:23:50	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1128	12:23:51	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1129	12:23:52	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1130	12:23:53	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1131	12:23:54	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1132	12:23:55	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1133	12:23:56	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1134	12:23:57	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1135	12:23:58	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1136	12:23:59	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1137	12:24:00	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1138	12:24:01	-0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1139	12:24:02	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1140	12:24:03	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1141	12:24:04	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1142	12:24:05	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1143	12:24:06	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1144	12:24:07	0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1145	12:24:08	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1146	12:24:09	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1147	12:24:10	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1148	12:24:11	-0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1149	12:24:12	-0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1150	12:24:13	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1151	12:24:14	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1152	12:24:15	0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1153	12:24:16	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1154	12:24:17	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1155	12:24:18	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	783
1156	12:24:19	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	783
1157	12:24:20	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1158	12:24:21	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1159	12:24:22	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1160	12:24:23	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1161	12:24:24	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1162	12:24:25	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1163	12:24:26	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1164	12:24:27	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1165	12:24:28	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1166	12:24:29	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1167	12:24:30	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1168	12:24:31	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1169	12:24:32	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1170	12:24:33	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1171	12:24:34	-0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1172	12:24:35	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1173	12:24:36	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1174	12:24:37	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1175	12:24:38	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1176	12:24:39	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1177	12:24:40	-0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1178	12:24:41	-0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1179	12:24:42	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1180	12:24:43	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1181	12:24:44	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1182	12:24:45	0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1183	12:24:46	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1184	12:24:47	-0.001	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1185	12:24:48	0.000	0.003	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1186	12:24:49	-0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1187	12:24:50	-0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1188	12:24:51	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1189	12:24:52	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1190	12:24:53	-0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1191	12:24:54	-0.001	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1192	12:24:55	-0.001	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1193	12:24:56	-0.001	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1194	12:24:57	-0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1195	12:24:58	-0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1196	12:24:59	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1197	12:25:00	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1198	12:25:01	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1199	12:25:02	-0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1200	12:25:03	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1201	12:25:04	-0.001	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1202	12:25:05	-0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1203	12:25:06	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1204	12:25:07	-0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1205	12:25:08	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1206	12:25:09	-0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1207	12:25:10	-0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1208	12:25:11	0.001	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1209	12:25:12	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1210	12:25:13	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1211	12:25:14	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1212	12:25:15	-0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1213	12:25:16	-0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1214	12:25:17	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1215	12:25:18	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1216	12:25:19	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1217	12:25:20	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1218	12:25:21	0.001	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1219	12:25:22	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1220	12:25:23	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1221	12:25:24	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1222	12:25:25	-0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1223	12:25:26	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1224	12:25:27	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1225	12:25:28	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1226	12:25:29	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1227	12:25:30	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1228	12:25:31	-0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1229	12:25:32	-0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1230	12:25:33	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1231	12:25:34	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1232	12:25:35	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1233	12:25:36	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1234	12:25:37	-0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1235	12:25:38	-0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1236	12:25:39	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1237	12:25:40	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1238	12:25:41	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1239	12:25:42	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1240	12:25:43	0.000	0.004	12.000	19.975	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1241	12:25:44	0.000	0.004	12.000	19.975	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1242	12:25:45	0.000	0.004	12.000	19.975	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1243	12:25:46	-0.000	0.004	12.000	19.975	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1244	12:25:47	-0.000	0.004	12.000	19.975	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1245	12:25:48	-0.000	0.004	12.000	19.975	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1246	12:25:49	-0.000	0.004	12.000	19.975	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1247	12:25:50	0.000	0.004	12.000	19.975	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1248	12:25:51	0.000	0.004	12.000	19.975	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1249	12:25:52	0.000	0.004	12.000	19.975	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	788
