	Timestamp	Filtered Rate: B3PYMPM	Source Power: B3PYMPM	Thickness: B3PYMPM	State: B3PYMPM	Fundamental  Frequency: B3PYMPM	Current Z-Ratio: B3PYMPM
0	16:01:04	-0.002	0.000	-0.000	Ready	5943937.363	1.474
1	16:01:05	-0.002	0.000	-0.000	Ready	5943937.370	1.474
2	16:01:06	-0.001	0.480	-0.000	PreCon Rise	5943937.374	1.474
3	16:01:07	-0.003	1.013	-0.000	PreCon Rise	5943937.384	1.474
4	16:01:08	-0.002	1.547	-0.000	PreCon Rise	5943937.391	1.474
5	16:01:09	-0.002	2.080	-0.000	PreCon Rise	5943937.398	1.474
6	16:01:10	-0.002	2.613	-0.000	PreCon Rise	5943937.405	1.474
7	16:01:11	-0.003	3.147	-0.000	PreCon Rise	5943937.416	1.474
8	16:01:12	-0.003	3.680	-0.000	PreCon Rise	5943937.426	1.474
9	16:01:13	-0.001	4.213	-0.000	PreCon Rise	5943937.430	1.474
10	16:01:14	-0.002	4.747	-0.000	PreCon Rise	5943937.437	1.474
11	16:01:15	-0.003	5.280	-0.000	PreCon Rise	5943937.447	1.474
12	16:01:16	-0.002	5.813	-0.000	PreCon Rise	5943937.454	1.474
13	16:01:17	-0.002	6.347	-0.000	PreCon Rise	5943937.461	1.474
14	16:01:18	-0.002	6.880	-0.000	PreCon Rise	5943937.468	1.474
15	16:01:19	-0.002	7.413	-0.000	PreCon Rise	5943937.475	1.474
16	16:01:20	-0.001	7.947	-0.000	PreCon Rise	5943937.479	1.474
17	16:01:21	-0.003	8.480	-0.000	PreCon Rise	5943937.489	1.474
18	16:01:22	-0.002	9.013	-0.000	PreCon Rise	5943937.496	1.474
19	16:01:23	-0.001	9.547	-0.000	PreCon Rise	5943937.500	1.474
20	16:01:24	-0.003	10.080	-0.000	PreCon Rise	5943937.510	1.474
21	16:01:25	-0.001	10.613	-0.000	PreCon Rise	5943937.514	1.474
22	16:01:26	-0.002	11.147	-0.000	PreCon Rise	5943937.520	1.474
23	16:01:27	-0.002	11.680	-0.000	PreCon Rise	5943937.527	1.474
24	16:01:28	-0.002	12.213	-0.000	PreCon Rise	5943937.534	1.474
25	16:01:29	-0.007	12.747	-0.000	PreCon Rise	5943937.559	1.474
26	16:01:30	0.002	13.280	-0.000	PreCon Rise	5943937.552	1.474
27	16:01:31	-0.001	13.813	-0.000	PreCon Rise	5943937.555	1.474
28	16:01:32	-0.001	14.347	-0.000	PreCon Rise	5943937.559	1.474
29	16:01:33	-0.004	14.880	-0.000	PreCon Rise	5943937.573	1.474
30	16:01:34	-0.002	15.413	-0.000	PreCon Rise	5943937.580	1.474
31	16:01:35	-0.001	15.947	-0.000	PreCon Rise	5943937.583	1.474
32	16:01:36	-0.002	16.480	-0.000	PreCon Rise	5943937.590	1.474
33	16:01:37	-0.001	17.013	-0.000	PreCon Rise	5943937.594	1.474
34	16:01:38	-0.001	17.547	-0.000	PreCon Rise	5943937.597	1.474
35	16:01:39	-0.002	18.080	-0.000	PreCon Rise	5943937.604	1.474
36	16:01:40	-0.002	18.613	-0.000	PreCon Rise	5943937.611	1.474
37	16:01:41	-0.003	19.147	-0.000	PreCon Rise	5943937.622	1.474
38	16:01:42	-0.001	19.680	-0.000	PreCon Rise	5943937.625	1.474
39	16:01:43	-0.002	20.213	-0.000	PreCon Rise	5943937.632	1.474
40	16:01:44	-0.002	20.747	-0.000	PreCon Rise	5943937.639	1.474
41	16:01:45	-0.002	21.280	-0.000	PreCon Rise	5943937.646	1.474
42	16:01:46	-0.003	21.813	-0.000	PreCon Rise	5943937.657	1.474
43	16:01:47	-0.001	22.347	-0.000	PreCon Rise	5943937.660	1.474
44	16:01:48	-0.002	22.880	-0.000	PreCon Rise	5943937.667	1.474
45	16:01:49	-0.002	23.413	-0.000	PreCon Rise	5943937.674	1.474
46	16:01:50	-0.003	23.947	-0.000	PreCon Rise	5943937.685	1.474
47	16:01:51	-0.003	24.480	-0.000	PreCon Rise	5943937.695	1.474
48	16:01:52	-0.002	25.013	-0.000	PreCon Rise	5943937.702	1.474
49	16:01:53	-0.001	25.547	-0.000	PreCon Rise	5943937.706	1.474
50	16:01:54	-0.003	26.080	-0.000	PreCon Rise	5943937.716	1.474
51	16:01:55	-0.002	26.613	-0.000	PreCon Rise	5943937.723	1.474
52	16:01:56	-0.003	27.147	-0.000	PreCon Rise	5943937.734	1.474
53	16:01:57	-0.002	27.680	-0.000	PreCon Rise	5943937.741	1.474
54	16:01:58	-0.002	28.213	-0.000	PreCon Rise	5943937.748	1.474
55	16:01:59	-0.003	28.747	-0.000	PreCon Rise	5943937.758	1.474
56	16:02:00	-0.003	29.280	-0.000	PreCon Rise	5943937.768	1.474
57	16:02:01	-0.002	29.813	-0.000	PreCon Rise	5943937.775	1.474
58	16:02:02	-0.003	30.347	-0.000	PreCon Rise	5943937.786	1.474
59	16:02:03	-0.002	30.880	-0.000	PreCon Rise	5943937.793	1.474
60	16:02:04	-0.004	31.413	-0.000	PreCon Rise	5943937.807	1.474
61	16:02:05	-0.002	31.947	-0.000	PreCon Rise	5943937.814	1.474
62	16:02:06	-0.003	32.000	-0.000	PreCon Soak	5943937.824	1.474
63	16:02:07	-0.002	32.000	-0.000	PreCon Soak	5943937.831	1.474
64	16:02:08	-0.003	32.000	-0.000	PreCon Soak	5943937.842	1.474
65	16:02:09	-0.004	32.000	-0.000	PreCon Soak	5943937.856	1.474
66	16:02:10	-0.003	32.000	-0.000	PreCon Soak	5943937.866	1.474
67	16:02:11	-0.003	32.000	-0.000	PreCon Soak	5943937.877	1.474
68	16:02:12	-0.003	32.000	-0.000	PreCon Soak	5943937.887	1.474
69	16:02:13	-0.004	32.000	-0.000	PreCon Soak	5943937.901	1.474
70	16:02:14	-0.003	32.000	-0.000	PreCon Soak	5943937.912	1.474
71	16:02:15	-0.003	32.000	-0.000	PreCon Soak	5943937.922	1.474
72	16:02:16	-0.003	32.000	-0.000	PreCon Soak	5943937.933	1.474
73	16:02:17	-0.004	32.000	-0.000	PreCon Soak	5943937.947	1.474
74	16:02:18	-0.003	32.000	-0.000	PreCon Soak	5943937.957	1.474
75	16:02:19	-0.003	32.000	-0.000	PreCon Soak	5943937.968	1.474
76	16:02:20	-0.003	32.000	-0.000	PreCon Soak	5943937.978	1.474
