Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99967E-1	-1.16346E-5	-7.27162E-2	-1.10581E+0	-1.53065E+0	-2.55945E-1
-7.99991E-1	-9.35150E-6	-5.84469E-2	-9.83045E+0	-2.17404E+0	-1.46309E+0
-5.99967E-1	-6.46089E-6	-4.03806E-2	-5.30705E+0	5.16777E-1	-4.09263E-1
-3.99956E-1	-4.10803E-6	-2.56752E-2	-1.99992E+1	-5.80781E+0	-6.53716E-1
-2.00009E-1	-1.98503E-6	-1.24064E-2	-2.48373E+1	-9.01703E+0	-1.96178E-1
4.69208E-5	2.49350E-10	1.55844E-6	-1.99840E+9	-1.52720E+5	-4.65143E-1
2.00037E-1	1.95965E-6	1.22478E-2	-7.60264E+1	-1.40764E+0	-5.92902E-1
3.99983E-1	4.12209E-6	2.57631E-2	-2.46126E+1	-3.00217E+0	-8.07320E-1
5.99976E-1	6.48907E-6	4.05567E-2	-3.13627E+0	-2.71588E+0	-2.42918E-1
7.99985E-1	9.43488E-6	5.89680E-2	-3.53902E+0	9.74890E-1	-5.31412E-1
9.99986E-1	1.27427E-5	7.96419E-2	-1.37952E-1	1.98178E-1	-3.49716E-2
1.20000E+0	1.71467E-5	1.07167E-1	-7.96082E-1	-1.67826E+0	-3.25874E-1
1.40000E+0	2.06304E-5	1.28940E-1	-1.13696E+0	-5.70256E-1	-6.53298E-1
1.60000E+0	2.08103E-5	1.30064E-1	-7.30518E-1	-6.81668E-1	-4.83904E-1
1.79998E+0	7.13323E-4	4.45827E+0	-3.67420E-2	-1.24903E-2	-9.38527E-1
1.99997E+0	2.86780E-4	1.79237E+0	-6.01820E-2	-7.58758E-3	-6.86704E-1
2.19982E+0	6.93687E-4	4.33554E+0	-2.22173E-2	-1.56939E-2	-6.74484E-1
2.39995E+0	1.02647E-3	6.41544E+0	-4.91952E-3	1.00308E-2	-2.41102E-1
2.59996E+0	1.13278E-3	7.07987E+0	-1.15875E-2	-2.81100E-3	-6.78940E-1
