Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99963E-1	-1.32755E-7	-8.29719E-4	-1.35473E+2	1.01267E+2	-3.57782E-1
-7.99998E-1	-8.12323E-8	-5.07702E-4	-3.59087E+2	1.09572E+0	-4.64246E-1
-5.99955E-1	-1.58074E-8	-9.87962E-5	-3.09446E+3	-4.00605E+2	-5.83840E-1
-3.99940E-1	1.11498E-8	6.96863E-5	-4.96403E+3	1.64396E+3	-4.40379E-1
-1.99989E-1	2.64403E-8	1.65252E-4	3.39575E+3	-1.82193E+2	3.57222E-1
6.35862E-5	3.44731E-8	2.15457E-4	-1.33749E+7	7.22988E+2	-5.83264E-1
2.00054E-1	3.80249E-8	2.37656E-4	-3.95974E+3	8.30267E+2	-5.99255E-1
3.99996E-1	5.20016E-8	3.25010E-4	-1.66479E+3	-6.55471E+1	-6.88910E-1
5.99988E-1	6.96546E-8	4.35341E-4	-5.13808E+2	2.36799E+2	-4.27192E-1
7.99976E-1	8.15989E-8	5.09993E-4	-3.28194E+2	2.00007E+2	-4.26208E-1
9.99985E-1	1.47169E-7	9.19806E-4	-1.43380E+2	1.32096E+1	-4.19786E-1
1.19998E+0	2.26835E-7	1.41772E-3	-6.32016E+1	-1.91567E+1	-3.42249E-1
1.39999E+0	3.52127E-7	2.20079E-3	-1.74826E+1	-1.77046E+1	-1.71459E-1
1.59999E+0	5.14285E-7	3.21428E-3	-3.42110E+1	2.96886E+1	-5.60038E-1
1.79998E+0	7.39609E-7	4.62256E-3	-1.13028E+1	5.06088E+1	-2.99354E-1
1.99997E+0	1.06640E-6	6.66500E-3	-1.17104E+1	1.53362E+1	-4.96873E-1
2.19996E+0	1.63996E-6	1.02498E-2	-9.26522E+0	1.67159E+1	-6.65019E-1
2.39994E+0	2.69383E-6	1.68364E-2	-2.36551E+0	4.41283E-1	-3.04246E-1
2.59986E+0	5.67263E-6	3.54539E-2	3.11606E+0	-9.76651E-1	9.14262E-1
2.79970E+0	1.67448E-5	1.04655E-1	7.54222E+0	2.71552E+0	7.03430E+0
2.99977E+0	8.18750E-5	5.11719E-1	4.75364E+0	1.63610E+0	2.32272E+1
3.19983E+0	1.24465E-4	7.77906E-1	7.63920E+0	2.75022E+0	6.05275E+1
3.39981E+0	2.24619E-4	1.40387E+0	8.02840E+0	2.92507E+0	1.21972E+2
3.59978E+0	3.70732E-4	2.31707E+0	8.40996E+0	3.13333E+0	2.23285E+2
3.79979E+0	4.90682E-4	3.06676E+0	9.20163E+0	3.62877E+0	3.41315E+2
3.99971E+0	6.90213E-4	4.31383E+0	8.86247E+0	3.66617E+0	4.86739E+2
4.19971E+0	9.04992E-4	5.65620E+0	8.32458E+0	3.59805E+0	6.29443E+2
4.39969E+0	1.13990E-3	7.12437E+0	7.95820E+0	3.60002E+0	7.94024E+2
4.59969E+0	1.39706E-3	8.73163E+0	7.52874E+0	3.56040E+0	9.62490E+2
4.80006E+0	1.68287E-3	1.05179E+1	7.07153E+0	3.50444E+0	1.13643E+3
5.00006E+0	1.99537E-3	1.24711E+1	6.77277E+0	3.49032E+0	1.34430E+3
5.20006E+0	2.33544E-3	1.45965E+1	6.42709E+0	3.45133E+0	1.55282E+3
5.40004E+0	2.71657E-3	1.69786E+1	6.15781E+0	3.42475E+0	1.79711E+3
5.60003E+0	3.13555E-3	1.95972E+1	5.83503E+0	3.37166E+0	2.03834E+3
5.80005E+0	3.60576E-3	2.25360E+1	5.58702E+0	3.33671E+0	2.32455E+3
6.00002E+0	4.11571E-3	2.57232E+1	5.30559E+0	3.28042E+0	2.60652E+3
6.20005E+0	4.67168E-3	2.91980E+1	5.08940E+0	3.25030E+0	2.93268E+3
6.40001E+0	5.28258E-3	3.30161E+1	4.83127E+0	3.18753E+0	3.24951E+3
6.59998E+0	5.93657E-3	3.71036E+1	4.63736E+0	3.14748E+0	3.61476E+3
6.79994E+0	6.64719E-3	4.15449E+1	4.40621E+0	3.07836E+0	3.96222E+3
6.99993E+0	7.41093E-3	4.63183E+1	4.23061E+0	3.04155E+0	4.36616E+3
7.19991E+0	8.23458E-3	5.14661E+1	4.02368E+0	2.97466E+0	4.74594E+3
7.39991E+0	9.10877E-3	5.69298E+1	3.86554E+0	2.93426E+0	5.18354E+3
7.59991E+0	1.00570E-2	6.28563E+1	3.69071E+0	2.88015E+0	5.61199E+3
7.79994E+0	1.10487E-2	6.90544E+1	3.51730E+0	2.81500E+0	6.03033E+3
7.99993E+0	1.21025E-2	7.56406E+1	3.37561E+0	2.77026E+0	6.50194E+3
8.19986E+0	1.32218E-2	8.26363E+1	3.21398E+0	2.70287E+0	6.93218E+3
8.39993E+0	1.44041E-2	9.00256E+1	3.08069E+0	2.65418E+0	7.41550E+3
8.59988E+0	1.56426E-2	9.77662E+1	2.93630E+0	2.58681E+0	7.85837E+3
8.79990E+0	1.69384E-2	1.05865E+2	2.81402E+0	2.53615E+0	8.34463E+3
8.99989E+0	1.83128E-2	1.14455E+2	2.68046E+0	2.47145E+0	8.78883E+3
9.19982E+0	1.97328E-2	1.23330E+2	2.56559E+0	2.41922E+0	9.26587E+3
