	Timestamp	Filtered Rate: CBP	Filtered Rate: Cl-BsubPc	Source Power: CBP	Source Power: Cl-BsubPc	Thickness: CBP	Thickness: Cl-BsubPc	State: CBP	State: Cl-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: Cl-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: Cl-BsubPc
910	14:16:58	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
911	14:16:59	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
912	14:17:00	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
913	14:17:01	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
914	14:17:02	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
915	14:17:03	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	745
916	14:17:04	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
917	14:17:05	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
918	14:17:06	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
919	14:17:07	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
920	14:17:08	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
921	14:17:09	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
922	14:17:10	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
923	14:17:11	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
924	14:17:12	-0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
925	14:17:13	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
926	14:17:14	-0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
927	14:17:15	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
928	14:17:16	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
929	14:17:17	-0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
930	14:17:18	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
931	14:17:19	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
932	14:17:20	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
933	14:17:21	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
934	14:17:22	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
935	14:17:23	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
936	14:17:24	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
937	14:17:25	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
938	14:17:26	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
939	14:17:27	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
940	14:17:28	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
941	14:17:29	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
942	14:17:30	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
943	14:17:31	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	749
944	14:17:32	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
945	14:17:33	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
946	14:17:34	-0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
947	14:17:35	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
948	14:17:36	-0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
949	14:17:37	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
950	14:17:38	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
951	14:17:39	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
952	14:17:40	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
953	14:17:41	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
954	14:17:42	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
955	14:17:43	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
956	14:17:44	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
957	14:17:45	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
958	14:17:46	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
959	14:17:47	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
960	14:17:48	-0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
961	14:17:49	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
962	14:17:50	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
963	14:17:51	-0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
964	14:17:52	-0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
965	14:17:53	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
966	14:17:54	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
967	14:17:55	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
968	14:17:56	-0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	745
969	14:17:57	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
970	14:17:58	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
971	14:17:59	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
972	14:18:00	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
973	14:18:01	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	749
974	14:18:02	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
975	14:18:03	0.001	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
976	14:18:04	-0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
977	14:18:05	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
978	14:18:06	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
979	14:18:07	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
980	14:18:08	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
981	14:18:09	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
982	14:18:10	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	745
983	14:18:11	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
984	14:18:12	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
985	14:18:13	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
986	14:18:14	0.000	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
987	14:18:15	0.001	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
988	14:18:16	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
989	14:18:17	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
990	14:18:18	-0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	749
991	14:18:19	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
992	14:18:20	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
993	14:18:21	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
994	14:18:22	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
995	14:18:23	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
996	14:18:24	0.001	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
997	14:18:25	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
998	14:18:26	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
999	14:18:27	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1000	14:18:28	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1001	14:18:29	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1002	14:18:30	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1003	14:18:31	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	745
1004	14:18:32	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1005	14:18:33	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1006	14:18:34	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1007	14:18:35	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1008	14:18:36	0.001	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1009	14:18:37	0.000	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1010	14:18:38	0.001	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1011	14:18:39	0.000	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1012	14:18:40	0.001	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1013	14:18:41	-0.000	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1014	14:18:42	0.001	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1015	14:18:43	-0.000	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1016	14:18:44	0.001	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1017	14:18:45	0.000	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1018	14:18:46	0.000	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1019	14:18:47	0.001	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1020	14:18:48	-0.000	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1021	14:18:49	0.001	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1022	14:18:50	0.001	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1023	14:18:51	0.001	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	749
1024	14:18:52	0.000	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1025	14:18:53	0.001	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1026	14:18:54	0.000	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1027	14:18:55	0.001	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1028	14:18:56	0.001	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1029	14:18:57	0.000	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	749
1030	14:18:58	0.001	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1031	14:18:59	0.001	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1032	14:19:00	0.000	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	749
1033	14:19:01	0.000	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1034	14:19:02	0.000	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1035	14:19:03	0.000	0.007	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1036	14:19:04	0.001	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1037	14:19:05	0.000	0.006	18.480	22.877	0.000	0.005	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1038	14:19:06	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1039	14:19:07	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1040	14:19:08	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1041	14:19:09	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1042	14:19:10	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1043	14:19:11	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1044	14:19:12	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1045	14:19:13	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1046	14:19:14	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1047	14:19:15	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1048	14:19:16	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	745
1049	14:19:17	-0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1050	14:19:18	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1051	14:19:19	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1052	14:19:20	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1053	14:19:21	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1054	14:19:22	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1055	14:19:23	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1056	14:19:24	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1057	14:19:25	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1058	14:19:26	-0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	745
1059	14:19:27	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1060	14:19:28	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1061	14:19:29	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1062	14:19:30	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1063	14:19:31	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	749
1064	14:19:32	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1065	14:19:33	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1066	14:19:34	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1067	14:19:35	-0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1068	14:19:36	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1069	14:19:37	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	745
1070	14:19:38	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1071	14:19:39	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1072	14:19:40	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1073	14:19:41	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1074	14:19:42	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	750
1075	14:19:43	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1076	14:19:44	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1077	14:19:45	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1078	14:19:46	-0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	749
1079	14:19:47	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1080	14:19:48	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1081	14:19:49	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1082	14:19:50	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1083	14:19:51	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1084	14:19:52	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1085	14:19:53	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1086	14:19:54	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	749
1087	14:19:55	-0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1088	14:19:56	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1089	14:19:57	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	749
1090	14:19:58	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1091	14:19:59	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1092	14:20:00	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1093	14:20:01	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1094	14:20:02	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	749
1095	14:20:03	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1096	14:20:04	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1097	14:20:05	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	749
1098	14:20:06	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1099	14:20:07	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1100	14:20:08	-0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	749
1101	14:20:09	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1102	14:20:10	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1103	14:20:11	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1104	14:20:12	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	749
1105	14:20:13	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1106	14:20:14	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1107	14:20:15	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1108	14:20:16	-0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1109	14:20:17	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1110	14:20:18	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1111	14:20:19	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1112	14:20:20	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	749
1113	14:20:21	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1114	14:20:22	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1115	14:20:23	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1116	14:20:24	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1117	14:20:25	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1118	14:20:26	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1119	14:20:27	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1120	14:20:28	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1121	14:20:29	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1122	14:20:30	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1123	14:20:31	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1124	14:20:32	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1125	14:20:33	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1126	14:20:34	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1127	14:20:35	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1128	14:20:36	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1129	14:20:37	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1130	14:20:38	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1131	14:20:39	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1132	14:20:40	0.000	0.005	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1133	14:20:41	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
1134	14:20:42	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	748
1135	14:20:43	0.000	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	746
1136	14:20:44	0.001	0.006	18.480	22.877	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	747
