	Timestamp	Filtered Rate: Al	Source Power: Al	Thickness: Al	State: Al	Fundamental  Frequency: Al	Current Z-Ratio: Al
0	16:43:06	-0.003	0.000	-0.000	Ready	5974840.008	0.394
1	16:43:07	-0.002	0.000	-0.000	Ready	5974840.012	0.394
2	16:43:08	-0.001	0.133	-0.000	PreCon Rise	5974840.008	0.394
3	16:43:09	-0.000	0.267	-0.000	PreCon Rise	5974840.008	0.394
4	16:43:10	-0.000	0.400	-0.000	PreCon Rise	5974840.012	0.394
5	16:43:11	0.002	0.533	-0.000	PreCon Rise	5974839.991	0.394
6	16:43:12	-0.002	0.667	-0.000	PreCon Rise	5974840.022	0.394
7	16:43:13	-0.003	0.800	-0.000	PreCon Rise	5974840.036	0.394
8	16:43:14	-0.003	0.933	-0.000	PreCon Rise	5974840.040	0.394
9	16:43:15	-0.006	1.067	-0.000	PreCon Rise	5974840.043	0.394
10	16:43:16	-0.002	1.200	-0.000	PreCon Rise	5974840.043	0.394
11	16:43:17	-0.002	1.333	-0.000	PreCon Rise	5974840.054	0.394
12	16:43:18	-0.002	1.467	-0.000	PreCon Rise	5974840.054	0.394
13	16:43:19	-0.001	1.600	-0.000	PreCon Rise	5974840.054	0.394
14	16:43:20	-0.002	1.733	-0.000	PreCon Rise	5974840.064	0.394
15	16:43:21	-0.002	1.867	-0.000	PreCon Rise	5974840.068	0.394
16	16:43:22	-0.001	2.000	-0.000	PreCon Rise	5974840.064	0.394
17	16:43:23	-0.002	2.133	-0.000	PreCon Rise	5974840.071	0.394
18	16:43:24	-0.001	2.267	-0.000	PreCon Rise	5974840.075	0.394
19	16:43:25	-0.001	2.400	-0.000	PreCon Rise	5974840.078	0.394
20	16:43:26	-0.002	2.533	-0.000	PreCon Rise	5974840.078	0.394
21	16:43:27	-0.001	2.667	-0.000	PreCon Rise	5974840.082	0.394
22	16:43:28	-0.001	2.800	-0.000	PreCon Rise	5974840.085	0.394
23	16:43:29	-0.002	2.933	-0.000	PreCon Rise	5974840.096	0.394
24	16:43:30	-0.002	3.067	-0.000	PreCon Rise	5974840.099	0.394
25	16:43:31	-0.003	3.200	-0.000	PreCon Rise	5974840.106	0.394
26	16:43:32	-0.003	3.333	-0.000	PreCon Rise	5974840.110	0.394
27	16:43:33	-0.003	3.467	-0.000	PreCon Rise	5974840.120	0.394
28	16:43:34	-0.002	3.600	-0.000	PreCon Rise	5974840.117	0.394
29	16:43:35	-0.002	3.733	-0.000	PreCon Rise	5974840.124	0.394
30	16:43:36	-0.002	3.867	-0.000	PreCon Rise	5974840.124	0.394
31	16:43:37	-0.002	4.000	-0.000	PreCon Rise	5974840.134	0.394
32	16:43:39	-0.002	4.133	-0.000	PreCon Rise	5974840.134	0.394
33	16:43:39	-0.002	4.267	-0.000	PreCon Rise	5974840.138	0.394
34	16:43:40	-0.002	4.400	-0.000	PreCon Rise	5974840.141	0.394
35	16:43:41	-0.002	4.533	-0.000	PreCon Rise	5974840.148	0.394
36	16:43:42	-0.002	4.667	-0.000	PreCon Rise	5974840.148	0.394
37	16:43:43	-0.001	4.800	-0.000	PreCon Rise	5974840.148	0.394
38	16:43:44	-0.000	4.933	-0.000	PreCon Rise	5974840.145	0.394
39	16:43:45	0.000	5.067	-0.000	PreCon Rise	5974840.145	0.394
40	16:43:46	0.000	5.200	-0.000	PreCon Rise	5974840.145	0.394
41	16:43:47	-0.000	5.333	-0.000	PreCon Rise	5974840.152	0.394
42	16:43:48	-0.001	5.467	-0.000	PreCon Rise	5974840.155	0.394
43	16:43:49	-0.001	5.600	-0.000	PreCon Rise	5974840.155	0.394
44	16:43:50	-0.002	5.733	-0.000	PreCon Rise	5974840.162	0.394
45	16:43:51	-0.001	5.867	-0.000	PreCon Rise	5974840.162	0.394
46	16:43:52	-0.001	6.000	-0.000	PreCon Rise	5974840.166	0.394
47	16:43:53	-0.002	6.133	-0.000	PreCon Rise	5974840.173	0.394
48	16:43:54	-0.002	6.267	-0.000	PreCon Rise	5974840.176	0.394
49	16:43:55	-0.002	6.400	-0.000	PreCon Rise	5974840.183	0.394
50	16:43:56	-0.003	6.533	-0.000	PreCon Rise	5974840.190	0.394
51	16:43:57	-0.002	6.667	-0.000	PreCon Rise	5974840.194	0.394
52	16:43:58	-0.001	6.800	-0.000	PreCon Rise	5974840.183	0.394
53	16:43:59	0.000	6.933	-0.000	PreCon Rise	5974840.183	0.394
54	16:44:01	0.000	7.067	-0.000	PreCon Rise	5974840.190	0.394
55	16:44:01	-0.000	7.200	-0.000	PreCon Rise	5974840.197	0.394
56	16:44:02	-0.002	7.333	-0.000	PreCon Rise	5974840.204	0.394
57	16:44:03	-0.003	7.467	-0.000	PreCon Rise	5974840.207	0.394
58	16:44:04	-0.002	7.600	-0.000	PreCon Rise	5974840.207	0.394
59	16:44:05	-0.001	7.733	-0.000	PreCon Rise	5974840.207	0.394
60	16:44:06	-0.001	7.867	-0.000	PreCon Rise	5974840.214	0.394
61	16:44:07	-0.001	8.000	-0.000	PreCon Rise	5974840.218	0.394
62	16:44:08	-0.001	8.133	-0.000	PreCon Rise	5974840.214	0.394
63	16:44:09	-0.001	8.267	-0.000	PreCon Rise	5974840.214	0.394
64	16:44:10	-0.000	8.400	-0.000	PreCon Rise	5974840.218	0.394
65	16:44:11	-0.001	8.533	-0.000	PreCon Rise	5974840.225	0.394
66	16:44:12	-0.001	8.667	-0.000	PreCon Rise	5974840.221	0.394
67	16:44:13	-0.002	8.800	-0.000	PreCon Rise	5974840.228	0.394
68	16:44:14	-0.001	8.933	-0.000	PreCon Rise	5974840.228	0.394
69	16:44:15	-0.001	9.067	-0.000	PreCon Rise	5974840.232	0.394
70	16:44:16	-0.002	9.200	-0.000	PreCon Rise	5974840.239	0.394
71	16:44:17	-0.001	9.333	-0.000	PreCon Rise	5974840.239	0.394
72	16:44:18	-0.001	9.467	-0.000	PreCon Rise	5974840.235	0.394
73	16:44:19	-0.001	9.600	-0.000	PreCon Rise	5974840.242	0.394
74	16:44:20	-0.001	9.733	-0.000	PreCon Rise	5974840.246	0.394
75	16:44:21	-0.001	9.867	-0.000	PreCon Rise	5974840.249	0.394
76	16:44:22	-0.002	10.000	-0.000	PreCon Rise	5974840.253	0.394
77	16:44:23	-0.002	10.133	-0.000	PreCon Rise	5974840.256	0.394
78	16:44:24	-0.001	10.267	-0.000	PreCon Rise	5974840.256	0.394
79	16:44:25	-0.001	10.400	-0.000	PreCon Rise	5974840.260	0.394
80	16:44:26	-0.001	10.533	-0.000	PreCon Rise	5974840.260	0.394
81	16:44:27	-0.001	10.667	-0.000	PreCon Rise	5974840.263	0.394
82	16:44:28	-0.001	10.800	-0.000	PreCon Rise	5974840.263	0.394
83	16:44:29	-0.001	10.933	-0.000	PreCon Rise	5974840.267	0.394
84	16:44:30	-0.001	11.067	-0.000	PreCon Rise	5974840.270	0.394
85	16:44:31	-0.001	11.200	-0.000	PreCon Rise	5974840.274	0.394
86	16:44:32	-0.001	11.333	-0.000	PreCon Rise	5974840.274	0.394
87	16:44:33	-0.002	11.467	-0.000	PreCon Rise	5974840.281	0.394
88	16:44:34	-0.001	11.600	-0.000	PreCon Rise	5974840.281	0.394
89	16:44:35	-0.000	11.733	-0.000	PreCon Rise	5974840.277	0.394
90	16:44:36	-0.002	11.867	-0.000	PreCon Rise	5974840.291	0.394
91	16:44:37	-0.001	12.000	-0.000	PreCon Rise	5974840.291	0.394
92	16:44:38	-0.002	12.133	-0.000	PreCon Rise	5974840.298	0.394
93	16:44:39	-0.002	12.267	-0.000	PreCon Rise	5974840.298	0.394
94	16:44:41	-0.001	12.400	-0.000	PreCon Rise	5974840.302	0.394
95	16:44:41	-0.001	12.533	-0.000	PreCon Rise	5974840.298	0.394
96	16:44:42	-0.001	12.667	-0.000	PreCon Rise	5974840.305	0.394
97	16:44:43	-0.001	12.800	-0.000	PreCon Rise	5974840.305	0.394
98	16:44:44	-0.001	12.933	-0.000	PreCon Rise	5974840.309	0.394
99	16:44:45	-0.002	13.067	-0.000	PreCon Rise	5974840.316	0.394
100	16:44:46	-0.001	13.200	-0.000	PreCon Rise	5974840.316	0.394
101	16:44:47	-0.002	13.333	-0.000	PreCon Rise	5974840.323	0.394
102	16:44:48	-0.002	13.467	-0.000	PreCon Rise	5974840.326	0.394
103	16:44:49	-0.001	13.600	-0.000	PreCon Rise	5974840.326	0.394
104	16:44:50	-0.002	13.733	-0.000	PreCon Rise	5974840.333	0.394
105	16:44:51	-0.002	13.867	-0.000	PreCon Rise	5974840.340	0.394
106	16:44:52	-0.002	14.000	-0.000	PreCon Rise	5974840.340	0.394
107	16:44:53	-0.002	14.133	-0.000	PreCon Rise	5974840.344	0.394
108	16:44:54	-0.002	14.267	-0.000	PreCon Rise	5974840.347	0.394
109	16:44:55	-0.002	14.400	-0.000	PreCon Rise	5974840.354	0.394
110	16:44:56	-0.002	14.533	-0.000	PreCon Rise	5974840.358	0.394
111	16:44:57	-0.002	14.667	-0.000	PreCon Rise	5974840.358	0.394
112	16:44:58	-0.002	14.800	-0.000	PreCon Rise	5974840.361	0.394
113	16:44:59	-0.002	14.933	-0.000	PreCon Rise	5974840.368	0.394
114	16:45:00	-0.002	15.067	-0.000	PreCon Rise	5974840.372	0.394
115	16:45:01	-0.002	15.200	-0.000	PreCon Rise	5974840.375	0.394
116	16:45:02	-0.002	15.333	-0.000	PreCon Rise	5974840.375	0.394
