	Timestamp	Filtered Rate: NPB	Source Power: NPB	Thickness: NPB	State: NPB	Fundamental  Frequency: NPB	Current Z-Ratio: NPB
0	13:35:07	0.002	0.000	0.000	Ready	5855298.880	2.688
1	13:35:08	0.000	0.000	0.000	Ready	5855298.880	2.688
2	13:35:09	0.000	0.000	0.000	Ready	5855298.880	2.688
3	13:35:10	0.002	0.000	0.000	Ready	5855298.877	2.688
4	13:35:11	0.000	0.000	0.000	Ready	5855298.877	2.688
5	13:35:12	0.003	0.000	0.000	Ready	5855298.867	2.688
6	13:35:13	0.002	0.000	0.000	Ready	5855298.867	2.688
7	13:35:14	0.000	0.000	0.000	Ready	5855298.867	2.688
8	13:35:15	-0.000	0.000	0.000	Ready	5855298.867	2.688
9	13:35:16	-0.000	0.000	0.000	Ready	5855298.867	2.688
10	13:35:17	0.000	0.000	0.000	Ready	5855298.863	2.688
11	13:35:18	0.000	0.000	0.000	Ready	5855298.867	2.688
12	13:35:19	-0.000	0.000	0.000	Ready	5855298.867	2.688
13	13:35:20	-0.000	0.258	0.000	PreCon Rise	5855298.863	2.688
14	13:35:21	-0.000	0.517	0.000	PreCon Rise	5855298.863	2.688
15	13:35:22	-0.002	0.775	0.000	PreCon Rise	5855298.863	2.688
16	13:35:23	0.000	1.033	0.000	PreCon Rise	5855298.860	2.688
17	13:35:24	0.002	1.292	0.000	PreCon Rise	5855298.856	2.688
18	13:35:25	-0.002	1.550	0.000	PreCon Rise	5855298.856	2.688
19	13:35:26	-0.002	1.808	0.000	PreCon Rise	5855298.853	2.688
20	13:35:27	-0.002	2.067	0.000	PreCon Rise	5855298.860	2.688
21	13:35:28	0.003	2.325	0.000	PreCon Rise	5855298.853	2.688
22	13:35:29	0.002	2.583	0.000	PreCon Rise	5855298.849	2.688
23	13:35:30	-0.000	2.842	0.000	PreCon Rise	5855298.849	2.688
24	13:35:31	-0.002	3.100	0.000	PreCon Rise	5855298.849	2.688
25	13:35:32	0.002	3.358	0.000	PreCon Rise	5855298.846	2.688
26	13:35:33	0.002	3.617	0.000	PreCon Rise	5855298.849	2.688
27	13:35:34	-0.000	3.875	0.000	PreCon Rise	5855298.849	2.688
28	13:35:35	0.002	4.133	0.000	PreCon Rise	5855298.846	2.688
29	13:35:36	0.000	4.392	0.000	PreCon Rise	5855298.846	2.688
30	13:35:37	0.000	4.650	0.000	PreCon Rise	5855298.842	2.688
31	13:35:38	0.000	4.908	0.000	PreCon Rise	5855298.842	2.688
32	13:35:39	-0.002	5.167	0.000	PreCon Rise	5855298.842	2.688
33	13:35:40	0.000	5.425	0.000	PreCon Rise	5855298.842	2.688
34	13:35:41	-0.000	5.683	0.000	PreCon Rise	5855298.842	2.688
35	13:35:42	-0.000	5.942	0.000	PreCon Rise	5855298.839	2.688
36	13:35:43	0.000	6.200	0.000	PreCon Rise	5855298.839	2.688
37	13:35:44	-0.000	6.458	0.000	PreCon Rise	5855298.839	2.688
38	13:35:45	0.000	6.717	0.000	PreCon Rise	5855298.835	2.688
39	13:35:46	-0.002	6.975	0.000	PreCon Rise	5855298.839	2.688
40	13:35:47	-0.002	7.233	0.000	PreCon Rise	5855298.839	2.688
41	13:35:48	-0.002	7.492	0.000	PreCon Rise	5855298.842	2.688
42	13:35:49	-0.000	7.750	0.000	PreCon Rise	5855298.839	2.688
43	13:35:50	0.002	8.008	0.000	PreCon Rise	5855298.839	2.688
44	13:35:51	0.002	8.267	0.000	PreCon Rise	5855298.842	2.688
45	13:35:52	0.000	8.525	0.000	PreCon Rise	5855298.842	2.688
46	13:35:53	0.000	8.783	0.000	PreCon Rise	5855298.846	2.688
47	13:35:54	0.000	9.042	0.000	PreCon Rise	5855298.842	2.688
48	13:35:55	0.000	9.300	0.000	PreCon Rise	5855298.842	2.688
49	13:35:56	-0.002	9.558	0.000	PreCon Rise	5855298.846	2.688
50	13:35:57	0.002	9.817	0.000	PreCon Rise	5855298.835	2.688
51	13:35:58	0.000	10.075	0.000	PreCon Rise	5855298.839	2.688
52	13:35:59	-0.002	10.333	0.000	PreCon Rise	5855298.842	2.688
53	13:36:00	-0.000	10.592	0.000	PreCon Rise	5855298.842	2.688
54	13:36:01	0.000	10.850	0.000	PreCon Rise	5855298.842	2.688
55	13:36:02	-0.000	11.108	0.000	PreCon Rise	5855298.839	2.688
56	13:36:03	0.000	11.367	0.000	PreCon Rise	5855298.835	2.688
57	13:36:04	0.000	11.625	0.000	PreCon Rise	5855298.832	2.688
58	13:36:05	0.002	11.883	0.000	PreCon Rise	5855298.828	2.688
59	13:36:06	-0.002	12.142	0.000	PreCon Rise	5855298.832	2.688
60	13:36:07	0.002	12.400	0.000	PreCon Rise	5855298.832	2.688
61	13:36:08	-0.002	12.658	0.000	PreCon Rise	5855298.832	2.688
62	13:36:09	0.002	12.917	0.000	PreCon Rise	5855298.828	2.688
63	13:36:10	0.002	13.175	0.000	PreCon Rise	5855298.825	2.688
64	13:36:11	0.002	13.433	0.000	PreCon Rise	5855298.825	2.688
65	13:36:12	-0.000	13.692	0.000	PreCon Rise	5855298.828	2.688
66	13:36:13	0.002	13.950	0.000	PreCon Rise	5855298.828	2.688
67	13:36:14	0.002	14.208	0.000	PreCon Rise	5855298.828	2.688
68	13:36:15	-0.000	14.467	0.000	PreCon Rise	5855298.832	2.688
69	13:36:16	0.000	14.725	0.000	PreCon Rise	5855298.835	2.688
70	13:36:17	0.002	14.983	0.000	PreCon Rise	5855298.835	2.688
71	13:36:18	0.000	15.242	0.000	PreCon Rise	5855298.835	2.688
72	13:36:19	0.002	15.500	0.000	PreCon Rise	5855298.828	2.688
73	13:36:20	0.000	15.758	0.000	PreCon Rise	5855298.832	2.688
74	13:36:21	0.002	16.017	0.000	PreCon Rise	5855298.828	2.688
75	13:36:22	-0.000	16.275	0.000	PreCon Rise	5855298.832	2.688
76	13:36:23	-0.000	16.533	0.000	PreCon Rise	5855298.835	2.688
77	13:36:24	0.003	16.792	0.000	PreCon Rise	5855298.828	2.688
78	13:36:25	-0.000	17.050	0.000	PreCon Rise	5855298.825	2.688
79	13:36:26	-0.002	17.308	0.000	PreCon Rise	5855298.828	2.688
80	13:36:27	0.000	17.567	0.000	PreCon Rise	5855298.828	2.688
81	13:36:28	-0.002	17.825	0.000	PreCon Rise	5855298.832	2.688
82	13:36:29	-0.002	18.083	0.000	PreCon Rise	5855298.832	2.688
83	13:36:30	-0.000	18.342	0.000	PreCon Rise	5855298.828	2.688
84	13:36:31	-0.002	18.600	0.000	PreCon Rise	5855298.832	2.688
85	13:36:32	-0.000	18.858	0.000	PreCon Rise	5855298.828	2.688
86	13:36:33	0.000	19.117	0.000	PreCon Rise	5855298.832	2.688
87	13:36:34	-0.002	19.375	0.000	PreCon Rise	5855298.832	2.688
88	13:36:35	0.002	19.633	0.000	PreCon Rise	5855298.832	2.688
89	13:36:36	0.002	19.892	0.000	PreCon Rise	5855298.832	2.688
90	13:36:37	-0.000	20.150	0.000	PreCon Rise	5855298.835	2.688
91	13:36:38	0.002	20.408	0.000	PreCon Rise	5855298.835	2.688
92	13:36:39	-0.000	20.667	0.000	PreCon Rise	5855298.835	2.688
93	13:36:40	0.000	20.925	0.000	PreCon Rise	5855298.835	2.688
94	13:36:41	-0.000	21.183	0.000	PreCon Rise	5855298.839	2.688
95	13:36:42	-0.002	21.442	0.000	PreCon Rise	5855298.842	2.688
96	13:36:43	-0.000	21.700	0.000	PreCon Rise	5855298.839	2.688
97	13:36:44	-0.000	21.958	0.000	PreCon Rise	5855298.839	2.688
98	13:36:45	0.000	22.217	0.000	PreCon Rise	5855298.839	2.688
99	13:36:46	-0.000	22.475	0.000	PreCon Rise	5855298.842	2.688
100	13:36:47	-0.000	22.733	0.000	PreCon Rise	5855298.842	2.688
101	13:36:48	0.000	22.992	0.000	PreCon Rise	5855298.849	2.688
102	13:36:49	-0.002	23.250	0.000	PreCon Rise	5855298.849	2.688
