	Timestamp	Filtered Rate: Al	Source Power: Al	Thickness: Al	State: Al	Fundamental  Frequency: Al	Current Z-Ratio: Al
0	17:19:38	-0.012	0.000	0.000	Ready	5940700.890	6.760
1	17:19:39	-0.010	0.000	0.000	Ready	5940700.918	6.760
2	17:19:40	-0.008	0.000	0.000	Ready	5940700.939	6.760
3	17:19:41	-0.006	0.000	0.000	Ready	5940700.943	6.760
4	17:19:42	-0.008	0.013	0.000	PreCon Rise	5940700.967	6.760
5	17:19:43	-0.010	0.147	0.000	PreCon Rise	5940701.013	6.760
6	17:19:44	-0.018	0.280	0.000	PreCon Rise	5940701.114	6.760
7	17:19:45	-0.020	0.413	0.000	PreCon Rise	5940701.135	6.760
8	17:19:46	-0.020	0.547	0.000	PreCon Rise	5940701.163	6.760
9	17:19:47	-0.016	0.680	0.000	PreCon Rise	5940701.170	6.760
10	17:19:48	-0.009	0.813	0.000	PreCon Rise	5940701.198	6.760
11	17:19:49	-0.007	0.947	0.000	PreCon Rise	5940701.205	6.760
12	17:19:50	-0.006	1.080	0.000	PreCon Rise	5940701.219	6.760
13	17:19:51	-0.007	1.213	0.000	PreCon Rise	5940701.236	6.760
14	17:19:52	-0.004	1.347	0.000	PreCon Rise	5940701.240	6.760
15	17:19:53	-0.005	1.480	0.000	PreCon Rise	5940701.257	6.760
16	17:19:54	-0.005	1.613	0.000	PreCon Rise	5940701.271	6.760
17	17:19:55	-0.002	1.747	0.000	PreCon Rise	5940701.261	6.760
18	17:19:56	-0.005	1.880	0.000	PreCon Rise	5940701.285	6.760
19	17:19:57	-0.002	2.013	0.000	PreCon Rise	5940701.282	6.760
20	17:19:58	-0.002	2.147	0.000	PreCon Rise	5940701.292	6.760
21	17:19:59	-0.005	2.280	0.000	PreCon Rise	5940701.310	6.760
22	17:20:00	-0.003	2.413	0.000	PreCon Rise	5940701.317	6.760
23	17:20:01	-0.005	2.547	0.000	PreCon Rise	5940701.327	6.760
24	17:20:02	-0.004	2.680	0.000	PreCon Rise	5940701.327	6.760
25	17:20:03	-0.002	2.813	0.000	PreCon Rise	5940701.334	6.760
26	17:20:04	-0.003	2.947	0.000	PreCon Rise	5940701.348	6.760
27	17:20:05	-0.001	3.080	0.000	PreCon Rise	5940701.338	6.760
28	17:20:06	-0.003	3.213	0.000	PreCon Rise	5940701.355	6.760
29	17:20:07	0.001	3.347	0.000	PreCon Rise	5940701.327	6.760
30	17:20:08	-0.001	3.480	0.000	PreCon Rise	5940701.355	6.760
31	17:20:09	-0.003	3.613	0.000	PreCon Rise	5940701.365	6.760
32	17:20:10	0.000	3.747	0.000	PreCon Rise	5940701.355	6.760
33	17:20:11	-0.005	3.880	0.000	PreCon Rise	5940701.376	6.760
34	17:20:12	-0.001	4.013	0.000	PreCon Rise	5940701.369	6.760
35	17:20:13	-0.002	4.147	0.000	PreCon Rise	5940701.383	6.760
36	17:20:14	-0.003	4.280	0.000	PreCon Rise	5940701.383	6.760
37	17:20:15	0.000	4.413	0.000	PreCon Rise	5940701.376	6.760
38	17:20:16	-0.003	4.547	0.000	PreCon Rise	5940701.397	6.760
39	17:20:17	-0.002	4.680	0.000	PreCon Rise	5940701.404	6.760
40	17:20:18	-0.002	4.813	0.000	PreCon Rise	5940701.400	6.760
41	17:20:19	-0.004	4.947	0.000	PreCon Rise	5940701.414	6.760
42	17:20:20	-0.002	5.080	0.000	PreCon Rise	5940701.418	6.760
43	17:20:21	-0.001	5.213	0.000	PreCon Rise	5940701.414	6.760
44	17:20:22	-0.001	5.347	0.000	PreCon Rise	5940701.414	6.760
45	17:20:23	-0.003	5.480	0.000	PreCon Rise	5940701.442	6.760
46	17:20:24	-0.003	5.613	0.000	PreCon Rise	5940701.446	6.760
47	17:20:25	-0.002	5.747	0.000	PreCon Rise	5940701.439	6.760
48	17:20:26	-0.004	5.880	0.000	PreCon Rise	5940701.453	6.760
49	17:20:27	-0.001	6.013	0.000	PreCon Rise	5940701.449	6.760
50	17:20:28	-0.002	6.147	0.000	PreCon Rise	5940701.467	6.760
51	17:20:29	-0.003	6.280	0.000	PreCon Rise	5940701.467	6.760
52	17:20:30	-0.001	6.413	0.000	PreCon Rise	5940701.467	6.760
53	17:20:31	-0.005	6.547	0.000	PreCon Rise	5940701.495	6.760
54	17:20:32	-0.003	6.680	0.000	PreCon Rise	5940701.495	6.760
55	17:20:33	-0.005	6.813	0.000	PreCon Rise	5940701.516	6.760
56	17:20:34	-0.006	6.947	0.000	PreCon Rise	5940701.526	6.760
57	17:20:35	-0.004	7.080	-0.000	PreCon Rise	5940701.533	6.760
58	17:20:36	-0.004	7.213	-0.000	PreCon Rise	5940701.537	6.760
59	17:20:37	-0.001	7.347	-0.000	PreCon Rise	5940701.530	6.760
60	17:20:38	-0.001	7.480	-0.000	PreCon Rise	5940701.540	6.760
61	17:20:39	-0.002	7.613	-0.000	PreCon Rise	5940701.554	6.760
62	17:20:40	-0.002	7.747	-0.000	PreCon Rise	5940701.561	6.760
63	17:20:41	-0.004	7.880	-0.000	PreCon Rise	5940701.572	6.760
64	17:20:42	-0.003	8.013	-0.000	PreCon Rise	5940701.568	6.760
65	17:20:43	-0.002	8.147	-0.000	PreCon Rise	5940701.572	6.760
66	17:20:44	-0.001	8.280	-0.000	PreCon Rise	5940701.575	6.760
67	17:20:45	-0.001	8.413	-0.000	PreCon Rise	5940701.585	6.760
68	17:20:46	-0.002	8.547	-0.000	PreCon Rise	5940701.592	6.760
69	17:20:47	-0.003	8.680	-0.000	PreCon Rise	5940701.599	6.760
70	17:20:48	-0.005	8.813	-0.000	PreCon Rise	5940701.620	6.760
71	17:20:49	-0.004	8.947	-0.000	PreCon Rise	5940701.627	6.760
72	17:20:50	-0.004	9.080	-0.000	PreCon Rise	5940701.631	6.760
73	17:20:51	-0.005	9.213	-0.000	PreCon Rise	5940701.648	6.760
74	17:20:52	-0.003	9.347	-0.000	PreCon Rise	5940701.648	6.760
75	17:20:53	-0.002	9.480	-0.000	PreCon Rise	5940701.648	6.760
76	17:20:54	-0.003	9.613	-0.000	PreCon Rise	5940701.659	6.760
77	17:20:55	-0.001	9.747	-0.000	PreCon Rise	5940701.662	6.760
78	17:20:56	-0.004	9.880	-0.000	PreCon Rise	5940701.687	6.760
79	17:20:57	-0.004	10.013	-0.000	PreCon Rise	5940701.690	6.760
80	17:20:58	-0.004	10.147	-0.000	PreCon Rise	5940701.701	6.760
81	17:20:59	-0.004	10.280	-0.000	PreCon Rise	5940701.701	6.760
82	17:21:00	-0.002	10.413	-0.000	PreCon Rise	5940701.704	6.760
83	17:21:01	-0.003	10.547	-0.000	PreCon Rise	5940701.722	6.760
84	17:21:02	-0.002	10.680	-0.000	PreCon Rise	5940701.722	6.760
85	17:21:03	-0.003	10.813	-0.000	PreCon Rise	5940701.729	6.760
86	17:21:04	-0.003	10.947	-0.000	PreCon Rise	5940701.736	6.760
87	17:21:05	-0.002	11.080	-0.000	PreCon Rise	5940701.739	6.760
88	17:21:06	-0.003	11.213	-0.000	PreCon Rise	5940701.750	6.760
89	17:21:07	-0.002	11.347	-0.000	PreCon Rise	5940701.746	6.760
90	17:21:08	-0.002	11.480	-0.000	PreCon Rise	5940701.757	6.760
91	17:21:09	-0.002	11.613	-0.000	PreCon Rise	5940701.760	6.760
92	17:21:10	-0.002	11.747	-0.000	PreCon Rise	5940701.771	6.760
93	17:21:11	-0.003	11.880	-0.000	PreCon Rise	5940701.774	6.760
94	17:21:12	-0.002	12.013	-0.000	PreCon Rise	5940701.781	6.760
95	17:21:13	-0.004	12.147	-0.000	PreCon Rise	5940701.795	6.760
96	17:21:14	-0.003	12.280	-0.000	PreCon Rise	5940701.802	6.760
97	17:21:15	-0.002	12.413	-0.000	PreCon Rise	5940701.795	6.760
98	17:21:16	-0.002	12.547	-0.000	PreCon Rise	5940701.802	6.760
99	17:21:17	-0.001	12.680	-0.000	PreCon Rise	5940701.802	6.760
