Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99961E-1	-6.11084E-7	-3.81928E-3	-2.45273E+1	-4.92419E+1	-2.98170E-1
-7.99988E-1	-3.37178E-7	-2.10736E-3	5.57951E+1	-6.61764E+1	2.99412E-1
-5.99967E-1	-2.06110E-7	-1.28819E-3	-1.42006E+2	-1.07174E+2	-3.49352E-1
-3.99956E-1	-1.02991E-7	-6.43694E-4	4.62375E+1	-1.91052E+2	3.78910E-2
-2.00004E-1	-3.13878E-8	-1.96174E-4	-2.75598E+3	2.41243E+2	-3.44196E-1
6.04153E-5	2.25666E-8	1.41041E-4	-2.29440E+6	-7.07560E+2	-6.22318E-2
2.00054E-1	6.00100E-8	3.75063E-4	1.87168E+3	-6.36414E+2	4.47026E-1
3.99974E-1	8.74828E-8	5.46768E-4	-4.12592E+2	-1.96811E+2	-2.87214E-1
5.99972E-1	1.64266E-7	1.02666E-3	-3.03338E+2	2.25551E+1	-5.94753E-1
7.99984E-1	2.80861E-7	1.75538E-3	-1.11232E+2	2.49869E-1	-4.97202E-1
9.99986E-1	4.19260E-7	2.62038E-3	-7.83523E+0	-1.90856E+1	-6.53520E-2
1.19999E+0	5.92298E-7	3.70186E-3	-2.65342E+1	-4.32872E+1	-3.75192E-1
1.39999E+0	8.69862E-7	5.43664E-3	1.80760E+1	-2.15226E+1	4.37932E-1
1.60000E+0	1.09556E-6	6.84725E-3	3.44463E+0	-1.24895E+1	1.20124E-1
1.79998E+0	1.40204E-6	8.76275E-3	-1.71806E+0	-6.85270E+0	-8.62573E-2
1.99997E+0	1.26646E-6	7.91538E-3	-6.89051E+0	-9.40614E-1	-3.47213E-1
2.19998E+0	1.69483E-6	1.05927E-2	-2.10003E+0	-1.72788E+1	-1.55776E-1
2.39998E+0	2.69064E-6	1.68165E-2	-2.78960E+0	-7.37002E+0	-3.58373E-1
2.59993E+0	5.06712E-6	3.16695E-2	1.57441E+0	-2.32688E+0	4.12641E-1
2.79975E+0	1.03367E-5	6.46044E-2	2.53292E-1	-1.07828E+0	1.45832E-1
2.99979E+0	2.22158E-5	1.38849E-1	1.90628E+0	-8.40671E-2	2.52737E+0
3.19985E+0	4.18552E-5	2.61595E-1	1.88268E+0	-8.16685E-3	5.01633E+0
3.39977E+0	7.52315E-5	4.70197E-1	1.84016E+0	3.70935E-1	9.36345E+0
3.59976E+0	1.27574E-4	7.97338E-1	1.74692E+0	5.06491E-1	1.59602E+1
3.79972E+0	2.06594E-4	1.29121E+0	1.57745E+0	6.35730E-1	2.46351E+1
3.99973E+0	3.18903E-4	1.99314E+0	1.44345E+0	5.89579E-1	3.66287E+1
4.19971E+0	4.67488E-4	2.92180E+0	1.34269E+0	5.79794E-1	5.24438E+1
4.39968E+0	6.65314E-4	4.15821E+0	1.24909E+0	5.91765E-1	7.27396E+1
4.59969E+0	9.10906E-4	5.69316E+0	1.15595E+0	5.59064E-1	9.63541E+1
4.79997E+0	1.20856E-3	7.55350E+0	1.10206E+0	5.61552E-1	1.27187E+2
5.00007E+0	1.55296E-3	9.70600E+0	1.01517E+0	5.39338E-1	1.56822E+2
5.20009E+0	1.94592E-3	1.21620E+1	9.37333E-1	5.33903E-1	1.88695E+2
5.40002E+0	2.37153E-3	1.48221E+1	8.80220E-1	5.18416E-1	2.24257E+2
5.59999E+0	2.83960E-3	1.77475E+1	8.29172E-1	5.02219E-1	2.62313E+2
5.80001E+0	3.33577E-3	2.08486E+1	7.83846E-1	4.89751E-1	3.01707E+2
6.00001E+0	3.90537E-3	2.44086E+1	7.38236E-1	4.80329E-1	3.44143E+2
6.20003E+0	4.53331E-3	2.83332E+1	6.96241E-1	4.68889E-1	3.89313E+2
6.40004E+0	5.22462E-3	3.26539E+1	6.59205E-1	4.56914E-1	4.38518E+2
6.59999E+0	5.98349E-3	3.73968E+1	6.24368E-1	4.43639E-1	4.90533E+2
6.80000E+0	6.81763E-3	4.26102E+1	5.90781E-1	4.36436E-1	5.44877E+2
7.00002E+0	7.72437E-3	4.82773E+1	5.60261E-1	4.28657E-1	6.02675E+2
7.19999E+0	8.70325E-3	5.43953E+1	5.33242E-1	4.18734E-1	6.64765E+2
7.39997E+0	9.77036E-3	6.10648E+1	5.07257E-1	4.08152E-1	7.29623E+2
7.60001E+0	1.09326E-2	6.83287E+1	4.86443E-1	4.03220E-1	8.04081E+2
7.79998E+0	1.21798E-2	7.61238E+1	4.59764E-1	3.92735E-1	8.68958E+2
7.99994E+0	1.35103E-2	8.44394E+1	4.39029E-1	3.85164E-1	9.44007E+2
8.19982E+0	1.49456E-2	9.34100E+1	4.18370E-1	3.76982E-1	1.02002E+3
8.39988E+0	1.64714E-2	1.02946E+2	4.00254E-1	3.68767E-1	1.10172E+3
8.59983E+0	1.80961E-2	1.13101E+2	3.83057E-1	3.60984E-1	1.18596E+3
8.79983E+0	1.98148E-2	1.23843E+2	3.66742E-1	3.54166E-1	1.27220E+3
