Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99961E-1	-5.74189E-7	-3.58868E-3	-4.34033E+1	1.13764E+1	-4.95782E-1
-7.99985E-1	-4.18604E-7	-2.61627E-3	-1.87431E+1	3.39943E+1	-1.24870E-1
-5.99965E-1	-2.67200E-7	-1.67000E-3	-2.42385E+1	2.46300E+1	-7.73032E-2
-3.99948E-1	-1.50895E-7	-9.43094E-4	-1.08577E+1	-1.34034E+2	-1.30360E-2
-2.00006E-1	-4.05715E-8	-2.53572E-4	-1.75195E+3	3.94176E+2	-2.82824E-1
5.49793E-5	1.76553E-8	1.10346E-4	2.28501E+7	1.22462E+3	4.41258E-1
2.00044E-1	6.44005E-8	4.02503E-4	2.50583E+3	4.31845E+2	6.42239E-1
3.99972E-1	1.27258E-7	7.95362E-4	1.92182E+2	8.48473E+1	1.94607E-1
5.99970E-1	2.33413E-7	1.45883E-3	1.63268E+2	6.09419E+1	4.54870E-1
7.99980E-1	3.62528E-7	2.26580E-3	3.26651E+1	-8.84712E+0	1.88467E-1
9.99979E-1	5.38531E-7	3.36582E-3	6.19181E+0	-4.80778E+0	6.63360E-2
1.19999E+0	7.05639E-7	4.41024E-3	6.14447E+0	2.10929E+1	1.03508E-1
1.39999E+0	9.23077E-7	5.76923E-3	2.48011E+1	5.40367E+0	6.37624E-1
1.60000E+0	1.20687E-6	7.54294E-3	-6.85813E+0	-3.40745E-1	-2.63461E-1
1.79998E+0	1.51230E-6	9.45187E-3	-8.02531E-1	8.21429E+0	-4.34608E-2
1.99997E+0	1.80830E-6	1.13019E-2	-7.63492E+0	3.64615E+0	-5.49324E-1
2.19996E+0	2.32558E-6	1.45349E-2	-4.55731E+0	5.11165E+0	-4.63858E-1
2.39994E+0	2.84472E-6	1.77795E-2	2.14231E+0	4.51821E+0	2.90973E-1
2.59994E+0	3.35223E-6	2.09514E-2	2.48813E+0	7.88662E+0	4.31421E-1
2.79993E+0	3.68691E-6	2.30432E-2	-6.51442E-1	3.33094E+0	-1.33787E-1
2.99983E+0	4.37812E-6	2.73633E-2	3.72012E-1	2.67912E+0	9.72012E-2
3.19993E+0	5.36110E-6	3.35069E-2	1.97864E+0	2.81983E+0	6.75293E-1
3.39985E+0	6.36338E-6	3.97711E-2	9.31721E-1	-1.42310E+0	4.01018E-1
3.59987E+0	7.70453E-6	4.81533E-2	9.70807E-1	2.02439E-1	5.35669E-1
3.79983E+0	9.77265E-6	6.10791E-2	8.90358E-1	-4.32808E-1	6.57766E-1
3.99977E+0	1.18721E-5	7.42006E-2	3.65732E-1	1.72284E+0	3.45506E-1
4.19983E+0	1.49214E-5	9.32588E-2	8.43910E-1	9.60055E-1	1.05213E+0
4.39980E+0	1.85259E-5	1.15787E-1	6.02009E-1	1.19042E+0	9.76214E-1
4.59977E+0	2.42082E-5	1.51301E-1	7.40535E-1	8.99802E-1	1.64049E+0
4.80014E+0	3.68549E-5	2.30343E-1	8.28173E-1	6.48141E-1	2.91474E+0
5.00011E+0	4.47011E-5	2.79382E-1	8.33349E-1	4.88458E-1	3.70557E+0
