Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99966E-1	-7.53248E-7	-4.70780E-3	-2.48169E+1	-1.61100E+0	-3.71879E-1
-7.99987E-1	-4.51358E-7	-2.82099E-3	-2.37011E+1	2.88785E+1	-1.70256E-1
-5.99967E-1	-2.72161E-7	-1.70101E-3	-1.52496E+2	-4.14880E+1	-4.95384E-1
-3.99955E-1	-1.23847E-7	-7.74044E-4	1.76752E+1	-2.57651E+1	1.74177E-2
-2.00000E-1	-4.50652E-8	-2.81657E-4	-2.37839E+3	3.05989E+2	-4.26466E-1
6.93560E-5	2.00578E-8	1.25361E-4	-2.21195E+7	-1.06523E+3	-6.12171E-1
2.00057E-1	7.40595E-8	4.62872E-4	-1.07417E+3	-2.38028E+2	-3.16621E-1
3.99991E-1	1.90459E-7	1.19037E-3	-2.73352E+2	-2.51038E+0	-4.14290E-1
5.99983E-1	3.60425E-7	2.25266E-3	-1.31256E+2	1.59210E+1	-5.64680E-1
7.99995E-1	6.09036E-7	3.80647E-3	-3.03763E+1	1.05236E+1	-2.94439E-1
9.99991E-1	9.16290E-7	5.72681E-3	-4.24278E+1	-1.64901E+1	-7.73410E-1
1.20001E+0	1.24382E-6	7.77388E-3	-2.43363E+1	-6.13523E+0	-7.22647E-1
1.40001E+0	1.57510E-6	9.84438E-3	-1.72720E+1	-1.20050E+1	-7.57725E-1
1.60000E+0	2.05572E-6	1.28483E-2	-5.51218E+0	-1.08417E+1	-3.60693E-1
1.79998E+0	2.85222E-6	1.78264E-2	-9.49161E+0	-4.33497E+0	-9.69439E-1
1.99997E+0	3.45620E-6	2.16012E-2	-7.21116E+0	-2.20949E+0	-9.91648E-1
2.20001E+0	4.25784E-6	2.66115E-2	-5.12560E+0	-6.73050E+0	-9.55189E-1
2.39996E+0	6.36967E-6	3.98104E-2	-2.05530E+0	-1.12330E+0	-6.25065E-1
2.59993E+0	8.98092E-6	5.61308E-2	-1.31556E+0	-3.62153E-1	-6.11116E-1
2.79990E+0	1.27781E-5	7.98631E-2	-2.25369E-1	9.38052E-1	-1.60411E-1
2.99990E+0	2.02340E-5	1.26462E-1	8.25302E-1	1.09022E+0	9.96625E-1
3.19990E+0	3.34536E-5	2.09085E-1	1.30997E+0	-1.21455E-1	2.78978E+0
3.39983E+0	5.48428E-5	3.42768E-1	1.31342E+0	7.47406E-1	4.87204E+0
3.59981E+0	8.82648E-5	5.51655E-1	1.36253E+0	3.94125E-1	8.61278E+0
3.79982E+0	1.36894E-4	8.55588E-1	1.32005E+0	5.87599E-1	1.36605E+1
3.99976E+0	2.05956E-4	1.28723E+0	1.22590E+0	6.26606E-1	2.00907E+1
4.19977E+0	2.96988E-4	1.85617E+0	1.11710E+0	6.16991E-1	2.77195E+1
4.39975E+0	4.19397E-4	2.62123E+0	1.06386E+0	5.65862E-1	3.90542E+1
4.59970E+0	5.71270E-4	3.57044E+0	9.86595E-1	5.14329E-1	5.15751E+1
4.80002E+0	7.56186E-4	4.72616E+0	9.36567E-1	4.87760E-1	6.76302E+1
4.99998E+0	9.84539E-4	6.15337E+0	8.64414E-1	4.73968E-1	8.46551E+1
5.19999E+0	1.25456E-3	7.84100E+0	8.19283E-1	4.82483E-1	1.06331E+2
5.40002E+0	1.56147E-3	9.75919E+0	7.57747E-1	4.55928E-1	1.27111E+2
5.59997E+0	1.89804E-3	1.18628E+1	7.16340E-1	4.41061E-1	1.51475E+2
5.80002E+0	2.24783E-3	1.40489E+1	6.81133E-1	4.31621E-1	1.76667E+2
5.99999E+0	2.65368E-3	1.65855E+1	6.38535E-1	4.27274E-1	2.02262E+2
6.20000E+0	3.09176E-3	1.93235E+1	6.04248E-1	4.14837E-1	2.30432E+2
6.39999E+0	3.55530E-3	2.22206E+1	5.74530E-1	4.12155E-1	2.60075E+2
6.59994E+0	4.06327E-3	2.53954E+1	5.46865E-1	4.06985E-1	2.91760E+2
6.79998E+0	4.59717E-3	2.87323E+1	5.20692E-1	3.95002E-1	3.23824E+2
6.99990E+0	5.19141E-3	3.24463E+1	4.96715E-1	3.91489E-1	3.59100E+2
7.19990E+0	5.83402E-3	3.64626E+1	4.72107E-1	3.79622E-1	3.94516E+2
7.39988E+0	6.52441E-3	4.07776E+1	4.50856E-1	3.69334E-1	4.33046E+2
7.59987E+0	7.27119E-3	4.54449E+1	4.29939E-1	3.62236E-1	4.72660E+2
7.79987E+0	8.08332E-3	5.05208E+1	4.10081E-1	3.57935E-1	5.14371E+2
7.99988E+0	8.94938E-3	5.59336E+1	3.92081E-1	3.49560E-1	5.58447E+2
8.19978E+0	9.85541E-3	6.15963E+1	3.75552E-1	3.42122E-1	6.03778E+2
8.39986E+0	1.08544E-2	6.78400E+1	3.61126E-1	3.38045E-1	6.55038E+2
8.59981E+0	1.19153E-2	7.44706E+1	3.43703E-1	3.28373E-1	7.00660E+2
8.79987E+0	1.30344E-2	8.14650E+1	3.29071E-1	3.22513E-1	7.50909E+2
8.99987E+0	1.42188E-2	8.88675E+1	3.15689E-1	3.16945E-1	8.03691E+2
9.19981E+0	1.54802E-2	9.67512E+1	3.03354E-1	3.11005E-1	8.59479E+2
9.39987E+0	1.68194E-2	1.05121E+2	2.91322E-1	3.06370E-1	9.16295E+2
9.60015E+0	1.82379E-2	1.13987E+2	2.79722E-1	2.99061E-1	9.74338E+2
9.80015E+0	1.97399E-2	1.23374E+2	2.68770E-1	2.94278E-1	1.03440E+3
