	Pixel	Max Current (A)	Max Luminance (cd/m2)	Status	Turnon Voltage (V)	EQE(%)_max	EQE(%)_avg	CE(cd/A)_max	CE(cd/A)_avg	PE(lm/W)_max	PE(lm/W)_avg	V (V) @ 100 cd/m2	EQE(%) @ 100 cd/m2	CE(cd/A) @ 100 cd/m2	PE(lm/W) @ 100 cd/m2	λmax (nm) @ 100 cd/m2	FWHM (nm) @ 100 cd/m2	CIE-x @ 100 cd/m2	CIE-y @ 100 cd/m2	Hex Color @ 100 cd/m2	V (V) @ 250 cd/m2	EQE(%) @ 250 cd/m2	CE(cd/A) @ 250 cd/m2	PE(lm/W) @ 250 cd/m2	λmax (nm) @ 250 cd/m2	FWHM (nm) @ 250 cd/m2	CIE-x @ 250 cd/m2	CIE-y @ 250 cd/m2	Hex Color @ 250 cd/m2
0	A1-1	0.0198272	1219.41	Working	3.2	0.586287	0.4540718787878788	1.677317287074675	1.3137419772039847	1.20093	0.7275233636363635	4.99997	0.561643	1.677317287074675	1.05389	577.5	30.0	0.5277713685139757	0.46485328421488953	#ffec00	5.79997	0.515861	1.4960563146408576	0.81035	578.0	30.5	0.5246047472052221	0.46474510514418216	#ffef00
1	A2-1	0.0200009	1216.36	Working	3.2	0.683105	0.4711528857142857	2.1136591762642043	1.4925062166502832	1.92521	0.8554270857142856	5.00002	0.611056	1.8057970466228515	1.13461	578.0	30.0	0.5327675402718249	0.4681293770364329	#ffec00	6.0	0.521668	1.553176643811533	0.813244	578.0	30.5	0.5258537444624756	0.46648558747441704	#fff000
2	A3-1	0.0199457	1262.08	Working	3.0	1.04249	0.536238611111111	2.26220631089105	1.560042947442672	2.21539	0.9194740555555556	5.00006	0.617726	1.884149739121625	1.18383	578.0	30.0	0.5252832334200151	0.4622871294918529	#ffeb00	6.00003	0.554735	1.6146871587556049	0.845447	577.5	30.5	0.5250022231857903	0.46709613235830355	#fff200
3	A4-1	0.0200011	1316.35	Working	3.0	1.14859	0.5787065675675674	2.1535402912114936	1.595831442673677	2.09244	0.9159217567567568	4.99992	0.669456	1.9794850735609202	1.24377	578.5	29.5	0.5211953724915473	0.461456265432685	#ffee00	5.99996	0.59253	1.7334269608382467	0.907625	578.0	30.0	0.5220214949424361	0.46509492398182894	#fff200
4	B1-1	0.0200009	1191.36	Working	3.0	0.669792	0.4313760166666667	2.0782812879544412	1.3862573079383262	1.85545	0.8128351515151515	4.99994	0.569563	1.7174697813410869	1.07913	578.0	30.0	0.5287897190465018	0.46174296812997806	#ffe700	5.99996	0.490051	1.452870173195217	0.760725	578.0	30.0	0.5263426551009063	0.4630161387954341	#ffeb00
5	B2-1	0.0199937	1185.8	Working	3.0	0.559608	0.42446072727272727	1.4719973152092343	1.183757269148222	0.969466	0.6624043939393939	5.00002	0.504985	1.4719973152092343	0.924876	578.5	29.5	0.530817235200165	0.4653572474408888	#ffea00	5.99998	0.466479	1.3658060482210665	0.715136	578.0	30.5	0.5268771312645414	0.4642032847905948	#ffec00
6	B3-1	0.0200007	1219.46	Working	3.0	1.10834	0.5072351428571428	2.1592668700043935	1.5224354461316083	1.88968	0.9025757428571428	4.99994	0.610733	1.813710980267686	1.1396	578.0	30.0	0.530847993466026	0.4638054481781817	#ffe800	5.99989	0.532191	1.5988132635253054	0.837152	578.0	30.5	0.5276292716734327	0.4652075734062345	#ffed00
7	B4-1	0.0200007	1317.5	Working	3.0	1.71348	0.6526438888888887	3.4121719555390477	1.7664768432087274	3.57345	1.067931055555556	4.99998	0.727302	2.090444586548789	1.31347	578.0	31.5	0.5276402970757063	0.46288927712416894	#ffea00	6.00002	0.62583	1.791648052417725	0.938102	578.0	30.5	0.5259891225387455	0.4639805030680054	#ffed00
8	B5-1	0.0200005	1333.51	Working	3.0	1.11983	0.5561988108108109	2.5324600805633635	1.7176105988865893	2.6522	1.002963513513513	5.19999	0.707895	2.0790757260980888	1.25608	578.5	30.0	0.5294427850402588	0.46479570892090594	#ffea00	6.20002	0.606083	1.7893514265466286	0.906676	578.0	30.0	0.5255379293199802	0.4656523508393295	#ffef00
9	C1-1	0.019736	868.8	Working	3.8	0.334108	0.2714976285714286	0.9333741633492278	0.7979755857423274	0.539251	0.3760816571428572	5.99998	0.334108	0.9309604470060278	0.487451	578.0	30.0	0.532460722090557	0.4604546297071334	#ffe200	7.39987	0.298704	0.8617366050759712	0.365848	578.0	30.5	0.5305072392505772	0.4615478589904457	#ffe500
