Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99974E-1	-4.89136E-6	-3.05710E-2	-3.12599E+0	7.18533E-1	-3.04184E-1
-7.99986E-1	-2.73908E-6	-1.71192E-2	-1.20088E+1	-9.72605E-2	-5.23501E-1
-5.99963E-1	-1.61522E-6	-1.00951E-2	-2.20680E+1	4.99391E+0	-4.25450E-1
-3.99946E-1	-7.66423E-7	-4.79014E-3	-9.37359E+1	-3.16563E+1	-5.71618E-1
-2.00006E-1	-2.47595E-7	-1.54747E-3	-1.21404E+3	-8.52774E+1	-1.19604E+0
5.20468E-5	7.51686E-10	4.69804E-6	-1.49450E+9	2.79189E+4	-1.16320E+0
2.00043E-1	2.03761E-7	1.27351E-3	-9.10763E+2	-6.54515E+0	-7.38550E-1
3.99985E-1	7.14191E-7	4.46369E-3	-1.14185E+2	-3.66592E+0	-6.48931E-1
5.99978E-1	1.80103E-6	1.12564E-2	-3.13529E+1	-4.27636E+0	-6.74006E-1
7.99985E-1	3.63903E-6	2.27439E-2	-7.41653E+0	1.72094E+0	-4.29535E-1
9.99987E-1	6.25252E-6	3.90783E-2	-7.62015E+0	-5.03580E-1	-9.47857E-1
1.20001E+0	9.93468E-6	6.20917E-2	-3.01367E+0	-2.78059E+0	-7.14766E-1
1.40000E+0	1.43422E-5	8.96387E-2	-2.38951E+0	-2.19241E+0	-9.54515E-1
1.60000E+0	1.96417E-5	1.22761E-1	-1.79287E+0	-1.18583E+0	-1.12093E+0
1.79998E+0	2.44903E-5	1.53064E-1	-1.40560E+0	-1.19393E+0	-1.23269E+0
1.99997E+0	3.06989E-5	1.91868E-1	-7.14117E-1	-7.64759E-1	-8.72260E-1
2.20000E+0	3.83485E-5	2.39678E-1	-5.50315E-1	-6.37835E-1	-9.23661E-1
2.39996E+0	4.77122E-5	2.98201E-1	-2.72287E-1	-4.23974E-1	-6.20285E-1
2.59993E+0	5.80836E-5	3.63022E-1	-2.56072E-1	-8.45787E-2	-7.69322E-1
2.79987E+0	7.06552E-5	4.41595E-1	-2.88714E-1	-3.27029E-1	-1.13626E+0
2.99979E+0	8.60284E-5	5.37677E-1	-1.03156E-1	1.09845E-1	-5.29611E-1
3.19992E+0	1.11388E-4	6.96175E-1	-2.91137E-2	-5.70102E-2	-2.06446E-1
3.39989E+0	1.36589E-4	8.53681E-1	6.87648E-2	-3.34275E-3	6.35297E-1
3.59983E+0	1.83797E-4	1.14873E+0	5.61227E-2	5.90376E-2	7.38736E-1
3.79985E+0	2.35896E-4	1.47435E+0	8.08115E-2	1.90815E-3	1.44109E+0
3.99979E+0	3.07875E-4	1.92422E+0	1.38602E-1	1.85455E-2	3.39555E+0
4.19981E+0	4.05481E-4	2.53426E+0	1.33444E-1	5.53181E-2	4.52094E+0
4.39978E+0	5.20468E-4	3.25292E+0	1.56812E-1	9.27943E-2	7.14389E+0
4.59972E+0	6.64389E-4	4.15243E+0	1.64739E-1	4.90074E-2	1.00157E+1
4.80005E+0	8.10378E-4	5.06486E+0	1.75045E-1	8.82400E-2	1.35460E+1
5.00000E+0	1.01087E-3	6.31794E+0	1.69122E-1	8.53390E-2	1.70057E+1
5.20002E+0	1.23449E-3	7.71556E+0	1.74963E-1	9.48943E-2	2.23444E+1
5.40003E+0	1.50118E-3	9.38237E+0	1.68470E-1	1.14568E-1	2.71695E+1
5.60001E+0	1.81039E-3	1.13149E+1	1.65647E-1	1.16719E-1	3.34099E+1
5.80006E+0	2.13535E-3	1.33459E+1	1.66116E-1	1.18548E-1	4.09302E+1
6.00001E+0	2.53158E-3	1.58224E+1	1.62638E-1	1.19060E-1	4.91469E+1
6.19999E+0	2.94934E-3	1.84334E+1	1.59827E-1	1.18676E-1	5.81427E+1
6.39999E+0	3.43204E-3	2.14502E+1	1.54099E-1	1.18191E-1	6.73384E+1
6.59997E+0	3.95700E-3	2.47312E+1	1.49815E-1	1.22610E-1	7.78384E+1
6.79994E+0	4.50950E-3	2.81844E+1	1.45544E-1	1.32666E-1	8.87885E+1
6.99991E+0	5.08506E-3	3.17816E+1	1.42005E-1	1.28219E-1	1.00560E+2
7.19988E+0	5.68440E-3	3.55275E+1	1.37738E-1	1.31926E-1	1.12149E+2
7.39994E+0	6.30263E-3	3.93914E+1	1.35359E-1	1.30686E-1	1.25593E+2
7.59996E+0	6.96857E-3	4.35536E+1	1.32599E-1	1.34108E-1	1.39709E+2
7.79991E+0	7.67043E-3	4.79402E+1	1.29250E-1	1.31797E-1	1.53840E+2
7.99984E+0	8.38008E-3	5.23755E+1	1.26586E-1	1.34319E-1	1.68828E+2
8.19980E+0	9.14004E-3	5.71253E+1	1.24680E-1	1.39030E-1	1.85900E+2
8.39989E+0	9.98243E-3	6.23902E+1	1.20856E-1	1.40158E-1	2.01609E+2
8.59989E+0	1.07535E-2	6.72094E+1	1.19927E-1	1.40809E-1	2.20642E+2
8.79997E+0	1.16773E-2	7.29831E+1	1.16691E-1	1.40877E-1	2.38557E+2
8.99992E+0	1.26543E-2	7.90894E+1	1.13052E-1	1.40841E-1	2.56144E+2
9.19983E+0	1.37080E-2	8.56750E+1	1.09584E-1	1.42958E-1	2.74935E+2
9.39991E+0	1.47915E-2	9.24469E+1	1.06439E-1	1.40291E-1	2.94419E+2
9.60017E+0	1.59486E-2	9.96788E+1	1.02826E-1	1.38983E-1	3.13209E+2
9.80015E+0	1.71575E-2	1.07234E+2	9.97065E-2	1.38949E-1	3.33534E+2
1.00002E+1	1.84132E-2	1.15082E+2	9.67324E-2	1.37758E-1	3.54356E+2
1.02002E+1	1.97180E-2	1.23237E+2	9.34917E-2	1.35556E-1	3.74089E+2
