Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99964E-1	-1.94237E-3	-1.21398E+1	5.21580E-3	-2.41073E-3	2.01543E-1
-7.99986E-1	-1.40687E-3	-8.79294E+0	1.24479E-2	-1.26113E-2	2.78717E-1
-5.99968E-1	-9.91104E-4	-6.19440E+0	-4.85610E-4	-5.90329E-3	-5.74467E-3
-3.99959E-1	-6.26158E-4	-3.91349E+0	-2.31048E-2	-7.42222E-3	-1.15115E-1
-2.00004E-1	-2.93546E-4	-1.83466E+0	1.53238E-1	6.06552E-2	1.78983E-1
4.22716E-5	-7.16084E-9	-4.47552E-5	4.29952E+5	-2.75965E+3	2.58918E-3
2.00029E-1	2.95086E-4	1.84429E+0	1.25621E-1	-5.29556E-2	1.47514E-1
3.99977E-1	6.36399E-4	3.97749E+0	-5.86256E-2	-2.86325E-2	-2.96881E-1
5.99966E-1	1.00791E-3	6.29944E+0	1.87232E-2	-2.41789E-2	2.25246E-1
7.99984E-1	1.40449E-3	8.77806E+0	3.63512E-2	6.63689E-4	8.12548E-1
9.99990E-1	1.45883E-3	9.11769E+0	7.52552E-3	3.61838E-3	2.18407E-1
1.19999E+0	5.66151E-3	3.53844E+1	4.93251E-4	-1.34955E-3	6.66665E-2
1.39999E+0	6.76131E-3	4.22582E+1	-2.39475E-3	-3.25716E-3	-4.50969E-1
1.60000E+0	8.06696E-3	5.04185E+1	-6.16352E-4	-1.36902E-3	-1.58266E-1
1.79997E+0	9.10728E-3	5.69205E+1	1.00942E-3	-3.51581E-4	3.29197E-1
1.99997E+0	6.55627E-3	4.09767E+1	-3.80200E-4	-5.35966E-3	-9.91797E-2
2.19997E+0	8.60301E-3	5.37688E+1	-3.74168E-4	-2.88441E-3	-1.40885E-1
2.39991E+0	1.04436E-2	6.52725E+1	2.76581E-4	-1.09161E-3	1.37911E-1
2.59987E+0	1.23505E-2	7.71906E+1	3.73842E-4	6.99548E-5	2.38811E-1
2.79983E+0	1.37215E-2	8.57594E+1	-5.29790E-4	-4.79691E-4	-4.04918E-1
2.99980E+0	7.78761E-3	4.86726E+1	3.87692E-4	-3.09510E-4	1.80183E-1
3.19991E+0	7.55629E-3	4.72268E+1	4.47419E-4	-2.99241E-3	2.15224E-1
3.39981E+0	7.22494E-3	4.51559E+1	5.89386E-4	-3.00569E-4	2.88017E-1
3.59988E+0	1.01021E-2	6.31381E+1	8.34877E-4	-8.37223E-4	6.04021E-1
3.79983E+0	7.80954E-3	4.88096E+1	1.24714E-3	-7.00166E-4	7.36268E-1
3.99983E+0	1.02322E-2	6.39513E+1	1.85297E-3	4.45398E-4	1.50872E+0
4.19976E+0	8.17799E-3	5.11124E+1	2.98767E-3	1.05789E-3	2.04142E+0
4.39976E+0	1.35418E-2	8.46363E+1	1.92374E-3	-7.65127E-4	2.28024E+0
4.59962E+0	1.42064E-2	8.87900E+1	2.21800E-3	1.10451E-3	2.88335E+0
4.80007E+0	1.74865E-2	1.09291E+2	1.56883E-3	3.01525E-4	2.61972E+0
5.00001E+0	1.78508E-2	1.11567E+2	1.50507E-3	5.53845E-5	2.67249E+0
4.62857E+0	2.00012E-2	1.25008E+2	1.68893E-4	1.55006E-4	3.11060E-1
