Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99958E-1	-3.79804E-3	-2.37377E+1	2.76355E-3	-6.40818E-4	2.08804E-1
-7.99981E-1	-2.96463E-3	-1.85289E+1	-3.41341E-3	-7.01460E-3	-1.61053E-1
-5.99962E-1	-2.17995E-3	-1.36247E+1	-1.20145E-2	4.44677E-3	-3.12612E-1
-3.99949E-1	-1.42794E-3	-8.92463E+0	-3.22419E-2	-5.34087E-3	-3.66324E-1
-2.00008E-1	-7.02817E-4	-4.39261E+0	-1.63931E-1	9.74657E-3	-4.58437E-1
4.63009E-5	2.00031E-9	1.25019E-5	8.55230E+7	-4.25524E+3	1.57580E-1
2.00033E-1	6.98614E-4	4.36634E+0	4.97242E-2	-7.00703E-3	1.38241E-1
3.99975E-1	1.41452E-3	8.84075E+0	6.34442E-3	-3.91081E-4	7.14108E-2
5.99972E-1	2.16091E-3	1.35057E+1	6.29023E-3	-7.89894E-3	1.62243E-1
7.99988E-1	2.92163E-3	1.82602E+1	-9.81881E-3	-1.10084E-3	-4.56560E-1
9.99988E-1	3.69041E-3	2.30651E+1	-1.41480E-3	-9.24708E-3	-1.03871E-1
1.20000E+0	4.83408E-3	3.02130E+1	-3.46656E-3	-3.63439E-3	-4.00059E-1
1.40000E+0	6.18956E-3	3.86848E+1	-2.23782E-3	-3.86141E-3	-3.85783E-1
1.60000E+0	7.18194E-3	4.48871E+1	-3.02517E-4	-2.26986E-3	-6.91580E-2
1.79999E+0	6.16320E-3	3.85200E+1	-2.59932E-4	1.83720E-3	-5.73675E-2
1.99997E+0	7.28038E-3	4.55024E+1	2.49774E-4	-9.39674E-4	7.23526E-2
2.20009E+0	8.23334E-3	5.14584E+1	-1.54937E-4	-7.17533E-4	-5.58345E-2
2.40001E+0	9.38584E-3	5.86615E+1	-2.72115E-4	-3.05425E-3	-1.21947E-1
2.60000E+0	1.02688E-2	6.41800E+1	1.45236E-4	-1.72111E-3	7.71431E-2
2.79991E+0	1.18651E-2	7.41569E+1	-3.66953E-4	-4.63750E-4	-2.42524E-1
2.99986E+0	1.37926E-2	8.62037E+1	6.48090E-4	3.16340E-4	5.33473E-1
3.19993E+0	1.47911E-2	9.24444E+1	1.41432E-4	-4.60814E-4	1.33174E-1
3.39989E+0	1.63899E-2	1.02437E+2	-1.63341E-5	-6.01387E-4	-1.81078E-2
3.59992E+0	2.64118E-3	1.65074E+1	6.48632E-3	-3.30507E-4	1.22693E+0
3.79993E+0	1.89400E-3	1.18375E+1	1.26372E-2	5.79297E-4	1.80941E+0
3.99988E+0	1.97485E-3	1.23428E+1	1.59806E-2	-7.40891E-3	2.51133E+0
4.19988E+0	1.99884E-3	1.24927E+1	2.69650E-2	-8.74940E-4	4.50344E+0
4.39986E+0	2.01868E-3	1.26168E+1	3.69998E-2	8.27272E-3	6.53786E+0
4.59977E+0	2.10628E-3	1.31642E+1	3.89961E-2	2.14010E-2	7.51629E+0
4.80018E+0	2.52782E-3	1.57989E+1	1.55671E-2	3.24503E-3	3.75787E+0
5.00012E+0	1.59359E-2	9.95994E+1	9.97912E-4	-7.75578E-4	1.58190E+0
4.91046E+0	1.89272E-2	1.18295E+2	6.14993E-4	8.35062E-5	1.13713E+0
5.40008E+0	1.89431E-2	1.18394E+2	1.04361E-3	-4.88682E-5	2.12383E+0
5.48659E+0	2.00026E-2	1.25016E+2	7.86069E-4	6.86480E-5	1.71625E+0
