Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99956E-1	-2.09981E-5	-1.31238E-1	3.41084E-1	-2.13520E-1	1.42479E-1
-7.99976E-1	-1.31533E-5	-8.22081E-2	1.73323E+0	-1.31773E+0	3.62826E-1
-5.99957E-1	-7.45795E-6	-4.66122E-2	4.32082E+0	1.62151E+0	3.84623E-1
-3.99950E-1	-3.72388E-6	-2.32742E-2	1.57639E+1	-4.91844E+0	4.67085E-1
-2.00001E-1	-1.21426E-6	-7.58913E-3	1.70315E+2	-6.12713E+0	8.22864E-1
5.00679E-5	6.24299E-10	3.90187E-6	-6.73804E+6	-2.14823E+4	-4.19002E-3
2.00042E-1	1.02095E-6	6.38094E-3	2.76614E+1	-1.98315E+1	1.12391E-1
3.99979E-1	2.83858E-6	1.77411E-2	1.23576E-1	-3.61095E+0	2.79127E-3
5.99973E-1	6.18360E-6	3.86475E-2	9.30285E+0	-1.25046E+0	6.86624E-1
7.99994E-1	1.13024E-5	7.06400E-2	2.14352E+0	5.34663E-1	3.85580E-1
9.99989E-1	1.97181E-5	1.23238E-1	2.56915E+0	-1.03122E-1	1.00781E+0
1.19999E+0	2.88531E-5	1.80332E-1	9.48486E-1	-3.91890E-1	6.53328E-1
1.39999E+0	4.35195E-5	2.71997E-1	-1.93413E-1	-4.27164E-1	-2.34436E-1
1.59999E+0	3.08939E-4	1.93087E+0	5.40139E-2	-2.72162E-2	5.31161E-1
1.79998E+0	3.72607E-4	2.32879E+0	2.13447E-2	-1.02025E-2	2.84799E-1
1.99997E+0	2.80047E-4	1.75029E+0	-5.05955E-2	-9.92163E-2	-5.63763E-1
2.19998E+0	8.73892E-4	5.46183E+0	5.45472E-3	-1.92830E-2	2.08631E-1
2.39995E+0	6.25168E-4	3.90730E+0	4.02346E-4	-1.54594E-2	1.20096E-2
2.59991E+0	7.06031E-4	4.41269E+0	7.89481E-4	-1.39797E-2	2.88306E-2
2.79989E+0	8.18558E-4	5.11599E+0	5.53597E-3	-2.82768E-2	2.52414E-1
2.99979E+0	5.05568E-4	3.15980E+0	-1.08176E-2	-6.62385E-2	-3.26385E-1
3.19984E+0	1.10183E-3	6.88644E+0	6.88586E-4	9.05541E-3	4.82982E-2
3.39986E+0	1.37398E-3	8.58737E+0	1.17336E-2	-2.95917E-3	1.09044E+0
3.59983E+0	1.55247E-3	9.70294E+0	1.55585E-2	1.08731E-2	1.72983E+0
3.79986E+0	1.58361E-3	9.89756E+0	1.59751E-2	5.23108E-4	1.91245E+0
3.99983E+0	2.40222E-3	1.50139E+1	1.70416E-2	1.25598E-2	3.25759E+0
4.19979E+0	1.46281E-2	9.14256E+1	6.98455E-4	-8.29432E-4	8.53658E-1
4.39970E+0	1.01179E-2	6.32369E+1	1.20715E-3	3.45092E-4	1.06906E+0
4.59976E+0	1.17417E-2	7.33856E+1	1.41173E-3	2.88319E-4	1.51686E+0
4.80003E+0	1.36305E-2	8.51906E+1	1.34749E-3	-1.10681E-3	1.75392E+0
5.00006E+0	1.56933E-2	9.80831E+1	9.74922E-4	-4.81570E-4	1.52191E+0
5.19994E+0	1.77239E-2	1.10774E+2	6.91808E-4	-3.56305E-4	1.26845E+0
5.40004E+0	1.88053E-2	1.17533E+2	1.19059E-3	1.08910E-3	2.40531E+0
5.60000E+0	1.90333E-2	1.18958E+2	1.11142E-3	3.02388E-4	2.35674E+0
