Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99960E-1	-1.60314E-6	-1.00196E-2	-2.07331E+0	9.08129E+0	-6.61225E-2
-7.99977E-1	-8.95223E-7	-5.59514E-3	-6.68012E+0	1.84494E+1	-9.51751E-2
-5.99958E-1	-4.92506E-7	-3.07816E-3	-2.80735E+1	4.71884E+1	-1.65028E-1
-3.99953E-1	-2.23658E-7	-1.39786E-3	-2.48296E+1	9.25023E+1	-4.41868E-2
-2.00005E-1	-7.77583E-8	-4.85989E-4	-1.24031E+3	5.58049E+1	-3.83750E-1
5.62429E-5	1.69185E-8	1.05741E-4	-9.86314E+6	1.82622E+3	-1.86713E-1
2.00043E-1	9.39372E-8	5.87108E-4	-1.25912E+3	1.44831E+1	-4.70714E-1
3.99969E-1	2.17631E-7	1.36019E-3	-2.16441E+2	2.10889E+1	-3.74815E-1
5.99963E-1	4.49576E-7	2.80985E-3	2.99701E+1	6.03988E+1	1.60822E-1
7.99979E-1	8.31630E-7	5.19769E-3	3.62270E+0	2.61704E+0	4.79481E-2
9.99979E-1	1.33249E-6	8.32806E-3	-7.27030E+0	2.48253E+1	-1.92725E-1
1.19999E+0	2.10685E-6	1.31678E-2	-2.01379E+0	9.45318E+0	-1.01288E-1
1.40000E+0	3.19481E-6	1.99676E-2	1.05712E+0	1.14315E+1	9.40649E-2
1.59999E+0	4.69690E-6	2.93556E-2	4.81464E+0	5.09833E+0	7.19818E-1
1.79997E+0	6.69289E-6	4.18306E-2	-1.05961E+0	2.62035E+0	-2.53955E-1
1.99997E+0	9.65826E-6	6.03641E-2	1.51429E+0	-4.60911E-1	5.81919E-1
2.20001E+0	1.29521E-5	8.09506E-2	-9.70845E-1	1.90542E+0	-5.50358E-1
2.40003E+0	1.75842E-5	1.09901E-1	-2.24348E-1	5.03671E-1	-1.88361E-1
2.59997E+0	2.37363E-5	1.48352E-1	4.88682E-2	6.29825E-1	5.99982E-2
2.79990E+0	3.30040E-5	2.06275E-1	6.15885E-1	8.51963E-1	1.13224E+0
2.99987E+0	4.56849E-5	2.85531E-1	2.10669E-1	5.39921E-1	5.74388E-1
3.19993E+0	6.44180E-5	4.02613E-1	3.40433E-1	6.62527E-1	1.39608E+0
3.39982E+0	9.55434E-5	5.97146E-1	2.84606E-1	3.99292E-1	1.83921E+0
3.59987E+0	1.43788E-4	8.98675E-1	2.79992E-1	2.36461E-1	2.88327E+0
3.79992E+0	2.08949E-4	1.30593E+0	2.28079E-1	2.25454E-1	3.60271E+0
3.99985E+0	3.01166E-4	1.88229E+0	2.56260E-1	1.81388E-1	6.14131E+0
4.19981E+0	3.90231E-4	2.43894E+0	2.61964E-1	2.07161E-1	8.54130E+0
4.39975E+0	5.19269E-4	3.24543E+0	2.54851E-1	2.00253E-1	1.15834E+1
4.59971E+0	6.76447E-4	4.22779E+0	2.54188E-1	1.79091E-1	1.57344E+1
4.80006E+0	8.82201E-4	5.51376E+0	2.63060E-1	1.55565E-1	2.21615E+1
5.00005E+0	1.13061E-3	7.06631E+0	2.51172E-1	1.76733E-1	2.82480E+1
5.20009E+0	1.43602E-3	8.97513E+0	2.36468E-1	1.76753E-1	3.51296E+1
5.40005E+0	1.79181E-3	1.11988E+1	2.32894E-1	1.63786E-1	4.48311E+1
5.60005E+0	2.21199E-3	1.38249E+1	2.25443E-1	1.80787E-1	5.55573E+1
5.80008E+0	2.67439E-3	1.67149E+1	2.20852E-1	1.85915E-1	6.81537E+1
6.00003E+0	3.19782E-3	1.99864E+1	2.11207E-1	1.78887E-1	8.06207E+1
6.20008E+0	3.78307E-3	2.36442E+1	2.05092E-1	1.85364E-1	9.57018E+1
6.40007E+0	4.42050E-3	2.76281E+1	1.97108E-1	1.83776E-1	1.10941E+2
6.60002E+0	5.08446E-3	3.17779E+1	1.90921E-1	1.88682E-1	1.27460E+2
6.80001E+0	5.80181E-3	3.62613E+1	1.83356E-1	1.85666E-1	1.43913E+2
6.99999E+0	6.58322E-3	4.11451E+1	1.77418E-1	1.85335E-1	1.62654E+2
7.19999E+0	7.41508E-3	4.63442E+1	1.70709E-1	1.88261E-1	1.81315E+2
7.39998E+0	8.29461E-3	5.18413E+1	1.65488E-1	1.91177E-1	2.02080E+2
7.59994E+0	9.23188E-3	5.76992E+1	1.59217E-1	1.87978E-1	2.22239E+2
7.79997E+0	1.02346E-2	6.39663E+1	1.54734E-1	1.90329E-1	2.45742E+2
7.99994E+0	1.12757E-2	7.04731E+1	1.48533E-1	1.87628E-1	2.66553E+2
8.19984E+0	1.23890E-2	7.74313E+1	1.44233E-1	1.87896E-1	2.91498E+2
8.39987E+0	1.34474E-2	8.40463E+1	1.40685E-1	1.90316E-1	3.16147E+2
8.59983E+0	1.46775E-2	9.17344E+1	1.36106E-1	1.88739E-1	3.41782E+2
8.79987E+0	1.59433E-2	9.96456E+1	1.31146E-1	1.86963E-1	3.66050E+2
8.99988E+0	1.72900E-2	1.08062E+2	1.26959E-1	1.87612E-1	3.93029E+2
9.19979E+0	1.86838E-2	1.16774E+2	1.22246E-1	1.85551E-1	4.18031E+2
9.37622E+0	2.00012E-2	1.25008E+2	1.18030E-1	1.83320E-1	4.40357E+2
