	Timestamp	Filtered Rate: CBP	Filtered Rate: F5PhO-BsubPc	Source Power: CBP	Source Power: F5PhO-BsubPc	Thickness: CBP	Thickness: F5PhO-BsubPc	State: CBP	State: F5PhO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: F5PhO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: F5PhO-BsubPc
0	15:38:20	0.000	0.000	0.000	0.000	-0.000	0.000	Ready	Ready	1	Sensor Status	000.000	Fundamental Activity
1	15:38:21	-0.001	0.000	0.000	0.000	-0.000	0.000	Ready	Ready	1	Sensor Status	000.000	Fundamental Activity
2	15:38:22	0.001	0.000	0.320	0.300	-0.000	0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	767
3	15:38:23	0.000	0.000	0.720	0.900	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	768
4	15:38:24	0.000	-0.000	1.120	1.500	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	768
5	15:38:25	-0.001	-0.000	1.520	2.100	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	768
6	15:38:26	0.001	-0.000	1.920	2.700	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	769
7	15:38:27	0.001	-0.000	2.320	3.300	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	768
8	15:38:28	-0.001	-0.000	2.720	3.900	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	769
9	15:38:29	0.001	-0.000	3.120	4.500	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	767
10	15:38:30	-0.001	-0.000	3.520	5.100	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	768
11	15:38:31	0.000	-0.000	3.920	5.700	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	769
12	15:38:32	-0.000	-0.000	4.320	6.300	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	769
13	15:38:33	0.001	-0.000	4.720	6.900	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	769
14	15:38:34	-0.001	-0.000	5.120	7.500	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	768
15	15:38:35	0.001	-0.000	5.520	8.100	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	770
16	15:38:36	0.001	-0.000	5.920	8.700	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	770
17	15:38:37	-0.001	-0.000	6.320	9.300	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	770
18	15:38:38	0.000	-0.000	6.720	9.900	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	768
19	15:38:39	-0.001	-0.000	7.120	10.500	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	770
20	15:38:40	0.001	-0.000	7.520	11.100	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	770
21	15:38:41	-0.000	-0.000	7.920	11.700	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	769
22	15:38:42	-0.000	-0.000	8.320	12.300	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	771
23	15:38:43	0.001	-0.000	8.720	12.900	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	769
24	15:38:44	-0.000	-0.000	9.120	13.500	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	768
25	15:38:45	0.000	-0.000	9.520	14.100	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	769
26	15:38:46	0.000	-0.000	9.920	14.700	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	769
27	15:38:47	-0.001	-0.000	10.320	15.300	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	769
28	15:38:48	0.000	-0.000	10.720	15.900	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	769
29	15:38:49	0.001	-0.000	11.120	16.500	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	768
30	15:38:50	-0.001	-0.000	11.520	17.100	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	768
31	15:38:51	0.001	-0.000	11.920	17.700	-0.000	-0.000	PreCon Rise	PreCon Rise	Sensor Status	00	Fundamental Activity	769
32	15:38:52	0.000	-0.000	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	770
33	15:38:53	0.001	-0.000	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	770
34	15:38:54	-0.001	-0.000	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	768
35	15:38:55	0.000	-0.000	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	768
36	15:38:56	-0.001	-0.000	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	771
37	15:38:57	-0.000	-0.000	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	768
38	15:38:58	-0.001	-0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	769
39	15:38:59	0.000	-0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	769
40	15:39:00	-0.001	-0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	769
41	15:39:01	0.000	-0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	769
42	15:39:02	-0.000	-0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	769
43	15:39:03	-0.001	-0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	769
44	15:39:04	-0.000	-0.001	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	769
45	15:39:05	-0.001	-0.002	12.000	18.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	769
46	15:39:06	0.000	-0.002	12.000	18.000	-0.000	0.000	PreCon Soak	Manual	Sensor Status	00	Fundamental Activity	770
47	15:39:07	0.000	-0.003	12.000	18.000	-0.000	-0.000	PreCon Soak	Manual	Sensor Status	00	Fundamental Activity	770
48	15:39:08	0.000	-0.003	12.000	18.000	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
49	15:39:09	0.000	-0.003	12.000	18.000	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
50	15:39:10	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
51	15:39:11	0.000	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
52	15:39:12	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
53	15:39:13	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
54	15:39:14	0.000	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
55	15:39:15	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
56	15:39:16	0.000	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
57	15:39:17	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
58	15:39:18	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
59	15:39:19	0.000	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	771
60	15:39:20	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
61	15:39:21	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
62	15:39:22	0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
63	15:39:23	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
64	15:39:24	0.000	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
65	15:39:25	0.000	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
66	15:39:26	0.000	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
67	15:39:27	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
68	15:39:28	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
69	15:39:29	0.000	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	767
70	15:39:30	0.000	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
71	15:39:31	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
72	15:39:32	0.000	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
73	15:39:33	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
74	15:39:34	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
75	15:39:35	0.000	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
76	15:39:36	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
77	15:39:37	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
78	15:39:38	0.000	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
79	15:39:39	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	771
80	15:39:40	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
81	15:39:41	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
82	15:39:42	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
83	15:39:43	0.000	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
84	15:39:44	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
85	15:39:45	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
86	15:39:46	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
87	15:39:47	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
88	15:39:48	0.000	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
89	15:39:49	0.000	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
90	15:39:50	0.000	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
91	15:39:51	-0.001	-0.003	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
92	15:39:52	-0.001	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
93	15:39:53	0.000	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
94	15:39:54	-0.001	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
95	15:39:55	0.000	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
96	15:39:56	-0.001	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
97	15:39:57	-0.001	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
98	15:39:58	-0.001	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
99	15:39:59	-0.000	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
100	15:40:00	-0.001	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
101	15:40:01	-0.001	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
102	15:40:02	0.000	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
103	15:40:03	0.000	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
104	15:40:04	0.000	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
105	15:40:05	-0.001	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
106	15:40:06	-0.001	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	771
107	15:40:07	0.000	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
108	15:40:08	-0.001	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
109	15:40:09	0.000	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
110	15:40:10	-0.001	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
111	15:40:11	0.000	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
112	15:40:12	-0.001	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	771
113	15:40:13	0.000	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
114	15:40:14	-0.001	-0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
115	15:40:15	-0.001	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
116	15:40:16	0.000	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
117	15:40:17	0.000	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
118	15:40:18	-0.001	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
119	15:40:19	-0.001	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
120	15:40:20	0.000	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	767
121	15:40:21	-0.001	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
122	15:40:22	0.001	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	772
123	15:40:23	-0.001	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
124	15:40:24	0.001	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
125	15:40:25	-0.001	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
126	15:40:26	0.000	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
127	15:40:27	-0.000	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
128	15:40:28	-0.001	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
129	15:40:29	0.000	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
130	15:40:30	0.000	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
131	15:40:31	0.000	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
132	15:40:32	-0.001	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
133	15:40:33	0.000	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
134	15:40:34	-0.001	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
135	15:40:35	0.000	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
136	15:40:36	0.000	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
137	15:40:37	-0.001	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
138	15:40:38	0.000	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
139	15:40:39	0.001	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
140	15:40:40	-0.001	-0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
141	15:40:41	0.000	-0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
142	15:40:42	-0.001	-0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
143	15:40:43	0.000	-0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	767
144	15:40:44	0.000	-0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
145	15:40:45	0.000	-0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
146	15:40:46	0.000	-0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
147	15:40:47	0.000	-0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
148	15:40:48	-0.000	-0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
149	15:40:49	-0.001	-0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	767
150	15:40:50	0.000	-0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
151	15:40:51	0.000	-0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	767
152	15:40:52	0.000	-0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
153	15:40:53	0.000	-0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
154	15:40:54	-0.001	-0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
155	15:40:55	0.000	0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	767
156	15:40:56	-0.001	0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	767
157	15:40:57	-0.001	0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
158	15:40:58	0.001	0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
159	15:40:59	-0.001	0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
160	15:41:00	0.000	0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
161	15:41:01	0.000	0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
162	15:41:02	0.000	0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
163	15:41:03	-0.001	0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
164	15:41:04	0.000	0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
165	15:41:05	0.000	0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
166	15:41:06	-0.001	0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
167	15:41:07	0.001	0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
168	15:41:08	0.000	0.000	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	771
169	15:41:09	0.000	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
170	15:41:10	0.000	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
171	15:41:11	-0.001	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
172	15:41:12	-0.001	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	771
173	15:41:13	0.001	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
174	15:41:14	0.000	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
175	15:41:15	0.000	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
176	15:41:16	-0.001	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
177	15:41:17	-0.000	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
178	15:41:18	0.001	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
179	15:41:19	0.000	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	771
180	15:41:20	-0.001	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
181	15:41:21	0.000	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
182	15:41:22	-0.001	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
183	15:41:23	0.001	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	771
184	15:41:24	0.000	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
185	15:41:25	-0.001	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
186	15:41:26	0.000	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
187	15:41:27	-0.001	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
188	15:41:28	0.000	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
189	15:41:29	0.000	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
190	15:41:30	0.000	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
191	15:41:31	0.000	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
192	15:41:32	-0.001	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
193	15:41:33	-0.001	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
194	15:41:34	0.001	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	771
195	15:41:35	0.000	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
196	15:41:36	-0.001	0.001	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
197	15:41:37	0.001	0.002	12.000	18.000	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
198	15:41:38	0.000	0.001	12.000	18.100	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	772
199	15:41:39	0.000	0.001	12.000	18.308	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
200	15:41:40	0.001	0.002	12.000	18.843	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
201	15:41:41	0.000	0.002	12.000	19.070	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
202	15:41:42	-0.001	0.002	12.000	19.070	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
203	15:41:43	-0.001	0.002	12.000	19.120	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
204	15:41:44	-0.001	0.002	12.000	19.341	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
205	15:41:45	0.001	0.002	12.000	19.452	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	771
206	15:41:46	0.000	0.001	12.000	19.502	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
207	15:41:47	-0.000	0.001	12.000	19.502	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	768
208	15:41:48	0.000	0.001	12.000	19.502	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
209	15:41:49	0.000	0.001	12.000	19.612	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
210	15:41:50	-0.001	0.001	12.000	19.612	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	770
211	15:41:51	0.000	0.001	12.000	19.612	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
212	15:41:52	0.000	0.001	12.000	19.612	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	769
