	Material	Max Luminance (cd/m2)	EQE(%)_max	EQE(%)_avg	PE(lm/W)_max	PE(lm/W)_avg	CE(cd/A)_max	CE(cd/A)_avg
0	HATCN	0.039846031446914065	-0.14052294579801405	-0.026694617453457928	-0.5933305821981164	-0.24088992481297	-0.6601484904095057	-0.3616703149277924
1	TAPC	0.09154926395305953	0.16280681052616428	0.1108673955002952	0.6452988580949048	0.34427115672133546	0.7204866739951803	0.4716462003280228
2	CBP	0.32616060541773745	0.18480967437411536	0.2548549196781534	0.6645355476803764	0.4959861184206226	0.7462926044403704	0.6203090381487371
3	OcO-BsubPc	-0.36619329623710095	0.05429388775717345	-0.1933155985870442	0.33653977093254545	-0.07296334493673746	0.3680263732368583	0.005692723953003045
4	B3PYMPM	0.2520286760311326	0.18066353187574102	0.21035308672823191	0.6700627265759129	0.45323483354072186	0.7510655546753291	0.580861598390805
5	LiQ	0.20409667232336923	-0.10326305152723901	0.08185982973179096	-0.4894768763610883	-0.09427552254062693	-0.5414035540374927	-0.19897267415668338
6	Al	0.2502595318375855	-0.09072449941039602	0.11310194410154997	-0.4517420337129889	-0.04924932962209746	-0.49851032139723284	-0.14770343993517682
