	Wavelength (nm)	Intensity (Counts)	Standard Deviation (Counts)
0	380.0	29.948124999999994	184.26462982008883
1	380.5	105.28249375	167.6633374424231
2	381.0	65.93125	188.3616772619566
3	381.5	11.336250000000005	222.42446855266957
4	382.0	230.51375000000002	157.47213189462286
5	382.5	67.10125	132.1630934619703
6	383.0	66.436	192.55694941107683
7	383.5	138.59562499999998	174.23052491486493
8	384.0	143.62249999999997	258.6836788072452
9	384.5	92.41187500000002	187.59882069921008
10	385.0	210.70475	210.454964258241
11	385.5	69.65937500000001	162.10498043200084
12	386.0	190.24256250000002	205.7049516418992
13	386.5	169.765875	213.25648424546057
14	387.0	181.623125	153.87871184470055
15	387.5	118.39193749999998	248.5706006475999
16	388.0	158.890625	311.29345793938455
17	388.5	115.818625	219.76533908776284
18	389.0	156.644375	201.93874513601736
19	389.5	137.233125	231.10969391499867
20	390.0	93.04318750000002	190.76069333369583
21	390.5	254.808125	264.72447682021084
22	391.0	280.425	269.4911188239791
23	391.5	183.30749999999998	221.7630888329931
24	392.0	214.76187499999997	233.69913439128175
25	392.5	172.6983125	133.8783489505112
26	393.0	314.58125000000007	150.603034575793
27	393.5	387.3818749999999	257.2535510983947
28	394.0	305.11	224.92004357104327
29	394.5	264.14625	145.54042633728093
30	395.0	262.19910624999994	257.3106612117575
31	395.5	335.87875	258.2358429051581
32	396.0	281.8225	229.68429287556864
33	396.5	217.34062499999996	206.4777660690356
34	397.0	290.1425	238.00792033827364
35	397.5	264.630375	240.04762848153567
36	398.0	397.690625	214.747759169588
37	398.5	345.4600000000001	158.47188157524982
38	399.0	399.78374999999994	225.8827881024526
39	399.5	498.13124999999997	236.32112082595896
40	400.0	451.26874999999995	123.19048623346491
41	400.5	503.0249999999999	183.2471401550376
42	401.0	556.7262499999999	307.8101088105092
43	401.5	581.8375000000001	228.5726549562524
44	402.0	432.3656249999999	289.8414233242195
45	402.5	487.845	317.72114601486635
46	403.0	572.9599999999999	339.55225034227055
47	403.5	516.2893750000001	260.7319525266502
48	404.0	643.20625	164.62272196126972
49	404.5	611.6306250000001	397.94068976212947
50	405.0	634.5	326.6103316645081
51	405.5	656.2875	334.5486920371234
52	406.0	800.5624999999999	299.4180415301489
53	406.5	704.1999999999999	368.349762454111
54	407.0	775.5124999999999	325.6991842079897
55	407.5	762.0187500000001	351.4174533563145
56	408.0	749.825	321.96166600233636
57	408.5	810.6500000000001	362.8163860687662
58	409.0	779.90625	300.5521803047476
59	409.5	804.5375	376.3470254881125
60	410.0	765.99375	352.87828721237224
61	410.5	843.0875	255.56870620979794
62	411.0	937.1562500000001	317.565621109933
63	411.5	942.1687499999999	415.5717352617205
64	412.0	887.2312499999999	399.8863521657591
65	412.5	1006.8125	416.0601126565126
66	413.0	966.675	400.7266298550672
67	413.5	1023.9000000000001	466.91775908611567
68	414.0	1064.0625	416.4287121990389
69	414.5	981.5624999999999	393.2477731580307
70	415.0	1068.2624999999998	356.1857150332534
71	415.5	1004.7	463.66707614407994
72	416.0	1148.0187499999997	416.9035788086227
73	416.5	1097.725	476.22133706397494
74	417.0	1094.7687499999997	337.052688237963
75	417.5	1040.425	359.99172473127766
76	418.0	1120.2375	409.68674446917373
77	418.5	1136.7812500000002	412.60586856398146
78	419.0	1240.6812499999999	491.14753666636415
79	419.5	1248.3187500000001	464.0718279786411
80	420.0	1231.3312500000002	420.33149078844605
81	420.5	1288.54375	480.4413036063172
82	421.0	1187.4625	564.5456899966114
83	421.5	1390.3624999999997	547.4012968962988
84	422.0	1307.7937499999998	499.0481934001339
85	422.5	1347.9875	500.748339831247
86	423.0	1358.5812499999997	539.0428417792388
87	423.5	1283.10625	606.4226387891018
88	424.0	1351.76875	521.6576544041479
89	424.5	1381.1	480.3345019358905
90	425.0	1435.3187499999997	544.7966331792419
91	425.5	1422.6875	667.5079951534289
92	426.0	1550.1750000000002	578.4366025114593
93	426.5	1408.95	562.9374221438827
94	427.0	1627.3125	530.0473703771673
95	427.5	1518.98125	556.4757207403011
96	428.0	1533.64375	626.6737458286708
97	428.5	1615.0125	505.851487438507
98	429.0	1650.7624999999998	630.0017022546447
99	429.5	1660.83125	631.0425200796199
100	430.0	1575.0375	568.8424659725661
101	430.5	1679.375	512.9127453817072
102	431.0	1708.69375	573.7794060751374
103	431.5	1746.8249999999998	639.4502155172052
104	432.0	1759.9125	626.786279240181
105	432.5	1753.0249999999999	657.1154764385025
106	433.0	1696.2	530.1658231157493
107	433.5	1680.4999999999998	655.0517279192537
108	434.0	1675.49375	571.9091552300396
109	434.5	1786.0812500000002	693.4194196324744
110	435.0	1699.55	617.6233257415073
111	435.5	1720.4125	628.8997951532104
112	436.0	1708.81875	673.7276658809831
113	436.5	1660.0625	612.8267984053488
114	437.0	1627.88125	657.1656575958891
115	437.5	1619.0	555.6588982910289
116	438.0	1759.225	593.611012680021
117	438.5	1738.375	513.6120709007918
118	439.0	1634.7312499999998	622.2696408297913
119	439.5	1646.7	504.3527535366492
120	440.0	1677.86875	663.4947020500144
121	440.5	1691.125	582.8644648415273
122	441.0	1624.64375	561.6431595870615
123	441.5	1663.58125	655.415271239111
