	Pixel	Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)	CE(cd/A)
37	A1-1	6.40005	0.00578459	36.1537	0.577657	0.404577	425.458	1.1768034806949221
38	A1-1	6.60005	0.00656237	41.0148	0.548884	0.394513	472.954	1.1531300896261838
39	A1-1	6.8	0.00739383	46.2114	0.522468	0.390011	522.598	1.13088545250739
40	A1-1	6.99999	0.00829372	51.8357	0.497849	0.378412	575.009	1.1092914728652261
41	A1-1	7.19999	0.00926008	57.8755	0.47443	0.370324	629.287	1.0873115567036138
42	A1-1	7.40002	0.0102733	64.2081	0.455665	0.366394	689.158	1.073319409856389
43	A1-1	7.6	0.0113645	71.0281	0.432716	0.359818	743.527	1.0468068271571394
44	A1-1	7.79997	0.01251	78.1875	0.414232	0.352142	804.125	1.02845723421263
45	A1-1	7.99995	0.0137147	85.7169	0.396722	0.346834	865.944	1.0102371877657732
46	A1-1	8.19986	0.0149876	93.6725	0.379813	0.342737	928.621	0.9913485814940352
47	A1-1	8.39992	0.0163247	102.029	0.364515	0.335832	994.411	0.9746356428074371
48	A1-1	8.59983	0.017727	110.794	0.349579	0.329197	1060.23	0.9569381013412279
49	A1-1	8.79984	0.0191932	119.958	0.33586	0.325004	1128.52	0.9407626002434185
50	A1-1	8.88947	0.0200004	125.003	0.327548	0.318765	1158.56	0.9268257561818516
51	A3-1	-0.999963	-1.65421e-07	-0.00103388	173.694	89.8929	0.571595	-55.28639687391186
52	A3-1	-0.799988	-1.01364e-07	-0.000633525	-245.745	32.2309	-0.396444	62.577483130105364
53	A3-1	-0.59997	-5.76169e-08	-0.000360106	320.522	105.641	0.220428	-61.21197647359389
54	A3-1	-0.399928	-4.0964e-09	-2.56025e-05	10105.7	-2244.64	0.329367	-1286.4642124792501
55	A3-1	-0.199982	1.81868e-08	0.000113668	10208.0	487.343	0.738615	649.8002955977056
56	A3-1	6.21557e-05	3.23797e-08	0.000202373	-528412.0	-17.0251	-0.0211571	-10.454507271226893
57	A3-1	0.200053	4.04762e-08	0.000252976	4189.44	394.201	0.674886	266.77866675099614
58	A3-1	0.400001	6.22269e-08	0.000388918	94.7141	-406.603	0.0469012	12.059405838762927
59	A3-1	0.599986	8.59936e-08	0.00053746	556.639	-33.8113	0.571362	106.30781825624233
60	A3-1	0.799975	9.31504e-08	0.00058219	44.7752	-44.5985	0.0663788	11.401569934213917
61	A3-1	0.999987	1.38216e-07	0.00086385	-49.3328	-41.4963	-0.13565	-15.70295768941367
62	A3-1	1.19999	2.02947e-07	0.00126842	-55.5357	-56.9366	-0.269068	-21.212847479541477
63	A3-1	1.4	3.11284e-07	0.00194553	3.49322	-32.2434	0.030286	1.5566966327941487
64	A3-1	1.6	4.34589e-07	0.00271618	12.4788	-47.0699	0.172624	6.355396181401821
65	A3-1	1.79998	6.21474e-07	0.00388421	-14.5654	-20.0399	-0.324148	-8.345274843533177
66	A3-1	1.99997	8.79005e-07	0.00549378	-1.13804	-6.09147	-0.0398018	-0.7244884214511684
67	A3-1	2.20005	1.41556e-06	0.00884725	5.67734	-1.24813	0.351752	3.9758342987934108
68	A3-1	2.39996	2.43085e-06	0.0151928	4.09409	8.11743	0.475171	3.1276064978147544
69	A3-1	2.59996	4.74463e-06	0.0296539	3.32718	1.01719	0.816536	2.753553495493004
70	A3-1	2.79984	9.90034e-06	0.0618771	2.03135	1.40336	1.12021	1.8103789608756713
71	A3-1	2.99989	2.05846e-05	0.128654	2.12255	0.802683	2.60757	2.026808338644737
72	A3-1	3.19989	4.05867e-05	0.253667	2.00118	0.548852	5.17052	2.038310067923695
73	A3-1	3.39983	7.48132e-05	0.467583	2.06217	0.340699	10.435	2.231689347131953
74	A3-1	3.59984	0.000129025	0.806406	1.74754	0.569656	16.1478	2.0024404580323063
75	A3-1	3.79986	0.000215472	1.3467	1.56039	0.71874	25.4169	1.8873468478503006
76	A3-1	3.99981	0.000319638	1.99774	1.51973	0.612605	38.654	1.934886421656472
77	A3-1	4.19982	0.000471662	2.94789	1.38816	0.632989	54.7057	1.8557578471381224
78	A3-1	4.39978	0.00066926	4.18288	1.27058	0.582989	74.4315	1.7794318746892095
79	A3-1	4.59973	0.000913301	5.70813	1.18445	0.588796	98.9904	1.7342001671300409
80	A3-1	4.79998	0.0012052	7.5325	1.1114	0.560049	127.908	1.698081646199801
81	A3-1	5.00006	0.00154335	9.64594	1.02294	0.549463	157.043	1.6280735729229086
82	A3-1	5.20008	0.00191818	11.9886	0.958963	0.537057	190.297	1.5873162838029462
83	A3-1	5.40007	0.0023332	14.5825	0.893875	0.522119	224.057	1.5364786559231955
84	A3-1	5.60004	0.00278407	17.4004	0.840245	0.508049	260.62	1.4977816601917195
85	A3-1	5.80008	0.00327731	20.4832	0.789953	0.491377	298.733	1.4584293469770349
86	A3-1	6.00002	0.00381761	23.8601	0.743231	0.480539	338.687	1.419470161482978
87	A3-1	6.20007	0.00440212	27.5132	0.700737	0.47242	380.49	1.3829361906284983
88	A3-1	6.40009	0.00503149	31.4468	0.663926	0.460699	425.336	1.3525573349275601
89	A3-1	6.60005	0.00571077	35.6923	0.631166	0.451467	473.278	1.3259946823264401
90	A3-1	6.80001	0.00645445	40.3403	0.596541	0.441545	520.882	1.2912199463067948
91	A3-1	7.00001	0.00724774	45.2984	0.565744	0.42936	571.02	1.2605743249209684
92	A3-1	7.20001	0.00810136	50.6335	0.538261	0.421678	624.617	1.2336042343507756
93	A3-1	7.39998	0.00900125	56.2578	0.511604	0.409981	677.949	1.2050755628552838
94	A3-1	7.59999	0.0099684	62.3025	0.488415	0.405185	736.136	1.1815513021146822
95	A3-1	7.79998	0.0110061	68.7881	0.465902	0.397738	795.705	1.1567480421758998
96	A3-1	7.99999	0.0120994	75.6212	0.445802	0.390485	858.471	1.1352253071889893
97	A3-1	8.19993	0.0132521	82.8256	0.424807	0.380447	918.368	1.1087972800679986
98	A3-1	8.39994	0.0144751	90.4694	0.406838	0.372115	984.124	1.0877976420756634
99	A3-1	8.59993	0.0157488	98.43	0.387746	0.364283	1044.77	1.0614345219953265
100	A3-1	8.79994	0.0170835	106.772	0.371883	0.356698	1112.23	1.0416869591278612
101	A3-1	8.99998	0.0184833	115.521	0.356371	0.350316	1179.38	1.020922602816804
102	A3-1	9.19988	0.0199387	124.617	0.340676	0.342116	1243.23	0.9976407713233346
103	A4-1	-0.999968	-7.15204e-06	-0.0447003	0.600058	-3.50366	0.0853767	-0.1909980469929732
104	A4-1	-0.799989	-1.09854e-05	-0.0686587	4.97194	-1.14673	0.869273	-1.2660784430815029
105	A4-1	-0.599963	-7.79037e-06	-0.0486898	2.54655	1.59133	0.236791	-0.4863256780680964
106	A4-1	-0.399955	-3.78237e-06	-0.0236398	3.21581	-0.941417	0.0967822	-0.4094036328564539
107	A4-1	-0.200005	-1.24254e-06	-0.00776588	32.0589	13.4841	0.1585	-2.0409792579849286
108	A4-1	4.50611e-05	7.16615e-10	4.47884e-06	-476395000.0	-1566.9	-0.306045	-6833.130899965171
109	A4-1	0.200036	5.66846e-07	0.00354279	-9.23713	-8.35035	-0.0208373	-0.5881607433689268
110	A4-1	0.399978	9.37205e-07	0.00585753	48.257	-7.87937	0.359883	6.143937803135452
111	A4-1	0.599977	1.81048e-06	0.0113155	12.9745	-4.83412	0.280381	2.47784896822942
112	A4-1	0.799982	9.00008e-07	0.00562505	-5.12136	-1.53431	-0.0733571	-1.3041146300921767
113	A4-1	0.999988	1.58532e-06	0.00990825	1.60597	-4.47703	0.0506499	0.5111891605480281
114	A4-1	1.19999	1.719e-06	0.0107437	3.19775	-0.472317	0.131229	1.2214507106490315
115	A4-1	1.4	2.59906e-06	0.0162441	0.238926	-5.69694	0.0172957	0.10647373507919797
116	A4-1	1.59999	3.7599e-06	0.0234994	2.89601	-4.86092	0.346596	1.4749142531298671
117	A4-1	1.79998	4.98583e-06	0.0311614	0.18553	-0.750312	0.0331246	0.10630010204933024
118	A4-1	1.99997	6.80504e-06	0.0425315	1.08066	0.921067	0.292601	0.6879630391592114
119	A4-1	2.19996	9.26413e-06	0.0579008	1.02108	1.94888	0.414008	0.715029844147231
120	A4-1	2.39991	1.32005e-05	0.0825031	0.653625	-0.417085	0.411949	0.49931335913438407
121	A4-1	2.59997	1.80806e-05	0.113004	0.534001	-1.10922	0.499405	0.4419356836926126
122	A4-1	2.79992	2.5408e-05	0.1588	0.465681	0.840264	0.659075	0.41503463476070523
123	A4-1	2.99986	3.9281e-05	0.245506	0.951983	-0.277125	2.23174	0.9090368463499873
124	A4-1	3.19988	6.26987e-05	0.391867	1.14307	-0.19997	4.56243	1.1642802277303268
125	A4-1	3.39987	9.84767e-05	0.615479	1.39828	0.0891381	9.31368	1.5132409066759385
126	A4-1	3.59989	0.000148474	0.927963	1.4734	0.469639	15.6671	1.688332401184099
127	A4-1	3.79987	0.000224698	1.40436	1.38685	0.519892	23.5573	1.6774402574838363
128	A4-1	3.99985	0.000330832	2.0677	1.34773	0.57035	35.4801	1.7159210717222035
129	A4-1	4.19983	0.000475651	2.97282	1.27019	0.588178	50.4801	1.6980543726159003
130	A4-1	4.39973	0.000656914	4.10571	1.21223	0.556759	69.7025	1.6976966225086525
131	A4-1	4.59969	0.000888894	5.55559	1.12561	0.516559	91.5577	1.6480283822240303
132	A4-1	4.80004	0.00114935	7.18344	1.08303	0.557081	118.868	1.6547503702961255
133	A4-1	5.00007	0.00145827	9.11419	1.00438	0.543846	145.694	1.5985402981504664
134	A4-1	5.20004	0.00181313	11.3321	0.938226	0.514722	175.984	1.5529689995676
135	A4-1	5.40005	0.00218038	13.6274	0.893846	0.513146	209.374	1.5364192729354094
136	A4-1	5.60005	0.00257684	16.1052	0.846346	0.509634	242.973	1.5086617986737205
137	A4-1	5.80009	0.00299143	18.6964	0.809726	0.501244	279.5	1.4949402023919043
138	A4-1	6.00004	0.00344848	21.553	0.768019	0.496919	316.143	1.4668166844522803
139	A4-1	6.20007	0.00393424	24.589	0.734088	0.488656	356.234	1.4487535076660296
140	A4-1	6.40003	0.00445858	27.8661	0.700278	0.482646	397.539	1.4266043687491252
141	A4-1	6.60003	0.00503612	31.4757	0.666046	0.473876	440.429	1.3992667359264448
142	A4-1	6.8	0.00565957	35.3723	0.634255	0.46752	485.608	1.3728482456611528
143	A4-1	6.99991	0.00632346	39.5216	0.605619	0.459215	533.306	1.3494038702886524
144	A4-1	7.19992	0.00703315	43.9572	0.57767	0.450777	581.953	1.3239082562128615
145	A4-1	7.3999	0.00779613	48.7258	0.551419	0.441238	632.873	1.2988457860106968
146	A4-1	7.59987	0.00861493	53.8433	0.526869	0.434274	686.264	1.2745578372796615
147	A4-1	7.79988	0.00947461	59.2163	0.503752	0.425321	740.621	1.2507046201805923
148	A4-1	7.99994	0.0103964	64.9775	0.482768	0.41868	798.801	1.229350159670655
149	A4-1	8.19989	0.0113619	71.0119	0.460003	0.411089	852.609	1.2006565096835884
150	A4-1	8.39995	0.0123773	77.3581	0.441349	0.403484	912.883	1.1800742262284107
151	A4-1	8.59992	0.01344	84.0	0.422856	0.397392	972.336	1.157542857142857
152	A4-1	8.79988	0.0145552	90.97	0.405974	0.389375	1034.48	1.1371660987138619
153	A4-1	8.99991	0.0157179	98.2369	0.389731	0.381874	1096.8	1.116484742494928
154	A4-1	9.19982	0.0169321	105.826	0.374506	0.375498	1160.59	1.0966964640069548
155	A4-1	9.39986	0.0181985	113.741	0.359543	0.368598	1223.6	1.0757774241478446
156	A4-1	9.6001	0.0195048	121.905	0.346744	0.363307	1291.69	1.0595873836183913
157	A4-1	9.65286	0.0200011	125.007	0.340592	0.359503	1308.2	1.0465013959218283
158	A5-1	-0.999959	-8.29381e-07	-0.00518363	-31.9665	33.4468	-0.527426	10.17483886774326
159	A5-1	-0.79998	-5.68526e-07	-0.00355329	-32.8946	20.228	-0.297635	8.376321662459297
160	A5-1	-0.599958	-3.5557e-07	-0.00222231	-92.2675	31.1683	-0.391584	17.620583986932516
161	A5-1	-0.399955	-2.0429e-07	-0.00127681	-133.071	85.9922	-0.216307	16.94120503442172
162	A5-1	-0.200006	-8.22732e-08	-0.000514207	335.614	61.5922	0.109868	-21.36649248259942
163	A5-1	5.71012e-05	1.40665e-08	8.79156e-05	-19474700.0	49.1206	-0.311194	-353.9690339370942
164	A5-1	0.200034	9.33851e-08	0.000583657	-316.871	71.092	-0.117759	-20.176062310569392
165	A5-1	0.399979	2.60421e-07	0.00162763	176.706	60.5352	0.36618	22.497742115837138
166	A5-1	0.599972	5.01005e-07	0.00313128	57.3417	53.7873	0.342905	10.950952964921694
167	A5-1	0.799985	7.97465e-07	0.00498416	18.646	29.7112	0.236652	4.748081923533755
168	A5-1	0.999987	1.17208e-06	0.0073255	41.5713	14.0371	0.969337	13.232366391372603
169	A5-1	1.2	1.67951e-06	0.0104969	1.18758	16.8631	0.0476162	0.4536215454086444
170	A5-1	1.4	2.29456e-06	0.014341	6.89782	0.285749	0.440828	3.0739000069730147
171	A5-1	1.6	3.06743e-06	0.0191714	1.82399	4.34903	0.178093	0.928951458944052
172	A5-1	1.79999	3.91636e-06	0.0244772	0.478402	5.32106	0.0670928	0.2741032471034268
173	A5-1	1.99997	4.87066e-06	0.0304416	2.08314	3.84691	0.403702	1.3261523704404499
174	A5-1	2.2	6.24779e-06	0.0390487	1.57932	7.07615	0.431866	1.1059676762606696
175	A5-1	2.39995	8.02267e-06	0.0501417	1.15291	1.89322	0.441619	0.8807419772365117
176	A5-1	2.59984	1.0923e-05	0.0682688	0.518629	1.81463	0.293005	0.42919313068341614
177	A5-1	2.79992	1.57043e-05	0.0981519	0.95109	0.440762	0.831986	0.8476514463805591
178	A5-1	2.99987	2.52445e-05	0.157778	1.57471	1.09247	2.37246	1.503669713141249
179	A5-1	3.19991	4.35043e-05	0.271902	1.71534	1.152	4.75063	1.7471846474097288
180	A5-1	3.39983	7.20477e-05	0.450298	1.74122	0.727625	8.48516	1.884343257131944
181	A5-1	3.59987	0.000111135	0.694594	1.78377	0.969724	14.1973	2.0439710104031996
182	A5-1	3.79984	0.00017332	1.08325	1.68505	0.691382	22.0778	2.038107546734364
183	A5-1	3.99977	0.000258321	1.61451	1.61936	0.800723	33.2864	2.0617029315396005
184	A5-1	4.19976	0.000375123	2.34452	1.49242	0.647629	46.7754	1.9950949448074655
185	A5-1	4.39979	0.000530784	3.3174	1.40731	0.677236	65.3839	1.9709380840417192
186	A5-1	4.59971	0.000725942	4.53714	1.31743	0.648812	87.5165	1.9288913280172089
187	A5-1	4.80002	0.000963275	6.02047	1.23236	0.63835	113.361	1.8829260838439523
188	A5-1	5.00003	0.00123802	7.73763	1.1707	0.642653	144.17	1.8632320232422586
189	A5-1	5.20005	0.00155232	9.702	1.08188	0.627369	173.74	1.790764790764791
190	A5-1	5.40007	0.00190074	11.8796	1.0121	0.591472	206.669	1.7396966227819122
191	A5-1	5.6	0.00228393	14.2746	0.944205	0.576851	240.252	1.6830734311294187
192	A5-1	5.80005	0.0026836	16.7725	0.894803	0.562415	277.081	1.651995826501714
193	A5-1	6.00004	0.00312893	19.5558	0.842618	0.550566	314.71	1.6092923838452016
194	A5-1	6.20008	0.00360341	22.5213	0.800572	0.536156	355.829	1.5799665205827371
195	A5-1	6.4001	0.00413255	25.8284	0.755666	0.525909	397.617	1.5394565671896054
196	A5-1	6.60003	0.00470101	29.3813	0.717402	0.517183	442.823	1.5071593156191183
197	A5-1	6.8	0.0053347	33.3419	0.677792	0.502884	489.154	1.4670849591654944
198	A5-1	6.99995	0.00601277	37.5798	0.642476	0.487008	537.968	1.4315350267963107
199	A5-1	7.19993	0.00673977	42.1236	0.611483	0.480202	590.321	1.4014020644009535
200	A5-1	7.39996	0.00752571	47.0357	0.580867	0.465291	643.552	1.36822030925446
201	A5-1	7.59994	0.00836459	52.2787	0.55347	0.454488	699.97	1.3389200573082345
202	A5-1	7.79993	0.00926045	57.8778	0.526496	0.44563	756.568	1.3071816827868372
203	A5-1	7.99993	0.0102226	63.8912	0.504329	0.438134	820.524	1.2842519783632176
204	A5-1	8.19993	0.0112342	70.2137	0.479079	0.425054	877.99	1.2504539712335343
205	A5-1	8.39991	0.0123025	76.8906	0.457861	0.417519	941.309	1.2242185650781758
206	A5-1	8.59983	0.0134259	83.9119	0.438149	0.409236	1006.43	1.1993888828640513
207	A5-1	8.79982	0.0146113	91.3206	0.419304	0.401612	1072.56	1.1744995105156995
208	A5-1	8.99987	0.0158596	99.1225	0.401584	0.391546	1140.34	1.150435067719236
209	A5-1	9.19981	0.0171689	107.306	0.385206	0.385084	1210.44	1.1280263918140645
210	A5-1	9.39982	0.0185436	115.898	0.369388	0.379181	1280.93	1.1052218329910786
211	A5-1	9.60014	0.0199807	124.879	0.35262	0.368116	1345.63	1.0775470655594614
212	B1-1	-0.999968	-2.90774e-06	-0.0181734	-1.77012	4.09165	-0.102394	0.5634278671024685
213	B1-1	-0.799981	-2.20246e-06	-0.0137654	10.7164	3.10848	0.375636	-2.7288418789137987
214	B1-1	-0.59996	-1.34923e-06	-0.00843269	46.1227	7.88827	0.742769	-8.808209480011715
215	B1-1	-0.399947	-7.27028e-07	-0.00454392	-43.6201	0.535098	-0.252331	5.553156745717355
216	B1-1	-0.199999	-2.81451e-07	-0.00175907	303.384	48.9019	0.339745	-19.31389882153638
217	B1-1	4.84943e-05	9.48846e-10	5.93029e-06	-188606000.0	8627.31	-0.172652	-2911.358466449364
218	B1-1	0.200036	3.45508e-07	0.00215942	-614.489	-63.7397	-0.84491	-39.12670994989396
219	B1-1	0.399978	8.76895e-07	0.00548059	-63.4327	-1.63828	-0.442616	-8.076064803241987
220	B1-1	0.599978	1.73543e-06	0.0108464	5.9659	-5.86279	0.12358	1.1393642130107684
221	B1-1	0.79999	2.7355e-06	0.0170969	-2.78808	-4.1209	-0.121383	-0.7099708134223163
222	B1-1	0.999995	4.06358e-06	0.0253974	-3.94828	1.2179	-0.319186	-1.25676644065928
223	B1-1	1.2	5.82269e-06	0.0363918	-3.86391	-1.98828	-0.537108	-1.4759039124198308
224	B1-1	1.39999	7.52808e-06	0.0470505	-2.23743	-1.18472	-0.469125	-0.9970669812223036
225	B1-1	1.60001	9.60923e-06	0.0600577	0.393321	-1.12143	0.120306	0.200317361470719
226	B1-1	1.79998	1.19896e-05	0.074935	-1.36396	-1.3484	-0.585604	-0.7814826182691667
227	B1-1	1.99998	1.5063e-05	0.0941437	0.0523651	-0.469244	0.0313841	0.03333637832377525
228	B1-1	2.2	1.81853e-05	0.113658	-0.783329	-0.966521	-0.623473	-0.5485517957380915
229	B1-1	2.40001	2.24744e-05	0.140465	-1.05717	-1.33132	-1.13443	-0.8076246751859895
230	B1-1	2.6	2.79982e-05	0.174989	-0.175234	-0.0464016	-0.253778	-0.14502511586442576
231	B1-1	2.79992	3.74349e-05	0.233968	0.181146	-0.184114	0.37773	0.1614451548929768
232	B1-1	2.9998	5.34461e-05	0.334038	0.747548	-0.42217	2.38439	0.7138080098671409
233	B1-1	3.19983	7.98301e-05	0.498938	0.891688	0.238944	4.53144	0.9082170530206157
234	B1-1	3.3998	0.000121861	0.761631	1.13155	0.387561	9.32657	1.22455230945169
235	B1-1	3.59982	0.000183047	1.14404	1.16963	0.38741	15.3328	1.3402328589909445
236	B1-1	3.79981	0.000276934	1.73084	1.13792	0.391503	23.8221	1.3763317233250907
237	B1-1	3.99974	0.000409018	2.55636	1.12404	0.45106	36.5837	1.4310856060961679
238	B1-1	4.19971	0.000583616	3.6476	1.06522	0.484667	51.9415	1.4239911174470883
239	B1-1	4.39967	0.000810062	5.06289	1.03153	0.488838	73.139	1.4446096992034192
240	B1-1	4.59966	0.00110628	6.91425	0.970034	0.488281	98.1992	1.4202436996058865
241	B1-1	4.80007	0.00144806	9.05037	0.900207	0.475549	124.482	1.3754354794334378
242	B1-1	5.00005	0.00183221	11.4513	0.852837	0.461514	155.434	1.357348074017797
243	B1-1	5.20008	0.00227421	14.2138	0.796765	0.454637	187.457	1.3188380306462733
244	B1-1	5.4	0.00271238	16.9524	0.767032	0.447506	223.505	1.3184268894079894
245	B1-1	5.59994	0.00320423	20.0264	0.730576	0.452519	260.797	1.302266008868294
246	B1-1	5.79995	0.00377806	23.6129	0.689131	0.436078	300.417	1.272257960690978
247	B1-1	5.99991	0.00441404	27.5877	0.65118	0.427682	343.093	1.2436448127245112
248	B1-1	6.19996	0.0050946	31.8413	0.619663	0.419403	389.39	1.2229086123996193
249	B1-1	6.39996	0.00586638	36.6649	0.585902	0.406792	437.626	1.1935829635427886
250	B1-1	6.59991	0.0067142	41.9637	0.553448	0.397392	487.909	1.1626929941830677
251	B1-1	6.79988	0.00762557	47.6598	0.526422	0.388916	543.048	1.139425679503481
252	B1-1	6.99987	0.00862291	53.8932	0.500279	0.382558	600.74	1.114686082845331
253	B1-1	7.19985	0.00971241	60.7026	0.476327	0.374983	662.653	1.091638578907658
254	B1-1	7.39989	0.0109003	68.1269	0.455426	0.368036	730.822	1.072736320014561
255	B1-1	7.59988	0.0121569	75.9806	0.432486	0.359344	794.936	1.0462354864267984
256	B1-1	7.79987	0.0135186	84.4913	0.412569	0.352614	865.458	1.0243161130199205
257	B1-1	7.99984	0.014969	93.5562	0.394402	0.345482	939.601	1.0043171911642415
258	B1-1	8.19979	0.016527	103.294	0.377026	0.339927	1016.48	0.9840649021240344
259	B1-1	8.39987	0.0181837	113.648	0.360923	0.333149	1096.73	0.9650235815852458
260	B1-1	8.59982	0.019954	124.713	0.344516	0.325267	1176.14	0.9430773054934131
261	B2-1	-0.999961	-6.11084e-07	-0.00381928	-24.5273	-49.2419	-0.29817	7.806968852768061
262	B2-1	-0.799988	-3.37178e-07	-0.00210736	55.7951	-66.1764	0.299412	-14.207918912762889
263	B2-1	-0.599967	-2.0611e-07	-0.00128819	-142.006	-107.174	-0.349352	27.119601922076708
264	B2-1	-0.399956	-1.02991e-07	-0.000643694	46.2375	-191.052	0.037891	-5.886492650234429
265	B2-1	-0.200004	-3.13878e-08	-0.000196174	-2755.98	241.243	-0.344196	175.45444350423605
266	B2-1	6.04153e-05	2.25666e-08	0.000141041	-2294400.0	-707.56	-0.0622318	-44.123198218957604
267	B2-1	0.200054	6.001e-08	0.000375063	1871.68	-636.414	0.447026	119.18690993246466
268	B2-1	0.399974	8.74828e-08	0.000546768	-412.592	-196.811	-0.287214	-52.5294091826881
269	B2-1	0.599972	1.64266e-07	0.00102666	-303.338	22.5551	-0.594753	-57.93086318742329
270	B2-1	0.799984	2.80861e-07	0.00175538	-111.232	0.249869	-0.497202	-28.324465357928197
271	B2-1	0.999986	4.1926e-07	0.00262038	-7.83523	-19.0856	-0.065352	-2.493989421381632
272	B2-1	1.19999	5.92298e-07	0.00370186	-26.5342	-43.2872	-0.375192	-10.135229317154081
273	B2-1	1.39999	8.69862e-07	0.00543664	18.076	-21.5226	0.437932	8.055195856264163
274	B2-1	1.6	1.09556e-06	0.00684725	3.44463	-12.4895	0.120124	1.7543393333089927
275	B2-1	1.79998	1.40204e-06	0.00876275	-1.71806	-6.8527	-0.0862573	-0.9843633562523181
276	B2-1	1.99997	1.26646e-06	0.00791538	-6.89051	-0.940614	-0.347213	-4.386561352708272
277	B2-1	2.19998	1.69483e-06	0.0105927	-2.10003	-17.2788	-0.155776	-1.4705976757578332
278	B2-1	2.39998	2.69064e-06	0.0168165	-2.7896	-7.37002	-0.358373	-2.131079594445931
279	B2-1	2.59993	5.06712e-06	0.0316695	1.57441	-2.32688	0.412641	1.302960261450291
280	B2-1	2.79975	1.03367e-05	0.0646044	0.253292	-1.07828	0.145832	0.22573075518076163
281	B2-1	2.99979	2.22158e-05	0.138849	1.90628	-0.0840671	2.52737	1.8202291698175717
282	B2-1	3.19985	4.18552e-05	0.261595	1.88268	-0.00816685	5.01633	1.9175939907108315
283	B2-1	3.39977	7.52315e-05	0.470197	1.84016	0.370935	9.36345	1.9913887157935932
