	Timestamp	Filtered Rate: AlQ3	Source Power: AlQ3	Thickness: AlQ3	State: AlQ3	Fundamental  Frequency: AlQ3	Current Z-Ratio: AlQ3
69	14:38:33	0.000	4.575	-0.000	PreCon Rise	5859513.263	2.644
70	14:38:34	0.000	4.825	-0.000	PreCon Rise	5859513.270	2.644
71	14:38:35	0.000	5.025	0.000	Manual	5859513.277	2.644
72	14:38:36	0.000	5.025	-0.000	Manual	5859513.280	2.644
73	14:38:37	0.000	5.025	-0.000	Manual	5859513.287	2.644
74	14:38:38	0.000	5.025	-0.000	Manual	5859513.294	2.644
75	14:38:39	-0.006	5.025	-0.000	Manual	5859513.301	2.644
76	14:38:40	-0.006	5.025	-0.000	Manual	5859513.308	2.644
77	14:38:41	-0.006	5.025	-0.000	Manual	5859513.315	2.644
78	14:38:42	0.006	5.025	-0.000	Manual	5859513.319	2.644
79	14:38:43	0.000	5.025	-0.000	Manual	5859513.329	2.644
80	14:38:44	-0.006	5.025	-0.000	Manual	5859513.340	2.644
81	14:38:45	-0.006	5.025	-0.000	Manual	5859513.350	2.644
82	14:38:46	0.000	5.025	-0.000	Manual	5859513.354	2.644
83	14:38:47	-0.006	5.025	-0.000	Manual	5859513.357	2.644
84	14:38:48	0.006	5.025	-0.000	Manual	5859513.361	2.644
85	14:38:49	0.000	5.025	-0.000	Manual	5859513.371	2.644
86	14:38:50	-0.006	5.025	-0.000	Manual	5859513.382	2.644
87	14:38:51	-0.006	5.025	-0.000	Manual	5859513.389	2.644
88	14:38:52	0.000	5.025	-0.000	Manual	5859513.396	2.644
89	14:38:53	0.006	5.025	-0.000	Manual	5859513.399	2.644
90	14:38:54	0.000	5.025	-0.000	Manual	5859513.406	2.644
91	14:38:55	0.000	5.025	-0.000	Manual	5859513.417	2.644
92	14:38:56	0.000	5.025	-0.000	Manual	5859513.424	2.644
93	14:38:57	0.000	5.025	-0.000	Manual	5859513.431	2.644
94	14:38:58	0.000	5.075	-0.000	Manual	5859513.441	2.644
95	14:38:59	0.000	5.189	-0.000	Manual	5859513.448	2.644
96	14:39:00	0.000	5.308	-0.000	Manual	5859513.455	2.644
97	14:39:01	0.000	5.418	-0.000	Manual	5859513.466	2.644
98	14:39:02	0.000	5.800	-0.000	Manual	5859513.473	2.644
99	14:39:03	0.000	6.335	-0.000	Manual	5859513.480	2.644
100	14:39:04	0.000	7.680	-0.000	Manual	5859513.487	2.644
101	14:39:05	0.000	9.565	-0.000	Manual	5859513.497	2.644
102	14:39:06	0.000	13.471	-0.000	Manual	5859513.504	2.644
103	14:39:07	-0.006	16.471	-0.000	Manual	5859513.511	2.644
104	14:39:08	-0.006	20.471	-0.000	Manual	5859513.521	2.644
105	14:39:09	0.000	23.471	-0.000	Manual	5859513.525	2.644
106	14:39:10	0.000	25.471	-0.000	Manual	5859513.539	2.644
107	14:39:11	-0.006	25.471	-0.000	Manual	5859513.546	2.644
108	14:39:12	-0.006	25.471	-0.000	Manual	5859513.556	2.644
109	14:39:13	0.000	25.471	-0.000	Manual	5859513.563	2.644
110	14:39:14	0.000	25.471	-0.000	Manual	5859513.574	2.644
111	14:39:15	0.000	25.471	-0.000	Manual	5859513.584	2.644
112	14:39:16	0.000	25.471	-0.000	Manual	5859513.591	2.644
113	14:39:17	-0.006	25.471	-0.000	Manual	5859513.602	2.644
114	14:39:18	-0.006	25.471	-0.000	Manual	5859513.612	2.644
115	14:39:19	0.000	25.471	-0.000	Manual	5859513.619	2.644
116	14:39:20	0.000	25.471	-0.000	Manual	5859513.633	2.644
117	14:39:21	-0.006	25.471	-0.000	Manual	5859513.640	2.644
118	14:39:22	-0.006	25.471	-0.000	Manual	5859513.654	2.644
119	14:39:23	0.000	25.471	-0.000	Manual	5859513.661	2.644
120	14:39:24	-0.006	25.471	-0.000	Manual	5859513.668	2.644
121	14:39:25	0.000	25.471	-0.000	Manual	5859513.675	2.644
122	14:39:26	0.000	25.471	-0.000	Manual	5859513.686	2.644
123	14:39:27	0.000	25.471	-0.000	Manual	5859513.696	2.644
124	14:39:28	-0.006	25.471	-0.000	Manual	5859513.707	2.644
125	14:39:29	-0.006	25.471	-0.000	Manual	5859513.717	2.644
126	14:39:30	0.000	25.471	-0.000	Manual	5859513.724	2.644
127	14:39:31	-0.006	25.471	-0.000	Manual	5859513.734	2.644
128	14:39:32	0.000	25.471	-0.000	Manual	5859513.738	2.644
129	14:39:33	0.000	25.471	-0.000	Manual	5859513.752	2.644
130	14:39:34	0.000	25.471	-0.000	Manual	5859513.762	2.644
131	14:39:35	-0.006	25.471	-0.000	Manual	5859513.773	2.644
132	14:39:36	-0.006	25.471	-0.000	Manual	5859513.780	2.644
133	14:39:37	-0.006	25.471	-0.000	Manual	5859513.790	2.644
134	14:39:38	0.000	25.471	-0.000	Manual	5859513.797	2.644
135	14:39:39	0.000	25.471	-0.000	Manual	5859513.804	2.644
136	14:39:40	-0.006	25.471	-0.000	Manual	5859513.818	2.644
137	14:39:41	0.006	25.471	-0.000	Manual	5859513.822	2.644
138	14:39:42	0.000	25.521	-0.000	Manual	5859513.832	2.644
139	14:39:43	0.000	25.571	-0.000	Manual	5859513.843	2.644
140	14:39:44	0.000	25.621	-0.000	Manual	5859513.850	2.644
141	14:39:45	0.000	25.671	-0.000	Manual	5859513.860	2.644
142	14:39:46	-0.006	25.721	-0.000	Manual	5859513.871	2.644
143	14:39:47	0.006	25.771	-0.000	Manual	5859513.871	2.644
144	14:39:48	0.000	25.871	-0.000	Manual	5859513.881	2.644
145	14:39:49	-0.006	25.921	-0.000	Manual	5859513.892	2.644
146	14:39:50	0.006	26.039	-0.000	Manual	5859513.895	2.644
147	14:39:51	0.000	26.089	-0.000	Manual	5859513.906	2.644
148	14:39:52	-0.006	26.208	-0.000	Manual	5859513.913	2.644
149	14:39:53	-0.006	26.258	-0.000	Manual	5859513.923	2.644
150	14:39:54	0.006	26.258	-0.000	Manual	5859513.930	2.644
151	14:39:55	0.000	26.258	-0.000	Manual	5859513.937	2.644
152	14:39:56	0.000	26.258	-0.000	Manual	5859513.944	2.644
153	14:39:57	0.000	26.258	-0.000	Manual	5859513.951	2.644
154	14:39:58	0.000	26.258	-0.000	Manual	5859513.961	2.644
155	14:39:59	0.000	26.258	-0.000	Manual	5859513.965	2.644
156	14:40:00	0.006	26.258	-0.000	Manual	5859513.972	2.644
157	14:40:01	-0.006	26.258	-0.000	Manual	5859513.979	2.644
158	14:40:02	-0.006	26.258	-0.000	Manual	5859513.986	2.644
159	14:40:03	0.000	26.258	-0.000	Manual	5859513.993	2.644
160	14:40:04	0.000	26.258	-0.000	Manual	5859513.996	2.644
161	14:40:05	0.000	26.258	-0.000	Manual	5859514.000	2.644
162	14:40:06	0.000	26.258	-0.000	Manual	5859514.003	2.644
163	14:40:07	0.000	26.258	-0.000	Manual	5859514.010	2.644
164	14:40:08	0.006	26.258	-0.000	Manual	5859514.014	2.644
165	14:40:09	0.000	26.258	-0.000	Manual	5859514.028	2.644
166	14:40:10	0.000	26.258	-0.000	Manual	5859514.035	2.644
167	14:40:11	-0.006	26.258	-0.000	Manual	5859514.042	2.644
168	14:40:12	0.006	26.258	-0.000	Manual	5859514.045	2.644
169	14:40:13	0.000	26.258	-0.000	Manual	5859514.052	2.644
170	14:40:14	-0.006	26.258	-0.000	Manual	5859514.059	2.644
171	14:40:15	0.000	26.258	-0.000	Manual	5859514.066	2.644
172	14:40:16	0.000	26.258	-0.000	Manual	5859514.073	2.644
173	14:40:17	0.000	26.258	-0.000	Manual	5859514.080	2.644
174	14:40:18	0.000	26.258	-0.000	Manual	5859514.084	2.644
175	14:40:19	-0.006	26.258	-0.000	Manual	5859514.094	2.644
176	14:40:20	0.000	26.258	-0.000	Manual	5859514.098	2.644
177	14:40:21	0.000	26.258	-0.000	Manual	5859514.101	2.644
178	14:40:22	0.000	26.258	-0.000	Manual	5859514.105	2.644
179	14:40:23	0.000	26.258	-0.000	Manual	5859514.108	2.644
180	14:40:24	0.000	26.258	-0.000	Manual	5859514.112	2.644
181	14:40:25	-0.006	26.258	-0.000	Manual	5859514.119	2.644
182	14:40:26	0.000	26.258	-0.000	Manual	5859514.122	2.644
183	14:40:27	-0.006	26.258	-0.000	Manual	5859514.126	2.644
184	14:40:28	0.000	26.258	-0.000	Manual	5859514.133	2.644
185	14:40:29	0.000	26.258	-0.000	Manual	5859514.140	2.644
186	14:40:30	0.000	26.258	-0.000	Manual	5859514.143	2.644
187	14:40:31	0.000	26.258	-0.000	Manual	5859514.143	2.644
188	14:40:32	0.000	26.258	-0.000	Manual	5859514.150	2.644
189	14:40:33	-0.006	26.258	-0.000	Manual	5859514.154	2.644
190	14:40:34	-0.006	26.258	-0.000	Manual	5859514.161	2.644
191	14:40:35	-0.006	26.258	-0.000	Manual	5859514.168	2.644
192	14:40:36	0.000	26.258	-0.000	Manual	5859514.171	2.644
193	14:40:37	0.006	26.258	-0.000	Manual	5859514.171	2.644
194	14:40:38	0.000	26.308	-0.000	Manual	5859514.175	2.644
195	14:40:39	-0.006	26.308	-0.000	Manual	5859514.185	2.644
196	14:40:40	0.000	26.308	-0.000	Manual	5859514.185	2.644
197	14:40:41	0.000	26.308	-0.000	Manual	5859514.192	2.644
198	14:40:42	0.006	26.308	-0.000	Manual	5859514.195	2.644
199	14:40:43	0.000	26.308	-0.000	Manual	5859514.202	2.644
200	14:40:44	-0.006	26.358	-0.000	Manual	5859514.213	2.644
201	14:40:45	0.000	26.514	-0.000	Manual	5859514.216	2.644
202	14:40:46	-0.006	26.564	-0.000	Manual	5859514.220	2.644
203	14:40:47	0.000	26.683	-0.000	Manual	5859514.220	2.644
204	14:40:48	0.000	26.733	-0.000	Manual	5859514.220	2.644
205	14:40:49	0.006	26.851	-0.000	Manual	5859514.220	2.644
206	14:40:50	0.000	27.074	-0.000	Manual	5859514.227	2.644
207	14:40:51	0.006	27.124	-0.000	Manual	5859514.230	2.644
208	14:40:52	0.006	27.124	-0.000	Manual	5859514.230	2.644
209	14:40:53	-0.006	27.124	-0.000	Manual	5859514.237	2.644
210	14:40:54	0.000	27.124	-0.000	Manual	5859514.241	2.644
211	14:40:55	0.000	27.124	-0.000	Manual	5859514.244	2.644
212	14:40:56	0.000	27.124	-0.000	Manual	5859514.251	2.644
213	14:40:57	-0.006	27.124	-0.000	Manual	5859514.251	2.644
214	14:40:58	0.000	27.124	-0.000	Manual	5859514.255	2.644
215	14:40:59	0.000	27.124	-0.000	Manual	5859514.258	2.644
216	14:41:00	0.000	27.124	-0.000	Manual	5859514.258	2.644
217	14:41:01	0.000	27.124	-0.000	Manual	5859514.265	2.644
218	14:41:02	0.000	27.174	-0.000	Manual	5859514.272	2.644
219	14:41:03	-0.006	27.224	-0.000	Manual	5859514.279	2.644
220	14:41:04	0.006	27.274	-0.000	Manual	5859514.276	2.644
221	14:41:05	0.000	27.324	-0.000	Manual	5859514.283	2.644
222	14:41:06	0.000	27.374	-0.000	Manual	5859514.286	2.644
223	14:41:07	-0.006	27.424	-0.000	Manual	5859514.293	2.644
224	14:41:08	0.000	27.424	-0.000	Manual	5859514.293	2.644
225	14:41:09	-0.006	27.424	-0.000	Manual	5859514.304	2.644
226	14:41:10	0.006	27.424	-0.000	Manual	5859514.300	2.644
227	14:41:11	0.000	27.424	-0.000	Manual	5859514.304	2.644
228	14:41:12	0.000	27.424	-0.000	Manual	5859514.307	2.644
229	14:41:13	0.000	27.424	-0.000	Manual	5859514.311	2.644
230	14:41:14	0.000	27.424	-0.000	Manual	5859514.314	2.644
231	14:41:15	0.000	27.424	-0.000	Manual	5859514.314	2.644
232	14:41:16	0.000	27.424	-0.000	Manual	5859514.314	2.644
233	14:41:17	0.000	27.424	-0.000	Manual	5859514.318	2.644
234	14:41:18	0.000	27.424	-0.000	Manual	5859514.321	2.644
235	14:41:19	-0.006	27.424	-0.000	Manual	5859514.328	2.644
236	14:41:20	0.000	27.424	-0.000	Manual	5859514.328	2.644
237	14:41:21	0.006	27.424	-0.000	Manual	5859514.328	2.644
238	14:41:22	-0.006	27.424	-0.000	Manual	5859514.335	2.644
239	14:41:23	0.000	27.424	-0.000	Manual	5859514.339	2.644
240	14:41:24	0.000	27.424	-0.000	Manual	5859514.339	2.644
241	14:41:25	0.000	27.424	-0.000	Manual	5859514.346	2.644
242	14:41:26	0.000	27.424	-0.000	Manual	5859514.349	2.644
243	14:41:27	0.006	27.474	-0.000	Manual	5859514.349	2.644
244	14:41:28	0.000	27.474	-0.000	Manual	5859514.353	2.644
245	14:41:29	0.000	27.524	-0.000	Manual	5859514.353	2.644
246	14:41:30	0.000	27.574	-0.000	Manual	5859514.356	2.644
247	14:41:31	-0.006	27.574	-0.000	Manual	5859514.356	2.644
248	14:41:32	0.000	27.624	-0.000	Manual	5859514.360	2.644
249	14:41:33	-0.006	27.674	-0.000	Manual	5859514.363	2.644
250	14:41:34	-0.006	27.724	-0.000	Manual	5859514.370	2.644
251	14:41:35	0.006	27.824	-0.000	Manual	5859514.367	2.644
252	14:41:36	0.000	28.135	-0.000	Manual	5859514.370	2.644
253	14:41:37	0.000	28.185	-0.000	Manual	5859514.374	2.644
254	14:41:38	0.000	28.296	-0.000	Manual	5859514.374	2.644
255	14:41:39	0.006	28.563	-0.000	Manual	5859514.377	2.644
256	14:41:40	0.000	29.219	-0.000	Manual	5859514.384	2.644
257	14:41:41	0.000	29.219	-0.000	Manual	5859514.388	2.644
258	14:41:42	0.000	29.219	-0.000	Manual	5859514.391	2.644
259	14:41:43	0.000	29.219	-0.000	Manual	5859514.395	2.644
260	14:41:44	0.000	29.269	-0.000	Manual	5859514.398	2.644
261	14:41:45	-0.006	29.376	-0.000	Manual	5859514.405	2.644
262	14:41:46	-0.006	29.476	-0.000	Manual	5859514.409	2.644
263	14:41:47	0.000	29.536	-0.000	Manual	5859514.409	2.644
264	14:41:48	0.000	29.586	-0.000	Manual	5859514.412	2.644
265	14:41:49	0.006	29.636	-0.000	Manual	5859514.415	2.644
266	14:41:50	0.000	29.686	-0.000	Manual	5859514.415	2.644
267	14:41:51	0.006	29.736	-0.000	Manual	5859514.419	2.644
268	14:41:52	0.000	29.736	-0.000	Manual	5859514.426	2.644
269	14:41:53	0.000	29.836	-0.000	Manual	5859514.429	2.644
270	14:41:54	-0.006	29.896	-0.000	Manual	5859514.436	2.644
271	14:41:55	-0.006	29.946	-0.000	Manual	5859514.440	2.644
272	14:41:56	0.000	29.996	-0.000	Manual	5859514.443	2.644
273	14:41:57	-0.006	29.996	-0.000	Manual	5859514.447	2.644
274	14:41:58	-0.006	29.996	-0.000	Manual	5859514.447	2.644
275	14:41:59	0.000	29.996	-0.000	Manual	5859514.447	2.644
276	14:42:00	0.000	29.996	-0.000	Manual	5859514.450	2.644
277	14:42:01	0.024	29.996	-0.000	Manual	5859514.440	2.644
278	14:42:02	-0.006	29.996	-0.000	Manual	5859514.443	2.644
279	14:42:03	0.000	29.996	-0.000	Manual	5859514.440	2.644
280	14:42:04	0.000	29.996	-0.000	Manual	5859514.443	2.644
281	14:42:05	0.000	29.996	-0.000	Manual	5859514.443	2.644
282	14:42:06	0.000	29.996	-0.000	Manual	5859514.447	2.644
283	14:42:07	0.000	29.996	-0.000	Manual	5859514.443	2.644
284	14:42:08	0.000	29.996	-0.000	Manual	5859514.443	2.644
285	14:42:09	0.000	29.996	-0.000	Manual	5859514.447	2.644
286	14:42:10	0.000	29.996	-0.000	Manual	5859514.447	2.644
287	14:42:11	0.000	29.996	-0.000	Manual	5859514.447	2.644
288	14:42:12	0.000	29.996	-0.000	Manual	5859514.443	2.644
289	14:42:13	0.006	30.046	-0.000	Manual	5859514.440	2.644
290	14:42:14	0.000	30.096	-0.000	Manual	5859514.429	2.644
291	14:42:15	0.000	30.146	-0.000	Manual	5859514.426	2.644
292	14:42:16	0.000	30.196	-0.000	Manual	5859514.426	2.644
293	14:42:17	0.000	30.196	-0.000	Manual	5859514.419	2.644
294	14:42:18	0.000	30.196	-0.000	Manual	5859514.415	2.644
295	14:42:19	0.000	30.196	-0.000	Manual	5859514.409	2.644
296	14:42:20	0.000	30.196	-0.000	Manual	5859514.402	2.644
297	14:42:21	0.006	30.196	-0.000	Manual	5859514.388	2.644
298	14:42:22	0.000	30.196	-0.000	Manual	5859514.384	2.644
299	14:42:23	0.000	30.196	-0.000	Manual	5859514.374	2.644
300	14:42:24	0.000	30.196	-0.000	Manual	5859514.360	2.644
301	14:42:25	0.000	30.196	-0.000	Manual	5859514.346	2.644
302	14:42:26	0.006	30.196	-0.000	Manual	5859514.332	2.644
303	14:42:27	0.006	30.196	-0.000	Manual	5859514.314	2.644
304	14:42:28	0.006	30.196	-0.000	Manual	5859514.293	2.644
305	14:42:29	0.000	30.196	-0.000	Manual	5859514.279	2.644
306	14:42:30	0.006	30.196	-0.000	Manual	5859514.255	2.644
307	14:42:31	0.000	30.196	-0.000	Manual	5859514.234	2.644
308	14:42:32	0.000	30.196	-0.000	Manual	5859514.209	2.644
309	14:42:33	0.006	30.196	-0.000	Manual	5859514.182	2.644
310	14:42:34	0.006	30.196	-0.000	Manual	5859514.157	2.644
311	14:42:35	0.012	30.196	-0.000	Manual	5859514.126	2.644
312	14:42:36	0.012	30.196	-0.000	Manual	5859514.094	2.644
313	14:42:37	0.000	30.196	-0.000	Manual	5859514.063	2.644
314	14:42:38	0.006	30.196	-0.000	Manual	5859514.028	2.644
315	14:42:39	0.006	30.196	-0.000	Manual	5859513.986	2.644
316	14:42:40	0.006	30.196	-0.000	Manual	5859513.948	2.644
317	14:42:41	0.012	30.196	-0.000	Manual	5859513.902	2.644
318	14:42:42	0.006	30.196	-0.000	Manual	5859513.857	2.644
319	14:42:43	0.006	30.196	-0.000	Manual	5859513.804	2.644
320	14:42:44	0.006	30.196	-0.000	Manual	5859513.755	2.644
321	14:42:45	0.006	30.196	-0.000	Manual	5859513.703	2.644
322	14:42:46	0.018	30.196	-0.000	Manual	5859513.640	2.644
323	14:42:47	0.006	30.196	-0.000	Manual	5859513.591	2.644
324	14:42:48	0.012	30.196	-0.000	Manual	5859513.528	2.644
325	14:42:49	0.012	30.196	-0.000	Manual	5859513.462	2.644
326	14:42:50	0.012	30.196	-0.000	Manual	5859513.399	2.644
327	14:42:51	0.012	30.196	-0.000	Manual	5859513.329	2.644
328	14:42:52	0.012	30.196	0.000	Manual	5859513.253	2.644
329	14:42:53	0.012	30.196	0.000	Manual	5859513.176	2.644
330	14:42:54	0.006	30.196	0.000	Manual	5859513.102	2.644
331	14:42:55	0.012	30.196	0.000	Manual	5859513.025	2.644
332	14:42:56	0.012	30.196	0.000	Manual	5859512.952	2.644
333	14:42:57	0.012	30.196	0.000	Manual	5859512.875	2.644
334	14:42:58	0.012	30.196	0.000	Manual	5859512.802	2.644
335	14:42:59	0.012	30.196	0.000	Manual	5859512.718	2.644
336	14:43:00	0.012	30.196	0.000	Manual	5859512.634	2.644
337	14:43:01	0.018	30.196	0.000	Manual	5859512.544	2.644
338	14:43:02	0.012	30.196	0.000	Manual	5859512.449	2.644
339	14:43:03	0.018	30.196	0.000	Manual	5859512.351	2.644
340	14:43:04	0.012	30.196	0.000	Manual	5859512.250	2.644
341	14:43:05	0.024	30.196	0.000	Manual	5859512.142	2.644
342	14:43:06	0.024	30.196	0.000	Manual	5859512.034	2.644
343	14:43:07	0.024	30.196	0.000	Manual	5859511.922	2.644
344	14:43:08	0.018	30.196	0.000	Manual	5859511.810	2.644
345	14:43:09	0.018	30.196	0.000	Manual	5859511.705	2.644
346	14:43:10	0.012	30.196	0.000	Manual	5859511.625	2.644
347	14:43:11	0.006	30.196	0.000	Manual	5859511.573	2.644
348	14:43:12	0.006	30.196	0.000	Manual	5859511.534	2.644
349	14:43:13	0.006	30.196	0.000	Manual	5859511.492	2.644
350	14:43:14	0.006	30.196	0.000	Manual	5859511.468	2.644
351	14:43:15	0.006	30.196	0.000	Manual	5859511.443	2.644
352	14:43:16	0.000	30.196	0.000	Manual	5859511.422	2.644
353	14:43:17	0.006	30.196	0.000	Manual	5859511.398	2.644
354	14:43:18	0.000	30.196	0.000	Manual	5859511.374	2.644
355	14:43:19	0.000	30.196	0.000	Manual	5859511.353	2.644
356	14:43:20	0.006	30.196	0.000	Manual	5859511.335	2.644
357	14:43:21	0.006	30.196	0.000	Manual	5859511.318	2.644
358	14:43:22	0.000	30.196	0.000	Manual	5859511.304	2.644
359	14:43:23	0.006	30.196	0.000	Manual	5859511.286	2.644
360	14:43:24	0.000	30.196	0.000	Manual	5859511.272	2.644
361	14:43:25	0.006	30.196	0.000	Manual	5859511.255	2.644
362	14:43:26	0.000	30.196	0.000	Manual	5859511.244	2.644
363	14:43:27	0.006	30.196	0.000	Manual	5859511.220	2.644
364	14:43:28	0.006	30.196	0.000	Manual	5859511.206	2.644
365	14:43:29	0.012	30.196	0.000	Manual	5859511.188	2.644
366	14:43:30	0.000	30.196	0.000	Manual	5859511.174	2.644
367	14:43:31	0.000	30.196	0.000	Manual	5859511.157	2.644
368	14:43:32	0.000	30.196	0.000	Manual	5859511.143	2.644
369	14:43:33	0.000	30.196	0.000	Manual	5859511.133	2.644
370	14:43:34	0.006	30.196	0.000	Manual	5859511.122	2.644
371	14:43:35	0.006	30.196	0.000	Manual	5859511.115	2.644
372	14:43:36	0.006	30.196	0.000	Manual	5859511.112	2.644
373	14:43:37	0.006	30.196	0.000	Manual	5859511.105	2.644
374	14:43:38	0.000	30.196	0.000	Manual	5859511.098	2.644
375	14:43:39	0.006	30.196	0.000	Manual	5859511.084	2.644
376	14:43:40	0.000	30.196	0.000	Manual	5859511.077	2.644
377	14:43:41	0.000	30.196	0.000	Manual	5859511.070	2.644
378	14:43:42	-0.006	30.196	0.000	Manual	5859511.066	2.644
379	14:43:43	0.000	30.196	0.000	Manual	5859511.056	2.644
380	14:43:44	0.000	30.196	0.000	Manual	5859511.049	2.644
381	14:43:45	0.006	30.196	0.000	Manual	5859511.038	2.644
382	14:43:46	0.000	30.196	0.000	Manual	5859511.031	2.644
383	14:43:47	0.006	30.196	0.000	Manual	5859511.021	2.644
384	14:43:48	0.000	30.196	0.000	Manual	5859511.014	2.644
385	14:43:49	0.000	30.196	0.000	Manual	5859511.010	2.644
386	14:43:50	0.000	30.196	0.000	Manual	5859511.000	2.644
387	14:43:51	0.000	30.196	0.000	Manual	5859510.993	2.644
388	14:43:52	0.000	30.196	0.000	Manual	5859510.989	2.644
389	14:43:53	0.006	30.196	0.000	Manual	5859510.982	2.644
390	14:43:54	0.000	30.246	0.000	Manual	5859510.972	2.644
391	14:43:55	0.000	30.296	0.000	Manual	5859510.961	2.644
