Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99977E-1	-3.21875E-6	-2.01172E-2	-3.60729E+0	-3.36396E-1	-2.30988E-1
-7.99997E-1	-1.99278E-6	-1.24549E-2	-6.38849E+0	-1.13509E+0	-2.02617E-1
-5.99973E-1	-1.18484E-6	-7.40525E-3	-2.34458E+1	-1.03415E+1	-3.31579E-1
-3.99955E-1	-5.96327E-7	-3.72704E-3	4.52958E+0	1.46861E+1	2.14923E-2
-2.00009E-1	-2.12285E-7	-1.32678E-3	-6.59856E+2	-2.85843E+1	-5.57376E-1
3.69310E-5	1.62721E-10	1.01701E-6	5.53650E+8	-1.30566E+5	6.61912E-2
2.00025E-1	2.05517E-7	1.28448E-3	-5.09880E+2	-1.11145E+2	-4.16994E-1
3.99967E-1	5.72644E-7	3.57903E-3	-1.09626E+2	-2.73405E+1	-4.99521E-1
5.99960E-1	1.12026E-6	7.00163E-3	-4.07930E+1	-2.75504E+1	-5.45453E-1
7.99972E-1	1.88026E-6	1.17516E-2	-2.77627E+1	-3.84849E+0	-8.30776E-1
9.99973E-1	2.91785E-6	1.82366E-2	-1.53183E+1	-2.95635E+0	-8.89187E-1
1.19998E+0	4.28164E-6	2.67602E-2	-8.75355E+0	-1.19087E+0	-8.94743E-1
1.39999E+0	5.87334E-6	3.67084E-2	-2.15715E+0	-1.78562E+0	-3.52875E-1
1.59999E+0	8.13986E-6	5.08741E-2	-2.37559E+0	-6.40865E-1	-6.15511E-1
1.79998E+0	1.11033E-5	6.93956E-2	-1.69876E+0	-1.50238E+0	-6.75431E-1
1.99996E+0	1.55276E-5	9.70475E-2	-9.41456E-1	-8.93470E-2	-5.81642E-1
2.19993E+0	2.08515E-5	1.30322E-1	-4.21498E-1	-1.12928E+0	-3.84656E-1
2.39989E+0	2.79636E-5	1.74772E-1	-3.03376E-1	3.71800E-1	-4.05038E-1
2.59986E+0	3.82000E-5	2.38750E-1	6.20891E-2	-1.20608E-1	1.22676E-1
2.79985E+0	5.27611E-5	3.29757E-1	3.45170E-1	-6.27346E-1	1.01441E+0
2.99977E+0	7.45866E-5	4.66166E-1	9.90506E-1	3.11191E-1	4.40896E+0
3.19981E+0	5.05582E-4	3.15989E+0	3.16066E-1	6.71699E-2	1.01724E+1
3.39977E+0	6.35603E-4	3.97252E+0	4.93460E-1	1.12750E-1	2.12138E+1
3.59991E+0	5.93319E-4	3.70824E+0	1.13420E+0	4.06354E-1	4.81948E+1
