Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99968E-1	-5.82658E-6	-3.64161E-2	-1.29063E+0	-3.00131E+0	-1.49601E-1
-7.99990E-1	-4.12952E-6	-2.58095E-2	4.82971E+0	1.81108E+0	3.17421E-1
-5.99966E-1	-2.24220E-6	-1.40137E-2	-1.00592E+1	-8.58282E+0	-2.69211E-1
-3.99952E-1	-1.07433E-6	-6.71456E-3	1.60926E+1	-2.16735E+1	1.37563E-1
-1.99999E-1	-3.75028E-7	-2.34393E-3	1.16103E+2	1.41946E+1	1.73247E-1
4.60386E-5	3.81052E-10	2.38158E-6	-3.45284E+8	-4.94219E+3	-1.20507E-1
2.00033E-1	3.95377E-7	2.47111E-3	1.52805E+2	-5.11108E+0	2.40425E-1
3.99982E-1	1.09749E-6	6.85931E-3	2.10149E+1	-6.79760E-1	1.83526E-1
5.99969E-1	2.27065E-6	1.41916E-2	1.44599E+1	-1.77264E+0	3.91900E-1
7.99990E-1	4.09867E-6	2.56167E-2	3.69559E+0	2.59358E+0	2.41069E-1
9.99986E-1	5.97640E-6	3.73525E-2	1.59089E+0	-5.55839E-1	1.89148E-1
1.19999E+0	9.22021E-6	5.76263E-2	2.22769E+0	2.13229E+0	4.90347E-1
1.39999E+0	1.35064E-5	8.44150E-2	7.76639E-1	-1.02197E-1	2.92155E-1
1.60000E+0	1.92864E-5	1.20540E-1	9.09627E-1	-5.17761E-2	5.58425E-1
1.79999E+0	2.69809E-5	1.68631E-1	-2.69772E-1	-4.00092E-1	-2.60647E-1
1.99998E+0	3.67231E-5	2.29519E-1	6.66012E-2	-3.79597E-1	9.73144E-2
2.20008E+0	4.94175E-5	3.08859E-1	-5.39858E-2	5.94140E-3	-1.16769E-1
2.40002E+0	6.53441E-5	4.08401E-1	2.10529E-1	1.96151E-1	6.56847E-1
2.59999E+0	8.47101E-5	5.29438E-1	1.96105E-1	2.35604E-1	8.59262E-1
2.79997E+0	1.08229E-4	6.76431E-1	1.61757E-1	8.74186E-2	9.75191E-1
