Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99965E-1	-4.57301E-6	-2.85813E-2	2.16518E-1	4.37008E+0	1.96975E-2
-7.99984E-1	-2.75744E-6	-1.72340E-2	2.35196E+0	7.07897E+0	1.03216E-1
-5.99969E-1	-1.52923E-6	-9.55769E-3	-1.40943E+1	1.50958E+1	-2.57262E-1
-3.99956E-1	-7.26893E-7	-4.54308E-3	-5.49487E+1	-2.41493E+1	-3.17812E-1
-2.00012E-1	-2.56058E-7	-1.60036E-3	1.00178E+2	4.40817E+1	1.02069E-1
4.01258E-5	2.21872E-10	1.38670E-6	-8.91452E+8	1.19996E+5	-1.57890E-1
2.00030E-1	2.55000E-7	1.59375E-3	3.51929E+2	2.17626E+1	3.57125E-1
3.99976E-1	7.13797E-7	4.46123E-3	-3.05078E+1	-3.20051E-1	-1.73280E-1
5.99970E-1	1.49152E-6	9.32200E-3	-1.02652E+1	1.71659E+0	-1.82749E-1
7.99988E-1	2.71737E-6	1.69836E-2	-8.57922E+0	6.70959E+0	-3.71031E-1
9.99985E-1	4.55685E-6	2.84803E-2	5.05786E+0	-1.61965E-1	4.58517E-1
1.19999E+0	7.19541E-6	4.49713E-2	-5.73777E-1	3.17143E+0	-9.85613E-2
1.40001E+0	1.08970E-5	6.81062E-2	-2.80239E-1	3.80393E+0	-8.50544E-2
1.60000E+0	1.59279E-5	9.95494E-2	-2.01767E-1	4.76829E-1	-1.02296E-1
1.79998E+0	2.27831E-5	1.42394E-1	4.33047E-1	1.19454E+0	3.53301E-1
1.99997E+0	3.19830E-5	1.99894E-1	2.39132E-1	8.51225E-1	3.04306E-1
2.20001E+0	4.39337E-5	2.74586E-1	6.64302E-2	5.15148E-1	1.27737E-1
2.39998E+0	5.97117E-5	3.73198E-1	6.99491E-2	5.73353E-1	1.99425E-1
2.59995E+0	7.92454E-5	4.95284E-1	9.82888E-2	5.27998E-2	4.02878E-1
2.79994E+0	1.05022E-4	6.56388E-1	2.52096E-1	3.94708E-1	1.47477E+0
2.99989E+0	1.38140E-4	8.63375E-1	5.09913E-1	3.90783E-1	4.20388E+0
3.19993E+0	1.80732E-4	1.12957E+0	7.53307E-1	3.39562E-1	8.66718E+0
3.39987E+0	2.37486E-4	1.48429E+0	1.14452E+0	4.47642E-1	1.83846E+1
3.59986E+0	3.27453E-4	2.04658E+0	1.39296E+0	4.53686E-1	3.26666E+1
3.79983E+0	4.02687E-4	2.51679E+0	1.79008E+0	6.93931E-1	5.44924E+1
3.99982E+0	5.50460E-4	3.44038E+0	1.94025E+0	8.05784E-1	8.49875E+1
4.19981E+0	7.02214E-4	4.38884E+0	2.11940E+0	8.87101E-1	1.24349E+2
4.39973E+0	8.72894E-4	5.45559E+0	2.26463E+0	9.95352E-1	1.73027E+2
4.59973E+0	1.04007E-3	6.50044E+0	2.45923E+0	1.10834E+0	2.34058E+2
4.80010E+0	1.26409E-3	7.90056E+0	2.45625E+0	1.16289E+0	2.96505E+2
5.00008E+0	1.50131E-3	9.38319E+0	2.42861E+0	1.19891E+0	3.62689E+2
5.20009E+0	1.74192E-3	1.08870E+1	2.41103E+0	1.21497E+0	4.34482E+2
5.40005E+0	2.01175E-3	1.25734E+1	2.34829E+0	1.23740E+0	5.07521E+2
5.60003E+0	2.29609E-3	1.43506E+1	2.28744E+0	1.25064E+0	5.85138E+2
5.80010E+0	2.60993E-3	1.63121E+1	2.20506E+0	1.25145E+0	6.64073E+2
6.00002E+0	2.95420E-3	1.84638E+1	2.12426E+0	1.24309E+0	7.49084E+2
6.20003E+0	3.33338E-3	2.08336E+1	2.03714E+0	1.23106E+0	8.37586E+2
6.40003E+0	3.73556E-3	2.33472E+1	1.95632E+0	1.22530E+0	9.30481E+2
6.60003E+0	4.21022E-3	2.63139E+1	1.85712E+0	1.19930E+0	1.02664E+3
6.80005E+0	4.68343E-3	2.92714E+1	1.77443E+0	1.18347E+0	1.12425E+3
6.99997E+0	5.23194E-3	3.26996E+1	1.68615E+0	1.15639E+0	1.22853E+3
7.19995E+0	5.80750E-3	3.62969E+1	1.60330E+0	1.13162E+0	1.33371E+3
7.40001E+0	6.41404E-3	4.00877E+1	1.53417E+0	1.11427E+0	1.44866E+3
7.59998E+0	7.07929E-3	4.42456E+1	1.44931E+0	1.08201E+0	1.55130E+3
7.79994E+0	7.79099E-3	4.86937E+1	1.37619E+0	1.05598E+0	1.66377E+3
7.99993E+0	8.55253E-3	5.34533E+1	1.30592E+0	1.03084E+0	1.77757E+3
8.19987E+0	9.35865E-3	5.84916E+1	1.24000E+0	9.99322E-1	1.89310E+3
8.39998E+0	1.01819E-2	6.36369E+1	1.18783E+0	9.80911E-1	2.02111E+3
8.59997E+0	1.10862E-2	6.92887E+1	1.12228E+0	9.50603E-1	2.12869E+3
8.79997E+0	1.20359E-2	7.52244E+1	1.06605E+0	9.26370E-1	2.24629E+3
8.99997E+0	1.30264E-2	8.14150E+1	1.01595E+0	9.01289E-1	2.36955E+3
9.19987E+0	1.40141E-2	8.75881E+1	9.71262E-1	8.81746E-1	2.49123E+3
9.39991E+0	1.50742E-2	9.42137E+1	9.27366E-1	8.61187E-1	2.61420E+3
9.60016E+0	1.61895E-2	1.01184E+2	8.84245E-1	8.38992E-1	2.73410E+3
9.80016E+0	1.73415E-2	1.08384E+2	8.45130E-1	8.19045E-1	2.85742E+3
1.00002E+1	1.85316E-2	1.15822E+2	8.07235E-1	7.98035E-1	2.97613E+3
1.02002E+1	1.97925E-2	1.23703E+2	7.70237E-1	7.77467E-1	3.09360E+3
