Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99974E-1	-3.43192E-5	-2.14495E-1	3.85348E-1	9.90152E-2	2.63093E-1
-7.99994E-1	-2.17662E-5	-1.36039E-1	0.00000E+0	0.00000E+0	0.00000E+0
-5.99970E-1	-1.27162E-5	-7.94762E-2	0.00000E+0	0.00000E+0	0.00000E+0
-3.99955E-1	-6.34228E-6	-3.96393E-2	9.53996E+0	4.86373E-1	4.81430E-1
-2.00007E-1	-2.34629E-6	-1.46643E-2	3.29482E+1	1.88633E+0	3.07602E-1
4.59194E-5	1.97291E-10	1.23307E-6	1.03706E+9	5.23926E+4	1.86912E-1
2.00039E-1	2.36255E-6	1.47659E-2	1.55403E+1	9.28281E-1	1.46111E-1
3.99981E-1	6.23229E-6	3.89518E-2	-9.60281E-1	1.74484E+0	-4.76229E-2
5.99972E-1	1.25276E-5	7.82975E-2	-4.65845E-1	-2.32584E-1	-6.96579E-2
7.99987E-1	2.18989E-5	1.36868E-1	1.41773E+0	2.15049E-1	4.94117E-1
9.99986E-1	3.51329E-5	2.19581E-1	-2.15815E-1	5.19198E-1	-1.50841E-1
1.19999E+0	5.32720E-5	3.32950E-1	4.56880E-2	1.24673E-1	5.81043E-2
1.39999E+0	8.24283E-5	5.15177E-1	-4.50537E-2	2.53603E-2	-1.03434E-1
1.60000E+0	1.14021E-4	7.12631E-1	1.06472E-1	1.29278E-1	3.86429E-1
1.79999E+0	1.54409E-4	9.65056E-1	-6.42486E-3	6.46678E-2	-3.55252E-2
1.99998E+0	2.05777E-4	1.28611E+0	-2.39112E-2	4.16057E-2	-1.95773E-1
2.20005E+0	2.68800E-4	1.68000E+0	3.27972E-3	4.68354E-2	3.85859E-2
2.40002E+0	3.46073E-4	2.16296E+0	1.58839E-2	3.24177E-2	2.62464E-1
2.60002E+0	4.39798E-4	2.74874E+0	4.10710E-3	-4.16614E-2	9.34320E-2
2.79995E+0	5.50877E-4	3.44298E+0	-1.02568E-2	9.04484E-3	-3.14736E-1
2.99989E+0	6.69076E-4	4.18173E+0	2.66027E-2	-3.99695E-3	1.06228E+0
3.19989E+0	8.11394E-4	5.07121E+0	4.03812E-2	-3.32431E-3	2.08582E+0
3.39984E+0	9.75310E-4	6.09569E+0	6.80217E-2	1.82308E-2	4.48724E+0
3.59986E+0	1.17729E-3	7.35806E+0	1.00251E-1	2.93068E-2	8.45257E+0
3.79994E+0	1.41962E-3	8.87262E+0	1.45082E-1	5.24679E-2	1.55701E+1
3.99986E+0	1.75431E-3	1.09644E+1	1.84864E-1	7.49892E-2	2.58067E+1
4.19984E+0	2.01831E-3	1.26144E+1	2.27766E-1	9.36704E-2	3.84095E+1
4.39981E+0	2.36276E-3	1.47673E+1	3.02410E-1	1.28720E-1	6.25432E+1
4.59981E+0	2.89713E-3	1.81071E+1	3.33142E-1	1.53190E-1	8.83217E+1
4.80013E+0	3.19541E-3	1.99713E+1	3.80433E-1	1.75094E-1	1.16088E+2
5.00009E+0	3.55796E-3	2.22372E+1	4.39694E-1	2.10506E-1	1.55618E+2
5.20012E+0	3.97537E-3	2.48461E+1	4.77851E-1	2.40991E-1	1.96523E+2
5.40012E+0	4.26888E-3	2.66805E+1	5.21215E-1	2.72883E-1	2.39037E+2
5.60009E+0	4.59811E-3	2.87382E+1	5.48991E-1	3.05349E-1	2.81235E+2
5.80011E+0	4.92338E-3	3.07711E+1	5.88979E-1	3.37265E-1	3.34603E+2
6.00004E+0	5.40426E-3	3.37766E+1	6.25282E-1	3.67553E-1	4.03363E+2
6.20005E+0	5.77336E-3	3.60835E+1	6.54521E-1	3.97682E-1	4.66098E+2
6.40007E+0	6.10986E-3	3.81866E+1	6.81763E-1	4.28976E-1	5.30371E+2
6.60005E+0	6.50096E-3	4.06310E+1	7.02028E-1	4.59595E-1	5.99252E+2
6.79999E+0	6.99721E-3	4.37326E+1	7.13224E-1	4.76741E-1	6.75133E+2
6.99996E+0	7.47998E-3	4.67499E+1	7.22890E-1	5.00592E-1	7.53006E+2
7.19992E+0	8.00650E-3	5.00406E+1	7.28561E-1	5.18928E-1	8.35539E+2
7.39992E+0	8.59951E-3	5.37469E+1	7.30595E-1	5.36663E-1	9.24927E+2
7.59991E+0	9.20427E-3	5.75267E+1	7.28319E-1	5.50342E-1	1.01356E+3
7.79997E+0	1.01272E-2	6.32950E+1	7.24478E-1	5.60190E-1	1.13851E+3
7.99992E+0	1.08994E-2	6.81213E+1	7.12340E-1	5.64043E-1	1.23568E+3
8.19987E+0	1.17613E-2	7.35081E+1	6.98334E-1	5.70292E-1	1.33985E+3
8.39993E+0	1.26869E-2	7.92931E+1	6.83343E-1	5.70616E-1	1.44877E+3
8.59987E+0	1.36593E-2	8.53706E+1	6.67906E-1	5.69261E-1	1.56087E+3
8.79991E+0	1.46683E-2	9.16769E+1	6.54099E-1	5.72624E-1	1.67970E+3
8.99990E+0	1.58272E-2	9.89200E+1	6.36130E-1	5.71329E-1	1.80268E+3
9.19986E+0	1.70929E-2	1.06831E+2	6.15682E-1	5.64675E-1	1.92612E+3
9.39988E+0	1.82962E-2	1.14351E+2	5.97900E-1	5.60721E-1	2.04570E+3
9.60018E+0	1.96290E-2	1.22681E+2	5.83191E-1	5.58493E-1	2.18634E+3
