	Timestamp	Filtered Rate: Al	Source Power: Al	Thickness: Al	State: Al	Fundamental  Frequency: Al	Current Z-Ratio: Al
0	15:30:28	0.004	0.000	0.000	Ready	5917094.381	1.927
1	15:30:29	0.005	0.013	0.000	PreCon Rise	5917094.371	1.927
2	15:30:30	0.004	0.147	0.000	PreCon Rise	5917094.364	1.927
3	15:30:31	0.004	0.280	0.000	PreCon Rise	5917094.360	1.927
4	15:30:32	0.002	0.413	0.000	PreCon Rise	5917094.357	1.927
5	15:30:33	0.003	0.547	0.000	PreCon Rise	5917094.346	1.927
6	15:30:34	0.002	0.680	0.000	PreCon Rise	5917094.346	1.927
7	15:30:35	0.002	0.813	0.000	PreCon Rise	5917094.339	1.927
8	15:30:36	0.002	0.947	0.000	PreCon Rise	5917094.336	1.927
9	15:30:37	0.001	1.080	0.000	PreCon Rise	5917094.336	1.927
10	15:30:38	0.002	1.213	0.000	PreCon Rise	5917094.329	1.927
11	15:30:39	0.002	1.347	0.000	PreCon Rise	5917094.325	1.927
12	15:30:40	0.002	1.480	0.000	PreCon Rise	5917094.322	1.927
13	15:30:41	0.002	1.613	0.000	PreCon Rise	5917094.318	1.927
14	15:30:42	0.001	1.747	0.000	PreCon Rise	5917094.318	1.927
15	15:30:43	0.002	1.880	0.000	PreCon Rise	5917094.311	1.927
16	15:30:44	0.001	2.013	0.000	PreCon Rise	5917094.315	1.927
17	15:30:45	0.001	2.147	0.000	PreCon Rise	5917094.308	1.927
18	15:30:46	0.001	2.280	0.000	PreCon Rise	5917094.308	1.927
19	15:30:47	0.000	2.413	0.000	PreCon Rise	5917094.308	1.927
20	15:30:48	0.001	2.547	0.000	PreCon Rise	5917094.308	1.927
21	15:30:49	0.000	2.680	0.000	PreCon Rise	5917094.304	1.927
22	15:30:50	0.000	2.813	0.000	PreCon Rise	5917094.304	1.927
23	15:30:51	0.000	2.947	0.000	PreCon Rise	5917094.308	1.927
24	15:30:52	0.001	3.080	0.000	PreCon Rise	5917094.301	1.927
25	15:30:53	0.001	3.213	0.000	PreCon Rise	5917094.297	1.927
26	15:30:54	0.000	3.347	0.000	PreCon Rise	5917094.301	1.927
27	15:30:55	0.001	3.480	0.000	PreCon Rise	5917094.301	1.927
28	15:30:56	0.000	3.613	0.000	PreCon Rise	5917094.297	1.927
29	15:30:57	-0.000	3.747	0.000	PreCon Rise	5917094.301	1.927
30	15:30:58	0.000	3.880	0.000	PreCon Rise	5917094.301	1.927
31	15:30:59	0.000	4.013	0.000	PreCon Rise	5917094.301	1.927
32	15:31:00	-0.000	4.147	0.000	PreCon Rise	5917094.301	1.927
33	15:31:01	0.000	4.280	0.000	PreCon Rise	5917094.301	1.927
34	15:31:02	-0.000	4.413	0.000	PreCon Rise	5917094.304	1.927
35	15:31:03	-0.001	4.547	0.000	PreCon Rise	5917094.308	1.927
36	15:31:04	-0.001	4.680	0.000	PreCon Rise	5917094.308	1.927
37	15:31:05	-0.001	4.813	0.000	PreCon Rise	5917094.308	1.927
38	15:31:06	0.000	4.947	0.000	PreCon Rise	5917094.304	1.927
39	15:31:07	0.000	5.080	0.000	PreCon Rise	5917094.308	1.927
40	15:31:08	0.000	5.213	0.000	PreCon Rise	5917094.308	1.927
41	15:31:09	-0.000	5.347	0.000	PreCon Rise	5917094.311	1.927
42	15:31:10	-0.001	5.480	0.000	PreCon Rise	5917094.311	1.927
43	15:31:11	-0.001	5.613	0.000	PreCon Rise	5917094.315	1.927
44	15:31:12	-0.001	5.747	0.000	PreCon Rise	5917094.315	1.927
45	15:31:13	-0.000	5.880	0.000	PreCon Rise	5917094.315	1.927
46	15:31:14	-0.001	6.013	0.000	PreCon Rise	5917094.318	1.927
47	15:31:15	-0.000	6.147	0.000	PreCon Rise	5917094.318	1.927
48	15:31:16	-0.001	6.280	0.000	PreCon Rise	5917094.325	1.927
49	15:31:17	-0.002	6.413	0.000	PreCon Rise	5917094.332	1.927
50	15:31:18	-0.002	6.547	0.000	PreCon Rise	5917094.332	1.927
51	15:31:19	-0.002	6.680	0.000	PreCon Rise	5917094.339	1.927
52	15:31:20	-0.002	6.813	0.000	PreCon Rise	5917094.346	1.927
