Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99967E-1	-2.75167E-8	-1.71979E-4	3.15768E+1	4.95859E+1	1.72854E-2
-7.99956E-1	1.88248E-8	1.17655E-4	-4.47901E+2	-5.16386E+2	-1.34187E-1
-5.99937E-1	2.66857E-8	1.66786E-4	1.12346E+2	-4.13874E+2	3.57826E-2
-3.99927E-1	3.03870E-8	1.89919E-4	-2.27609E+3	-5.13171E+2	-5.50286E-1
-1.99972E-1	3.40161E-8	2.12601E-4	-5.05309E+2	-3.59841E+2	-6.83818E-2
7.55787E-5	3.55725E-8	2.22328E-4	-5.21225E+6	-2.76012E+2	-2.78785E-1
2.00067E-1	3.64530E-8	2.27831E-4	-6.22139E+3	-4.49082E+2	-9.02665E-1
4.00011E-1	3.73754E-8	2.33596E-4	-1.96713E+3	-7.23877E+2	-5.85086E-1
6.00002E-1	3.81803E-8	2.38627E-4	-7.28223E+2	-3.44395E+2	-3.31884E-1
8.00008E-1	4.22229E-8	2.63893E-4	4.44929E+1	-2.76900E+2	2.98995E-2
1.00001E+0	4.79211E-8	2.99507E-4	5.50849E+1	4.39615E+2	5.25163E-2
1.20001E+0	5.79587E-8	3.62242E-4	-5.31164E+1	-1.28810E+2	-7.34958E-2
1.40002E+0	7.50831E-8	4.69269E-4	-6.90191E+1	-1.59814E+2	-1.44336E-1
1.59999E+0	6.98582E-8	4.36614E-4	-3.02494E+2	-3.72211E+2	-6.72638E-1
1.79997E+0	1.03369E-7	6.46056E-4	-1.52973E+2	-1.10903E+2	-5.66238E-1
1.99997E+0	1.51782E-7	9.48637E-4	-7.18215E+1	-3.00567E+2	-4.33739E-1
2.19999E+0	2.39249E-7	1.49531E-3	-5.94703E+1	-6.02476E+1	-6.22731E-1
2.39995E+0	4.33292E-7	2.70807E-3	-4.22779E+1	-3.80791E+1	-8.74634E-1
2.59992E+0	9.82176E-7	6.13860E-3	-8.31192E+0	-2.58004E+1	-4.22261E-1
2.79992E+0	2.42376E-6	1.51485E-2	9.11364E-1	-9.17492E+0	1.23043E-1
2.99988E+0	6.01738E-6	3.76086E-2	-3.35629E-1	-1.07972E+0	-1.20532E-1
3.19985E+0	1.32267E-5	8.26669E-2	3.80387E-1	-1.17044E+0	3.20285E-1
3.39982E+0	2.69889E-5	1.68681E-1	5.70516E-1	-9.59284E-1	1.04145E+0
