Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99954E-1	-1.05510E-7	-6.59437E-4	-2.13398E+1	6.21948E+1	-4.47913E-2
-7.99984E-1	-6.22229E-8	-3.88893E-4	1.05014E+3	-5.11897E+1	1.03995E+0
-5.99930E-1	8.06944E-9	5.04340E-5	7.39864E+3	-7.56423E+2	7.12567E-1
-3.99923E-1	2.22339E-8	1.38962E-4	1.08560E+3	-2.43230E+0	1.92040E-1
-1.99980E-1	3.14829E-8	1.96768E-4	2.79966E+3	-1.34068E+2	3.50668E-1
7.88689E-5	4.23186E-8	2.64491E-4	-2.27520E+6	3.15392E+2	-1.51073E-1
2.00068E-1	4.01498E-8	2.50936E-4	1.41021E+3	4.81571E+1	2.25359E-1
4.00012E-1	5.24286E-8	3.27679E-4	-6.36422E+1	2.37054E+2	-2.65532E-2
6.00013E-1	7.29419E-8	4.55887E-4	9.96700E+2	-7.36187E+1	8.67825E-1
8.00015E-1	8.96557E-8	5.60348E-4	-2.98061E+1	-8.48119E+1	-4.25315E-2
9.99992E-1	8.78797E-8	5.49248E-4	2.00994E+2	-1.01582E+1	3.51397E-1
1.20000E+0	1.43637E-7	8.97731E-4	2.24459E+1	-6.04056E+1	7.69687E-2
1.40000E+0	2.36688E-7	1.47930E-3	1.78580E+1	-8.25630E+1	1.17725E-1
1.60000E+0	3.54168E-7	2.21355E-3	-9.67811E+0	-7.55234E+0	-1.09106E-1
1.79998E+0	5.15220E-7	3.22012E-3	2.32521E+1	6.58001E+0	4.28995E-1
1.99998E+0	7.53379E-7	4.70862E-3	6.62466E+0	-1.27790E+1	1.98579E-1
2.20010E+0	1.22180E-6	7.63625E-3	-5.14645E-1	-1.41703E+0	-2.75220E-2
2.40001E+0	2.01622E-6	1.26014E-2	3.13987E+0	8.42367E+0	3.02268E-1
2.60010E+0	3.87049E-6	2.41906E-2	5.97403E-2	-4.24128E+0	1.19606E-2
2.79999E+0	8.69256E-6	5.43285E-2	2.15702E+0	1.65136E+0	1.04445E+0
2.99975E+0	1.86553E-5	1.16596E-1	5.87137E-1	-7.34748E-1	6.53667E-1
3.19999E+0	3.80893E-5	2.38058E-1	1.04749E+0	2.89506E-1	2.53999E+0
3.39988E+0	7.14668E-5	4.46667E-1	8.34165E-1	2.70946E-1	4.03227E+0
3.59993E+0	1.25412E-4	7.83825E-1	8.29485E-1	1.97909E-1	7.45027E+0
3.79987E+0	2.07250E-4	1.29531E+0	7.00735E-1	3.44204E-1	1.09786E+1
3.99984E+0	3.25306E-4	2.03316E+0	6.55830E-1	2.98866E-1	1.69768E+1
4.19983E+0	4.79833E-4	2.99896E+0	6.17293E-1	2.72419E-1	2.47482E+1
4.39972E+0	6.67878E-4	4.17424E+0	5.66516E-1	2.85633E-1	3.31180E+1
4.59970E+0	8.98790E-4	5.61744E+0	5.28306E-1	2.98525E-1	4.34514E+1
4.80002E+0	1.16736E-3	7.29600E+0	4.98224E-1	2.79841E-1	5.55396E+1
5.00001E+0	1.47173E-3	9.19831E+0	4.62194E-1	2.58610E-1	6.76633E+1
5.20009E+0	1.80818E-3	1.13011E+1	4.29995E-1	2.48013E-1	8.04352E+1
5.40006E+0	2.17811E-3	1.36132E+1	4.11474E-1	2.63058E-1	9.62832E+1
5.60004E+0	2.59650E-3	1.62281E+1	3.81575E-1	2.40726E-1	1.10380E+2
5.80008E+0	3.06216E-3	1.91385E+1	3.65349E-1	2.42758E-1	1.29092E+2
6.00006E+0	3.57676E-3	2.23548E+1	3.42436E-1	2.34755E-1	1.46202E+2
6.20008E+0	4.14126E-3	2.58829E+1	3.25104E-1	2.32090E-1	1.66067E+2
6.40008E+0	4.77126E-3	2.98204E+1	3.09628E-1	2.35314E-1	1.88100E+2
6.60005E+0	5.44003E-3	3.40002E+1	2.94419E-1	2.23656E-1	2.10302E+2
6.80002E+0	6.19216E-3	3.87010E+1	2.81376E-1	2.21391E-1	2.35706E+2
6.99993E+0	6.99690E-3	4.37306E+1	2.66491E-1	2.17733E-1	2.59664E+2
7.19991E+0	7.87302E-3	4.92064E+1	2.55618E-1	2.14246E-1	2.88264E+2
7.39992E+0	8.82767E-3	5.51729E+1	2.41823E-1	2.05596E-1	3.14268E+2
7.59993E+0	9.83943E-3	6.14964E+1	2.32869E-1	2.05010E-1	3.46435E+2
7.79997E+0	1.09433E-2	6.83956E+1	2.22564E-1	2.02361E-1	3.77942E+2
7.99993E+0	1.21062E-2	7.56637E+1	2.11765E-1	1.98767E-1	4.08018E+2
8.19987E+0	1.33574E-2	8.34838E+1	2.03641E-1	1.95725E-1	4.43736E+2
8.39994E+0	1.46739E-2	9.17119E+1	1.94258E-1	1.88392E-1	4.76354E+2
8.59990E+0	1.60886E-2	1.00554E+2	1.86596E-1	1.86808E-1	5.13622E+2
8.79993E+0	1.75758E-2	1.09849E+2	1.78440E-1	1.83801E-1	5.49056E+2
8.99995E+0	1.91646E-2	1.19779E+2	1.71374E-1	1.79649E-1	5.88051E+2
9.08162E+0	2.00012E-2	1.25008E+2	1.66108E-1	1.75619E-1	6.00260E+2
