Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99962E-1	-3.58963E-8	-2.24352E-4	7.86220E+1	-2.78044E+1	5.61445E-2
-7.99962E-1	1.29563E-8	8.09769E-5	1.05565E+3	-1.47060E+3	2.17671E-1
-5.99934E-1	3.11673E-8	1.94796E-4	-3.41011E+2	-7.56071E+2	-1.26853E-1
-3.99920E-1	3.70686E-8	2.31679E-4	-1.42647E+2	-7.61209E+2	-4.20701E-2
-1.99978E-1	3.27721E-8	2.04826E-4	-3.10757E+2	-1.93108E+0	-4.05170E-2
7.79152E-5	4.18293E-8	2.61433E-4	3.35301E+6	-6.39125E+2	2.17404E-1
2.00065E-1	3.74627E-8	2.34142E-4	-1.71899E+3	-8.60588E+2	-2.56315E-1
4.00012E-1	4.17544E-8	2.60965E-4	3.70774E+2	-1.27540E+3	1.23201E-1
6.00005E-1	4.35860E-8	2.72412E-4	4.48555E+2	-7.01838E+2	2.33372E-1
8.00011E-1	4.97285E-8	3.10803E-4	3.61246E+2	-1.02056E+3	2.85913E-1
1.00001E+0	6.26961E-8	3.91851E-4	-2.28703E+2	-6.63844E+2	-2.85263E-1
1.20002E+0	7.53042E-8	4.70651E-4	-4.34971E+2	-5.11770E+2	-7.81985E-1
1.40002E+0	9.84927E-8	6.15579E-4	-7.22256E+1	-2.06872E+2	-1.98134E-1
1.59999E+0	1.08806E-7	6.80038E-4	-8.06061E+1	-2.95747E+2	-2.79170E-1
1.79999E+0	1.61573E-7	1.00983E-3	-1.22468E+0	-2.02108E+2	-7.08582E-3
1.99997E+0	2.47931E-7	1.54957E-3	-2.12484E+1	-1.78563E+2	-2.09610E-1
2.20006E+0	4.38496E-7	2.74060E-3	-8.79339E+0	-1.10342E+2	-1.68767E-1
2.39999E+0	8.96613E-7	5.60383E-3	-1.06278E+1	-4.61024E+1	-4.54974E-1
2.60003E+0	2.14626E-6	1.34141E-2	-2.82721E+0	-1.84868E+1	-3.13869E-1
2.79994E+0	5.47195E-6	3.41997E-2	1.80355E+0	-6.29202E+0	5.49731E-1
2.99981E+0	1.25852E-5	7.86575E-2	6.33750E-1	-1.95796E+0	4.75995E-1
3.19992E+0	2.63128E-5	1.64455E-1	1.09335E+0	-5.47240E-1	1.83146E+0
3.39982E+0	4.92607E-5	3.07879E-1	8.31517E-1	-4.79524E-1	2.77050E+0
3.59984E+0	8.40142E-5	5.25089E-1	9.06971E-1	1.27260E-1	5.45707E+0
