Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99963E-1	-4.95683E-9	-3.09802E-5	-9.53757E+2	2.99224E+2	-9.40493E-2
-7.99971E-1	1.54063E-8	9.62894E-5	1.40653E+3	1.70471E+1	3.44867E-1
-5.99951E-1	1.76213E-8	1.10133E-4	3.65830E+3	8.56822E+1	7.69419E-1
-3.99938E-1	1.80536E-8	1.12835E-4	4.53518E+3	1.54491E+3	6.51450E-1
-1.99981E-1	2.13662E-8	1.33539E-4	5.46213E+3	8.85249E+2	4.64310E-1
1.01519E-4	2.01330E-8	1.25831E-4	8.43603E+6	7.95793E+2	3.43024E-1
2.00090E-1	1.75330E-8	1.09581E-4	6.31987E+2	-4.62631E+2	4.41083E-2
4.00046E-1	2.47608E-8	1.54755E-4	2.72000E+3	1.02026E+3	5.36010E-1
6.00039E-1	1.88929E-8	1.18081E-4	-9.99473E+2	9.89538E+2	-2.25413E-1
8.00051E-1	2.28944E-8	1.43090E-4	1.07376E+3	1.60594E+2	3.91277E-1
1.00006E+0	2.54239E-8	1.58899E-4	5.04908E+2	-2.64095E+2	2.55394E-1
1.20006E+0	2.65328E-8	1.65830E-4	-1.12576E+1	-8.51756E-1	-7.13118E-3
1.40007E+0	3.04494E-8	1.90309E-4	4.33080E+2	-3.61347E+2	3.67305E-1
1.60006E+0	3.33511E-8	2.08444E-4	-1.36539E+2	1.66730E+2	-1.44955E-1
1.80005E+0	4.19444E-8	2.62152E-4	5.32763E+1	3.49696E+2	8.00245E-2
2.00004E+0	4.91007E-8	3.06879E-4	2.82103E+2	2.51947E+2	5.51142E-1
2.20056E+0	6.29108E-8	3.93193E-4	2.96173E+1	1.30715E+2	8.15706E-2
2.40055E+0	9.92128E-8	6.20080E-4	5.85137E+1	-6.46019E+1	2.77246E-1
2.60042E+0	1.26701E-7	7.91881E-4	4.51769E+1	-8.15489E+1	2.96122E-1
2.80039E+0	1.90122E-7	1.18826E-3	5.97502E+1	1.71911E+0	6.32879E-1
3.00035E+0	2.82635E-7	1.76647E-3	2.08481E+1	-7.08063E+1	3.51718E-1
