Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99959E-1	-1.23406E-7	-7.71287E-4	2.10454E+2	1.30436E+2	5.16662E-1
-7.99988E-1	-8.65273E-8	-5.40796E-4	-8.72208E+1	9.35137E+1	-1.20112E-1
-5.99941E-1	-2.73405E-8	-1.70878E-4	-1.43318E+3	2.83241E+2	-4.67677E-1
-3.99935E-1	2.99866E-9	1.87416E-5	-8.80210E+3	-2.63134E+3	-2.10007E-1
-1.99976E-1	2.36652E-8	1.47907E-4	-2.80061E+3	2.31728E+2	-2.63676E-1
1.13416E-4	3.81406E-8	2.38379E-4	4.09612E+6	2.26226E+1	3.52504E-1
2.00107E-1	4.99939E-8	3.12462E-4	-1.60593E+3	5.92090E+1	-3.19621E-1
4.00056E-1	7.63123E-8	4.76952E-4	4.91884E+2	6.44722E+1	2.98750E-1
6.00037E-1	7.00904E-8	4.38065E-4	4.23738E+2	-2.82988E+2	3.54539E-1
8.00050E-1	1.25633E-7	7.85206E-4	-7.67197E+1	-3.12547E+1	-1.53411E-1
1.00005E+0	1.74451E-7	1.09032E-3	1.33510E+2	-3.08067E+1	4.63383E-1
1.20006E+0	2.55208E-7	1.59505E-3	-1.21408E+2	-1.55362E+1	-7.39733E-1
1.40007E+0	3.42335E-7	2.13959E-3	5.80438E+0	1.63311E+1	5.53461E-2
1.60006E+0	4.32216E-7	2.70135E-3	-9.71031E+0	-1.06491E+1	-1.33598E-1
1.80004E+0	5.36946E-7	3.35591E-3	9.94503E+0	-9.77405E+0	1.91227E-1
2.00003E+0	6.70310E-7	4.18944E-3	-8.19012E+0	8.54609E+0	-2.18440E-1
2.20046E+0	8.33918E-7	5.21199E-3	1.84197E+0	2.36602E+1	6.72435E-2
2.40049E+0	1.15539E-6	7.22119E-3	4.70797E+0	-3.66854E+0	2.59772E-1
2.60051E+0	1.68204E-6	1.05128E-2	-1.17368E+0	-1.27127E+0	-1.02135E-1
2.80046E+0	2.52604E-6	1.57877E-2	-5.38041E-1	1.17461E+1	-7.57208E-2
3.00040E+0	3.89701E-6	2.43563E-2	-1.28094E+0	5.40924E-1	-2.97967E-1
3.20045E+0	5.73849E-6	3.58656E-2	1.52037E+0	-2.43291E-1	5.55504E-1
3.40040E+0	8.33844E-6	5.21153E-2	3.81223E-1	-1.59517E-1	2.15042E-1
3.60033E+0	9.16902E-6	5.73064E-2	3.94411E-1	-8.84763E-1	2.59027E-1
3.80032E+0	1.22474E-5	7.65462E-2	4.57677E-1	7.99585E-1	4.23793E-1
4.00030E+0	1.86587E-5	1.16617E-1	6.49239E-1	6.69879E-1	9.64070E-1
4.20033E+0	2.55628E-5	1.59768E-1	8.31216E-1	-1.07601E+0	1.77556E+0
4.40027E+0	3.16301E-5	1.97688E-1	7.29344E-1	4.05953E-1	2.01949E+0
4.60029E+0	4.02128E-5	2.51330E-1	6.24664E-1	5.47208E-1	2.29893E+0
4.80064E+0	5.02227E-5	3.13892E-1	6.06091E-1	7.67757E-2	2.90715E+0
5.00060E+0	6.06445E-5	3.79028E-1	5.85787E-1	4.67274E-1	3.53414E+0
5.20056E+0	7.32262E-5	4.57664E-1	6.44333E-1	2.24211E-1	4.88155E+0
5.40056E+0	8.95611E-5	5.59757E-1	5.52814E-1	3.83947E-1	5.31946E+0
5.60049E+0	1.08242E-4	6.76513E-1	6.17434E-1	3.55437E-1	7.44634E+0
5.80057E+0	1.35847E-4	8.49044E-1	5.55936E-1	1.16006E-1	8.71516E+0
6.00048E+0	1.58438E-4	9.90237E-1	5.30042E-1	3.58954E-1	1.00250E+1
6.20052E+0	1.84203E-4	1.15127E+0	5.59285E-1	2.63345E-1	1.27083E+1
6.40059E+0	2.09440E-4	1.30900E+0	5.68770E-1	3.43283E-1	1.51686E+1
6.60059E+0	2.46727E-4	1.54204E+0	5.73501E-1	2.66316E-1	1.85808E+1
6.80056E+0	2.79600E-4	1.74750E+0	5.73713E-1	3.57623E-1	2.17023E+1
