Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99988E-1	-2.12724E-6	-1.32952E-2	3.99267E-1	5.45308E+0	1.68968E-2
-8.00003E-1	-1.21250E-6	-7.57812E-3	-2.87895E+1	-9.17253E+0	-5.55569E-1
-5.99978E-1	-7.16109E-7	-4.47568E-3	-9.35079E+1	-3.56948E+1	-7.99269E-1
-3.99964E-1	-2.46120E-7	-1.53825E-3	-5.87654E+2	-7.53689E+1	-1.15085E+0
-2.00008E-1	-5.57958E-8	-3.48724E-4	-1.76565E+3	-2.27141E+2	-3.91998E-1
4.57287E-5	2.61537E-8	1.63461E-4	-3.21827E+7	6.70418E+2	-7.65729E-1
2.00034E-1	9.10453E-8	5.69033E-4	-1.96018E+3	2.28210E+2	-7.10212E-1
3.99973E-1	3.06923E-7	1.91827E-3	-1.42343E+2	2.88466E+1	-3.47637E-1
5.99975E-1	7.72438E-7	4.82774E-3	-1.15768E+1	-4.60620E+0	-1.06737E-1
7.99988E-1	1.33260E-6	8.32875E-3	-2.66824E+1	1.49991E+1	-5.65898E-1
9.99991E-1	2.09056E-6	1.30660E-2	-1.17831E+1	9.47813E+0	-4.90060E-1
1.20001E+0	2.85164E-6	1.78228E-2	-9.49518E+0	7.57796E-1	-6.46417E-1
1.40001E+0	3.75450E-6	2.34656E-2	-6.71528E+0	-2.00899E+0	-7.02227E-1
1.60001E+0	5.02558E-6	3.14099E-2	-2.94203E+0	-9.55947E-1	-4.70636E-1
1.79999E+0	6.79419E-6	4.24637E-2	-6.22020E-1	-2.10766E+0	-1.51336E-1
1.99998E+0	7.90225E-6	4.93891E-2	-2.75998E+0	-1.61254E+0	-8.67786E-1
2.20003E+0	1.00877E-5	6.30481E-2	-1.44079E+0	-1.18405E+0	-6.36139E-1
2.39999E+0	1.28000E-5	8.00000E-2	-2.00389E+0	-1.25723E+0	-1.22468E+0
2.59994E+0	1.32838E-5	8.30238E-2	-6.30518E-1	-3.85695E-1	-4.33225E-1
2.79992E+0	1.58851E-5	9.92819E-2	-1.46703E+0	-1.29955E+0	-1.29809E+0
2.99986E+0	1.69160E-5	1.05725E-1	-8.93162E-1	5.44989E-1	-9.01694E-1
3.19992E+0	1.83560E-5	1.14725E-1	-8.67019E-1	-1.35285E+0	-1.01316E+0
3.39989E+0	2.05394E-5	1.28371E-1	-6.09551E-1	-4.16292E-1	-8.46823E-1
3.59992E+0	2.09700E-5	1.31063E-1	-4.16030E-1	-9.24496E-1	-6.24808E-1
3.79989E+0	2.38420E-5	1.49012E-1	-3.60036E-1	-1.34580E-1	-6.48917E-1
3.99984E+0	2.95730E-5	1.84831E-1	-2.82229E-1	2.97390E-1	-6.64155E-1
4.19984E+0	3.44430E-5	2.15269E-1	-2.49506E-1	3.74088E-1	-7.18034E-1
4.39979E+0	4.47478E-5	2.79674E-1	1.64748E-1	-3.18788E-1	6.45290E-1
4.59978E+0	4.80760E-5	3.00475E-1	1.38689E-1	-2.25860E-1	6.10153E-1
4.80013E+0	4.52299E-5	2.82687E-1	2.37768E-1	-1.53043E-1	1.02698E+0
5.00013E+0	5.22326E-5	3.26454E-1	3.91228E-1	-5.33636E-1	2.03274E+0
5.20009E+0	6.40819E-5	4.00512E-1	3.55903E-1	-2.59639E-1	2.35943E+0
5.40006E+0	7.49532E-5	4.68457E-1	4.93161E-1	-4.38497E-2	3.97107E+0
5.60005E+0	9.23663E-5	5.77289E-1	4.63204E-1	9.67219E-2	4.76659E+0
5.80017E+0	1.00944E-4	6.30900E-1	5.15673E-1	1.48448E-1	6.00656E+0
6.00010E+0	1.22575E-4	7.66094E-1	5.13289E-1	1.70443E-1	7.51021E+0
6.20015E+0	1.35560E-4	8.47250E-1	5.47269E-1	2.42707E-1	9.15091E+0
6.40019E+0	1.55253E-4	9.70331E-1	5.59922E-1	4.23849E-1	1.10685E+1
6.60010E+0	1.68992E-4	1.05620E+0	6.29389E-1	3.09074E-1	1.39658E+1
6.80013E+0	1.96329E-4	1.22706E+0	6.09140E-1	4.13947E-1	1.61789E+1
