Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99962E-1	-5.55326E-6	-3.47079E-2	4.47001E+0	5.22947E+0	4.93821E-1
-7.99977E-1	-3.37933E-6	-2.11208E-2	-5.65028E+0	4.76599E+0	-3.03884E-1
-5.99961E-1	-1.84861E-6	-1.15538E-2	9.39586E+0	-6.45048E+0	2.07317E-1
-3.99945E-1	-8.97323E-7	-5.60827E-3	-1.50876E+0	1.29894E+1	-1.07721E-2
-1.99989E-1	-3.22433E-7	-2.01521E-3	1.65201E+1	6.71530E+0	2.11929E-2
9.19104E-5	1.24407E-10	7.77544E-7	1.86281E+8	-1.73513E+5	4.23748E-2
2.00083E-1	3.28240E-7	2.05150E-3	-8.14270E+2	-4.83157E+1	-1.06390E+0
4.00038E-1	9.03899E-7	5.64937E-3	6.54641E+1	4.95350E+0	4.70928E-1
6.00037E-1	1.88262E-6	1.17664E-2	-3.01776E+1	-1.47704E+1	-6.78198E-1
8.00048E-1	3.45770E-6	2.16106E-2	-1.25201E+1	-3.01526E+0	-6.89036E-1
1.00006E+0	5.59095E-6	3.49434E-2	-2.22255E+0	-1.51547E+0	-2.47226E-1
1.20006E+0	8.50751E-6	5.31719E-2	-9.80696E-1	-7.32376E-1	-1.99191E-1
1.40006E+0	1.21795E-5	7.61219E-2	-3.35125E-1	7.36529E-2	-1.13688E-1
1.60007E+0	1.61850E-5	1.01156E-1	-1.63381E+0	-7.78805E-2	-8.41752E-1
1.80005E+0	2.22948E-5	1.39343E-1	-1.11573E+0	-7.58788E-1	-8.90791E-1
2.00004E+0	2.87058E-5	1.79411E-1	-5.90645E-1	-6.14376E-1	-6.74629E-1
2.20058E+0	3.56735E-5	2.22959E-1	-8.39540E-2	-2.92066E-1	-1.31116E-1
2.40055E+0	4.07684E-5	2.54803E-1	-1.67084E-1	-2.49535E-1	-3.25312E-1
2.60050E+0	4.61642E-5	2.88526E-1	-1.94462E-1	-3.32359E-1	-4.64437E-1
2.80043E+0	5.24335E-5	3.27709E-1	-2.53465E-1	-2.53625E-1	-7.40427E-1
3.00039E+0	6.02585E-5	3.76616E-1	-1.10046E-1	-4.57736E-1	-3.95823E-1
3.20044E+0	6.80474E-5	4.25296E-1	-1.88069E-2	-2.98447E-1	-8.14834E-2
3.40037E+0	7.87549E-5	4.92218E-1	-1.28482E-1	3.50847E-2	-6.84502E-1
3.60037E+0	8.29743E-5	5.18589E-1	-1.37884E-1	1.41627E-1	-8.19475E-1
3.80036E+0	9.28259E-5	5.80162E-1	3.75487E-2	-7.46449E-2	2.63523E-1
4.00033E+0	1.00707E-4	6.29419E-1	1.61842E-2	-1.78142E-1	1.29711E-1
4.20034E+0	1.07862E-4	6.74137E-1	3.17063E-2	-1.49869E-1	2.85778E-1
4.40029E+0	1.12761E-4	7.04756E-1	1.38644E-1	4.59213E-4	1.36858E+0
4.60031E+0	1.23103E-4	7.69394E-1	1.16030E-1	-7.85740E-2	1.30724E+0
4.80067E+0	1.34233E-4	8.38956E-1	1.07962E-1	1.10078E-1	1.38408E+0
5.00064E+0	1.40696E-4	8.79350E-1	1.58424E-1	2.52839E-3	2.21748E+0
5.20066E+0	1.55837E-4	9.73981E-1	1.65497E-1	1.33699E-1	2.66838E+0
5.40065E+0	1.72127E-4	1.07579E+0	1.85923E-1	3.09969E-2	3.43841E+0
5.60062E+0	1.90200E-4	1.18875E+0	2.22603E-1	2.03071E-2	4.71746E+0
5.80066E+0	2.09449E-4	1.30906E+0	2.59949E-1	1.49147E-1	6.28310E+0
6.00066E+0	2.29507E-4	1.43442E+0	2.55801E-1	1.06395E-1	7.00852E+0
6.20063E+0	2.46883E-4	1.54302E+0	2.89304E-1	2.80640E-1	8.81071E+0
6.40064E+0	2.77507E-4	1.73442E+0	3.10575E-1	2.30469E-1	1.09747E+1
6.60059E+0	3.10901E-4	1.94313E+0	3.11789E-1	2.06062E-1	1.27290E+1
6.80057E+0	3.45087E-4	2.15679E+0	3.33434E-1	1.84618E-1	1.55673E+1
7.00056E+0	3.70722E-4	2.31701E+0	3.38086E-1	3.19133E-1	1.74558E+1
7.20056E+0	3.96955E-4	2.48097E+0	3.70994E-1	2.87332E-1	2.10962E+1
7.40058E+0	4.24088E-4	2.65055E+0	3.84425E-1	2.51357E-1	2.40029E+1
7.60056E+0	4.61520E-4	2.88450E+0	4.08596E-1	2.66565E-1	2.85142E+1
7.80056E+0	5.03897E-4	3.14936E+0	4.13924E-1	3.50550E-1	3.23682E+1
8.00053E+0	5.48403E-4	3.42752E+0	4.28350E-1	3.14861E-1	3.73893E+1
8.20051E+0	5.71546E-4	3.57216E+0	4.65787E-1	4.01354E-1	4.34320E+1
8.40051E+0	5.63191E-4	3.51994E+0	5.26233E-1	4.16715E-1	4.95302E+1
8.60048E+0	6.28852E-4	3.93032E+0	5.17973E-1	4.28688E-1	5.57324E+1
8.80048E+0	6.61368E-4	4.13355E+0	5.54578E-1	4.73317E-1	6.42159E+1
9.00049E+0	7.35890E-4	4.59931E+0	5.49257E-1	4.99012E-1	7.23744E+1
9.20045E+0	8.17736E-4	5.11085E+0	5.49862E-1	5.09125E-1	8.23012E+1
9.40051E+0	9.07317E-4	5.67073E+0	5.46738E-1	5.17567E-1	9.27726E+1
9.60075E+0	1.00464E-3	6.27900E+0	5.48352E-1	5.33903E-1	1.05222E+2
