Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99971E-1	-2.13093E-6	-1.33183E-2	-9.46647E-1	-9.46096E+0	-4.01305E-2
-7.99992E-1	-1.36299E-6	-8.51869E-3	-3.49132E+0	-1.01224E+1	-7.57353E-2
-5.99966E-1	-8.25443E-7	-5.15902E-3	-5.08213E+1	-2.32061E+1	-5.00714E-1
-3.99955E-1	-4.23444E-7	-2.64652E-3	-1.36344E+2	5.56576E+0	-4.59382E-1
-2.00003E-1	-1.62189E-7	-1.01368E-3	9.20076E+1	-1.23211E+2	5.93761E-2
8.16822E-5	1.02115E-10	6.38219E-7	-3.23165E+9	-2.63199E+5	-5.36256E-1
2.00077E-1	1.68755E-7	1.05472E-3	-1.25722E+3	-1.33573E+2	-8.44488E-1
4.00028E-1	4.13661E-7	2.58538E-3	-3.70135E+1	-6.37815E+1	-1.21850E-1
6.00016E-1	7.57305E-7	4.73316E-3	-9.46261E+1	-3.23209E+1	-8.55411E-1
8.00038E-1	1.25467E-6	7.84169E-3	-9.72554E+0	-2.48018E+1	-1.94216E-1
1.00004E+0	1.91528E-6	1.19705E-2	-1.56800E+1	-5.52196E+0	-5.97485E-1
1.20005E+0	2.76395E-6	1.72747E-2	-1.39814E+1	-1.00501E+1	-9.22593E-1
1.40005E+0	3.85796E-6	2.41122E-2	-1.30102E+1	-7.26245E+0	-1.39803E+0
1.60005E+0	5.31023E-6	3.31889E-2	-6.90800E+0	-7.49389E+0	-1.16769E+0
1.80003E+0	7.03820E-6	4.39888E-2	-4.56565E+0	-4.66922E+0	-1.15073E+0
2.00002E+0	9.33612E-6	5.83507E-2	-5.78182E-1	-4.45094E+0	-2.14781E-1
2.20033E+0	1.33550E-5	8.34688E-2	-1.29795E+0	-2.71630E+0	-7.58785E-1
2.40036E+0	1.67714E-5	1.04821E-1	-1.40140E+0	-1.83437E+0	-1.12238E+0
2.60029E+0	6.03237E-4	3.77023E+0	-2.51766E-2	-4.04518E-2	-7.85663E-1
2.80036E+0	8.01991E-4	5.01244E+0	-1.62852E-2	-4.06674E-2	-7.27622E-1
3.00023E+0	1.37424E-4	8.58900E-1	-8.48951E-2	-3.85428E-2	-6.96353E-1
3.20024E+0	1.48458E-4	9.27863E-1	7.72025E-5	-1.11184E-1	7.29706E-4
3.40022E+0	8.79805E-5	5.49878E-1	4.80992E-2	-1.94238E-1	2.86260E-1
3.60026E+0	1.13879E-4	7.11744E-1	8.03681E-2	-1.61330E-1	6.55528E-1
3.80026E+0	1.53304E-4	9.58150E-1	1.64363E-1	-2.48378E-1	1.90503E+0
4.00021E+0	1.69032E-4	1.05645E+0	1.89167E-1	-9.41791E-2	2.54465E+0
4.20018E+0	1.90003E-4	1.18752E+0	2.26967E-1	6.65932E-2	3.60347E+0
4.40017E+0	2.02871E-4	1.26794E+0	2.45864E-1	7.31153E-3	4.36631E+0
4.60017E+0	2.05613E-4	1.28508E+0	3.33141E-1	6.64870E-2	6.26877E+0
4.80051E+0	2.33711E-4	1.46069E+0	3.66259E-1	-3.22482E-2	8.17496E+0
5.00045E+0	2.62799E-4	1.64249E+0	4.10630E-1	1.81880E-2	1.07353E+1
5.20046E+0	3.16615E-4	1.97884E+0	4.10061E-1	1.11402E-1	1.34323E+1
5.40050E+0	3.54019E-4	2.21262E+0	4.65523E-1	1.97281E-1	1.77065E+1
5.60045E+0	4.19984E-4	2.62490E+0	4.74032E-1	1.65382E-1	2.21816E+1
5.80053E+0	4.69808E-4	2.93630E+0	5.14499E-1	2.49113E-1	2.78935E+1
6.00047E+0	5.45915E-4	3.41197E+0	5.15529E-1	1.98277E-1	3.35965E+1
