Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99996E-1	-4.05729E-6	-2.53581E-2	1.26146E+1	-3.75462E+0	1.01821E+0
-8.00020E-1	-1.38339E-5	-8.64619E-2	3.00466E+0	1.66620E-2	6.61563E-1
-5.99998E-1	-1.67316E-5	-1.04572E-1	7.09015E-1	7.82374E-2	1.41603E-1
-3.99984E-1	-9.80747E-6	-6.12967E-2	2.66302E+0	-1.77098E+0	2.07828E-1
-2.00040E-1	-6.26399E-6	-3.91499E-2	-1.82815E+1	-5.64701E+0	-4.55732E-1
-1.80006E-5	-1.28884E-8	-8.05525E-5	-1.17647E+7	3.22653E+2	-5.42995E-2
1.99965E-1	3.50841E-5	2.19276E-1	-1.32333E+0	6.46267E-2	-1.84699E-1
3.99901E-1	7.26635E-5	4.54147E-1	-4.47108E-1	-2.79185E-1	-2.58471E-1
5.99899E-1	1.15080E-4	7.19250E-1	3.11534E-1	-2.22604E-1	4.27872E-1
7.99914E-1	1.35437E-4	8.46481E-1	6.84853E-2	-2.40328E-1	1.47607E-1
9.99922E-1	3.44109E-6	2.15068E-2	-4.22707E+0	-7.46629E+0	-2.89355E-1
1.19993E+0	4.81352E-6	3.00845E-2	-2.45559E+0	-1.77501E+0	-2.82166E-1
1.39993E+0	6.39397E-6	3.99623E-2	-2.50392E+0	-7.19541E+0	-4.45890E-1
1.59993E+0	8.75324E-6	5.47078E-2	9.24776E-2	-4.04011E+0	2.57654E-2
1.79992E+0	1.14392E-5	7.14950E-2	-1.25037E+0	-1.12544E+0	-5.12174E-1
1.99990E+0	1.56150E-5	9.75937E-2	-1.50549E+0	-2.91349E+0	-9.35315E-1
2.19930E+0	2.07990E-5	1.29994E-1	-5.89970E-1	-1.42100E+0	-5.36892E-1
2.39925E+0	2.91439E-5	1.82149E-1	-6.42328E-1	-1.09457E+0	-8.93533E-1
2.59923E+0	4.33425E-5	2.70891E-1	-2.82455E-1	-3.98242E-1	-6.33049E-1
2.79922E+0	6.41128E-5	4.00705E-1	-7.35504E-2	-5.66522E-1	-2.62601E-1
2.99914E+0	8.96087E-5	5.60054E-1	-1.19143E-1	-5.39018E-1	-6.37009E-1
3.19924E+0	1.16213E-4	7.26331E-1	-8.30966E-2	-5.64523E-1	-6.14632E-1
3.39913E+0	1.51807E-4	9.48794E-1	-1.07952E-1	-3.32894E-1	-1.10820E+0
3.59917E+0	2.01981E-4	1.26238E+0	-4.76657E-2	-3.00146E-1	-6.89365E-1
3.79916E+0	2.66271E-4	1.66419E+0	-3.42587E-2	-2.53062E-1	-6.89465E-1
3.99907E+0	2.62738E-4	1.64211E+0	-4.13125E-2	-2.34162E-1	-8.63563E-1
4.19909E+0	2.67467E-4	1.67167E+0	-1.32844E-2	-1.69739E-1	-2.96823E-1
4.39910E+0	2.63839E-4	1.64899E+0	-3.83872E-2	-2.25028E-1	-8.86379E-1
4.59909E+0	2.30176E-4	1.43860E+0	-4.13426E-2	-1.78889E-1	-8.70682E-1
4.79949E+0	2.86057E-4	1.78786E+0	-2.57283E-2	-2.03340E-1	-7.02732E-1
4.99945E+0	3.62262E-4	2.26414E+0	-2.48833E-2	-1.96999E-1	-8.96566E-1
5.19943E+0	3.05821E-4	1.91138E+0	-2.50546E-2	-1.43720E-1	-7.92576E-1
5.39943E+0	2.31391E-4	1.44619E+0	-4.50756E-2	-2.46503E-1	-1.12038E+0
5.59938E+0	2.48506E-4	1.55316E+0	-1.47517E-2	-2.46448E-1	-4.08366E-1
5.79942E+0	2.38371E-4	1.48982E+0	-3.25546E-2	-1.38603E-1	-8.95325E-1
5.99938E+0	2.57672E-4	1.61045E+0	-1.74645E-2	-1.88281E-1	-5.37107E-1
6.19945E+0	2.63969E-4	1.64981E+0	-2.61077E-2	-2.59266E-1	-8.49971E-1
6.39951E+0	2.70936E-4	1.69335E+0	-2.93673E-2	-1.89386E-1	-1.01300E+0
6.59941E+0	2.79878E-4	1.74924E+0	-1.50595E-2	-1.46580E-1	-5.53368E-1
6.79932E+0	2.99010E-4	1.86881E+0	-2.14545E-2	-1.71015E-1	-8.67762E-1
6.99932E+0	3.22989E-4	2.01868E+0	-1.54968E-2	-1.00087E-1	-6.96972E-1
7.19932E+0	3.71603E-4	2.32252E+0	-1.56896E-2	-9.38802E-2	-8.35050E-1
7.39933E+0	4.48780E-4	2.80488E+0	-8.76620E-3	-9.27226E-2	-5.79119E-1
7.59933E+0	5.01479E-4	3.13424E+0	-1.69131E-2	-9.90845E-2	-1.28228E+0
7.79935E+0	5.43528E-4	3.39705E+0	-1.42411E-2	-1.09176E-1	-1.20103E+0
7.99933E+0	6.50850E-4	4.06781E+0	-1.28385E-2	-9.89757E-2	-1.32978E+0
8.19925E+0	6.43843E-4	4.02402E+0	-9.88444E-3	-7.01297E-2	-1.03809E+0
8.39931E+0	6.60786E-4	4.12991E+0	-9.00511E-3	-1.05437E-1	-9.94314E-1
8.59931E+0	7.35567E-4	4.59729E+0	-1.01554E-2	-7.87782E-2	-1.27795E+0
8.79939E+0	6.88541E-4	4.30338E+0	-6.22766E-3	-1.04650E-1	-7.50650E-1
8.99934E+0	7.30265E-4	4.56416E+0	-7.96972E-3	-7.18089E-2	-1.04199E+0
9.19932E+0	7.47792E-4	4.67370E+0	-6.94105E-3	-8.95249E-2	-9.49931E-1
9.39933E+0	8.35191E-4	5.21994E+0	-7.21467E-3	-8.24953E-2	-1.12675E+0
9.59966E+0	8.17649E-4	5.11031E+0	-9.60363E-3	-8.61191E-2	-1.49964E+0
9.79960E+0	7.60437E-4	4.75273E+0	-1.08307E-2	-7.88121E-2	-1.60567E+0
9.99966E+0	8.26205E-4	5.16378E+0	-8.72632E-3	-1.15567E-1	-1.43428E+0
1.01997E+1	7.88375E-4	4.92734E+0	-8.22074E-3	-1.06086E-1	-1.31511E+0
1.03997E+1	8.58280E-4	5.36425E+0	-8.34136E-3	-8.70675E-2	-1.48121E+0
1.05995E+1	8.36869E-4	5.23043E+0	-9.56422E-3	-9.89733E-2	-1.68781E+0
1.07995E+1	8.54331E-4	5.33957E+0	-5.55658E-3	-8.34069E-2	-1.01992E+0
1.09995E+1	9.82126E-4	6.13829E+0	-7.32562E-3	-7.97168E-2	-1.57440E+0
1.11995E+1	9.76168E-4	6.10105E+0	-4.57594E-3	-9.61562E-2	-9.95254E-1
1.13995E+1	9.34733E-4	5.84208E+0	-6.53852E-3	-1.04273E-1	-1.38606E+0
1.15995E+1	9.79667E-4	6.12292E+0	-3.28753E-3	-7.51348E-2	-7.43221E-1
1.17995E+1	1.01514E-3	6.34463E+0	-3.82876E-3	-7.78258E-2	-9.12385E-1
1.19995E+1	9.11102E-4	5.69439E+0	-7.72610E-3	-7.44685E-2	-1.68043E+0
