	Timestamp	Filtered Rate: Al	Source Power: Al	Thickness: Al	State: Al	Fundamental  Frequency: Al	Current Z-Ratio: Al
0	14:42:19	0.002	0.000	0.000	Ready	5957422.386	0.984
1	14:42:20	-0.001	0.093	0.000	PreCon Rise	5957422.333	0.984
2	14:42:21	-0.001	0.227	0.000	PreCon Rise	5957422.337	0.984
3	14:42:22	-0.010	0.360	0.000	PreCon Rise	5957422.417	0.984
4	14:42:23	-0.004	0.493	0.000	PreCon Rise	5957422.421	0.984
5	14:42:24	-0.010	0.627	0.000	PreCon Rise	5957422.421	0.984
6	14:42:25	-0.010	0.760	0.000	PreCon Rise	5957422.424	0.984
7	14:42:26	-0.001	0.893	0.000	PreCon Rise	5957422.424	0.984
8	14:42:27	-0.000	1.027	0.000	PreCon Rise	5957422.424	0.984
9	14:42:28	-0.000	1.160	0.000	PreCon Rise	5957422.424	0.984
10	14:42:29	-0.000	1.293	0.000	PreCon Rise	5957422.428	0.984
11	14:42:30	-0.001	1.427	0.000	PreCon Rise	5957422.431	0.984
12	14:42:31	-0.000	1.560	0.000	PreCon Rise	5957422.428	0.984
13	14:42:32	-0.001	1.693	0.000	PreCon Rise	5957422.431	0.984
14	14:42:33	-0.000	1.827	0.000	PreCon Rise	5957422.431	0.984
15	14:42:34	0.000	1.960	0.000	PreCon Rise	5957422.428	0.984
16	14:42:35	-0.001	2.093	0.000	PreCon Rise	5957422.435	0.984
17	14:42:36	0.000	2.227	0.000	PreCon Rise	5957422.431	0.984
18	14:42:37	0.000	2.360	0.000	PreCon Rise	5957422.431	0.984
19	14:42:38	-0.001	2.493	0.000	PreCon Rise	5957422.435	0.984
20	14:42:39	0.001	2.627	0.000	PreCon Rise	5957422.428	0.984
21	14:42:40	0.000	2.760	0.000	PreCon Rise	5957422.428	0.984
22	14:42:41	0.001	2.893	0.000	PreCon Rise	5957422.424	0.984
23	14:42:42	0.001	3.027	0.000	PreCon Rise	5957422.428	0.984
24	14:42:43	0.000	3.160	0.000	PreCon Rise	5957422.428	0.984
25	14:42:44	0.000	3.293	0.000	PreCon Rise	5957422.428	0.984
26	14:42:45	0.008	3.427	0.000	PreCon Rise	5957422.354	0.984
27	14:42:46	0.000	3.560	0.000	PreCon Rise	5957422.428	0.984
28	14:42:47	-0.000	3.693	0.000	PreCon Rise	5957422.431	0.984
29	14:42:48	-0.000	3.827	0.000	PreCon Rise	5957422.431	0.984
30	14:42:49	-0.009	3.960	0.000	PreCon Rise	5957422.431	0.984
31	14:42:50	-0.001	4.093	0.000	PreCon Rise	5957422.435	0.984
32	14:42:51	0.000	4.227	0.000	PreCon Rise	5957422.431	0.984
33	14:42:52	-0.000	4.360	0.000	PreCon Rise	5957422.435	0.984
34	14:42:53	0.009	4.493	0.000	PreCon Rise	5957422.354	0.984
35	14:42:54	0.009	4.627	0.000	PreCon Rise	5957422.354	0.984
36	14:42:55	0.008	4.760	0.000	PreCon Rise	5957422.361	0.984
37	14:42:56	0.009	4.893	0.000	PreCon Rise	5957422.358	0.984
38	14:42:57	-0.010	5.027	0.000	PreCon Rise	5957422.442	0.984
39	14:42:58	-0.001	5.160	0.000	PreCon Rise	5957422.361	0.984
40	14:42:59	-0.010	5.293	0.000	PreCon Rise	5957422.445	0.984
41	14:43:00	-0.002	5.427	0.000	PreCon Rise	5957422.372	0.984
42	14:43:01	0.008	5.560	0.000	PreCon Rise	5957422.372	0.984
43	14:43:02	-0.001	5.693	0.000	PreCon Rise	5957422.372	0.984
44	14:43:03	-0.000	5.827	0.000	PreCon Rise	5957422.449	0.984
45	14:43:04	-0.009	5.960	0.000	PreCon Rise	5957422.449	0.984
46	14:43:05	-0.009	6.093	0.000	PreCon Rise	5957422.449	0.984
47	14:43:06	-0.009	6.227	0.000	PreCon Rise	5957422.449	0.984
48	14:43:07	0.009	6.360	0.000	PreCon Rise	5957422.368	0.984
49	14:43:08	0.000	6.493	0.000	PreCon Rise	5957422.449	0.984
50	14:43:09	-0.000	6.627	0.000	PreCon Rise	5957422.452	0.984
51	14:43:10	0.001	6.760	0.000	PreCon Rise	5957422.442	0.984
52	14:43:11	0.000	6.893	0.000	PreCon Rise	5957422.365	0.984
53	14:43:12	0.000	7.027	0.000	PreCon Rise	5957422.449	0.984
54	14:43:13	0.010	7.160	0.000	PreCon Rise	5957422.365	0.984
55	14:43:14	0.009	7.293	0.000	PreCon Rise	5957422.365	0.984
56	14:43:15	0.000	7.427	0.000	PreCon Rise	5957422.365	0.984
57	14:43:16	0.011	7.560	0.000	PreCon Rise	5957422.351	0.984
58	14:43:17	0.002	7.693	0.000	PreCon Rise	5957422.344	0.984
59	14:43:18	-0.006	7.827	0.000	PreCon Rise	5957422.421	0.984
60	14:43:19	-0.006	7.960	0.000	PreCon Rise	5957422.417	0.984
61	14:43:20	-0.008	8.093	0.000	PreCon Rise	5957422.417	0.984
62	14:43:21	-0.009	8.227	0.000	PreCon Rise	5957422.421	0.984
63	14:43:22	0.000	8.360	0.000	PreCon Rise	5957422.421	0.984
64	14:43:23	-0.001	8.493	0.000	PreCon Rise	5957422.424	0.984
65	14:43:24	-0.000	8.627	0.000	PreCon Rise	5957422.421	0.984
66	14:43:25	0.000	8.760	0.000	PreCon Rise	5957422.421	0.984
67	14:43:26	-0.001	8.893	0.000	PreCon Rise	5957422.428	0.984
68	14:43:27	-0.000	9.027	0.000	PreCon Rise	5957422.428	0.984
69	14:43:28	-0.001	9.160	0.000	PreCon Rise	5957422.428	0.984
70	14:43:29	-0.000	9.293	0.000	PreCon Rise	5957422.424	0.984
71	14:43:30	-0.000	9.427	0.000	PreCon Rise	5957422.431	0.984
72	14:43:31	0.009	9.560	0.000	PreCon Rise	5957422.351	0.984
73	14:43:32	-0.001	9.693	0.000	PreCon Rise	5957422.435	0.984
74	14:43:33	-0.001	9.827	0.000	PreCon Rise	5957422.435	0.984
75	14:43:34	0.000	9.960	0.000	PreCon Rise	5957422.431	0.984
76	14:43:35	-0.001	10.093	0.000	PreCon Rise	5957422.358	0.984
77	14:43:36	0.000	10.227	0.000	PreCon Rise	5957422.431	0.984
78	14:43:37	-0.000	10.360	0.000	PreCon Rise	5957422.438	0.984
79	14:43:38	-0.001	10.493	0.000	PreCon Rise	5957422.442	0.984
80	14:43:39	-0.010	10.627	0.000	PreCon Rise	5957422.449	0.984
81	14:43:40	-0.002	10.760	0.000	PreCon Rise	5957422.449	0.984
82	14:43:41	-0.002	10.893	0.000	PreCon Rise	5957422.452	0.984
83	14:43:42	-0.002	11.027	0.000	PreCon Rise	5957422.459	0.984
84	14:43:43	0.007	11.160	0.000	PreCon Rise	5957422.386	0.984
85	14:43:44	-0.003	11.293	0.000	PreCon Rise	5957422.473	0.984
86	14:43:45	-0.002	11.427	0.000	PreCon Rise	5957422.473	0.984
87	14:43:46	-0.002	11.560	0.000	PreCon Rise	5957422.476	0.984
88	14:43:47	-0.012	11.693	0.000	PreCon Rise	5957422.487	0.984
89	14:43:48	-0.001	11.827	0.000	PreCon Rise	5957422.483	0.984
90	14:43:49	-0.002	11.960	0.000	PreCon Rise	5957422.487	0.984
91	14:43:50	-0.002	12.093	0.000	PreCon Rise	5957422.497	0.984
92	14:43:51	-0.001	12.227	0.000	PreCon Rise	5957422.497	0.984
93	14:43:52	0.006	12.360	-0.000	PreCon Rise	5957422.431	0.984
94	14:43:53	-0.003	12.493	-0.000	PreCon Rise	5957422.515	0.984
95	14:43:54	-0.003	12.627	-0.000	PreCon Rise	5957422.522	0.984
96	14:43:55	0.006	12.760	-0.000	PreCon Rise	5957422.445	0.984
97	14:43:56	-0.011	12.893	-0.000	PreCon Rise	5957422.529	0.984
98	14:43:57	-0.003	13.027	-0.000	PreCon Rise	5957422.539	0.984
99	14:43:58	-0.003	13.160	-0.000	PreCon Rise	5957422.546	0.984
