	Material	Max Luminance (cd/m2)	EQE(%)_max	EQE(%)_avg	PE(lm/W)_max	PE(lm/W)_avg	CE(cd/A)_max	CE(cd/A)_avg
0	HATCN	0.7290940468024164	0.0573471941167437	0.533278425718308	0.5746194262800298	0.6887426521164931	0.5108627669030847	0.6182158311194657
1	TAPC	-0.6001291378321467	0.04885955259605441	-0.38405604275383587	-0.48601249094810656	-0.5760198021030143	-0.4021516543301503	-0.4833509446017836
2	CBP	-0.29279213669752613	0.2377338082232872	-0.06514549318528741	-0.2661383329513742	-0.3013020448478243	-0.1553489028463751	-0.1790113406157154
3	TxOPhCz	0.6247986853330612	-0.030310190392666688	0.4115909995613896	0.5032017301949987	0.5977498771758507	0.42260942187962086	0.5086798619579839
4	F5PhO-BsubPc	-0.9032761876946918	-0.32025857136221253	-0.8030885776527821	-0.6780840455164537	-0.8296653045483966	-0.6805076425752654	-0.8320947361192415
5	B3PYMPM	-0.4018945053237604	0.1780362628870851	-0.1741554997770737	-0.34518948576430336	-0.3995215676905736	-0.24155795665374022	-0.28509725430568855
6	LiQ	0.8469659531737436	0.19038516785212317	0.6902180894913853	0.6507247827297358	0.7883607605491748	0.6170925618746583	0.7510323034726618
7	Al	0.8700806652890405	0.22764131621401124	0.7273754632225123	0.6641338637633403	0.8068374893913037	0.6400571909694235	0.7800434937684267
