	Timestamp	Filtered Rate: LiQ	Source Power: LiQ	Thickness: LiQ	State: LiQ	Fundamental  Frequency: LiQ	Current Z-Ratio: LiQ
0	14:26:56	-0.001	0.000	-0.000	Ready	5957531.675	0.980
1	14:26:57	-0.001	0.000	-0.000	Ready	5957531.679	0.980
2	14:26:58	0.000	0.053	-0.000	PreCon Rise	5957531.679	0.980
3	14:26:59	-0.001	0.320	-0.000	PreCon Rise	5957531.682	0.980
4	14:27:00	-0.001	0.587	-0.000	PreCon Rise	5957531.686	0.980
5	14:27:01	0.001	0.853	-0.000	PreCon Rise	5957531.682	0.980
6	14:27:02	0.001	1.120	-0.000	PreCon Rise	5957531.675	0.980
7	14:27:03	0.000	1.387	-0.000	PreCon Rise	5957531.675	0.980
8	14:27:04	0.000	1.653	-0.000	PreCon Rise	5957531.675	0.980
9	14:27:05	-0.001	1.920	-0.000	PreCon Rise	5957531.682	0.980
10	14:27:06	0.000	2.187	-0.000	PreCon Rise	5957531.682	0.980
11	14:27:07	-0.001	2.453	-0.000	PreCon Rise	5957531.686	0.980
12	14:27:08	0.001	2.747	-0.000	PreCon Rise	5957531.682	0.980
13	14:27:09	0.002	2.987	-0.000	PreCon Rise	5957531.672	0.980
14	14:27:10	0.000	3.253	-0.000	PreCon Rise	5957531.672	0.980
15	14:27:11	0.000	3.520	-0.000	PreCon Rise	5957531.672	0.980
16	14:27:12	0.000	3.787	-0.000	PreCon Rise	5957531.672	0.980
17	14:27:13	0.001	4.053	-0.000	PreCon Rise	5957531.665	0.980
18	14:27:14	-0.001	4.320	-0.000	PreCon Rise	5957531.668	0.980
19	14:27:15	-0.001	4.587	-0.000	PreCon Rise	5957531.672	0.980
20	14:27:16	0.001	4.853	-0.000	PreCon Rise	5957531.668	0.980
21	14:27:17	-0.002	5.120	-0.000	PreCon Rise	5957531.679	0.980
22	14:27:18	0.001	5.387	-0.000	PreCon Rise	5957531.675	0.980
23	14:27:19	-0.001	5.653	-0.000	PreCon Rise	5957531.682	0.980
24	14:27:20	0.001	5.920	-0.000	PreCon Rise	5957531.679	0.980
25	14:27:21	-0.001	6.187	-0.000	PreCon Rise	5957531.686	0.980
26	14:27:22	0.000	6.453	-0.000	PreCon Rise	5957531.686	0.980
27	14:27:23	0.000	6.720	-0.000	PreCon Rise	5957531.686	0.980
28	14:27:24	0.000	6.987	-0.000	PreCon Rise	5957531.686	0.980
29	14:27:25	0.035	7.253	-0.000	PreCon Rise	5957531.511	0.980
30	14:27:26	-0.001	7.520	-0.000	PreCon Rise	5957531.515	0.980
31	14:27:27	-0.001	7.787	-0.000	PreCon Rise	5957531.522	0.980
32	14:27:28	0.000	8.000	-0.000	PreCon Soak	5957531.522	0.980
33	14:27:29	0.000	8.000	-0.000	PreCon Soak	5957531.522	0.980
34	14:27:30	-0.001	8.000	-0.000	PreCon Soak	5957531.525	0.980
35	14:27:31	0.000	8.000	-0.000	PreCon Soak	5957531.525	0.980
36	14:27:32	0.000	8.000	-0.000	PreCon Soak	5957531.525	0.980
37	14:27:33	-0.001	8.000	-0.000	PreCon Soak	5957531.529	0.980
38	14:27:34	0.001	8.000	-0.000	PreCon Soak	5957531.525	0.980
39	14:27:35	-0.001	8.000	-0.000	PreCon Soak	5957531.529	0.980
40	14:27:36	-0.001	8.000	-0.000	PreCon Soak	5957531.532	0.980
41	14:27:37	0.000	8.000	-0.000	PreCon Soak	5957531.532	0.980
42	14:27:38	0.000	8.000	-0.000	PreCon Soak	5957531.532	0.980
43	14:27:39	-0.001	8.000	-0.000	PreCon Soak	5957531.539	0.980
44	14:27:40	0.000	8.000	-0.000	PreCon Soak	5957531.539	0.980
45	14:27:41	0.001	8.000	-0.000	PreCon Soak	5957531.536	0.980
46	14:27:42	-0.001	8.000	-0.000	PreCon Soak	5957531.539	0.980
47	14:27:43	-0.001	8.000	-0.000	PreCon Soak	5957531.546	0.980
48	14:27:44	0.001	8.000	-0.000	PreCon Soak	5957531.543	0.980
49	14:27:45	0.000	8.000	-0.000	PreCon Soak	5957531.543	0.980
50	14:27:46	-0.001	8.000	-0.000	PreCon Soak	5957531.546	0.980
51	14:27:47	-0.001	8.000	-0.000	PreCon Soak	5957531.550	0.980
52	14:27:48	0.000	8.000	-0.000	PreCon Soak	5957531.550	0.980
53	14:27:49	0.000	8.000	-0.000	PreCon Soak	5957531.550	0.980
54	14:27:50	-0.001	8.000	-0.000	PreCon Soak	5957531.553	0.980
55	14:27:51	0.000	8.000	-0.000	PreCon Soak	5957531.553	0.980
56	14:27:52	0.000	8.000	-0.000	PreCon Soak	5957531.553	0.980
57	14:27:53	-0.001	8.000	-0.000	PreCon Soak	5957531.556	0.980
58	14:27:54	-0.001	8.000	-0.000	PreCon Soak	5957531.560	0.980
59	14:27:55	-0.001	8.000	-0.000	PreCon Soak	5957531.563	0.980
60	14:27:56	0.000	8.000	-0.000	PreCon Soak	5957531.563	0.980
61	14:27:57	0.000	8.000	-0.000	PreCon Soak	5957531.563	0.980
62	14:27:58	-0.001	8.000	-0.000	PreCon Soak	5957531.567	0.980
