	Timestamp	Filtered Rate: TAPC	Source Power: TAPC	Thickness: TAPC	State: TAPC	Fundamental  Frequency: TAPC	Current Z-Ratio: TAPC
0	13:12:49	0.000	0.000	-0.000	Ready	5897814.233	2.206
1	13:12:50	-0.010	0.000	-0.000	Ready	5897814.237	2.206
2	13:12:51	-0.010	0.150	-0.000	PreCon Rise	5897814.237	2.206
3	13:12:52	0.000	0.650	-0.000	PreCon Rise	5897814.233	2.206
4	13:12:53	0.000	1.150	-0.000	PreCon Rise	5897814.237	2.206
5	13:12:54	0.000	1.650	-0.000	PreCon Rise	5897814.237	2.206
6	13:12:55	0.000	2.150	-0.000	PreCon Rise	5897814.237	2.206
7	13:12:56	0.000	2.650	-0.000	PreCon Rise	5897814.237	2.206
8	13:12:57	0.000	3.150	-0.000	PreCon Rise	5897814.237	2.206
9	13:12:58	0.000	3.650	-0.000	PreCon Rise	5897814.237	2.206
10	13:12:59	0.000	4.150	-0.000	PreCon Rise	5897814.237	2.206
11	13:13:00	0.000	4.650	-0.000	PreCon Rise	5897814.237	2.206
12	13:13:01	0.000	5.150	-0.000	PreCon Rise	5897814.237	2.206
13	13:13:02	0.000	5.650	-0.000	PreCon Rise	5897814.237	2.206
14	13:13:03	0.000	6.150	-0.000	PreCon Rise	5897814.240	2.206
15	13:13:04	-0.010	6.650	-0.000	PreCon Rise	5897814.240	2.206
16	13:13:05	0.000	7.150	-0.000	PreCon Rise	5897814.240	2.206
17	13:13:06	0.010	7.650	-0.000	PreCon Rise	5897814.237	2.206
18	13:13:07	0.000	8.150	-0.000	PreCon Rise	5897814.240	2.206
19	13:13:08	0.000	8.650	-0.000	PreCon Rise	5897814.240	2.206
20	13:13:09	0.000	9.150	-0.000	PreCon Rise	5897814.240	2.206
21	13:13:10	0.000	9.650	-0.000	PreCon Rise	5897814.240	2.206
22	13:13:11	0.000	10.150	-0.000	PreCon Rise	5897814.240	2.206
23	13:13:12	0.000	10.650	-0.000	PreCon Rise	5897814.244	2.206
24	13:13:13	0.000	11.150	-0.000	PreCon Rise	5897814.244	2.206
25	13:13:14	0.000	11.650	-0.000	PreCon Rise	5897814.244	2.206
26	13:13:15	0.010	12.150	-0.000	PreCon Rise	5897814.244	2.206
27	13:13:16	0.000	12.650	-0.000	PreCon Rise	5897814.247	2.206
28	13:13:17	-0.010	13.150	-0.000	PreCon Rise	5897814.247	2.206
29	13:13:18	0.010	13.650	-0.000	PreCon Rise	5897814.244	2.206
30	13:13:19	0.000	14.150	-0.000	PreCon Rise	5897814.247	2.206
31	13:13:20	0.000	14.650	-0.000	PreCon Rise	5897814.247	2.206
