	Timestamp	Filtered Rate: CBP	Filtered Rate: Cl-BsubPc	Source Power: CBP	Source Power: Cl-BsubPc	Thickness: CBP	Thickness: Cl-BsubPc	State: CBP	State: Cl-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: Cl-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: Cl-BsubPc
59	12:25:21	-0.000	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	703
60	12:25:22	-0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	706
61	12:25:23	0.000	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	703
62	12:25:24	-0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
63	12:25:25	0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
64	12:25:26	0.000	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
65	12:25:27	-0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	703
66	12:25:28	0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
67	12:25:29	-0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	703
68	12:25:30	0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
69	12:25:31	-0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	703
70	12:25:32	0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
71	12:25:33	-0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	703
72	12:25:34	-0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
73	12:25:35	-0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
74	12:25:36	-0.000	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
75	12:25:37	-0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	703
76	12:25:38	0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	703
77	12:25:39	0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
78	12:25:40	0.000	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
79	12:25:41	-0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
80	12:25:42	-0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	703
81	12:25:43	0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
82	12:25:44	-0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	702
83	12:25:45	-0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
84	12:25:46	0.000	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
85	12:25:47	0.001	-0.003	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
86	12:25:48	0.000	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
87	12:25:49	0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
88	12:25:50	-0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
89	12:25:51	0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
90	12:25:52	0.000	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
91	12:25:53	-0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
92	12:25:54	0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	703
93	12:25:55	-0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
94	12:25:56	-0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
95	12:25:57	0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
96	12:25:58	-0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	703
97	12:25:59	-0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
98	12:26:00	0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
99	12:26:01	0.000	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
100	12:26:02	0.000	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
101	12:26:03	-0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
102	12:26:04	-0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
103	12:26:05	0.000	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	707
104	12:26:06	0.000	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
105	12:26:07	0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
106	12:26:08	-0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
107	12:26:09	0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
108	12:26:10	-0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
109	12:26:11	-0.001	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	702
110	12:26:12	0.000	-0.002	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
111	12:26:13	0.000	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
112	12:26:14	0.000	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
113	12:26:15	-0.001	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
114	12:26:16	0.000	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	706
115	12:26:17	-0.001	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
116	12:26:18	0.000	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
117	12:26:19	0.000	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	706
118	12:26:20	0.000	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	703
119	12:26:21	0.001	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	706
120	12:26:22	-0.001	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
121	12:26:23	0.001	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
122	12:26:24	0.001	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	706
123	12:26:25	0.000	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
124	12:26:26	-0.001	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
125	12:26:27	0.001	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	702
126	12:26:28	-0.001	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	706
127	12:26:29	0.001	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	703
128	12:26:30	0.000	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
129	12:26:31	-0.001	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	706
130	12:26:32	0.001	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
131	12:26:33	0.000	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
132	12:26:34	-0.001	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
133	12:26:35	-0.001	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	704
134	12:26:36	-0.000	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	703
135	12:26:37	0.001	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
136	12:26:38	0.001	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
137	12:26:39	0.000	-0.001	12.000	18.000	0.000	-0.000	PreCon Soak	PreCon Soak	Sensor Status	00	Fundamental Activity	705
138	12:26:40	0.001	-0.001	12.000	18.000	0.000	-0.000	Manual	PreCon Soak	Sensor Status	00	Fundamental Activity	706
139	12:26:41	-0.001	0.000	12.000	18.000	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	703
140	12:26:42	0.000	0.000	12.000	18.050	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
141	12:26:43	0.000	0.000	12.000	18.451	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
142	12:26:44	0.001	0.000	12.000	19.208	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
143	12:26:45	0.000	-0.000	12.000	20.599	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
144	12:26:46	-0.001	-0.000	12.000	21.538	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
145	12:26:47	0.000	-0.000	12.000	21.713	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	706
146	12:26:48	0.000	-0.001	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
147	12:26:49	0.000	-0.001	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
148	12:26:50	-0.001	-0.001	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	706
149	12:26:51	0.000	-0.001	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
150	12:26:52	0.000	-0.002	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	703
151	12:26:53	0.001	-0.002	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
152	12:26:54	-0.001	-0.002	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	706
153	12:26:55	0.001	-0.002	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
154	12:26:56	0.000	-0.002	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
155	12:26:57	0.000	-0.002	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
156	12:26:58	0.000	-0.002	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	703
157	12:26:59	-0.001	-0.003	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
158	12:27:00	-0.001	-0.003	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	703
159	12:27:01	0.000	-0.003	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
160	12:27:02	0.001	-0.003	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	703
161	12:27:03	0.000	-0.003	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
162	12:27:04	-0.001	-0.003	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	703
163	12:27:05	-0.001	-0.003	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
164	12:27:06	0.001	-0.004	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
165	12:27:07	-0.001	-0.004	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
166	12:27:08	0.000	-0.004	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
167	12:27:09	0.001	-0.004	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	706
168	12:27:10	0.000	-0.004	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
169	12:27:11	-0.001	-0.004	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	703
170	12:27:12	-0.000	-0.004	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
171	12:27:13	0.000	-0.004	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
172	12:27:14	-0.001	-0.004	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
173	12:27:15	0.001	-0.004	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
174	12:27:16	0.001	-0.004	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
175	12:27:17	-0.001	-0.004	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	706
176	12:27:18	0.001	-0.004	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
177	12:27:19	0.000	-0.004	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
178	12:27:20	0.000	-0.004	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	706
179	12:27:21	0.001	-0.004	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
180	12:27:22	-0.001	-0.004	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	703
181	12:27:23	0.001	-0.004	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
182	12:27:24	-0.001	-0.004	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
183	12:27:25	0.001	-0.003	12.000	21.796	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
184	12:27:26	-0.001	-0.003	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
185	12:27:27	0.002	-0.003	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
186	12:27:28	0.001	-0.003	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
187	12:27:29	0.000	-0.003	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
188	12:27:30	0.000	-0.003	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
189	12:27:31	0.009	-0.003	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
190	12:27:32	-0.007	-0.003	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
191	12:27:33	-0.001	-0.003	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
192	12:27:34	-0.001	-0.003	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
193	12:27:35	0.000	-0.003	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
194	12:27:36	-0.001	-0.003	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
195	12:27:37	0.001	-0.003	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	703
196	12:27:38	-0.001	-0.003	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	705
197	12:27:39	0.000	-0.002	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
198	12:27:40	0.000	-0.002	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	702
199	12:27:41	0.000	-0.002	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	704
200	12:27:42	-0.001	-0.002	12.000	21.796	0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	703
