	Timestamp	Filtered Rate: B3PYMPM	Source Power: B3PYMPM	Thickness: B3PYMPM	State: B3PYMPM	Fundamental  Frequency: B3PYMPM	Current Z-Ratio: B3PYMPM
0	13:00:30	-0.003	0.000	-0.000	Ready	5866728.105	2.570
1	13:00:31	-0.002	0.000	-0.000	Ready	5866728.112	2.570
2	13:00:32	-0.003	0.267	-0.000	PreCon Rise	5866728.122	2.570
3	13:00:33	-0.002	0.800	-0.000	PreCon Rise	5866728.129	2.570
4	13:00:34	-0.003	1.333	-0.000	PreCon Rise	5866728.140	2.570
5	13:00:35	-0.002	1.867	-0.000	PreCon Rise	5866728.147	2.570
6	13:00:36	-0.003	2.400	-0.000	PreCon Rise	5866728.157	2.570
7	13:00:37	-0.002	2.933	-0.000	PreCon Rise	5866728.164	2.570
8	13:00:38	-0.002	3.467	-0.000	PreCon Rise	5866728.171	2.570
9	13:00:39	-0.003	4.000	-0.000	PreCon Rise	5866728.182	2.570
10	13:00:40	-0.002	4.533	-0.000	PreCon Rise	5866728.189	2.570
11	13:00:41	-0.002	5.067	-0.000	PreCon Rise	5866728.196	2.570
12	13:00:42	-0.003	5.600	-0.000	PreCon Rise	5866728.206	2.570
13	13:00:43	-0.002	6.133	-0.000	PreCon Rise	5866728.213	2.570
14	13:00:44	-0.003	6.667	-0.000	PreCon Rise	5866728.224	2.570
15	13:00:45	-0.002	7.200	-0.000	PreCon Rise	5866728.231	2.570
16	13:00:46	-0.001	7.733	-0.000	PreCon Rise	5866728.234	2.570
17	13:00:47	-0.003	8.267	-0.000	PreCon Rise	5866728.245	2.570
18	13:00:48	-0.003	8.800	-0.000	PreCon Rise	5866728.255	2.570
19	13:00:49	-0.001	9.333	-0.000	PreCon Rise	5866728.259	2.570
20	13:00:50	-0.004	9.867	-0.000	PreCon Rise	5866728.273	2.570
21	13:00:51	-0.002	10.400	-0.000	PreCon Rise	5866728.280	2.570
22	13:00:52	-0.004	10.933	-0.000	PreCon Rise	5866728.293	2.570
23	13:00:53	-0.002	11.467	-0.000	PreCon Rise	5866728.300	2.570
24	13:00:54	-0.003	12.000	-0.000	PreCon Rise	5866728.311	2.570
25	13:00:55	-0.002	12.533	-0.000	PreCon Rise	5866728.318	2.570
26	13:00:56	-0.001	13.067	-0.000	PreCon Rise	5866728.321	2.570
27	13:00:57	-0.004	13.600	-0.000	PreCon Rise	5866728.335	2.570
28	13:00:58	-0.003	14.133	-0.000	PreCon Rise	5866728.346	2.570
29	13:00:59	-0.002	14.667	-0.000	PreCon Rise	5866728.353	2.570
30	13:01:00	-0.001	15.200	-0.000	PreCon Rise	5866728.356	2.570
31	13:01:01	-0.002	15.733	-0.000	PreCon Rise	5866728.363	2.570
32	13:01:02	-0.002	16.267	-0.000	PreCon Rise	5866728.370	2.570
33	13:01:03	-0.004	16.800	-0.000	PreCon Rise	5866728.384	2.570
34	13:01:04	-0.004	17.333	-0.000	PreCon Rise	5866728.398	2.570
35	13:01:05	0.002	17.867	-0.000	PreCon Rise	5866728.391	2.570
