	Timestamp	Filtered Rate: NPB	Source Power: NPB	Thickness: NPB	State: NPB	Fundamental  Frequency: NPB	Current Z-Ratio: NPB
63	17:23:05	0.000	16.172	0.000	PreCon Rise	5941979.180	1.490
64	17:23:06	0.000	16.430	0.000	PreCon Rise	5941979.180	1.490
65	17:23:07	0.000	16.688	0.000	PreCon Rise	5941979.180	1.490
66	17:23:08	0.000	16.947	0.000	PreCon Rise	5941979.180	1.490
67	17:23:09	0.000	17.205	0.000	PreCon Rise	5941979.180	1.490
68	17:23:10	0.000	17.463	0.000	PreCon Rise	5941979.180	1.490
69	17:23:11	-0.002	17.722	0.000	PreCon Rise	5941979.183	1.490
70	17:23:12	0.000	17.980	0.000	PreCon Rise	5941979.180	1.490
71	17:23:13	0.000	18.238	0.000	PreCon Rise	5941979.180	1.490
72	17:23:14	-0.002	18.497	0.000	PreCon Rise	5941979.183	1.490
73	17:23:15	0.000	18.755	0.000	PreCon Rise	5941979.183	1.490
74	17:23:16	0.000	19.013	0.000	PreCon Rise	5941979.183	1.490
75	17:23:17	0.000	19.272	0.000	PreCon Rise	5941979.183	1.490
76	17:23:18	0.000	19.530	0.000	PreCon Rise	5941979.183	1.490
77	17:23:19	0.000	19.788	0.000	PreCon Rise	5941979.183	1.490
78	17:23:20	0.002	20.047	0.000	PreCon Rise	5941979.183	1.490
79	17:23:21	0.000	20.305	0.000	PreCon Rise	5941979.183	1.490
80	17:23:22	-0.002	20.563	0.000	PreCon Rise	5941979.187	1.490
81	17:23:23	0.000	20.822	0.000	PreCon Rise	5941979.187	1.490
82	17:23:24	-0.000	21.080	0.000	PreCon Rise	5941979.187	1.490
83	17:23:25	-0.002	21.338	0.000	PreCon Rise	5941979.187	1.490
84	17:23:26	-0.002	21.597	0.000	PreCon Rise	5941979.187	1.490
85	17:23:27	0.000	21.855	0.000	PreCon Rise	5941979.187	1.490
86	17:23:28	0.000	22.113	0.000	PreCon Rise	5941979.190	1.490
87	17:23:29	0.000	22.372	0.000	PreCon Rise	5941979.190	1.490
88	17:23:30	0.000	22.630	0.000	PreCon Rise	5941979.190	1.490
89	17:23:31	-0.002	22.888	0.000	PreCon Rise	5941979.194	1.490
90	17:23:32	0.000	23.147	0.000	PreCon Rise	5941979.194	1.490
91	17:23:33	0.000	23.405	0.000	PreCon Rise	5941979.194	1.490
92	17:23:34	-0.002	23.663	0.000	PreCon Rise	5941979.197	1.490
93	17:23:35	-0.002	23.922	0.000	PreCon Rise	5941979.197	1.490
94	17:23:36	0.000	24.180	0.000	PreCon Rise	5941979.197	1.490
95	17:23:37	0.000	24.438	0.000	PreCon Rise	5941979.201	1.490
96	17:23:38	0.000	24.697	0.000	PreCon Rise	5941979.201	1.490
97	17:23:39	0.000	24.955	0.000	PreCon Rise	5941979.201	1.490
98	17:23:40	0.000	25.213	0.000	PreCon Rise	5941979.204	1.490
99	17:23:41	0.000	25.472	0.000	PreCon Rise	5941979.204	1.490
100	17:23:42	0.000	25.730	0.000	PreCon Rise	5941979.208	1.490
101	17:23:43	0.002	25.988	0.000	PreCon Rise	5941979.208	1.490
102	17:23:44	-0.002	26.246	0.000	PreCon Rise	5941979.211	1.490
103	17:23:45	0.000	26.505	0.000	PreCon Rise	5941979.211	1.490
104	17:23:46	0.000	26.763	0.000	PreCon Rise	5941979.211	1.490
105	17:23:47	0.000	27.021	0.000	PreCon Rise	5941979.215	1.490
106	17:23:48	0.000	27.280	0.000	PreCon Rise	5941979.218	1.490
107	17:23:49	0.000	27.538	0.000	PreCon Rise	5941979.218	1.490
108	17:23:50	0.000	27.796	0.000	PreCon Rise	5941979.222	1.490
109	17:23:51	0.000	28.055	0.000	PreCon Rise	5941979.222	1.490
110	17:23:52	-0.002	28.313	0.000	PreCon Rise	5941979.225	1.490
111	17:23:53	0.000	28.571	0.000	PreCon Rise	5941979.225	1.490
112	17:23:54	0.000	28.830	0.000	PreCon Rise	5941979.229	1.490
113	17:23:55	0.000	29.088	0.000	PreCon Rise	5941979.229	1.490
114	17:23:56	0.000	29.346	0.000	PreCon Rise	5941979.232	1.490
115	17:23:57	0.000	29.605	0.000	PreCon Rise	5941979.236	1.490
116	17:23:58	0.000	29.863	0.000	PreCon Rise	5941979.236	1.490
117	17:23:59	0.000	30.121	0.000	PreCon Rise	5941979.239	1.490
118	17:24:00	-0.002	30.380	0.000	PreCon Rise	5941979.242	1.490
119	17:24:01	-0.002	30.638	0.000	PreCon Rise	5941979.246	1.490
120	17:24:02	-0.002	30.896	0.000	PreCon Rise	5941979.249	1.490
121	17:24:03	-0.002	31.000	0.000	PreCon Soak	5941979.253	1.490
122	17:24:04	-0.002	31.000	0.000	PreCon Soak	5941979.256	1.490
123	17:24:05	0.000	31.000	0.000	PreCon Soak	5941979.256	1.490
124	17:24:06	0.000	31.000	0.000	PreCon Soak	5941979.263	1.490
125	17:24:07	-0.002	31.000	0.000	PreCon Soak	5941979.267	1.490
126	17:24:08	-0.002	31.000	0.000	PreCon Soak	5941979.270	1.490
127	17:24:09	-0.002	31.000	0.000	PreCon Soak	5941979.274	1.490
128	17:24:10	-0.002	31.000	-0.000	PreCon Soak	5941979.277	1.490
129	17:24:11	0.000	31.000	-0.000	PreCon Soak	5941979.281	1.490
130	17:24:12	-0.002	31.000	-0.000	PreCon Soak	5941979.284	1.490
131	17:24:13	0.000	31.000	-0.000	PreCon Soak	5941979.288	1.490
132	17:24:14	0.000	31.000	-0.000	PreCon Soak	5941979.291	1.490
133	17:24:15	0.000	31.000	-0.000	PreCon Soak	5941979.295	1.490
134	17:24:16	0.000	31.000	-0.000	PreCon Soak	5941979.298	1.490
135	17:24:17	-0.002	31.000	-0.000	PreCon Soak	5941979.302	1.490
136	17:24:18	0.000	31.000	-0.000	PreCon Soak	5941979.305	1.490
137	17:24:19	-0.002	31.000	-0.000	PreCon Soak	5941979.312	1.490
138	17:24:20	-0.002	31.000	-0.000	PreCon Soak	5941979.316	1.490
139	17:24:21	-0.002	31.000	-0.000	PreCon Soak	5941979.319	1.490
140	17:24:22	-0.002	31.000	-0.000	PreCon Soak	5941979.323	1.490
141	17:24:23	-0.002	31.000	-0.000	PreCon Soak	5941979.326	1.490
142	17:24:24	-0.002	31.000	-0.000	PreCon Soak	5941979.330	1.490
143	17:24:25	-0.002	31.000	-0.000	PreCon Soak	5941979.333	1.490
144	17:24:26	-0.002	31.000	-0.000	PreCon Soak	5941979.337	1.490
145	17:24:27	0.000	31.000	-0.000	PreCon Soak	5941979.340	1.490
146	17:24:28	-0.002	31.000	-0.000	PreCon Soak	5941979.347	1.490
147	17:24:29	-0.002	31.000	-0.000	PreCon Soak	5941979.351	1.490
148	17:24:30	0.000	31.000	-0.000	PreCon Soak	5941979.354	1.490
149	17:24:31	-0.002	31.000	-0.000	PreCon Soak	5941979.358	1.490
150	17:24:32	-0.002	31.000	-0.000	PreCon Soak	5941979.361	1.490
151	17:24:33	-0.002	31.000	-0.000	PreCon Soak	5941979.365	1.490
152	17:24:34	0.000	31.000	-0.000	PreCon Soak	5941979.368	1.490
153	17:24:35	-0.002	31.000	-0.000	PreCon Soak	5941979.372	1.490
154	17:24:36	0.000	31.000	-0.000	PreCon Soak	5941979.375	1.490
155	17:24:37	-0.002	31.000	-0.000	PreCon Soak	5941979.382	1.490
156	17:24:38	0.000	31.000	-0.000	PreCon Soak	5941979.382	1.490
157	17:24:39	0.000	31.000	-0.000	PreCon Soak	5941979.386	1.490
158	17:24:40	0.000	31.000	-0.000	PreCon Soak	5941979.393	1.490
159	17:24:41	-0.002	31.000	-0.000	PreCon Soak	5941979.396	1.490
160	17:24:42	-0.002	31.000	-0.000	PreCon Soak	5941979.400	1.490
161	17:24:43	0.000	31.000	-0.000	PreCon Soak	5941979.403	1.490
162	17:24:44	0.000	31.000	-0.000	PreCon Soak	5941979.407	1.490
163	17:24:45	-0.002	31.000	-0.000	PreCon Soak	5941979.414	1.490
164	17:24:46	0.000	31.000	-0.000	PreCon Soak	5941979.414	1.490
165	17:24:47	0.000	31.000	-0.000	PreCon Soak	5941979.421	1.490
166	17:24:48	0.000	31.000	-0.000	PreCon Soak	5941979.424	1.490
167	17:24:49	0.000	31.000	-0.000	PreCon Soak	5941979.428	1.490
168	17:24:50	-0.002	31.000	-0.000	PreCon Soak	5941979.431	1.490
169	17:24:51	0.000	31.000	-0.000	PreCon Soak	5941979.435	1.490
170	17:24:52	0.000	31.000	-0.000	PreCon Soak	5941979.438	1.490
171	17:24:53	0.000	31.000	-0.000	PreCon Soak	5941979.442	1.490
172	17:24:54	0.000	31.000	-0.000	PreCon Soak	5941979.445	1.490
173	17:24:55	0.000	31.000	-0.000	PreCon Soak	5941979.449	1.490
174	17:24:56	-0.002	31.000	-0.000	PreCon Soak	5941979.452	1.490
175	17:24:57	0.000	31.000	-0.000	PreCon Soak	5941979.456	1.490
176	17:24:58	-0.002	31.000	-0.000	PreCon Soak	5941979.459	1.490
177	17:24:59	0.000	31.000	-0.000	PreCon Soak	5941979.463	1.490
178	17:25:00	0.000	31.000	-0.000	PreCon Soak	5941979.466	1.490
179	17:25:01	-0.002	31.000	-0.000	PreCon Soak	5941979.469	1.490
180	17:25:02	-0.002	31.000	-0.000	PreCon Soak	5941979.473	1.490
181	17:25:03	0.000	31.000	-0.000	PreCon Soak	5941979.476	1.490
182	17:25:04	0.000	31.000	-0.000	PreCon Soak	5941979.476	1.490
183	17:25:05	0.000	31.000	-0.000	PreCon Soak	5941979.480	1.490
184	17:25:06	0.000	31.000	-0.000	PreCon Soak	5941979.483	1.490
185	17:25:07	0.000	31.000	-0.000	PreCon Soak	5941979.487	1.490
186	17:25:08	0.000	31.000	0.000	Manual	5941979.490	1.490
187	17:25:09	0.002	31.050	-0.000	Manual	5941979.494	1.490
188	17:25:10	-0.002	31.439	-0.000	Manual	5941979.497	1.490
189	17:25:11	0.000	32.009	-0.000	Manual	5941979.501	1.490
190	17:25:12	-0.002	32.009	-0.000	Manual	5941979.504	1.490
191	17:25:13	-0.002	32.009	-0.000	Manual	5941979.508	1.490
192	17:25:14	-0.002	32.009	-0.000	Manual	5941979.511	1.490
193	17:25:15	-0.002	32.009	-0.000	Manual	5941979.515	1.490
194	17:25:16	0.000	32.009	-0.000	Manual	5941979.518	1.490
195	17:25:17	0.000	32.009	-0.000	Manual	5941979.522	1.490
196	17:25:18	-0.002	32.009	-0.000	Manual	5941979.529	1.490
197	17:25:19	-0.002	32.009	-0.000	Manual	5941979.532	1.490
198	17:25:20	-0.002	32.009	-0.000	Manual	5941979.536	1.490
199	17:25:21	-0.002	32.009	-0.000	Manual	5941979.539	1.490
200	17:25:22	0.000	32.009	-0.000	Manual	5941979.543	1.490
201	17:25:23	0.000	32.009	-0.000	Manual	5941979.546	1.490
202	17:25:24	0.000	32.009	-0.000	Manual	5941979.550	1.490
203	17:25:25	0.000	32.009	-0.000	Manual	5941979.553	1.490
204	17:25:26	0.000	32.009	-0.000	Manual	5941979.560	1.490
205	17:25:27	-0.002	32.009	-0.000	Manual	5941979.564	1.490
206	17:25:28	-0.002	32.009	-0.000	Manual	5941979.571	1.490
207	17:25:29	-0.002	32.009	-0.000	Manual	5941979.574	1.490
208	17:25:30	-0.002	32.009	-0.000	Manual	5941979.578	1.490
209	17:25:31	-0.002	32.009	-0.000	Manual	5941979.581	1.490
210	17:25:32	-0.002	32.009	-0.000	Manual	5941979.585	1.490
211	17:25:33	0.000	32.009	-0.000	Manual	5941979.588	1.490
212	17:25:34	0.000	32.009	-0.000	Manual	5941979.592	1.490
213	17:25:35	-0.002	32.009	-0.000	Manual	5941979.599	1.490
214	17:25:36	0.000	32.009	-0.000	Manual	5941979.599	1.490
215	17:25:37	0.000	32.009	-0.000	Manual	5941979.602	1.490
216	17:25:38	0.000	32.009	-0.000	Manual	5941979.606	1.490
217	17:25:39	0.000	32.009	-0.000	Manual	5941979.609	1.490
218	17:25:40	0.000	32.009	-0.000	Manual	5941979.613	1.490
219	17:25:41	-0.002	32.009	-0.000	Manual	5941979.620	1.490
220	17:25:42	0.000	32.009	-0.000	Manual	5941979.620	1.490
221	17:25:43	0.000	32.009	-0.000	Manual	5941979.623	1.490
222	17:25:44	0.000	32.009	-0.000	Manual	5941979.627	1.490
223	17:25:45	-0.002	32.009	-0.000	Manual	5941979.634	1.490
224	17:25:46	0.000	32.009	-0.000	Manual	5941979.634	1.490
225	17:25:47	-0.002	32.009	-0.000	Manual	5941979.641	1.490
226	17:25:48	-0.002	32.009	-0.000	Manual	5941979.644	1.490
227	17:25:49	-0.002	32.009	-0.000	Manual	5941979.648	1.490
228	17:25:50	0.000	32.009	-0.000	Manual	5941979.648	1.490
229	17:25:51	-0.002	32.009	-0.000	Manual	5941979.655	1.490
230	17:25:52	0.000	32.009	-0.000	Manual	5941979.655	1.490
231	17:25:53	-0.002	32.009	-0.000	Manual	5941979.658	1.490
232	17:25:54	0.000	32.009	-0.000	Manual	5941979.662	1.490
233	17:25:55	0.000	32.009	-0.000	Manual	5941979.662	1.490
234	17:25:56	0.000	32.009	-0.000	Manual	5941979.665	1.490
235	17:25:57	0.000	32.009	-0.000	Manual	5941979.665	1.490
236	17:25:58	0.000	32.009	-0.000	Manual	5941979.669	1.490
237	17:25:59	0.000	32.009	-0.000	Manual	5941979.669	1.490
238	17:26:00	0.000	32.009	-0.000	Manual	5941979.672	1.490
239	17:26:01	0.000	32.009	-0.000	Manual	5941979.676	1.490
240	17:26:02	-0.002	32.009	-0.000	Manual	5941979.679	1.490
241	17:26:03	0.000	32.009	-0.000	Manual	5941979.679	1.490
242	17:26:04	0.000	32.009	-0.000	Manual	5941979.679	1.490
243	17:26:05	0.000	32.009	-0.000	Manual	5941979.683	1.490
244	17:26:06	-0.002	32.009	-0.000	Manual	5941979.686	1.490
245	17:26:07	0.000	32.009	-0.000	Manual	5941979.686	1.490
246	17:26:08	0.000	32.009	-0.000	Manual	5941979.686	1.490
247	17:26:09	-0.002	32.009	-0.000	Manual	5941979.690	1.490
248	17:26:10	0.000	32.009	-0.000	Manual	5941979.690	1.490
249	17:26:11	0.000	32.009	-0.000	Manual	5941979.693	1.490
250	17:26:12	-0.002	32.009	-0.000	Manual	5941979.697	1.490
251	17:26:13	0.000	32.009	-0.000	Manual	5941979.697	1.490
252	17:26:14	-0.002	32.009	-0.000	Manual	5941979.700	1.490
253	17:26:15	0.000	32.009	-0.000	Manual	5941979.700	1.490
254	17:26:16	0.000	32.009	-0.000	Manual	5941979.703	1.490
255	17:26:17	0.000	32.009	-0.000	Manual	5941979.703	1.490
256	17:26:18	0.000	32.009	-0.000	Manual	5941979.707	1.490
257	17:26:19	0.002	32.009	-0.000	Manual	5941979.707	1.490
258	17:26:20	0.002	32.009	-0.000	Manual	5941979.707	1.490
259	17:26:21	0.000	32.009	-0.000	Manual	5941979.710	1.490
260	17:26:22	-0.002	32.009	-0.000	Manual	5941979.714	1.490
261	17:26:23	0.000	32.009	-0.000	Manual	5941979.714	1.490
262	17:26:24	0.000	32.009	-0.000	Manual	5941979.714	1.490
263	17:26:25	0.000	32.009	-0.000	Manual	5941979.717	1.490
264	17:26:26	0.000	32.009	-0.000	Manual	5941979.717	1.490
265	17:26:27	-0.002	32.009	-0.000	Manual	5941979.721	1.490
266	17:26:28	0.000	32.009	-0.000	Manual	5941979.721	1.490
267	17:26:29	0.000	32.009	-0.000	Manual	5941979.721	1.490
268	17:26:30	0.000	32.009	-0.000	Manual	5941979.724	1.490
269	17:26:31	0.000	32.009	-0.000	Manual	5941979.724	1.490
270	17:26:32	0.000	32.009	-0.000	Manual	5941979.724	1.490
271	17:26:33	0.000	32.009	-0.000	Manual	5941979.724	1.490
272	17:26:34	0.000	32.009	-0.000	Manual	5941979.724	1.490
273	17:26:35	0.000	32.009	-0.000	Manual	5941979.728	1.490
274	17:26:36	-0.002	32.009	-0.000	Manual	5941979.731	1.490
275	17:26:37	0.000	32.009	-0.000	Manual	5941979.731	1.490
276	17:26:38	0.000	32.009	-0.000	Manual	5941979.731	1.490
277	17:26:39	0.000	32.009	-0.000	Manual	5941979.731	1.490
278	17:26:40	0.000	32.009	-0.000	Manual	5941979.735	1.490
279	17:26:41	0.000	32.009	-0.000	Manual	5941979.735	1.490
280	17:26:42	0.000	32.009	-0.000	Manual	5941979.735	1.490
281	17:26:43	-0.002	32.009	-0.000	Manual	5941979.738	1.490
282	17:26:44	0.000	32.009	-0.000	Manual	5941979.738	1.490
283	17:26:45	-0.002	32.009	-0.000	Manual	5941979.742	1.490
284	17:26:46	-0.002	32.009	-0.000	Manual	5941979.742	1.490
285	17:26:47	0.000	32.009	-0.000	Manual	5941979.738	1.490
286	17:26:48	0.000	32.009	-0.000	Manual	5941979.738	1.490
287	17:26:49	0.000	32.009	-0.000	Manual	5941979.742	1.490
288	17:26:50	0.000	32.009	-0.000	Manual	5941979.742	1.490
289	17:26:51	0.000	32.009	-0.000	Manual	5941979.742	1.490
290	17:26:52	0.000	32.009	-0.000	Manual	5941979.745	1.490
291	17:26:53	0.000	32.009	-0.000	Manual	5941979.745	1.490
292	17:26:54	0.000	32.009	-0.000	Manual	5941979.745	1.490
293	17:26:55	0.000	32.009	-0.000	Manual	5941979.745	1.490
294	17:26:56	0.000	32.009	-0.000	Manual	5941979.745	1.490
295	17:26:57	0.000	32.009	-0.000	Manual	5941979.745	1.490
296	17:26:58	0.000	32.009	-0.000	Manual	5941979.745	1.490
297	17:26:59	-0.002	32.009	-0.000	Manual	5941979.745	1.490
298	17:27:00	0.000	32.009	-0.000	Manual	5941979.745	1.490
299	17:27:01	0.002	32.009	-0.000	Manual	5941979.742	1.490
300	17:27:02	0.000	32.009	-0.000	Manual	5941979.745	1.490
301	17:27:03	0.002	32.009	-0.000	Manual	5941979.742	1.490
302	17:27:04	0.000	32.009	-0.000	Manual	5941979.742	1.490
303	17:27:05	0.000	32.009	-0.000	Manual	5941979.742	1.490
304	17:27:06	0.002	32.009	-0.000	Manual	5941979.738	1.490
305	17:27:07	0.000	32.009	-0.000	Manual	5941979.738	1.490
306	17:27:08	0.000	32.009	-0.000	Manual	5941979.738	1.490
307	17:27:09	0.000	32.009	-0.000	Manual	5941979.738	1.490
308	17:27:10	-0.002	32.009	-0.000	Manual	5941979.738	1.490
309	17:27:11	0.000	32.009	-0.000	Manual	5941979.735	1.490
310	17:27:12	0.000	32.009	-0.000	Manual	5941979.735	1.490
311	17:27:13	0.000	32.009	-0.000	Manual	5941979.731	1.490
312	17:27:14	0.000	32.009	-0.000	Manual	5941979.731	1.490
313	17:27:15	0.000	32.009	-0.000	Manual	5941979.728	1.490
314	17:27:16	0.000	32.009	-0.000	Manual	5941979.728	1.490
315	17:27:17	0.000	32.009	-0.000	Manual	5941979.728	1.490
316	17:27:18	0.000	32.009	-0.000	Manual	5941979.724	1.490
317	17:27:19	0.000	32.009	-0.000	Manual	5941979.724	1.490
318	17:27:20	-0.000	32.009	-0.000	Manual	5941979.721	1.490
319	17:27:21	0.000	32.009	-0.000	Manual	5941979.721	1.490
320	17:27:22	-0.002	32.009	-0.000	Manual	5941979.721	1.490
321	17:27:23	0.000	32.009	-0.000	Manual	5941979.717	1.490
322	17:27:24	-0.002	32.009	-0.000	Manual	5941979.717	1.490
323	17:27:25	0.000	32.009	-0.000	Manual	5941979.714	1.490
324	17:27:26	0.000	32.009	-0.000	Manual	5941979.714	1.490
325	17:27:27	0.000	32.009	-0.000	Manual	5941979.710	1.490
326	17:27:28	0.000	32.009	-0.000	Manual	5941979.710	1.490
327	17:27:29	-0.002	32.009	-0.000	Manual	5941979.710	1.490
328	17:27:30	0.002	32.009	-0.000	Manual	5941979.707	1.490
329	17:27:31	0.002	32.009	-0.000	Manual	5941979.703	1.490
330	17:27:32	0.000	32.009	-0.000	Manual	5941979.703	1.490
331	17:27:33	-0.002	32.009	-0.000	Manual	5941979.703	1.490
332	17:27:34	0.002	32.009	-0.000	Manual	5941979.700	1.490
333	17:27:35	0.002	32.009	-0.000	Manual	5941979.697	1.490
334	17:27:36	0.000	32.009	-0.000	Manual	5941979.697	1.490
335	17:27:37	0.000	32.009	-0.000	Manual	5941979.697	1.490
336	17:27:38	0.002	32.009	-0.000	Manual	5941979.693	1.490
337	17:27:39	0.000	32.009	-0.000	Manual	5941979.693	1.490
338	17:27:40	0.002	32.009	-0.000	Manual	5941979.690	1.490
339	17:27:41	0.000	32.009	-0.000	Manual	5941979.690	1.490
340	17:27:42	0.000	32.009	-0.000	Manual	5941979.686	1.490
341	17:27:43	0.000	32.009	-0.000	Manual	5941979.683	1.490
342	17:27:44	0.000	32.009	-0.000	Manual	5941979.683	1.490
343	17:27:45	0.002	32.009	-0.000	Manual	5941979.676	1.490
344	17:27:46	0.002	32.009	-0.000	Manual	5941979.676	1.490
345	17:27:47	0.000	32.009	-0.000	Manual	5941979.676	1.490
346	17:27:48	0.000	32.009	-0.000	Manual	5941979.672	1.490
347	17:27:49	0.002	32.009	-0.000	Manual	5941979.669	1.490
348	17:27:50	0.000	32.009	-0.000	Manual	5941979.669	1.490
349	17:27:51	0.000	32.009	-0.000	Manual	5941979.665	1.490
350	17:27:52	0.000	32.009	-0.000	Manual	5941979.665	1.490
351	17:27:53	0.000	32.009	-0.000	Manual	5941979.662	1.490
352	17:27:54	0.002	32.009	-0.000	Manual	5941979.658	1.490
353	17:27:55	0.000	32.009	-0.000	Manual	5941979.658	1.490
354	17:27:56	0.000	32.009	-0.000	Manual	5941979.655	1.490
355	17:27:57	0.000	32.009	-0.000	Manual	5941979.651	1.490
356	17:27:58	0.000	32.009	-0.000	Manual	5941979.651	1.490
357	17:27:59	0.000	32.009	-0.000	Manual	5941979.648	1.490
358	17:28:00	0.000	32.009	-0.000	Manual	5941979.648	1.490
359	17:28:01	0.000	32.009	-0.000	Manual	5941979.644	1.490
360	17:28:02	0.002	32.009	-0.000	Manual	5941979.641	1.490
361	17:28:03	0.000	32.009	-0.000	Manual	5941979.637	1.490
362	17:28:04	0.002	32.009	-0.000	Manual	5941979.634	1.490
363	17:28:05	0.002	32.009	-0.000	Manual	5941979.630	1.490
364	17:28:06	0.000	32.009	-0.000	Manual	5941979.630	1.490
365	17:28:07	0.000	32.009	-0.000	Manual	5941979.627	1.490
366	17:28:08	0.002	32.009	-0.000	Manual	5941979.623	1.490
367	17:28:09	0.002	32.009	-0.000	Manual	5941979.620	1.490
368	17:28:10	0.000	32.009	-0.000	Manual	5941979.620	1.490
369	17:28:11	0.000	32.009	-0.000	Manual	5941979.616	1.490
370	17:28:12	0.002	32.009	-0.000	Manual	5941979.613	1.490
371	17:28:13	0.002	32.009	-0.000	Manual	5941979.609	1.490
372	17:28:14	0.000	32.009	-0.000	Manual	5941979.609	1.490
373	17:28:15	0.002	32.009	-0.000	Manual	5941979.606	1.490
374	17:28:16	0.000	32.009	-0.000	Manual	5941979.606	1.490
