Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99966E-1	-2.59609E-3	-1.62256E+1	1.13114E-3	4.77297E-3	5.84189E-2
-7.99982E-1	-1.98394E-3	-1.23996E+1	-2.14340E-2	1.43659E-2	-6.76772E-1
-5.99961E-1	-1.42407E-3	-8.90044E+0	-2.18972E-2	5.68911E-3	-3.72197E-1
-3.99950E-1	-9.07246E-4	-5.67029E+0	-3.30972E-2	-8.75813E-3	-2.38920E-1
-2.00001E-1	-4.34676E-4	-2.71672E+0	-7.26304E-2	-5.46985E-2	-1.25616E-1
3.64304E-5	2.08316E-9	1.30198E-5	-2.83562E+8	-2.32025E+3	-4.28120E-1
2.00029E-1	4.35598E-4	2.72249E+0	-7.99404E-2	1.73641E-2	-1.38572E-1
3.99980E-1	9.10445E-4	5.69028E+0	1.95094E-2	1.83640E-2	1.41340E-1
5.99971E-1	1.42763E-3	8.92269E+0	-9.43406E-3	-1.15567E-2	-1.60759E-1
7.99986E-1	1.98712E-3	1.24195E+1	-2.02136E-2	-1.05715E-2	-6.39264E-1
9.99993E-1	2.57821E-3	1.61138E+1	-2.21330E-2	-3.14805E-3	-1.13523E+0
1.20000E+0	3.19112E-3	1.99445E+1	-4.73049E-3	2.12773E-4	-3.60380E-1
1.40000E+0	3.83849E-3	2.39906E+1	1.17904E-3	2.31381E-3	1.26051E-1
1.60001E+0	4.51581E-3	2.82238E+1	-4.84609E-4	1.84394E-3	-6.96595E-2
1.79999E+0	5.11680E-3	3.19800E+1	-3.29428E-3	-2.69083E-3	-6.03614E-1
1.99997E+0	5.73725E-3	3.58578E+1	1.56394E-3	-6.96974E-4	3.57008E-1
2.19998E+0	6.40011E-3	4.00007E+1	-5.09583E-4	1.06889E-3	-1.42742E-1
2.39996E+0	7.12047E-3	4.45029E+1	-7.71307E-4	2.29209E-3	-2.62223E-1
2.59993E+0	7.95790E-3	4.97369E+1	-9.16059E-5	-2.79222E-4	-3.77063E-2
2.79988E+0	8.78420E-3	5.49013E+1	-1.64558E-3	-1.74279E-3	-8.05174E-1
2.99982E+0	9.72729E-3	6.07956E+1	1.78401E-4	1.52658E-3	1.03565E-1
3.19990E+0	1.09056E-2	6.81600E+1	8.03028E-5	8.78193E-4	5.57502E-2
3.39980E+0	1.22142E-2	7.63388E+1	-4.19544E-4	4.83160E-4	-3.46598E-1
3.59985E+0	1.37504E-2	8.59400E+1	-5.87635E-4	-3.75894E-4	-5.78679E-1
3.79983E+0	1.55250E-2	9.70312E+1	-6.12018E-4	-7.27801E-4	-7.18274E-1
3.99978E+0	1.77164E-2	1.10728E+2	-2.62970E-4	3.89907E-4	-3.70722E-1
4.19854E+0	1.99588E-2	1.24743E+2	-4.07513E-4	-1.63071E-4	-6.79367E-1
