Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99965E-1	-6.34835E-7	-3.96772E-3	-4.67008E+0	-2.67217E+1	-5.89793E-2
-7.99992E-1	-3.36373E-7	-2.10233E-3	1.88081E+0	1.71824E+0	1.00689E-2
-5.99970E-1	-1.54172E-7	-9.63575E-4	6.35123E-1	-1.23374E+2	1.16875E-3
-3.99958E-1	-5.95641E-8	-3.72276E-4	2.68186E+2	4.48090E+1	1.27106E-1
-1.99990E-1	8.43149E-9	5.26968E-5	-1.03995E+3	3.03016E+2	-3.48864E-2
6.67334E-5	2.95853E-8	1.84908E-4	5.07278E+6	-1.27404E+1	1.99249E-1
2.00067E-1	4.74145E-8	2.96341E-4	1.35674E+3	1.99820E+2	2.56044E-1
4.00007E-1	6.75381E-8	4.22113E-4	1.10000E+1	2.76493E+2	5.91205E-3
5.99975E-1	8.29188E-8	5.18243E-4	5.03918E+2	3.10179E+2	4.98742E-1
7.99990E-1	1.58695E-7	9.91844E-4	-3.38235E+1	1.04224E+2	-8.54273E-2
9.99988E-1	2.73628E-7	1.71017E-3	5.71523E+1	7.16871E+1	3.11113E-1
1.19999E+0	4.48681E-7	2.80426E-3	1.61461E+1	3.21727E+1	1.72947E-1
1.40000E+0	1.07716E-6	6.73225E-3	9.18631E+0	9.97467E+0	2.75600E-1
1.60000E+0	1.52234E-6	9.51463E-3	4.79401E+0	-2.21329E+0	2.32306E-1
1.79998E+0	2.16957E-6	1.35598E-2	-4.37579E-2	-3.35238E+0	-3.39960E-3
1.99997E+0	3.05362E-6	1.90851E-2	8.55021E-1	-3.33265E+0	1.03883E-1
2.19998E+0	4.16208E-6	2.60130E-2	5.28397E+0	2.93543E+0	9.62541E-1
2.39993E+0	5.70224E-6	3.56390E-2	-6.59649E-1	-1.83664E+0	-1.79592E-1
2.59990E+0	7.55805E-6	4.72378E-2	-3.92171E-1	3.89858E-1	-1.53310E-1
2.79975E+0	1.11844E-5	6.99025E-2	2.11766E-1	1.10320E+0	1.31923E-1
2.99987E+0	1.74158E-5	1.08849E-1	8.28295E-1	6.57490E-2	8.60917E-1
3.19988E+0	2.79822E-5	1.74889E-1	1.19448E-1	3.68028E-1	2.12778E-1
3.39981E+0	4.53255E-5	2.83284E-1	7.96697E-1	4.02459E-1	2.44242E+0
