Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99973E-1	-5.44944E-7	-3.40590E-3	7.88864E-1	1.80410E+1	8.55210E-3
-7.99994E-1	-6.02523E-7	-3.76577E-3	3.70187E+0	6.52013E+1	3.54986E-2
-5.99973E-1	-4.52373E-7	-2.82733E-3	-1.54324E+1	6.31223E+1	-8.33283E-2
-3.99965E-1	-2.96947E-7	-1.85592E-3	1.00202E+2	6.77776E+1	2.36760E-1
-2.00012E-1	-1.22350E-7	-7.64688E-4	-1.30792E+3	2.49217E+2	-6.36756E-1
2.12908E-5	7.79736E-10	4.87335E-6	-2.10770E+9	2.56410E+4	-6.96112E-1
2.00011E-1	1.20882E-7	7.55513E-4	-5.49801E+1	2.24734E+2	-2.64454E-2
3.99963E-1	3.06168E-7	1.91355E-3	-1.24965E+0	9.99792E+1	-3.04437E-3
5.99957E-1	5.60528E-7	3.50330E-3	7.25771E+0	6.02819E+1	4.85565E-2
7.99963E-1	9.13909E-7	5.71193E-3	1.99642E+1	-1.71987E+1	2.90372E-1
9.99967E-1	9.57209E-7	5.98256E-3	-3.47856E+1	5.13833E+0	-6.62402E-1
1.19998E+0	1.45106E-6	9.06912E-3	-2.15938E+0	7.60468E+0	-7.48030E-2
1.39998E+0	1.98015E-6	1.23759E-2	-8.11941E+0	2.25191E+1	-4.47790E-1
1.59998E+0	2.53188E-6	1.58243E-2	9.86148E-1	2.12299E+1	7.94749E-2
1.79997E+0	3.25651E-6	2.03532E-2	4.47866E+0	6.22662E+0	5.22271E-1
1.99996E+0	4.59643E-6	2.87277E-2	2.58939E+0	8.35607E+0	4.73555E-1
2.19988E+0	5.06725E-6	3.16703E-2	1.22265E+0	6.59498E+0	2.71146E-1
2.39985E+0	6.42593E-6	4.01621E-2	6.10588E-1	3.94913E+0	1.87326E-1
2.59980E+0	8.07934E-6	5.04959E-2	-1.69760E-1	2.17701E+0	-7.09385E-2
2.79969E+0	1.10365E-5	6.89781E-2	9.38763E-2	1.10952E+0	5.77069E-2
2.99981E+0	1.59675E-5	9.97969E-2	1.68762E-1	2.19868E+0	1.60818E-1
3.19981E+0	2.60394E-5	1.62746E-1	5.87816E-1	1.75196E+0	9.74377E-1
3.39974E+0	4.32533E-5	2.70333E-1	5.21033E-1	6.31246E-1	1.52426E+0
