Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99986E-1	-2.83130E-6	-1.76956E-2	8.31754E+0	-6.08556E+0	4.68495E-1
-8.00003E-1	-1.59277E-6	-9.95481E-3	1.76264E+1	-1.57547E+0	4.46825E-1
-5.99977E-1	-8.94664E-7	-5.59165E-3	-7.60467E+0	-2.78424E+0	-8.12091E-2
-3.99963E-1	-4.68296E-7	-2.92685E-3	4.77314E+1	-4.39290E+1	1.77858E-1
-2.00008E-1	-1.72551E-7	-1.07844E-3	2.86574E+2	-7.21287E+1	1.96758E-1
3.27826E-5	8.48579E-10	5.30362E-6	1.26427E+9	-9.93868E+3	6.99691E-1
2.00026E-1	2.20229E-7	1.37643E-3	6.02638E+2	5.74173E+1	5.28139E-1
3.99973E-1	5.73743E-7	3.58589E-3	9.48076E+1	5.54855E+0	4.32834E-1
5.99973E-1	1.03784E-6	6.48650E-3	9.62113E+1	1.23049E+1	1.19184E+0
7.99986E-1	1.70366E-6	1.06479E-2	3.17654E+1	-1.20835E+0	8.61292E-1
9.99987E-1	2.94632E-6	1.84145E-2	-2.68822E+0	-2.78731E+0	-1.57568E-1
1.19999E+0	4.04769E-6	2.52981E-2	3.32031E+0	-8.70432E+0	3.20843E-1
1.40000E+0	5.48493E-6	3.42808E-2	1.71983E+0	-1.70074E-1	2.62733E-1
1.60000E+0	7.20564E-6	4.50352E-2	4.11990E+0	-4.23998E-1	9.44951E-1
1.79998E+0	9.48803E-6	5.93002E-2	2.92528E+0	-1.28559E-1	9.93895E-1
1.99997E+0	1.18269E-5	7.39181E-2	5.53371E-1	-1.44910E+0	2.60400E-1
2.20003E+0	1.49019E-5	9.31369E-2	5.30391E-1	1.51938E+0	3.45936E-1
2.39992E+0	1.78079E-5	1.11299E-1	1.40541E+0	2.87873E-1	1.19493E+0
2.59988E+0	2.17532E-5	1.35958E-1	9.08258E-1	4.39096E-1	1.02192E+0
2.79979E+0	4.71801E-4	2.94876E+0	5.10041E-2	-1.42716E-2	1.34035E+0
2.99984E+0	5.03316E-4	3.14573E+0	2.41429E-2	2.04282E-2	7.25202E-1
3.19976E+0	8.68122E-4	5.42576E+0	3.75515E-2	1.09474E-2	2.07518E+0
3.39970E+0	9.56049E-4	5.97531E+0	3.95693E-2	1.82074E-2	2.55864E+0
3.59974E+0	2.45401E-4	1.53376E+0	2.29912E-1	8.54963E-2	4.04055E+0
3.79980E+0	2.54334E-4	1.58959E+0	3.17861E-1	1.69043E-1	6.11128E+0
3.99970E+0	4.15736E-4	2.59835E+0	2.79762E-1	1.54509E-1	9.25472E+0
4.19969E+0	4.10729E-4	2.56706E+0	3.71205E-1	1.71769E-1	1.27384E+1
4.39970E+0	5.42990E-4	3.39369E+0	3.60771E-1	2.08559E-1	1.71465E+1
4.59965E+0	7.39302E-4	4.62064E+0	3.43908E-1	1.83471E-1	2.32659E+1
4.79999E+0	1.01621E-3	6.35131E+0	3.13707E-1	1.71436E-1	3.04424E+1
5.00001E+0	1.20550E-3	7.53437E+0	3.13938E-1	1.79443E-1	3.76455E+1
5.19997E+0	1.50452E-3	9.40325E+0	3.00851E-1	1.89553E-1	4.68252E+1
5.40000E+0	1.83688E-3	1.14805E+1	2.82433E-1	1.70297E-1	5.57339E+1
5.59997E+0	2.25414E-3	1.40884E+1	2.62527E-1	1.74182E-1	6.59282E+1
5.79998E+0	2.66007E-3	1.66254E+1	2.50558E-1	1.69601E-1	7.69057E+1
6.00001E+0	3.05678E-3	1.91049E+1	2.42767E-1	1.71348E-1	8.85800E+1
6.20003E+0	3.53199E-3	2.20749E+1	2.31156E-1	1.75345E-1	1.00704E+2
6.40008E+0	4.02270E-3	2.51419E+1	2.23387E-1	1.72763E-1	1.14417E+2
6.59997E+0	4.58136E-3	2.86335E+1	2.13621E-1	1.69353E-1	1.28502E+2
6.79996E+0	5.20371E-3	3.25232E+1	2.03551E-1	1.66890E-1	1.43292E+2
6.99996E+0	5.86114E-3	3.66321E+1	1.94626E-1	1.68852E-1	1.58858E+2
7.19996E+0	6.55520E-3	4.09700E+1	1.87155E-1	1.67296E-1	1.75731E+2
7.39999E+0	7.32478E-3	4.57799E+1	1.78591E-1	1.64998E-1	1.92582E+2
7.59997E+0	8.14112E-3	5.08820E+1	1.71982E-1	1.64587E-1	2.11695E+2
7.79997E+0	9.01241E-3	5.63276E+1	1.64890E-1	1.65150E-1	2.30600E+2
7.99992E+0	9.94916E-3	6.21823E+1	1.58094E-1	1.64099E-1	2.50333E+2
8.19985E+0	1.09260E-2	6.82875E+1	1.51723E-1	1.61826E-1	2.70427E+2
8.39994E+0	1.19599E-2	7.47494E+1	1.45161E-1	1.60125E-1	2.90125E+2
8.59987E+0	1.30502E-2	8.15637E+1	1.39851E-1	1.57768E-1	3.12252E+2
8.79987E+0	1.41835E-2	8.86469E+1	1.33903E-1	1.57353E-1	3.32491E+2
8.99984E+0	1.53683E-2	9.60519E+1	1.29208E-1	1.54320E-1	3.55534E+2
9.19978E+0	1.66093E-2	1.03808E+2	1.24089E-1	1.51105E-1	3.77219E+2
9.39981E+0	1.79053E-2	1.11908E+2	1.19768E-1	1.51381E-1	4.01026E+2
9.60008E+0	1.92699E-2	1.20437E+2	1.14950E-1	1.48988E-1	4.23053E+2
9.68640E+0	2.00002E-2	1.25001E+2	1.11981E-1	1.45273E-1	4.31589E+2
