Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99983E-1	-1.52899E-6	-9.55619E-3	-9.35879E+0	1.29764E+1	-2.84673E-1
-7.99998E-1	-9.10324E-7	-5.68952E-3	1.72920E+1	-2.98798E+0	2.50530E-1
-5.99974E-1	-5.71182E-7	-3.56989E-3	-2.88435E+0	1.66603E+1	-1.96646E-2
-3.99963E-1	-3.00856E-7	-1.88035E-3	3.86209E+1	2.24219E+1	9.24551E-2
-2.00006E-1	-1.23063E-7	-7.69144E-4	1.23693E+3	1.87325E+2	6.05686E-1
3.74317E-5	3.33369E-10	2.08356E-6	-1.69698E+8	5.59015E+4	-4.21280E-2
2.00033E-1	1.45894E-7	9.11837E-4	2.47426E+2	1.39549E+2	1.43653E-1
3.99973E-1	3.61517E-7	2.25948E-3	9.30914E+1	1.04467E+1	2.67793E-1
5.99969E-1	6.38615E-7	3.99134E-3	-1.39336E+1	2.16916E+1	-1.06209E-1
7.99985E-1	1.03714E-6	6.48213E-3	1.19116E+1	2.21406E+1	1.96617E-1
9.99985E-1	1.60385E-6	1.00241E-2	3.71101E-1	2.53678E+1	1.18408E-2
1.20000E+0	2.25957E-6	1.41223E-2	-3.52133E+0	1.46988E+0	-1.89952E-1
1.40000E+0	3.05596E-6	1.90997E-2	3.46684E+0	7.10576E+0	2.95080E-1
1.60000E+0	3.78671E-6	2.36669E-2	1.86010E-1	6.43936E+0	2.24207E-2
1.79997E+0	4.91075E-6	3.06922E-2	1.54268E-1	1.87550E+0	2.71280E-2
1.99997E+0	6.62683E-6	4.14177E-2	2.25735E+0	4.07548E+0	5.95195E-1
2.19989E+0	8.92514E-6	5.57821E-2	1.27365E+0	1.30338E+0	4.97503E-1
2.39989E+0	1.12136E-5	7.00850E-2	-4.33810E-2	4.42427E-1	-2.32255E-2
2.59989E+0	1.41573E-5	8.84831E-2	1.95352E-1	1.68137E+0	1.43048E-1
2.79989E+0	1.91661E-5	1.19788E-1	1.63831E-2	1.09363E+0	1.74904E-2
2.99981E+0	2.93127E-5	1.83204E-1	4.27335E-1	8.69270E-1	7.47564E-1
3.19982E+0	4.66740E-5	2.91712E-1	4.28816E-1	5.19769E-1	1.27409E+0
3.39971E+0	7.26078E-5	4.53799E-1	4.25427E-1	4.06794E-1	2.08920E+0
3.59977E+0	1.19206E-4	7.45037E-1	4.64907E-1	4.66311E-1	3.96889E+0
3.79977E+0	1.72657E-4	1.07911E+0	4.10232E-1	3.97384E-1	5.35428E+0
3.99971E+0	2.64386E-4	1.65241E+0	3.82083E-1	2.64382E-1	8.03813E+0
4.19971E+0	3.84064E-4	2.40040E+0	3.78427E-1	2.00081E-1	1.21432E+1
4.39972E+0	5.34978E-4	3.34361E+0	3.51798E-1	1.96447E-1	1.64734E+1
4.59968E+0	7.20613E-4	4.50383E+0	3.33225E-1	1.82093E-1	2.19734E+1
4.80001E+0	9.38299E-4	5.86437E+0	3.11985E-1	1.68923E-1	2.79542E+1
4.99999E+0	1.19391E-3	7.46194E+0	3.00249E-1	1.99273E-1	3.56576E+1
5.20002E+0	1.47230E-3	9.20187E+0	2.81358E-1	1.80544E-1	4.28540E+1
5.39999E+0	1.77666E-3	1.11041E+1	2.71374E-1	1.83023E-1	5.17959E+1
5.60000E+0	2.13713E-3	1.33571E+1	2.58977E-1	1.79220E-1	6.16610E+1
5.80004E+0	2.54143E-3	1.58839E+1	2.44815E-1	1.68730E-1	7.17923E+1
6.00000E+0	2.98638E-3	1.86649E+1	2.32006E-1	1.69663E-1	8.27038E+1
6.20004E+0	3.48867E-3	2.18042E+1	2.23119E-1	1.62556E-1	9.60109E+1
6.40008E+0	4.05337E-3	2.53336E+1	2.10679E-1	1.68700E-1	1.08731E+2
6.59997E+0	4.65937E-3	2.91211E+1	2.03828E-1	1.63781E-1	1.24699E+2
6.79997E+0	5.33904E-3	3.33690E+1	1.94175E-1	1.63105E-1	1.40247E+2
6.99994E+0	6.08335E-3	3.80209E+1	1.85042E-1	1.59168E-1	1.56761E+2
7.19993E+0	6.90951E-3	4.31844E+1	1.76596E-1	1.57946E-1	1.74778E+2
7.39993E+0	7.79816E-3	4.87385E+1	1.69738E-1	1.58799E-1	1.94862E+2
7.59993E+0	8.75999E-3	5.47499E+1	1.61731E-1	1.55018E-1	2.14208E+2
7.79990E+0	9.82533E-3	6.14083E+1	1.55079E-1	1.52387E-1	2.36438E+2
7.99990E+0	1.09477E-2	6.84231E+1	1.49966E-1	1.52028E-1	2.61294E+2
8.19984E+0	1.21289E-2	7.58056E+1	1.43514E-1	1.50842E-1	2.83956E+2
8.39985E+0	1.34019E-2	8.37619E+1	1.37557E-1	1.49243E-1	3.08071E+2
8.59985E+0	1.47372E-2	9.21075E+1	1.33578E-1	1.47736E-1	3.36800E+2
8.79982E+0	1.60102E-2	1.00064E+2	1.30457E-1	1.49846E-1	3.65651E+2
8.99983E+0	1.75281E-2	1.09551E+2	1.25362E-1	1.46864E-1	3.93428E+2
9.19979E+0	1.91427E-2	1.19642E+2	1.20825E-1	1.47066E-1	4.23320E+2
9.28110E+0	2.00006E-2	1.25004E+2	1.17842E-1	1.43422E-1	4.35185E+2
