	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Filtered Rate: F5PhO-BsubPc	Source Power: CBP	Source Power: TxOPhCz	Source Power: F5PhO-BsubPc	Thickness: CBP	Thickness: TxOPhCz	Thickness: F5PhO-BsubPc	State: CBP	State: TxOPhCz	State: F5PhO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Fundamental  Frequency: F5PhO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz	Current Z-Ratio: F5PhO-BsubPc
0	14:39:58	0.001	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	Ready	Ready	Ready	1	1	1	000.000	000.000	000.000
1	14:39:59	0.001	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	Ready	Ready	Ready	1	1	1	000.000	000.000	000.000
2	14:40:00	-0.001	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	Ready	Ready	Ready	1	1	1	000.000	000.000	000.000
3	14:40:01	-0.001	-0.002	-0.000	0.360	0.064	0.300	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	781
4	14:40:02	0.000	-0.001	-0.001	0.760	0.156	0.900	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	781
5	14:40:03	0.001	-0.001	-0.001	1.160	0.248	1.500	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	779
6	14:40:04	0.000	-0.002	-0.000	1.560	0.339	2.100	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	782
7	14:40:05	-0.001	-0.001	-0.000	1.960	0.431	2.700	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	779
8	14:40:06	-0.000	-0.002	-0.000	2.360	0.522	3.300	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	780
9	14:40:07	0.000	-0.001	-0.000	2.760	0.614	3.900	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	780
10	14:40:08	0.000	-0.001	-0.000	2.920	0.706	4.500	0.000	-0.000	-0.000	Manual	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	781
11	14:40:09	0.000	-0.001	-0.000	2.920	0.797	5.100	0.000	-0.000	-0.000	Manual	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	778
12	14:40:10	0.000	-0.002	-0.000	2.920	0.825	5.700	0.000	-0.000	-0.000	Manual	Manual	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	780
13	14:40:11	0.000	-0.001	-0.000	2.920	0.825	6.300	-0.000	-0.000	-0.000	Manual	Manual	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	781
14	14:40:12	0.000	-0.002	-0.000	2.920	0.825	6.900	-0.000	-0.000	-0.000	Manual	Manual	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	779
15	14:40:13	-0.000	-0.001	0.000	2.920	0.825	7.380	0.000	-0.000	0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
16	14:40:14	-0.000	-0.001	-0.001	2.920	0.825	7.487	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
17	14:40:15	-0.000	-0.001	-0.000	2.920	0.825	7.901	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
18	14:40:16	-0.000	-0.001	-0.001	2.920	0.825	8.830	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
19	14:40:17	0.000	-0.001	-0.000	2.920	0.825	10.008	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
20	14:40:18	0.000	-0.001	-0.000	2.920	0.825	12.559	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
21	14:40:19	0.000	-0.001	-0.000	2.920	0.825	16.215	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
22	14:40:20	0.000	-0.001	-0.000	2.920	0.825	18.215	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
23	14:40:21	0.000	-0.001	-0.000	2.920	0.825	18.265	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
24	14:40:22	0.001	-0.001	-0.000	2.920	0.825	18.444	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
25	14:40:23	0.001	-0.002	-0.000	2.920	0.825	18.925	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
26	14:40:24	-0.001	-0.002	-0.000	2.920	0.825	19.431	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
27	14:40:25	0.000	-0.002	-0.000	2.920	0.825	19.688	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
28	14:40:26	0.000	-0.001	-0.000	2.920	0.825	19.500	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
29	14:40:27	0.001	-0.001	-0.001	2.920	0.825	19.600	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
30	14:40:28	-0.001	-0.001	-0.001	2.920	0.825	19.600	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
31	14:40:29	0.001	-0.001	-0.001	2.920	0.825	19.600	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
32	14:40:30	-0.001	-0.001	-0.001	2.920	0.825	19.600	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
33	14:40:31	-0.001	-0.001	-0.001	2.920	0.825	19.600	0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
34	14:40:32	-0.001	-0.001	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
35	14:40:33	0.000	-0.001	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
36	14:40:34	0.000	-0.001	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
37	14:40:35	-0.001	-0.002	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
38	14:40:36	0.001	-0.001	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
39	14:40:37	-0.001	-0.002	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
40	14:40:38	0.000	-0.002	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
41	14:40:39	-0.001	-0.001	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
42	14:40:40	-0.001	-0.002	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
43	14:40:41	-0.000	-0.002	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
44	14:40:42	-0.001	-0.001	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
45	14:40:43	0.000	-0.002	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
46	14:40:44	0.000	-0.001	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
47	14:40:45	0.000	-0.001	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
48	14:40:46	-0.001	-0.002	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
49	14:40:47	-0.001	-0.002	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
50	14:40:48	-0.000	-0.002	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
51	14:40:49	-0.001	-0.002	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
52	14:40:50	-0.001	-0.002	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
53	14:40:51	0.000	-0.002	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
54	14:40:52	-0.001	-0.002	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
55	14:40:53	-0.000	-0.002	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
56	14:40:54	-0.001	-0.002	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
57	14:40:55	-0.001	-0.002	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
58	14:40:56	0.000	-0.002	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
59	14:40:57	0.000	-0.002	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
60	14:40:58	-0.001	-0.002	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
61	14:40:59	0.000	-0.002	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
62	14:41:00	-0.001	-0.001	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
63	14:41:01	-0.001	-0.001	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
64	14:41:02	-0.001	-0.001	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
65	14:41:03	0.000	-0.001	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
66	14:41:04	-0.001	-0.002	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
67	14:41:05	-0.001	-0.001	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
68	14:41:06	0.001	-0.001	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
69	14:41:07	-0.001	-0.001	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
70	14:41:08	0.000	-0.001	-0.005	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
71	14:41:09	0.000	-0.001	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
72	14:41:10	-0.001	-0.001	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
73	14:41:11	-0.001	-0.001	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
74	14:41:12	0.000	-0.001	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
75	14:41:13	0.001	-0.002	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
76	14:41:14	-0.001	-0.002	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
77	14:41:15	-0.001	-0.002	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
78	14:41:16	-0.001	-0.001	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
79	14:41:17	0.000	-0.001	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
80	14:41:18	-0.001	-0.002	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
81	14:41:19	0.000	-0.001	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
82	14:41:20	-0.001	-0.002	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
83	14:41:21	0.000	-0.002	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
84	14:41:22	-0.001	-0.001	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
85	14:41:23	0.000	-0.001	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
86	14:41:24	0.000	-0.001	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
87	14:41:25	-0.001	-0.001	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
88	14:41:26	-0.001	-0.001	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
89	14:41:27	-0.002	-0.002	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
90	14:41:28	0.001	-0.002	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
91	14:41:29	0.000	-0.002	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
92	14:41:30	-0.001	-0.002	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
93	14:41:31	0.000	-0.001	-0.004	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
94	14:41:32	-0.001	-0.001	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
95	14:41:33	-0.001	-0.001	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
96	14:41:34	-0.001	-0.002	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
97	14:41:35	0.000	-0.002	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
98	14:41:36	0.000	-0.002	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
99	14:41:37	-0.001	-0.002	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
100	14:41:38	0.001	-0.001	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
101	14:41:39	-0.001	-0.001	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
102	14:41:40	-0.001	-0.001	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
103	14:41:41	-0.001	-0.001	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
104	14:41:42	0.001	-0.002	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
105	14:41:43	-0.002	-0.002	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
106	14:41:44	0.001	-0.002	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
107	14:41:45	-0.001	-0.002	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
108	14:41:46	0.001	-0.002	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
109	14:41:47	-0.003	-0.001	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
110	14:41:48	0.001	-0.001	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
111	14:41:49	-0.001	-0.001	-0.003	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
112	14:41:50	0.000	-0.001	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
113	14:41:51	-0.000	-0.002	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
114	14:41:52	0.000	-0.001	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
115	14:41:53	-0.001	-0.002	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
116	14:41:54	-0.001	-0.001	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
117	14:41:55	0.000	-0.002	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
118	14:41:56	-0.001	-0.002	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
119	14:41:57	0.000	-0.002	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
120	14:41:58	0.000	-0.002	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
121	14:41:59	-0.001	-0.001	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
122	14:42:00	-0.001	-0.001	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
123	14:42:01	0.000	-0.001	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
124	14:42:02	0.000	-0.002	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	777
125	14:42:03	-0.001	-0.002	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
126	14:42:04	-0.001	-0.002	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
127	14:42:05	-0.001	-0.002	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
128	14:42:06	0.000	-0.001	-0.002	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
129	14:42:07	0.000	-0.002	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
130	14:42:08	0.000	-0.001	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
131	14:42:09	0.000	-0.001	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
132	14:42:10	-0.001	-0.002	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
133	14:42:11	0.000	-0.001	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
134	14:42:12	-0.003	-0.002	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
135	14:42:13	0.002	-0.001	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
136	14:42:14	-0.001	-0.001	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
137	14:42:15	0.000	-0.002	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
138	14:42:16	0.000	-0.001	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
139	14:42:17	-0.002	-0.001	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
140	14:42:18	-0.001	-0.001	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
141	14:42:19	0.000	-0.001	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
142	14:42:20	0.000	-0.001	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
143	14:42:21	-0.001	-0.001	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
144	14:42:22	0.000	-0.001	-0.001	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
145	14:42:23	-0.001	-0.001	-0.000	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
146	14:42:24	0.000	-0.001	-0.000	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
147	14:42:25	-0.001	-0.001	-0.000	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	778
148	14:42:26	0.001	-0.002	-0.000	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
149	14:42:27	0.000	-0.001	-0.000	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
150	14:42:28	-0.001	-0.001	-0.000	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
151	14:42:29	-0.001	-0.001	-0.000	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
152	14:42:30	0.000	-0.001	0.000	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
153	14:42:31	0.000	-0.001	0.000	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
154	14:42:32	-0.001	-0.001	0.000	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
155	14:42:33	0.000	-0.001	0.000	2.920	0.825	19.600	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
