Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99978E-1	-1.51448E-8	-9.46550E-5	2.16290E+3	-6.65722E+2	6.51659E-1
-7.99975E-1	1.97144E-8	1.23215E-4	2.37180E+3	2.02460E+2	7.44164E-1
-5.99947E-1	3.10310E-8	1.93944E-4	1.38557E+3	1.78424E+2	5.13177E-1
-3.99944E-1	2.85594E-8	1.78496E-4	8.68373E+2	-5.98159E+2	1.97326E-1
-1.99986E-1	3.04756E-8	1.90472E-4	4.70538E+3	-3.28966E+2	5.70528E-1
5.61953E-5	3.25006E-8	2.03129E-4	1.28051E+7	-4.14844E+2	4.65271E-1
2.00046E-1	3.05385E-8	1.90866E-4	6.70712E+3	1.84149E+2	8.15162E-1
3.99986E-1	2.84982E-8	1.78114E-4	2.62115E+3	-2.76786E+2	5.94408E-1
5.99985E-1	3.25649E-8	2.03531E-4	1.49353E+3	4.38129E+2	5.80544E-1
7.99989E-1	3.11856E-8	1.94910E-4	2.19369E+3	4.30835E+2	1.08879E+0
9.99998E-1	3.49101E-8	2.18188E-4	1.04205E+3	1.50217E+2	7.23715E-1
1.20001E+0	3.86633E-8	2.41646E-4	7.37357E+2	-6.86946E+1	6.80600E-1
1.40001E+0	4.78542E-8	2.99089E-4	1.70373E+2	1.52162E+1	2.27081E-1
1.60001E+0	6.27691E-8	3.92307E-4	2.36835E+2	-7.13324E+1	4.73200E-1
1.79999E+0	8.34332E-8	5.21457E-4	-3.45498E+1	-1.51027E+2	-1.03225E-1
1.99995E+0	6.88456E-8	4.30285E-4	-8.70471E+1	-2.42919E+2	-2.38440E-1
2.19985E+0	2.13414E-7	1.33384E-3	3.67178E+1	-4.87901E+1	3.42943E-1
2.39975E+0	3.90324E-7	2.43953E-3	-4.81179E-1	2.70069E-1	-8.96661E-3
2.59975E+0	1.13589E-6	7.09931E-3	7.73434E+0	-1.29312E+1	4.54382E-1
2.79972E+0	2.64978E-6	1.65611E-2	2.51848E+0	-2.17920E+0	3.71700E-1
2.99958E+0	4.89762E-6	3.06101E-2	3.63888E+0	-2.35573E+0	1.06351E+0
3.19960E+0	9.35448E-6	5.84655E-2	1.83348E+0	1.18994E+0	1.09175E+0
3.39948E+0	1.67313E-5	1.04571E-1	2.39623E+0	2.04707E-1	2.71145E+0
3.59967E+0	2.82328E-5	1.76455E-1	1.41956E+0	6.05439E-1	2.87012E+0
3.79963E+0	4.24535E-5	2.65334E-1	1.21057E+0	3.91170E-1	3.88486E+0
3.99958E+0	6.36994E-5	3.98121E-1	1.23203E+0	2.80662E-1	6.24454E+0
4.19957E+0	9.21907E-5	5.76192E-1	9.91197E-1	3.51719E-1	7.63453E+0
4.39961E+0	1.31085E-4	8.19281E-1	9.52517E-1	5.15935E-1	1.09287E+1
4.59955E+0	1.78463E-4	1.11539E+0	8.48070E-1	1.76183E-1	1.38492E+1
4.79988E+0	2.39299E-4	1.49562E+0	7.74377E-1	3.70262E-1	1.76951E+1
4.99985E+0	3.10591E-4	1.94119E+0	7.31587E-1	3.10745E-1	2.26017E+1
5.19991E+0	3.99465E-4	2.49666E+0	6.87270E-1	3.41869E-1	2.84009E+1
5.39989E+0	5.04913E-4	3.15571E+0	6.39702E-1	3.09604E-1	3.46984E+1
5.59983E+0	6.24242E-4	3.90151E+0	5.99708E-1	3.56909E-1	4.17059E+1
5.79989E+0	7.66612E-4	4.79132E+0	5.56724E-1	3.88962E-1	4.92454E+1
5.99982E+0	9.29580E-4	5.80987E+0	5.28408E-1	3.62723E-1	5.86307E+1
6.19982E+0	1.12094E-3	7.00588E+0	4.97057E-1	3.44745E-1	6.87223E+1
6.39994E+0	1.32018E-3	8.25113E+0	4.66426E-1	3.38228E-1	7.84011E+1
6.59990E+0	1.55005E-3	9.68781E+0	4.44419E-1	3.47932E-1	9.04494E+1
6.79989E+0	1.80198E-3	1.12624E+1	4.15900E-1	3.18435E-1	1.01384E+2
6.99986E+0	2.09306E-3	1.30816E+1	3.91576E-1	3.06822E-1	1.14134E+2
7.19989E+0	2.39818E-3	1.49886E+1	3.70036E-1	3.01291E-1	1.27111E+2
7.39991E+0	2.69900E-3	1.68687E+1	3.57545E-1	2.97120E-1	1.42066E+2
7.59984E+0	3.04762E-3	1.90476E+1	3.40016E-1	2.95203E-1	1.56673E+2
7.79986E+0	3.41970E-3	2.13731E+1	3.24493E-1	2.85670E-1	1.72191E+2
7.99981E+0	3.80737E-3	2.37961E+1	3.09062E-1	2.79956E-1	1.87275E+2
8.19976E+0	4.22893E-3	2.64308E+1	2.96474E-1	2.75744E-1	2.04526E+2
8.39979E+0	4.68022E-3	2.92514E+1	2.81692E-1	2.69084E-1	2.20313E+2
8.59982E+0	5.15195E-3	3.21997E+1	2.70962E-1	2.63872E-1	2.38836E+2
8.79983E+0	5.66940E-3	3.54337E+1	2.58980E-1	2.60908E-1	2.57044E+2
8.99988E+0	6.22165E-3	3.88853E+1	2.48946E-1	2.56320E-1	2.77318E+2
9.19975E+0	6.81792E-3	4.26120E+1	2.37980E-1	2.50881E-1	2.96961E+2
9.39973E+0	7.45532E-3	4.65957E+1	2.29084E-1	2.43356E-1	3.19378E+2
9.60003E+0	8.12878E-3	5.08049E+1	2.19009E-1	2.40430E-1	3.40008E+2
9.79997E+0	8.85792E-3	5.53620E+1	2.12054E-1	2.40269E-1	3.66212E+2
1.00001E+1	9.66518E-3	6.04074E+1	2.03121E-1	2.31729E-1	3.90570E+2
1.02001E+1	1.05338E-2	6.58362E+1	1.96222E-1	2.29786E-1	4.19438E+2
1.04001E+1	1.14578E-2	7.16112E+1	1.86349E-1	2.23131E-1	4.41770E+2
1.06001E+1	1.23542E-2	7.72137E+1	1.82828E-1	2.22750E-1	4.76319E+2
1.08000E+1	1.36469E-2	8.52931E+1	1.71498E-1	2.13020E-1	5.02859E+2
1.10001E+1	1.45746E-2	9.10913E+1	1.66307E-1	2.12871E-1	5.30437E+2
1.12000E+1	1.57588E-2	9.84925E+1	1.59974E-1	2.08273E-1	5.61722E+2
1.14001E+1	1.69205E-2	1.05753E+2	1.56996E-1	2.08200E-1	6.02479E+2
1.16001E+1	1.84382E-2	1.15239E+2	1.47696E-1	1.99311E-1	6.28464E+2
1.17821E+1	1.97616E-2	1.23510E+2	1.43839E-1	1.96587E-1	6.66271E+2
