Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99956E-1	-2.15427E-5	-1.34642E-1	-2.86537E-1	-6.16818E-1	-1.22798E-1
-7.99978E-1	-4.39601E-5	-2.74751E-1	-3.30250E-1	-3.37273E-2	-2.31052E-1
-5.99948E-1	-1.54881E-6	-9.68006E-3	3.41106E+0	-1.25402E+1	6.30567E-2
-3.99947E-1	-5.03193E-7	-3.14496E-3	-2.76340E+1	-2.61019E+1	-1.10640E-1
-2.00002E-1	-1.78426E-7	-1.11516E-3	7.13548E+2	7.37502E+1	5.06577E-1
5.69105E-5	6.34205E-10	3.96378E-6	3.55252E+8	-6.35614E+3	2.55087E-1
2.00049E-1	5.59389E-6	3.49618E-2	4.53040E-1	-3.07293E+0	1.00860E-2
3.99989E-1	6.60068E-6	4.12542E-2	-7.32870E-1	-6.71535E-1	-3.84941E-2
5.99984E-1	2.05751E-6	1.28594E-2	-2.42041E+1	-6.28652E-2	-5.94429E-1
7.99994E-1	5.00709E-6	3.12943E-2	-5.55259E+0	-2.38647E+0	-4.42485E-1
1.00002E+0	4.37915E-6	2.73697E-2	1.64592E+0	3.32948E+0	1.43397E-1
1.20000E+0	3.88906E-6	2.43066E-2	-1.41714E-1	-3.16968E+0	-1.31574E-2
1.40000E+0	4.17897E-6	2.61186E-2	6.43536E-1	2.62356E-1	7.49032E-2
1.60000E+0	5.36107E-6	3.35067E-2	-1.30945E+0	-2.31629E+0	-2.23455E-1
1.79998E+0	7.02454E-6	4.39034E-2	-7.68197E-1	1.38066E+0	-1.93236E-1
1.99998E+0	8.54262E-6	5.33914E-2	7.80682E-1	-1.03674E+0	2.65351E-1
2.20001E+0	1.12966E-5	7.06038E-2	1.72083E+0	-9.16531E-2	8.50828E-1
2.40000E+0	1.42892E-5	8.93075E-2	3.10537E-1	2.11381E-1	2.11867E-1
2.59998E+0	1.62363E-5	1.01477E-1	6.89181E-1	-1.25745E-1	5.78789E-1
2.79991E+0	2.31928E-5	1.44955E-1	1.27311E-1	-6.32494E-1	1.64472E-1
2.99990E+0	2.98942E-5	1.86839E-1	7.88685E-1	-2.37052E-1	1.40711E+0
3.19993E+0	3.85957E-5	2.41223E-1	9.24343E-1	-2.55208E-1	2.27113E+0
3.39985E+0	5.22408E-5	3.26505E-1	8.77075E-1	1.03220E-1	3.09911E+0
3.59980E+0	7.57109E-5	4.73193E-1	1.13022E+0	3.66164E-1	6.12818E+0
3.79979E+0	1.00518E-4	6.28238E-1	1.22698E+0	2.20310E-1	9.32336E+0
3.99978E+0	1.44243E-4	9.01519E-1	1.10864E+0	2.47453E-1	1.27249E+1
4.19978E+0	2.02536E-4	1.26585E+0	1.06398E+0	5.23430E-1	1.80050E+1
4.39973E+0	2.74653E-4	1.71658E+0	1.01914E+0	5.12307E-1	2.45004E+1
4.59973E+0	3.61442E-4	2.25901E+0	9.62484E-1	4.81658E-1	3.18342E+1
4.80011E+0	4.78796E-4	2.99247E+0	9.09780E-1	4.78510E-1	4.15976E+1
5.00009E+0	6.22423E-4	3.89014E+0	8.60926E-1	4.85744E-1	5.33040E+1
5.20011E+0	7.94768E-4	4.96730E+0	8.12838E-1	4.84639E-1	6.68324E+1
5.40004E+0	1.00052E-3	6.25325E+0	7.76370E-1	4.70248E-1	8.34491E+1
5.60003E+0	1.23792E-3	7.73700E+0	7.25826E-1	4.37046E-1	1.00103E+2
5.80006E+0	1.50363E-3	9.39769E+0	6.91352E-1	4.34944E-1	1.19951E+2
6.00000E+0	1.82637E-3	1.14148E+1	6.50444E-1	4.36816E-1	1.41801E+2
6.20006E+0	2.18026E-3	1.36266E+1	6.13214E-1	4.23492E-1	1.64910E+2
6.40006E+0	2.57192E-3	1.60745E+1	5.77326E-1	4.10086E-1	1.89057E+2
6.60000E+0	3.00795E-3	1.87997E+1	5.44347E-1	3.87862E-1	2.14991E+2
6.79993E+0	3.48115E-3	2.17572E+1	5.14022E-1	3.89535E-1	2.42069E+2
6.99996E+0	3.99696E-3	2.49810E+1	4.87184E-1	3.74159E-1	2.71175E+2
7.19993E+0	4.55536E-3	2.84710E+1	4.60532E-1	3.69194E-1	3.00498E+2
7.39995E+0	5.15744E-3	3.22340E+1	4.37509E-1	3.60776E-1	3.32185E+2
7.59994E+0	5.82375E-3	3.63984E+1	4.14181E-1	3.53615E-1	3.64698E+2
7.79991E+0	6.54555E-3	4.09097E+1	3.92187E-1	3.38825E-1	3.98345E+2
7.99989E+0	7.29542E-3	4.55964E+1	3.75012E-1	3.35545E-1	4.35421E+2
8.19983E+0	8.07839E-3	5.04899E+1	3.59288E-1	3.29949E-1	4.73481E+2
8.39990E+0	8.90646E-3	5.56654E+1	3.45952E-1	3.23808E-1	5.14902E+2
8.59987E+0	9.78214E-3	6.11384E+1	3.32736E-1	3.20649E-1	5.56872E+2
8.79992E+0	1.07404E-2	6.71275E+1	3.21380E-1	3.16098E-1	6.04293E+2
8.99992E+0	1.17719E-2	7.35744E+1	3.07965E-1	3.08833E-1	6.49107E+2
9.19988E+0	1.28535E-2	8.03344E+1	2.96493E-1	3.06955E-1	6.97506E+2
9.39985E+0	1.40274E-2	8.76713E+1	2.84882E-1	3.00447E-1	7.47296E+2
9.60014E+0	1.52892E-2	9.55575E+1	2.74291E-1	2.96508E-1	8.00946E+2
9.80011E+0	1.66384E-2	1.03990E+2	2.64064E-1	2.91662E-1	8.56608E+2
1.00002E+1	1.79566E-2	1.12229E+2	2.56023E-1	2.89753E-1	9.14622E+2
1.02001E+1	1.94667E-2	1.21667E+2	2.46335E-1	2.83037E-1	9.73089E+2
1.02391E+1	2.00006E-2	1.25004E+2	2.42051E-1	2.80065E-1	9.86147E+2
