Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99981E-1	-9.15277E-8	-5.72048E-4	-3.44750E+2	1.23301E+2	-6.27738E-1
-7.99977E-1	-1.64734E-8	-1.02959E-4	1.56805E+3	1.60630E+3	4.11102E-1
-5.99955E-1	1.75653E-8	1.09783E-4	6.64617E+2	9.64003E+2	1.39340E-1
-3.99949E-1	2.61757E-8	1.63598E-4	-1.67026E+2	6.72168E+2	-3.47870E-2
-1.99991E-1	3.26963E-8	2.04352E-4	-4.29242E+2	2.73268E+2	-5.58395E-2
6.42061E-5	3.62460E-8	2.26537E-4	-1.26719E+7	8.25588E+2	-5.86690E-1
2.00055E-1	3.44999E-8	2.15624E-4	-1.87870E+3	1.41088E+2	-2.57962E-1
3.99997E-1	3.52272E-8	2.20170E-4	-4.34502E+2	5.86693E+2	-1.21803E-1
5.99993E-1	4.42883E-8	2.76802E-4	-7.86773E+2	1.61522E+2	-4.15925E-1
8.00004E-1	5.13740E-8	3.21088E-4	-3.96685E+2	5.28998E+2	-3.24348E-1
1.00000E+0	7.45769E-8	4.66106E-4	-1.89261E+1	1.92904E+2	-2.80799E-2
1.19999E+0	7.10778E-8	4.44236E-4	-1.93125E+1	1.21407E+2	-3.27703E-2
1.39999E+0	1.19392E-7	7.46200E-4	-1.25888E+2	3.09340E+2	-4.18615E-1
1.59999E+0	4.34224E-7	2.71390E-3	7.25939E+0	-2.73378E+1	1.00337E-1
1.79997E+0	3.72495E-7	2.32809E-3	-4.68596E+0	6.61994E+1	-6.25050E-2
1.99996E+0	5.29813E-7	3.31133E-3	-2.29902E+0	1.10350E+1	-4.84636E-2
2.19995E+0	7.37835E-7	4.61147E-3	-1.04863E+1	4.98622E+0	-3.38630E-1
2.39987E+0	1.20694E-6	7.54338E-3	-8.26853E+0	-1.80193E+1	-4.76466E-1
2.59985E+0	2.42496E-6	1.51560E-2	-6.03748E+0	-1.49330E+0	-7.57249E-1
2.79985E+0	5.33111E-6	3.33194E-2	6.90695E-1	2.42391E+0	2.05102E-1
2.99963E+0	1.11573E-5	6.97331E-2	1.27449E+0	2.08930E+0	8.48579E-1
3.19977E+0	2.15717E-5	1.34823E-1	1.80065E+0	1.33250E+0	2.47265E+0
3.39970E+0	3.89865E-5	2.43666E-1	1.54996E+0	9.62148E-1	4.08702E+0
3.59977E+0	6.51300E-5	4.07062E-1	1.64761E+0	8.21668E-1	7.68494E+0
3.79975E+0	1.02977E-4	6.43606E-1	1.47814E+0	6.27101E-1	1.15064E+1
3.99967E+0	1.56654E-4	9.79087E-1	1.33334E+0	7.35785E-1	1.66202E+1
4.19973E+0	2.31737E-4	1.44836E+0	1.21808E+0	5.11437E-1	2.35842E+1
4.39968E+0	3.26872E-4	2.04295E+0	1.13384E+0	6.24422E-1	3.24399E+1
4.59967E+0	4.50217E-4	2.81386E+0	1.04253E+0	5.54480E-1	4.29504E+1
4.80000E+0	6.00940E-4	3.75588E+0	9.67777E-1	5.04447E-1	5.55364E+1
4.99998E+0	7.85117E-4	4.90698E+0	9.17381E-1	5.20956E-1	7.16445E+1
5.20002E+0	1.00576E-3	6.28600E+0	8.45735E-1	4.81565E-1	8.79962E+1
5.40003E+0	1.26351E-3	7.89694E+0	7.90823E-1	4.87856E-1	1.07346E+2
5.60001E+0	1.55821E-3	9.73881E+0	7.42045E-1	4.59056E-1	1.28818E+2
5.80008E+0	1.89426E-3	1.18391E+1	6.95605E-1	4.56742E-1	1.52043E+2
6.00004E+0	2.26843E-3	1.41777E+1	6.52406E-1	4.28423E-1	1.76656E+2
6.20012E+0	2.66735E-3	1.66709E+1	6.09570E-1	4.21371E-1	2.00555E+2
6.40007E+0	3.11070E-3	1.94419E+1	5.80945E-1	4.13369E-1	2.30095E+2
6.59995E+0	3.58222E-3	2.23889E+1	5.44934E-1	4.03655E-1	2.56311E+2
6.79992E+0	4.09005E-3	2.55628E+1	5.21156E-1	3.87028E-1	2.88357E+2
6.99986E+0	4.63048E-3	2.89405E+1	4.89544E-1	3.81919E-1	3.15673E+2
7.19991E+0	5.21088E-3	3.25680E+1	4.68210E-1	3.77050E-1	3.49469E+2
7.39991E+0	5.82321E-3	3.63951E+1	4.43709E-1	3.69580E-1	3.80380E+2
7.59989E+0	6.47649E-3	4.04781E+1	4.24606E-1	3.60393E-1	4.15779E+2
7.79984E+0	7.17442E-3	4.48401E+1	4.02918E-1	3.52618E-1	4.48559E+2
7.99988E+0	7.90952E-3	4.94345E+1	3.86525E-1	3.44497E-1	4.86565E+2
8.19979E+0	8.69371E-3	5.43357E+1	3.67810E-1	3.35893E-1	5.21628E+2
8.39988E+0	9.52517E-3	5.95323E+1	3.52958E-1	3.32796E-1	5.61823E+2
8.59983E+0	1.04153E-2	6.50956E+1	3.37595E-1	3.25768E-1	6.01572E+2
8.79988E+0	1.13374E-2	7.08587E+1	3.22423E-1	3.18315E-1	6.39951E+2
8.99987E+0	1.23096E-2	7.69350E+1	3.09834E-1	3.13189E-1	6.82872E+2
9.19977E+0	1.33410E-2	8.33813E+1	2.96033E-1	3.05573E-1	7.22830E+2
9.39981E+0	1.44077E-2	9.00481E+1	2.85570E-1	3.00229E-1	7.69406E+2
9.60013E+0	1.55349E-2	9.70931E+1	2.73227E-1	2.94745E-1	8.10661E+2
9.80013E+0	1.67045E-2	1.04403E+2	2.63595E-1	2.89506E-1	8.58486E+2
