	Wavelength (nm)	Intensity (Counts)	Standard Deviation (Counts)
0	380.0	58.8433888888889	161.92406692203292
1	380.5	-36.925788888888896	209.77586101668368
2	381.0	72.57316666666667	173.1451244073242
3	381.5	71.37722222222222	154.2642800811342
4	382.0	72.14261111111111	164.9764224309842
5	382.5	66.28833333333336	178.87944665643147
6	383.0	-3.794055555555556	171.32778393297977
7	383.5	-65.12120666666667	251.4027516619796
8	384.0	16.612222222222222	194.16610153152536
9	384.5	22.075555555555557	229.89684358720115
10	385.0	36.86516666666667	192.5291370342133
11	385.5	18.821111111111108	168.24330123329293
12	386.0	-32.655666666666654	208.8034967502008
13	386.5	-32.715444444444444	159.72736706137124
14	387.0	-48.41333333333332	131.51424701022572
15	387.5	52.16722222222222	234.74453970233625
16	388.0	41.75544444444444	171.40322322757663
17	388.5	47.403333333333336	205.31110401859254
18	389.0	-9.583222222222222	197.9498803649706
19	389.5	-36.49538888888889	169.01746113054543
20	390.0	40.54983333333333	215.0316325872519
21	390.5	48.42444444444444	183.89057356730817
22	391.0	-81.23457777777779	162.84280851117865
23	391.5	9.276666666666667	196.6477450219611
24	392.0	58.79588888888889	112.99616419098723
25	392.5	-28.864222222222224	171.393000805023
26	393.0	38.63849999999999	160.7264715092245
27	393.5	-74.03627777777777	232.46555801279598
28	394.0	-48.9311111111111	233.01781300266123
29	394.5	9.856666666666671	207.36799080646733
30	395.0	-29.522222222222222	157.48503863879176
31	395.5	-11.963555555555555	176.21858435042867
32	396.0	-65.30722222222224	221.66827718225858
33	396.5	48.22111111111112	255.61571058674275
34	397.0	62.37566666666666	161.86784595843062
35	397.5	5.874222222222226	181.15382934203726
36	398.0	4.4783333333333335	174.53153294366797
37	398.5	27.78011111111111	206.3337200055313
38	399.0	-32.54333333333333	189.8976194924225
39	399.5	5.075000000000005	256.2329683350246
40	400.0	-43.42883333333334	136.9795760194644
41	400.5	15.755999999999997	201.78618467961465
42	401.0	117.34388888888887	224.08627681564698
43	401.5	-16.53722222222222	229.9063895203523
44	402.0	31.18	249.06437148746195
45	402.5	37.59838888888889	212.22740276440865
46	403.0	17.813444444444453	182.60075836377212
47	403.5	-6.372222222222228	181.19545553399743
48	404.0	57.55055555555556	234.78917402337837
49	404.5	48.87888888888889	232.77179067081724
50	405.0	-3.954444444444444	185.5370237153108
51	405.5	59.55722222222221	147.87180855222599
52	406.0	-11.13533333333333	135.90213949423722
53	406.5	33.61238888888889	201.8976647278789
54	407.0	-25.484666666666666	210.7036055568738
55	407.5	40.59888888888887	297.3488938732652
56	408.0	36.567388888888885	260.2910491573997
57	408.5	-13.067777777777772	162.86073097914587
58	409.0	-22.109555555555556	157.144932385582
59	409.5	55.05055555555556	231.52549114447714
60	410.0	-15.76905555555555	138.90503644035704
61	410.5	76.94722222222224	230.924386345294
62	411.0	44.23627777777777	209.38966720495213
63	411.5	-53.082777777777785	164.64470858338018
64	412.0	100.01555555555555	142.36046291884952
65	412.5	81.7788888888889	240.12855137957737
66	413.0	-1.9188888888888869	234.0854411650415
67	413.5	-4.157777777777777	171.5662231571094
68	414.0	6.334444444444445	192.82017627895408
69	414.5	44.72461111111111	212.72888851074137
70	415.0	-18.23165555555555	135.0246074062684
71	415.5	-83.32722222222222	151.72025283416096
72	416.0	2.084444444444444	169.3514332263015
73	416.5	113.57240555555556	173.17538185972842
74	417.0	32.915555555555564	151.0204972924839
75	417.5	-45.507277777777766	164.9658009251229
76	418.0	48.49833333333332	172.09600267324956
77	418.5	-34.06055555555557	240.19290972679585
78	419.0	56.40722222222222	192.98940646820648
79	419.5	-26.194666666666663	203.71583920636988
80	420.0	-6.105277777777783	199.5251798818066
81	420.5	-8.273499999999997	188.75518843325133
82	421.0	58.0288888888889	210.59960657051172
83	421.5	-51.700888888888876	236.00594894594616
84	422.0	-10.123333333333335	222.41377015723546
85	422.5	-37.15133333333333	142.8862552957577
86	423.0	58.93711111111112	133.42178735827423
87	423.5	-29.276666666666674	170.96163045809107
88	424.0	-4.17283333333333	266.66219890595875
89	424.5	-75.73561111111111	220.77931847514336
90	425.0	-22.308333333333334	188.38000478495
91	425.5	5.613499999999998	170.50094112619047
92	426.0	76.2032777777778	178.72254124847188
93	426.5	-63.30005555555557	181.25756862679398
94	427.0	19.547	228.9887758717056
95	427.5	-24.611277777777776	198.13861090711373
96	428.0	-14.2305	223.3256142840787
97	428.5	42.22866666666667	216.7553984031053
98	429.0	21.27955555555557	293.572897695165
99	429.5	50.08444444444444	233.83483399903878
100	430.0	-10.009444444444455	204.95486797157787
101	430.5	4.636	170.55707436091754
102	431.0	-84.6058888888889	185.30861367096327
103	431.5	61.59555555555557	216.99348923213296
104	432.0	89.02444444444444	284.7552576672392
105	432.5	18.335000000000004	160.84917073146505
106	433.0	73.5588888888889	162.23506950269172
107	433.5	-54.68	164.33406964000022
108	434.0	0.7409444444444454	205.61774757503363
109	434.5	9.242611111111096	174.8164785117171
110	435.0	33.44388888888889	181.85548628081608
111	435.5	-43.18327777777778	193.7227625138006
112	436.0	-23.837222222222223	186.5686673052625
113	436.5	-36.26666666666665	236.60997194163696
114	437.0	106.6883333333333	296.1987186417254
115	437.5	-81.67055555555557	199.25065901110096
116	438.0	44.098888888888894	209.8455903989325
117	438.5	20.11333333333333	208.4449913313129
118	439.0	-93.25666666666667	247.6778231897236
119	439.5	42.124444444444435	256.4167373897036
120	440.0	84.67055555555554	192.57777215314633
121	440.5	-65.97	198.98508179704774
122	441.0	-15.880066666666664	123.89398745615811
123	441.5	-44.4988888888889	253.76989933772
124	442.0	47.5611111111111	251.85958069458925
125	442.5	11.831111111111117	229.89172791867065
126	443.0	-74.32166666666663	154.54160479912483
127	443.5	-26.257333333333335	125.55735306048608
128	444.0	11.069666666666663	155.09836085135709
129	444.5	55.97722222222222	240.32019360302428
130	445.0	40.192222222222235	176.76356985644713
131	445.5	-39.73083333333332	244.9682661548566
132	446.0	43.09788888888889	156.48363935848548
133	446.5	-29.501500000000004	217.38245906038256
134	447.0	48.76349999999999	143.11538476668633
135	447.5	1.8844444444444486	205.71477309404835
136	448.0	43.260000000000005	191.06872547739349
137	448.5	61.27944444444446	164.1118350553881
138	449.0	-4.429444444444443	241.87014852951853
139	449.5	51.26944444444444	234.39860526396342
140	450.0	26.222166666666663	193.12122541100965
141	450.5	52.510555555555555	147.53919514910913
142	451.0	66.20166666666667	160.056454215727
143	451.5	83.982	209.82821306223073
144	452.0	63.12688888888887	225.93543811375477
145	452.5	34.57944444444445	115.72417151102694
146	453.0	-32.86944444444444	189.42219676550351
147	453.5	14.786666666666658	187.3509143292341
148	454.0	53.898222222222216	209.20962507164265
149	454.5	53.707222222222214	197.68121581659798
150	455.0	24.078888888888876	163.17964731781177
151	455.5	24.535333333333334	181.2801376911804
152	456.0	-19.91361111111112	205.72396941995925
153	456.5	110.40666666666667	246.10290054275174
154	457.0	78.74877777777778	217.70700123829926
155	457.5	33.87888888888889	194.5430112936722
156	458.0	-6.9959999999999996	210.66708613592203
157	458.5	24.927888888888898	253.23264570502246
158	459.0	61.614999999999995	299.14797706244906
159	459.5	-2.3483333333333323	244.15358802856497
160	460.0	-65.8296111111111	197.61791692363738
161	460.5	-49.67888888888889	139.4960679210425
162	461.0	38.53933333333334	257.3261693199681
163	461.5	17.158333333333328	254.56355971762946
164	462.0	71.95999999999998	201.7946553361169
165	462.5	50.12111111111111	190.00145405551476
166	463.0	-2.616833333333333	164.74231187060664
167	463.5	27.480222222222228	208.49250508446355
168	464.0	-2.66311111111111	188.63986678350568
169	464.5	70.85911111111112	182.7183011818067
170	465.0	67.65044444444445	204.17338542148224
171	465.5	8.393055555555556	203.9842213746697
172	466.0	45.68944444444444	234.17959457723472
173	466.5	97.145	229.50591104104004
174	467.0	-31.971999999999994	200.83461091488522
175	467.5	20.392222222222223	141.40691498711382
176	468.0	144.55777777777774	198.72767177319585
177	468.5	9.286588888888886	212.16569141704605
178	469.0	24.974388888888882	183.26077495899384
179	469.5	56.534833333333346	168.6516740946163
180	470.0	42.02777777777777	171.4306880525562
181	470.5	10.532833333333325	234.64999231911582
182	471.0	35.3238888888889	209.7763452965745
183	471.5	20.192166666666665	152.14735238075036
184	472.0	42.88111111111111	190.56881640933366
185	472.5	161.43944444444443	242.79537908544907
186	473.0	64.885	268.0269651701734
187	473.5	2.9428333333333336	163.1041277045127
188	474.0	78.88344444444444	121.31059150206235
189	474.5	92.23105555555554	208.83276886661469
190	475.0	43.72722222222223	286.5737768069421
191	475.5	61.128166666666665	186.6515617466734
192	476.0	48.10894444444446	184.9505665067387
193	476.5	45.83	198.36527305845536
194	477.0	125.46555555555554	175.902235574898
195	477.5	19.387527777777777	206.91795785880345
196	478.0	79.72094444444444	189.49170092776333
197	478.5	77.48788888888889	115.13481286343746
198	479.0	122.40333333333335	189.8068080970754
199	479.5	118.55833333333332	237.20816173071842
200	480.0	116.83944444444445	126.84801945075945
201	480.5	126.4438888888889	161.49181314436444
202	481.0	214.63722222222225	164.22185582672253
203	481.5	94.87467777777778	161.3093784736115
204	482.0	171.16905555555553	191.09948106402945
205	482.5	187.1303888888889	197.14822516267603
206	483.0	113.04222222222224	200.13977681042914
207	483.5	191.41105555555552	202.34817188875007
208	484.0	269.1466666666667	258.20061861962216
209	484.5	233.062	217.6052938265366
210	485.0	293.12611111111113	147.6038697602806
211	485.5	315.5000555555555	175.225347827201
212	486.0	183.59000000000003	212.23352526037078
213	486.5	323.1277777777777	231.57930920230606
214	487.0	259.3412055555556	174.35958995559997
215	487.5	336.42244444444447	195.30527801203434
216	488.0	414.31572222222223	187.68101505829438
217	488.5	249.6305555555556	206.85386227619787
218	489.0	447.8172222222223	227.92443591402917
219	489.5	373.85666666666674	156.5476140916168
220	490.0	361.9811111111111	187.80530893835802
221	490.5	322.186111111111	267.0595320676831
222	491.0	359.0222222222222	202.5059218765262
223	491.5	477.4888888888888	146.7938762304662
224	492.0	419.17505555555556	228.2964753683421
225	492.5	382.96666666666664	246.26519842550948
226	493.0	422.9200000000001	184.51130504359045
227	493.5	484.9055555555556	203.61952665646402
228	494.0	449.6611111111111	161.67482844995067
229	494.5	445.59194444444444	240.92977675120568
230	495.0	567.2055555555557	220.80723738194567
231	495.5	595.0777777777779	208.07182134903846
232	496.0	542.7333333333333	195.31943636571918
233	496.5	505.1483333333334	215.86925915290075
234	497.0	562.2966666666666	231.3253340835994
235	497.5	548.4	238.23139078542013
236	498.0	618.4166666666667	241.2370577990777
237	498.5	687.4277777777778	168.92498271111535
238	499.0	608.5444444444445	260.2900118078171
239	499.5	623.8	209.98832507229224
240	500.0	767.9722222222224	221.78291639838454
241	500.5	816.688888888889	252.01179180720203
242	501.0	789.9944444444446	222.90736110726016
243	501.5	759.1999999999999	152.96686278770022
244	502.0	859.2277777777776	206.4783464717993
245	502.5	833.6555555555556	318.03846416960016
246	503.0	911.3444444444444	265.13063283810834
247	503.5	820.7166666666667	226.7304769250633
248	504.0	920.5	196.84470754604732
249	504.5	917.9833333333333	272.32599388314816
