	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Filtered Rate: F5PhO-BsubPc	Source Power: CBP	Source Power: TxOPhCz	Source Power: F5PhO-BsubPc	Thickness: CBP	Thickness: TxOPhCz	Thickness: F5PhO-BsubPc	State: CBP	State: TxOPhCz	State: F5PhO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Fundamental  Frequency: F5PhO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz	Current Z-Ratio: F5PhO-BsubPc
10	15:17:04	-0.001	-0.001	-0.000	3.560	0.788	5.040	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	786
11	15:17:05	0.001	-0.001	-0.000	3.960	0.880	5.640	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	785
12	15:17:06	0.000	-0.002	-0.000	4.360	0.972	6.240	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	786
13	15:17:07	0.000	-0.001	-0.000	4.760	1.063	6.840	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	786
14	15:17:08	0.000	-0.001	-0.000	5.160	1.155	7.440	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	786
15	15:17:09	-0.001	-0.001	-0.000	5.560	1.247	8.040	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	785
16	15:17:10	0.000	-0.001	-0.000	5.960	1.338	8.640	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	785
17	15:17:11	0.001	-0.001	-0.000	6.360	1.430	9.240	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	786
18	15:17:12	-0.001	-0.001	-0.000	6.760	1.522	9.840	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	785
19	15:17:13	0.000	-0.002	-0.000	7.160	1.613	10.440	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	784
20	15:17:14	0.001	-0.002	-0.000	7.560	1.705	11.040	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	784
21	15:17:15	-0.001	-0.001	-0.000	7.960	1.797	11.640	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	785
22	15:17:16	0.001	-0.001	-0.000	8.360	1.888	12.240	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	784
23	15:17:17	0.000	-0.001	-0.000	8.760	1.980	12.840	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	784
24	15:17:18	0.000	-0.001	-0.000	9.160	2.072	13.440	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	786
25	15:17:19	0.000	-0.001	-0.000	9.560	2.163	14.040	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	785
26	15:17:20	-0.001	-0.001	-0.000	9.960	2.255	14.640	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	785
27	15:17:21	0.001	-0.001	-0.000	10.360	2.347	15.240	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	786
28	15:17:22	-0.000	-0.001	-0.000	10.760	2.438	15.840	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	786
29	15:17:23	0.000	-0.001	-0.000	11.160	2.530	16.440	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	785
30	15:17:24	0.000	-0.001	-0.000	11.560	2.622	17.040	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	786
31	15:17:25	0.001	-0.001	-0.000	11.960	2.713	17.640	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	786
32	15:17:26	0.000	-0.001	-0.000	12.000	2.805	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
33	15:17:27	0.001	-0.001	-0.000	12.000	2.897	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
34	15:17:28	-0.001	-0.001	-0.000	12.000	2.988	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	784
35	15:17:29	-0.001	-0.001	-0.000	12.000	3.080	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	786
36	15:17:30	-0.001	-0.001	-0.000	12.000	3.172	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	784
37	15:17:31	0.001	-0.001	-0.000	12.000	3.263	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	784
38	15:17:32	-0.001	-0.001	-0.001	12.000	3.355	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	787
39	15:17:33	0.001	-0.001	-0.001	12.000	3.447	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
40	15:17:34	-0.001	-0.001	-0.001	12.000	3.538	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
41	15:17:35	0.000	-0.001	-0.001	12.000	3.630	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	784
42	15:17:36	-0.001	-0.001	-0.001	12.000	3.722	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
43	15:17:37	0.000	-0.001	-0.001	12.000	3.813	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	784
44	15:17:38	-0.000	-0.001	-0.001	12.000	3.905	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
45	15:17:39	-0.001	-0.001	-0.002	12.000	3.997	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
46	15:17:40	0.000	-0.001	-0.002	12.000	4.088	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
47	15:17:41	0.000	-0.001	-0.002	12.000	4.180	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	787
48	15:17:42	0.000	-0.001	-0.002	12.000	4.272	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
49	15:17:43	-0.001	-0.001	-0.002	12.000	4.363	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
50	15:17:44	-0.001	-0.002	-0.002	12.000	4.455	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
51	15:17:45	0.000	-0.001	-0.002	12.000	4.547	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	784
52	15:17:46	0.000	-0.001	-0.003	12.000	4.638	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
53	15:17:47	0.001	-0.001	-0.003	12.000	4.730	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	786
54	15:17:48	-0.001	-0.001	-0.003	12.000	4.822	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
55	15:17:49	-0.001	-0.001	-0.003	12.000	4.913	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	787
56	15:17:50	0.001	-0.001	-0.003	12.000	5.005	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	786
57	15:17:51	-0.001	-0.002	-0.003	12.000	5.097	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	783
58	15:17:52	-0.001	-0.002	-0.003	12.000	5.188	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
59	15:17:53	0.000	-0.002	-0.003	12.000	5.280	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	784
60	15:17:54	-0.001	-0.002	-0.003	12.000	5.372	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	786
61	15:17:55	0.000	-0.001	-0.003	12.000	5.463	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	784
62	15:17:56	-0.001	-0.001	-0.003	12.000	5.555	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	786
63	15:17:57	0.000	-0.001	-0.003	12.000	5.647	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	786
64	15:17:58	-0.000	-0.001	-0.003	12.000	5.738	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
65	15:17:59	-0.001	-0.002	-0.003	12.000	5.830	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	786
66	15:18:00	-0.000	-0.002	-0.003	12.000	5.922	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	787
67	15:18:01	-0.001	-0.002	-0.003	12.000	6.013	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
68	15:18:02	0.000	-0.002	-0.003	12.000	6.105	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
69	15:18:03	-0.000	-0.002	-0.003	12.000	6.197	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	786
70	15:18:04	0.000	-0.002	-0.003	12.000	6.288	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
71	15:18:05	0.000	-0.002	-0.003	12.000	6.380	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	786
72	15:18:06	-0.001	-0.002	-0.003	12.000	6.472	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
73	15:18:07	0.001	-0.002	-0.003	12.000	6.563	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	784
74	15:18:08	0.000	-0.002	-0.003	12.000	6.655	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	783
75	15:18:09	-0.001	-0.002	-0.003	12.000	6.747	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
76	15:18:10	0.000	-0.002	-0.003	12.000	6.838	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	784
77	15:18:11	-0.001	-0.002	-0.003	12.000	6.930	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
78	15:18:12	-0.001	-0.002	-0.003	12.000	7.022	18.000	-0.000	-0.000	-0.000	Manual	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
79	15:18:13	0.000	-0.002	-0.003	12.000	7.113	18.000	-0.000	-0.000	-0.000	Manual	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	784
80	15:18:14	0.000	-0.002	-0.003	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	784
81	15:18:15	0.000	-0.002	-0.003	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	785
82	15:18:16	-0.001	-0.002	-0.003	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	787
83	15:18:17	0.000	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
84	15:18:18	0.000	-0.002	-0.003	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
85	15:18:19	-0.001	-0.002	-0.003	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
86	15:18:20	0.000	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
87	15:18:21	-0.001	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
88	15:18:22	-0.001	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
89	15:18:23	0.000	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
90	15:18:24	0.000	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
91	15:18:25	-0.001	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
92	15:18:26	0.001	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
93	15:18:27	-0.001	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
94	15:18:28	0.000	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
95	15:18:29	0.000	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
96	15:18:30	-0.001	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
97	15:18:31	0.000	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
98	15:18:32	-0.001	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
99	15:18:33	-0.001	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
100	15:18:34	0.000	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
101	15:18:35	0.000	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
102	15:18:36	-0.001	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
103	15:18:37	0.000	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
104	15:18:38	-0.001	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
105	15:18:39	0.000	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
106	15:18:40	0.000	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
107	15:18:41	-0.001	-0.001	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
108	15:18:42	-0.000	-0.001	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
109	15:18:43	0.000	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
110	15:18:44	0.001	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
111	15:18:45	-0.001	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
112	15:18:46	0.001	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
113	15:18:47	0.000	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
114	15:18:48	0.000	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
115	15:18:49	-0.001	-0.002	-0.002	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
116	15:18:50	0.000	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
117	15:18:51	-0.001	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
118	15:18:52	0.000	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
119	15:18:53	-0.001	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
120	15:18:54	0.000	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
121	15:18:55	0.000	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
122	15:18:56	0.000	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
123	15:18:57	0.000	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
124	15:18:58	-0.001	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
125	15:18:59	0.000	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
126	15:19:00	0.000	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
127	15:19:01	-0.001	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
128	15:19:02	0.000	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
129	15:19:03	0.000	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
130	15:19:04	0.000	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
131	15:19:05	0.000	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
132	15:19:06	0.000	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
133	15:19:07	-0.001	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
134	15:19:08	0.000	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
135	15:19:09	0.000	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
136	15:19:10	-0.001	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
137	15:19:11	0.000	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
138	15:19:12	0.000	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
139	15:19:13	-0.001	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
140	15:19:14	0.001	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
141	15:19:15	-0.001	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
142	15:19:16	-0.001	-0.002	-0.001	12.000	7.132	18.000	-0.000	-0.000	-0.000	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
