	Wavelength (nm)	Intensity (Counts)	Standard Deviation (Counts)
0	380.0	18.794285714285717	175.91111508430637
1	380.5	45.712785714285715	170.97024013226002
2	381.0	-13.271428571428572	81.40428260558907
3	381.5	56.627928571428576	205.88543281240672
4	382.0	5.219285714285713	192.36272643347093
5	382.5	-56.16428571428571	157.85675661879057
6	383.0	-18.775	155.96071033390797
7	383.5	60.95292857142857	178.99498578869438
8	384.0	-34.30214285714285	188.41338268281154
9	384.5	65.425	250.29246786081507
10	385.0	56.75985714285714	211.68904820543372
11	385.5	-13.498357142857143	121.53884997082041
12	386.0	79.54857142857142	156.9333646059072
13	386.5	-44.090714285714284	113.90411916948179
14	387.0	-61.60357142857141	130.7709893345256
15	387.5	78.79885714285714	258.5482168402352
16	388.0	55.41285714285714	162.6133416358559
17	388.5	-15.46171428571429	189.17919854217914
18	389.0	42.12257142857142	183.10791040169036
19	389.5	28.293785714285715	145.7376398161037
20	390.0	89.13785714285713	191.58936255807146
21	390.5	-73.20914285714287	174.93037572003047
22	391.0	-4.214285714285716	171.47259588276933
23	391.5	20.676285714285715	198.81134816540768
24	392.0	-82.51778571428574	171.52864604415151
25	392.5	-21.284285714285712	247.19042496811716
26	393.0	210.84485714285717	185.94890133231195
27	393.5	-35.02857142857143	242.33579795273283
28	394.0	-19.22678571428572	214.56662459817485
29	394.5	26.25642857142856	161.86217662863422
30	395.0	10.289285714285715	151.52977804776222
31	395.5	51.269285714285715	173.45228761264931
32	396.0	-4.854585714285717	178.91397963744978
33	396.5	-62.14357142857143	256.7209884181419
34	397.0	75.14428571428573	185.05456545548495
35	397.5	38.14107142857143	171.75783698254781
36	398.0	-28.521714285714285	162.73643514566234
37	398.5	50.09764285714287	187.62890976438695
38	399.0	-33.63935714285714	220.97473583376228
39	399.5	61.707142857142856	228.5426706462547
40	400.0	-33.71085714285714	175.95160925941994
41	400.5	61.68214285714284	229.42040590454928
42	401.0	-41.37714285714286	134.4240791795328
43	401.5	20.905714285714286	174.13694909115503
44	402.0	3.113571428571429	203.2003302024575
45	402.5	11.90428571428571	200.12701522905343
46	403.0	-4.4221428571428545	208.7418890187651
47	403.5	90.86142857142856	182.27660926096215
48	404.0	17.234785714285714	181.67908586853224
49	404.5	48.468571428571444	109.57190286729158
50	405.0	-58.8	239.87319626359732
51	405.5	-97.73642857142856	162.6455629629367
52	406.0	-34.4883	163.24863978002128
53	406.5	-11.9885	185.9059041730328
54	407.0	97.47000000000001	188.70431515241737
55	407.5	-8.711714285714285	197.75210078256657
56	408.0	100.47214285714283	226.89930958084753
57	408.5	61.73714285714285	237.94134506604087
58	409.0	35.3805	184.0973563893184
59	409.5	-21.26291428571429	169.04910082528795
60	410.0	62.43785714285713	178.9475632364557
61	410.5	37.02180714285714	210.9966664933645
62	411.0	26.600714285714282	234.28771934355433
63	411.5	-11.484999999999994	190.81838739455154
64	412.0	12.085714285714287	180.32290761354776
65	412.5	20.36714285714285	179.47201912548817
66	413.0	34.97571428571428	235.2250835966718
67	413.5	87.55692857142857	119.65097642038715
68	414.0	-35.442857142857136	225.7185439381333
69	414.5	-52.54478571428573	119.18895837773046
70	415.0	-23.145714285714288	249.8918116109531
71	415.5	17.21478571428572	272.19114224964846
72	416.0	82.45857142857143	203.6256197344649
73	416.5	59.74571428571427	129.9174448153401
74	417.0	62.63785714285715	149.8740900212371
75	417.5	23.648571428571426	172.46775441294787
76	418.0	-28.634285714285692	176.3290620529974
77	418.5	-9.801428571428572	294.2028826909646
78	419.0	48.70057142857142	166.9891969857906
79	419.5	-51.57864285714286	243.0403109825926
80	420.0	15.257857142857139	148.91966972540078
81	420.5	-4.600714285714284	115.60043638475997
82	421.0	73.51071428571426	178.1192982030497
83	421.5	55.394285714285715	198.64815707729102
84	422.0	108.56185714285712	108.36913620574629
85	422.5	72.74214285714285	201.09696236885227
86	423.0	50.93542857142857	173.59984433901607
87	423.5	-4.406428571428565	181.1775434920573
88	424.0	-142.22942857142854	307.00744725022884
89	424.5	9.560714285714287	259.50526635075346
90	425.0	6.361428571428575	150.58444170522222
91	425.5	17.597857142857144	155.3694571556351
92	426.0	-9.939071428571436	272.5317985453295
93	426.5	-60.58071428571429	288.7963057852439
94	427.0	99.19492857142859	174.5458319060659
95	427.5	34.38071428571429	180.21674127340134
96	428.0	-0.7164285714285715	207.02789282768995
97	428.5	-57.67642857142858	158.149670592997
98	429.0	-4.861428571428569	171.60254927623322
99	429.5	-59.93785714285713	222.46645304657162
100	430.0	-60.675000000000004	129.03123590544158
101	430.5	62.115071428571426	198.17302803375216
102	431.0	-73.28250000000001	215.83512456858296
103	431.5	-44.50714285714286	276.86726439186833
104	432.0	48.88885714285715	311.96590460196524
105	432.5	52.35871428571429	135.884779254037
106	433.0	-72.53785714285713	178.61266841082895
107	433.5	32.436428571428564	121.28967325063127
108	434.0	-34.87	216.9073187528983
109	434.5	-94.81357142857142	242.30066592701198
110	435.0	97.79571428571428	145.04744005788913
111	435.5	104.48714285714287	161.66968769812158
112	436.0	50.103635714285716	158.74818683750874
113	436.5	1.992142857142856	280.4513165080928
114	437.0	-70.75214285714284	273.726710272923
115	437.5	16.038857142857136	181.19020541915816
116	438.0	32.25364285714285	181.37457049180497
117	438.5	29.4797857142857	181.86956621403883
118	439.0	133.62857142857143	157.46815623017437
119	439.5	216.21428571428572	242.4546269692033
120	440.0	84.34285714285714	142.23336646052456
121	440.5	48.57928571428572	186.7029891284277
122	441.0	109.3157142857143	229.7093296729053
123	441.5	67.12714285714286	191.8874392311646
124	442.0	4.012785714285713	220.07803309481534
125	442.5	98.46892857142858	171.54238899486717
126	443.0	-29.449285714285704	185.39730281842543
127	443.5	57.98014285714286	162.07889926199397
128	444.0	118.0942857142857	200.80137779529747
129	444.5	151.17357142857142	222.44263589927252
130	445.0	73.7807142857143	133.4257559449816
131	445.5	107.85628571428575	209.66963030151865
132	446.0	89.46714285714286	214.5106686134272
133	446.5	65.62214285714285	201.4288965359585
134	447.0	108.20357142857142	209.6883786073019
135	447.5	159.5878571428571	200.3011749191192
136	448.0	138.3057142857143	190.5460758194828
137	448.5	155.51999999999998	167.3162425724754
138	449.0	121.10357142857141	120.63043033562961
139	449.5	109.76292857142859	271.3384365196414
140	450.0	168.43000000000004	154.2238549734027
141	450.5	91.81435714285713	150.51616328374226
142	451.0	224.90592857142855	222.7273192328183
143	451.5	182.69	210.28469416483932
144	452.0	219.52785714285716	206.6169060355272
145	452.5	195.81607142857143	211.9190094131193
146	453.0	232.033	201.10603073254663
147	453.5	202.08764285714287	208.87478496718248
148	454.0	230.22978571428567	182.33259537691734
149	454.5	234.44571428571427	177.17799725192765
150	455.0	380.8507142857143	224.03703426201298
151	455.5	301.7907142857143	138.83096188552906
