	Timestamp	Filtered Rate: Cl-BsubPc_BB	Source Power: Cl-BsubPc_BB	Thickness: Cl-BsubPc_BB	State: Cl-BsubPc_BB	Fundamental  Frequency: Cl-BsubPc_BB	Current Z-Ratio: Cl-BsubPc_BB
47	11:54:54	-0.000	12.000	-0.000	PreCon Soak	5903968.943	2.090
48	11:54:55	0.000	12.000	-0.000	PreCon Soak	5903968.943	2.090
49	11:54:56	0.001	12.000	-0.000	PreCon Soak	5903968.939	2.090
50	11:54:57	-0.001	12.000	-0.000	PreCon Soak	5903968.943	2.090
51	11:54:58	0.001	12.000	-0.000	PreCon Soak	5903968.939	2.090
52	11:54:59	0.000	12.000	-0.000	PreCon Soak	5903968.939	2.090
53	11:55:00	0.000	12.000	-0.000	PreCon Soak	5903968.939	2.090
54	11:55:01	-0.001	12.000	-0.000	PreCon Soak	5903968.943	2.090
55	11:55:02	0.000	12.000	-0.000	PreCon Soak	5903968.943	2.090
56	11:55:03	-0.000	12.000	-0.000	PreCon Soak	5903968.943	2.090
57	11:55:04	0.000	12.000	-0.000	PreCon Soak	5903968.943	2.090
58	11:55:05	0.000	12.000	-0.000	PreCon Soak	5903968.943	2.090
59	11:55:06	0.000	12.000	-0.000	PreCon Soak	5903968.943	2.090
60	11:55:07	-0.000	12.000	-0.000	PreCon Soak	5903968.943	2.090
61	11:55:08	0.000	12.000	-0.000	PreCon Soak	5903968.943	2.090
62	11:55:09	-0.000	12.000	-0.000	PreCon Soak	5903968.943	2.090
63	11:55:10	0.000	12.000	-0.000	PreCon Soak	5903968.943	2.090
64	11:55:11	-0.001	12.000	-0.000	PreCon Soak	5903968.946	2.090
65	11:55:12	0.001	12.000	-0.000	PreCon Soak	5903968.943	2.090
66	11:55:13	-0.001	12.000	-0.000	PreCon Soak	5903968.946	2.090
67	11:55:14	0.000	12.000	-0.000	PreCon Soak	5903968.946	2.090
68	11:55:15	0.000	12.000	-0.000	PreCon Soak	5903968.946	2.090
69	11:55:16	0.000	12.000	-0.000	PreCon Soak	5903968.946	2.090
70	11:55:17	0.001	12.000	-0.000	PreCon Soak	5903968.943	2.090
71	11:55:18	0.000	12.000	-0.000	PreCon Soak	5903968.943	2.090
72	11:55:19	0.000	12.000	-0.000	PreCon Soak	5903968.943	2.090
73	11:55:20	-0.001	12.000	-0.000	PreCon Soak	5903968.946	2.090
74	11:55:21	0.001	12.000	-0.000	PreCon Soak	5903968.943	2.090
75	11:55:22	0.000	12.000	-0.000	PreCon Soak	5903968.943	2.090
76	11:55:23	0.000	12.000	-0.000	PreCon Soak	5903968.943	2.090
77	11:55:24	-0.001	12.000	-0.000	PreCon Soak	5903968.946	2.090
78	11:55:25	0.000	12.000	-0.000	PreCon Soak	5903968.946	2.090
79	11:55:26	0.000	12.000	-0.000	PreCon Soak	5903968.946	2.090
80	11:55:27	0.000	12.000	-0.000	PreCon Soak	5903968.946	2.090
81	11:55:28	0.000	12.000	-0.000	PreCon Soak	5903968.946	2.090
82	11:55:30	0.000	12.000	-0.000	PreCon Soak	5903968.946	2.090
83	11:55:30	0.001	12.000	-0.000	PreCon Soak	5903968.943	2.090
84	11:55:31	-0.001	12.000	-0.000	PreCon Soak	5903968.946	2.090
85	11:55:32	0.000	12.000	-0.000	PreCon Soak	5903968.946	2.090
86	11:55:33	0.000	12.000	-0.000	PreCon Soak	5903968.946	2.090
87	11:55:34	0.000	12.000	-0.000	PreCon Soak	5903968.946	2.090
88	11:55:35	0.000	12.000	-0.000	PreCon Soak	5903968.946	2.090
89	11:55:36	-0.001	12.000	-0.000	Manual	5903968.946	2.090
90	11:55:37	0.000	12.000	-0.000	Manual	5903968.946	2.090
91	11:55:38	0.000	12.000	-0.000	Manual	5903968.946	2.090
92	11:55:39	0.001	12.000	-0.000	Manual	5903968.943	2.090
93	11:55:40	-0.001	12.000	-0.000	Manual	5903968.946	2.090
94	11:55:41	0.000	12.000	-0.000	Manual	5903968.946	2.090
95	11:55:42	0.000	12.000	-0.000	Manual	5903968.946	2.090
96	11:55:44	0.000	12.000	-0.000	Manual	5903968.946	2.090
97	11:55:44	0.000	12.000	-0.000	Manual	5903968.946	2.090
98	11:55:45	-0.000	12.000	-0.000	Manual	5903968.946	2.090
99	11:55:46	0.000	12.000	-0.000	Manual	5903968.946	2.090
100	11:55:47	0.000	12.000	-0.000	Manual	5903968.946	2.090
101	11:55:48	0.000	12.000	-0.000	Manual	5903968.946	2.090
102	11:55:49	0.000	12.000	-0.000	Manual	5903968.946	2.090
103	11:55:50	0.001	12.000	-0.000	Manual	5903968.943	2.090
104	11:55:51	0.000	12.000	-0.000	Manual	5903968.943	2.090
105	11:55:52	0.000	12.000	-0.000	Manual	5903968.943	2.090
106	11:55:53	0.000	12.000	-0.000	Manual	5903968.943	2.090
107	11:55:54	0.000	12.000	-0.000	Manual	5903968.943	2.090
108	11:55:55	0.000	12.000	-0.000	Manual	5903968.943	2.090
109	11:55:56	0.000	12.000	-0.000	Manual	5903968.943	2.090
110	11:55:57	0.000	12.000	-0.000	Manual	5903968.943	2.090
111	11:55:58	0.000	12.000	-0.000	Manual	5903968.943	2.090
112	11:55:59	0.000	12.000	-0.000	Manual	5903968.943	2.090
113	11:56:00	0.000	12.000	-0.000	Manual	5903968.943	2.090
114	11:56:01	-0.000	12.000	-0.000	Manual	5903968.943	2.090
115	11:56:02	0.000	12.000	-0.000	Manual	5903968.943	2.090
116	11:56:03	0.001	12.000	-0.000	Manual	5903968.939	2.090
117	11:56:04	0.000	12.000	-0.000	Manual	5903968.939	2.090
118	11:56:05	0.000	12.000	-0.000	Manual	5903968.939	2.090
119	11:56:06	0.000	12.000	-0.000	Manual	5903968.939	2.090
120	11:56:07	0.000	12.000	-0.000	Manual	5903968.939	2.090
121	11:56:08	0.000	12.000	-0.000	Manual	5903968.939	2.090
122	11:56:09	0.000	12.000	-0.000	Manual	5903968.939	2.090
123	11:56:10	0.001	12.000	-0.000	Manual	5903968.936	2.090
124	11:56:11	-0.001	12.000	-0.000	Manual	5903968.939	2.090
125	11:56:12	0.001	12.000	-0.000	Manual	5903968.936	2.090
126	11:56:13	-0.001	12.000	-0.000	Manual	5903968.939	2.090
127	11:56:14	0.000	12.000	-0.000	Manual	5903968.939	2.090
128	11:56:15	0.001	12.000	-0.000	Manual	5903968.936	2.090
129	11:56:16	0.000	12.000	-0.000	Manual	5903968.936	2.090
130	11:56:17	-0.001	12.107	-0.000	Manual	5903968.939	2.090
131	11:56:18	0.001	12.527	-0.000	Manual	5903968.936	2.090
132	11:56:19	0.000	13.161	0.000	Manual	5903968.936	2.090
133	11:56:20	0.000	14.642	0.000	Manual	5903968.936	2.090
134	11:56:21	-0.000	18.028	-0.000	Manual	5903968.936	2.090
135	11:56:22	0.001	21.844	0.000	Manual	5903968.932	2.090
136	11:56:23	-0.001	21.844	0.000	Manual	5903968.936	2.090
137	11:56:24	0.000	21.894	0.000	Manual	5903968.936	2.090
138	11:56:25	-0.001	22.023	-0.000	Manual	5903968.939	2.090
139	11:56:26	-0.001	22.023	-0.000	Manual	5903968.943	2.090
140	11:56:27	-0.001	22.023	-0.000	Manual	5903968.946	2.090
141	11:56:28	0.000	22.023	-0.000	Manual	5903968.946	2.090
142	11:56:29	0.000	22.023	-0.000	Manual	5903968.946	2.090
143	11:56:30	-0.001	22.023	-0.000	Manual	5903968.950	2.090
144	11:56:31	-0.001	22.023	-0.000	Manual	5903968.953	2.090
145	11:56:32	0.000	22.023	-0.000	Manual	5903968.953	2.090
146	11:56:33	-0.001	22.023	-0.000	Manual	5903968.957	2.090
147	11:56:34	0.000	22.023	-0.000	Manual	5903968.957	2.090
148	11:56:35	0.000	22.023	-0.000	Manual	5903968.957	2.090
149	11:56:36	-0.001	22.023	-0.000	Manual	5903968.960	2.090
150	11:56:37	0.000	22.023	-0.000	Manual	5903968.960	2.090
151	11:56:38	0.000	22.023	-0.000	Manual	5903968.960	2.090
152	11:56:39	-0.001	22.023	-0.000	Manual	5903968.964	2.090
153	11:56:40	0.000	22.023	-0.000	Manual	5903968.964	2.090
154	11:56:41	-0.000	22.023	-0.000	Manual	5903968.964	2.090
155	11:56:42	-0.001	22.023	-0.000	Manual	5903968.967	2.090
156	11:56:43	0.000	22.023	-0.000	Manual	5903968.967	2.090
157	11:56:44	0.000	22.023	-0.000	Manual	5903968.967	2.090
158	11:56:45	0.001	22.023	-0.000	Manual	5903968.964	2.090
159	11:56:46	-0.001	22.023	-0.000	Manual	5903968.967	2.090
160	11:56:47	0.000	22.023	-0.000	Manual	5903968.967	2.090
161	11:56:48	-0.001	22.023	-0.000	Manual	5903968.971	2.090
162	11:56:49	0.001	22.023	-0.000	Manual	5903968.967	2.090
163	11:56:50	0.000	22.023	-0.000	Manual	5903968.967	2.090
164	11:56:51	-0.001	22.023	-0.000	Manual	5903968.971	2.090
165	11:56:52	0.000	22.023	-0.000	Manual	5903968.971	2.090
166	11:56:53	-0.001	22.023	-0.000	Manual	5903968.974	2.090
167	11:56:54	0.000	22.023	-0.000	Manual	5903968.974	2.090
168	11:56:55	0.000	22.023	-0.000	Manual	5903968.974	2.090
169	11:56:56	-0.001	22.023	-0.000	Manual	5903968.978	2.090
170	11:56:57	-0.001	22.023	-0.000	Manual	5903968.981	2.090
171	11:56:58	0.001	22.023	-0.000	Manual	5903968.978	2.090
172	11:56:59	-0.000	22.023	-0.000	Manual	5903968.978	2.090
173	11:57:00	0.000	22.023	-0.000	Manual	5903968.978	2.090
174	11:57:01	-0.001	22.023	-0.000	Manual	5903968.981	2.090
175	11:57:02	-0.001	22.023	-0.000	Manual	5903968.984	2.090
176	11:57:03	0.000	22.023	-0.000	Manual	5903968.984	2.090
177	11:57:04	-0.001	22.023	-0.000	Manual	5903968.988	2.090
178	11:57:05	0.001	22.023	-0.000	Manual	5903968.984	2.090
179	11:57:06	-0.001	22.023	-0.000	Manual	5903968.988	2.090
180	11:57:07	-0.001	22.023	-0.000	Manual	5903968.991	2.090
181	11:57:08	0.000	22.023	-0.000	Manual	5903968.991	2.090
182	11:57:09	-0.000	22.023	-0.000	Manual	5903968.991	2.090
183	11:57:10	-0.001	22.023	-0.000	Manual	5903968.995	2.090
184	11:57:11	0.001	22.023	-0.000	Manual	5903968.991	2.090
185	11:57:12	0.000	22.023	-0.000	Manual	5903968.991	2.090
186	11:57:13	-0.001	22.023	-0.000	Manual	5903968.995	2.090
187	11:57:14	-0.001	22.023	-0.000	Manual	5903968.998	2.090
188	11:57:15	0.000	22.023	-0.000	Manual	5903968.998	2.090
189	11:57:16	0.000	22.023	-0.000	Manual	5903968.998	2.090
190	11:57:17	0.000	22.023	-0.000	Manual	5903968.998	2.090
191	11:57:19	0.000	22.023	-0.000	Manual	5903968.998	2.090
192	11:57:19	0.001	22.023	-0.000	Manual	5903968.995	2.090
193	11:57:20	-0.001	22.023	-0.000	Manual	5903968.998	2.090
194	11:57:21	0.000	22.023	-0.000	Manual	5903968.998	2.090
195	11:57:22	0.000	22.023	-0.000	Manual	5903968.998	2.090
196	11:57:23	-0.000	22.023	-0.000	Manual	5903968.998	2.090
197	11:57:25	-0.000	22.023	-0.000	Manual	5903968.998	2.090
198	11:57:25	-0.001	22.023	-0.000	Manual	5903969.002	2.090
199	11:57:26	0.001	22.023	-0.000	Manual	5903968.998	2.090
200	11:57:27	-0.001	22.023	-0.000	Manual	5903969.002	2.090
201	11:57:28	-0.000	22.023	-0.000	Manual	5903969.002	2.090
202	11:57:29	0.001	22.023	-0.000	Manual	5903968.998	2.090
203	11:57:30	0.000	22.023	-0.000	Manual	5903968.998	2.090
204	11:57:31	-0.000	22.023	-0.000	Manual	5903968.998	2.090
205	11:57:32	0.000	22.023	-0.000	Manual	5903968.998	2.090
206	11:57:33	0.000	22.023	-0.000	Manual	5903968.998	2.090
207	11:57:34	-0.000	22.023	-0.000	Manual	5903968.998	2.090
208	11:57:35	0.001	22.023	-0.000	Manual	5903968.995	2.090
209	11:57:36	0.000	22.023	-0.000	Manual	5903968.995	2.090
210	11:57:37	0.000	22.023	-0.000	Manual	5903968.995	2.090
211	11:57:38	0.000	22.023	-0.000	Manual	5903968.995	2.090
212	11:57:39	-0.000	22.023	-0.000	Manual	5903968.995	2.090
213	11:57:40	0.000	22.023	-0.000	Manual	5903968.995	2.090
214	11:57:41	-0.000	22.023	-0.000	Manual	5903968.995	2.090
215	11:57:42	0.000	22.023	-0.000	Manual	5903968.995	2.090
216	11:57:43	0.000	22.023	-0.000	Manual	5903968.995	2.090
217	11:57:44	0.001	22.023	-0.000	Manual	5903968.991	2.090
218	11:57:45	-0.000	22.023	-0.000	Manual	5903968.991	2.090
219	11:57:46	0.000	22.023	-0.000	Manual	5903968.991	2.090
220	11:57:47	0.000	22.023	-0.000	Manual	5903968.991	2.090
221	11:57:48	0.001	22.023	-0.000	Manual	5903968.988	2.090
222	11:57:49	0.000	22.023	-0.000	Manual	5903968.988	2.090
223	11:57:50	-0.000	22.023	-0.000	Manual	5903968.988	2.090
224	11:57:51	0.000	22.023	-0.000	Manual	5903968.988	2.090
225	11:57:52	0.001	22.023	-0.000	Manual	5903968.984	2.090
226	11:57:53	-0.000	22.023	-0.000	Manual	5903968.984	2.090
227	11:57:54	-0.000	22.023	-0.000	Manual	5903968.984	2.090
228	11:57:55	0.001	22.023	-0.000	Manual	5903968.981	2.090
229	11:57:56	-0.000	22.023	-0.000	Manual	5903968.981	2.090
230	11:57:57	-0.001	22.023	-0.000	Manual	5903968.984	2.090
231	11:57:58	0.001	22.023	-0.000	Manual	5903968.981	2.090
232	11:57:59	0.001	22.023	-0.000	Manual	5903968.978	2.090
233	11:58:00	-0.000	22.023	-0.000	Manual	5903968.978	2.090
234	11:58:01	-0.000	22.023	-0.000	Manual	5903968.978	2.090
235	11:58:02	0.001	22.023	-0.000	Manual	5903968.974	2.090
236	11:58:03	0.000	22.023	-0.000	Manual	5903968.974	2.090
237	11:58:04	0.001	22.023	-0.000	Manual	5903968.971	2.090
238	11:58:05	0.000	22.023	-0.000	Manual	5903968.971	2.090
239	11:58:06	0.001	22.023	-0.000	Manual	5903968.967	2.090
240	11:58:07	-0.000	22.023	-0.000	Manual	5903968.967	2.090
241	11:58:08	0.000	22.023	-0.000	Manual	5903968.967	2.090
242	11:58:09	0.001	22.023	-0.000	Manual	5903968.964	2.090
243	11:58:10	0.001	22.023	-0.000	Manual	5903968.960	2.090
244	11:58:11	0.001	22.023	-0.000	Manual	5903968.957	2.090
245	11:58:12	0.000	22.023	-0.000	Manual	5903968.957	2.090
246	11:58:13	-0.000	22.023	-0.000	Manual	5903968.957	2.090
247	11:58:14	0.001	22.023	-0.000	Manual	5903968.953	2.090
248	11:58:15	0.001	22.023	-0.000	Manual	5903968.950	2.090
249	11:58:16	0.000	22.023	-0.000	Manual	5903968.950	2.090
250	11:58:17	-0.000	22.023	-0.000	Manual	5903968.950	2.090
251	11:58:18	0.001	22.023	-0.000	Manual	5903968.946	2.090
252	11:58:19	0.000	22.023	-0.000	Manual	5903968.946	2.090
253	11:58:20	0.001	22.023	-0.000	Manual	5903968.943	2.090
254	11:58:21	0.001	22.023	-0.000	Manual	5903968.939	2.090
255	11:58:22	0.001	22.023	-0.000	Manual	5903968.936	2.090
256	11:58:23	0.001	22.023	0.000	Manual	5903968.932	2.090
257	11:58:24	0.000	22.023	0.000	Manual	5903968.932	2.090
258	11:58:25	0.001	22.023	0.000	Manual	5903968.929	2.090
259	11:58:26	0.002	22.023	0.000	Manual	5903968.922	2.090
260	11:58:27	0.000	22.023	0.000	Manual	5903968.922	2.090
261	11:58:28	0.001	22.023	0.000	Manual	5903968.918	2.090
262	11:58:29	0.001	22.023	0.000	Manual	5903968.915	2.090
263	11:58:30	0.001	22.023	0.000	Manual	5903968.911	2.090
264	11:58:31	0.000	22.023	0.000	Manual	5903968.911	2.090
265	11:58:32	0.002	22.023	0.000	Manual	5903968.904	2.090
266	11:58:33	0.000	22.023	0.000	Manual	5903968.904	2.090
267	11:58:34	0.001	22.023	0.000	Manual	5903968.901	2.090
268	11:58:35	0.001	22.023	0.000	Manual	5903968.897	2.090
269	11:58:36	0.001	22.023	0.000	Manual	5903968.894	2.090
270	11:58:37	0.001	22.023	0.000	Manual	5903968.890	2.090
271	11:58:38	0.001	22.023	0.000	Manual	5903968.887	2.090
272	11:58:39	0.000	22.023	0.000	Manual	5903968.887	2.090
273	11:58:40	0.001	22.133	0.000	Manual	5903968.883	2.090
274	11:58:41	0.001	22.581	0.000	Manual	5903968.880	2.090
275	11:58:42	0.001	23.170	0.000	Manual	5903968.876	2.090
276	11:58:43	0.000	23.170	0.000	Manual	5903968.876	2.090
277	11:58:44	0.001	23.170	0.000	Manual	5903968.873	2.090
278	11:58:45	0.001	23.170	0.000	Manual	5903968.869	2.090
279	11:58:46	-0.001	23.170	0.000	Manual	5903968.873	2.090
280	11:58:47	0.000	23.170	0.000	Manual	5903968.873	2.090
281	11:58:48	0.001	23.414	0.000	Manual	5903968.869	2.090
282	11:58:49	0.001	23.691	0.000	Manual	5903968.866	2.090
283	11:58:50	0.000	24.025	0.000	Manual	5903968.866	2.090
284	11:58:51	0.000	24.025	0.000	Manual	5903968.866	2.090
285	11:58:52	0.000	24.025	0.000	Manual	5903968.866	2.090
286	11:58:53	0.000	24.025	0.000	Manual	5903968.866	2.090
287	11:58:54	-0.001	24.025	0.000	Manual	5903968.869	2.090
288	11:58:55	0.001	24.025	0.000	Manual	5903968.866	2.090
289	11:58:56	0.000	24.025	0.000	Manual	5903968.866	2.090
290	11:58:57	-0.001	24.025	0.000	Manual	5903968.869	2.090
291	11:58:58	0.001	24.025	0.000	Manual	5903968.866	2.090
292	11:58:59	0.000	24.025	0.000	Manual	5903968.866	2.090
293	11:59:00	0.001	24.025	0.000	Manual	5903968.862	2.090
294	11:59:01	0.000	24.025	0.000	Manual	5903968.862	2.090
295	11:59:02	0.001	24.025	0.000	Manual	5903968.859	2.090
296	11:59:03	0.000	24.025	0.000	Manual	5903968.859	2.090
297	11:59:04	0.001	24.025	0.000	Manual	5903968.855	2.090
298	11:59:05	0.000	24.025	0.000	Manual	5903968.855	2.090
299	11:59:06	0.001	24.025	0.000	Manual	5903968.852	2.090
300	11:59:07	0.002	24.025	0.000	Manual	5903968.845	2.090
301	11:59:08	0.000	24.025	0.000	Manual	5903968.845	2.090
302	11:59:09	0.001	24.025	0.000	Manual	5903968.841	2.090
303	11:59:10	0.000	24.025	0.000	Manual	5903968.841	2.090
304	11:59:11	0.001	24.025	0.000	Manual	5903968.838	2.090
305	11:59:12	0.001	24.025	0.000	Manual	5903968.834	2.090
306	11:59:13	0.002	24.025	0.000	Manual	5903968.827	2.090
307	11:59:14	0.001	24.025	0.000	Manual	5903968.824	2.090
308	11:59:15	-0.000	24.025	0.000	Manual	5903968.824	2.090
309	11:59:16	0.002	24.025	0.000	Manual	5903968.817	2.090
310	11:59:17	0.000	24.025	0.000	Manual	5903968.817	2.090
311	11:59:18	0.002	24.025	0.000	Manual	5903968.810	2.090
312	11:59:19	0.002	24.025	0.000	Manual	5903968.803	2.090
313	11:59:20	0.001	24.025	0.000	Manual	5903968.799	2.090
314	11:59:21	0.001	24.025	0.000	Manual	5903968.796	2.090
315	11:59:22	0.002	24.025	0.000	Manual	5903968.789	2.090
316	11:59:23	0.003	24.025	0.000	Manual	5903968.778	2.090
317	11:59:24	0.002	24.025	0.000	Manual	5903968.771	2.090
318	11:59:25	0.001	24.025	0.000	Manual	5903968.768	2.090
319	11:59:26	0.003	24.025	0.000	Manual	5903968.757	2.090
320	11:59:27	0.003	24.025	0.000	Manual	5903968.747	2.090
321	11:59:28	0.003	24.025	0.000	Manual	5903968.737	2.090
322	11:59:29	0.003	24.025	0.000	Manual	5903968.726	2.090
323	11:59:30	0.004	24.025	0.000	Manual	5903968.709	2.090
324	11:59:31	0.003	24.025	0.000	Manual	5903968.698	2.090
325	11:59:32	0.003	24.025	0.000	Manual	5903968.688	2.090
326	11:59:33	0.003	24.025	0.000	Manual	5903968.674	2.090
327	11:59:34	0.003	24.025	0.000	Manual	5903968.660	2.090
328	11:59:35	0.003	24.025	0.000	Manual	5903968.646	2.090
329	11:59:36	0.004	24.025	0.000	Manual	5903968.628	2.090
330	11:59:37	0.003	24.025	0.000	Manual	5903968.614	2.090
331	11:59:38	0.003	24.025	0.000	Manual	5903968.600	2.090
332	11:59:39	0.004	24.025	0.000	Manual	5903968.583	2.090
333	11:59:40	0.004	24.025	0.000	Manual	5903968.565	2.090
334	11:59:41	0.003	24.025	0.000	Manual	5903968.551	2.090
335	11:59:42	0.004	24.025	0.000	Manual	5903968.534	2.090
336	11:59:43	0.004	24.025	0.000	Manual	5903968.517	2.090
337	11:59:44	0.004	24.025	0.000	Manual	5903968.499	2.091
338	11:59:45	0.003	24.025	0.000	Manual	5903968.485	2.091
339	11:59:46	0.005	24.025	0.000	Manual	5903968.464	2.091
340	11:59:47	0.004	24.025	0.000	Manual	5903968.447	2.091
341	11:59:48	0.004	24.025	0.000	Manual	5903968.429	2.091
342	11:59:49	0.004	24.025	0.000	Manual	5903968.412	2.091
343	11:59:50	0.004	24.025	0.000	Manual	5903968.394	2.091
344	11:59:51	0.005	24.025	0.000	Manual	5903968.373	2.091
345	11:59:52	0.003	24.025	0.000	Manual	5903968.359	2.091
346	11:59:53	0.006	24.025	0.000	Manual	5903968.335	2.091
347	11:59:54	0.004	24.025	0.000	Manual	5903968.317	2.091
348	11:59:55	0.005	24.025	0.000	Manual	5903968.296	2.091
349	11:59:56	0.004	24.025	0.000	Manual	5903968.279	2.091
350	11:59:58	0.005	24.025	0.000	Manual	5903968.258	2.091
351	11:59:58	0.005	24.025	0.000	Manual	5903968.237	2.091
352	11:59:59	0.005	24.025	0.000	Manual	5903968.216	2.091
353	12:00:01	0.005	24.025	0.000	Manual	5903968.195	2.091
354	12:00:01	0.006	24.025	0.000	Manual	5903968.171	2.091
355	12:00:02	0.004	24.025	0.000	Manual	5903968.153	2.091
356	12:00:04	0.005	24.025	0.000	Manual	5903968.132	2.091
357	12:00:04	0.005	24.025	0.000	Manual	5903968.111	2.091
358	12:00:05	0.006	24.025	0.000	Manual	5903968.087	2.091
359	12:00:06	0.005	24.025	0.000	Manual	5903968.066	2.091
360	12:00:07	0.007	24.025	0.000	Manual	5903968.038	2.091
361	12:00:08	0.006	24.025	0.000	Manual	5903968.014	2.091
362	12:00:09	0.006	24.025	0.000	Manual	5903967.989	2.091
363	12:00:10	0.006	24.025	0.000	Manual	5903967.965	2.091
364	12:00:11	0.006	24.025	0.000	Manual	5903967.940	2.091
365	12:00:12	0.007	24.025	0.000	Manual	5903967.912	2.091
366	12:00:13	0.007	24.025	0.000	Manual	5903967.884	2.091
367	12:00:14	0.007	24.025	0.000	Manual	5903967.856	2.091
368	12:00:15	0.007	24.025	0.000	Manual	5903967.828	2.091
369	12:00:16	0.008	24.025	0.000	Manual	5903967.797	2.091
370	12:00:17	0.008	24.025	0.000	Manual	5903967.766	2.091
371	12:00:18	0.008	24.025	0.000	Manual	5903967.734	2.091
372	12:00:19	0.007	24.025	0.000	Manual	5903967.706	2.091
373	12:00:20	0.008	24.025	0.000	Manual	5903967.675	2.091
374	12:00:21	0.008	24.025	0.000	Manual	5903967.643	2.091
375	12:00:22	0.007	24.025	0.000	Manual	5903967.615	2.091
376	12:00:23	0.008	24.025	0.000	Manual	5903967.584	2.091
377	12:00:24	0.007	24.025	0.000	Manual	5903967.556	2.091
378	12:00:26	0.006	24.025	0.000	Manual	5903967.532	2.091
379	12:00:26	0.009	24.025	0.000	Manual	5903967.493	2.091
380	12:00:27	0.006	24.025	0.000	Manual	5903967.469	2.091
381	12:00:28	0.008	24.025	0.000	Manual	5903967.437	2.091
382	12:00:29	0.007	24.025	0.000	Manual	5903967.409	2.091
