	Timestamp	Filtered Rate: Al	Source Power: Al	Thickness: Al	State: Al	Fundamental  Frequency: Al	Current Z-Ratio: Al
0	14:32:35	0.000	0.000	0.000	Ready	5950310.365	7.119
1	14:32:36	-0.000	0.000	0.000	Ready	5950310.369	7.119
2	14:32:37	0.000	0.067	0.000	PreCon Rise	5950310.372	7.119
3	14:32:38	-0.000	0.200	0.000	PreCon Rise	5950310.383	7.119
4	14:32:39	-0.001	0.333	0.000	PreCon Rise	5950310.372	7.119
5	14:32:40	-0.000	0.467	0.000	PreCon Rise	5950310.372	7.119
6	14:32:41	-0.215	0.600	-0.000	PreCon Rise	5950312.475	7.120
7	14:32:42	-0.220	0.733	-0.000	PreCon Rise	5950312.527	7.120
8	14:32:43	-0.226	0.867	-0.001	PreCon Rise	5950312.583	7.120
9	14:32:44	-0.230	1.000	-0.001	PreCon Rise	5950312.614	7.120
10	14:32:45	-0.014	1.133	-0.001	PreCon Rise	5950312.614	7.120
11	14:32:46	-0.011	1.267	-0.001	PreCon Rise	5950312.639	7.120
12	14:32:47	-0.007	1.400	-0.001	PreCon Rise	5950312.653	7.120
13	14:32:48	-0.004	1.533	-0.001	PreCon Rise	5950312.656	7.120
14	14:32:49	-0.005	1.667	-0.001	PreCon Rise	5950312.660	7.120
15	14:32:50	-0.004	1.800	-0.001	PreCon Rise	5950312.674	7.120
16	14:32:51	-0.003	1.933	-0.001	PreCon Rise	5950312.677	7.120
17	14:32:52	-0.003	2.067	-0.001	PreCon Rise	5950312.684	7.120
18	14:32:53	-0.003	2.200	-0.001	PreCon Rise	5950312.684	7.120
19	14:32:54	-0.002	2.333	-0.001	PreCon Rise	5950312.691	7.120
20	14:32:55	-0.002	2.467	-0.001	PreCon Rise	5950312.698	7.120
21	14:32:56	-0.002	2.600	-0.001	PreCon Rise	5950312.705	7.120
22	14:32:57	-0.002	2.733	-0.001	PreCon Rise	5950312.705	7.120
23	14:32:58	-0.002	2.867	-0.001	PreCon Rise	5950312.709	7.120
24	14:32:59	-0.000	3.000	-0.001	PreCon Rise	5950312.702	7.120
25	14:33:00	-0.001	3.133	-0.001	PreCon Rise	5950312.716	7.120
26	14:33:01	-0.001	3.267	-0.001	PreCon Rise	5950312.712	7.120
27	14:33:02	-0.001	3.400	-0.001	PreCon Rise	5950312.716	7.120
28	14:33:03	-0.002	3.533	-0.001	PreCon Rise	5950312.719	7.120
29	14:33:04	-0.002	3.667	-0.001	PreCon Rise	5950312.737	7.120
30	14:33:05	-0.002	3.800	-0.001	PreCon Rise	5950312.730	7.120
31	14:33:06	-0.003	3.933	-0.001	PreCon Rise	5950312.740	7.120
32	14:33:07	-0.003	4.067	-0.001	PreCon Rise	5950312.744	7.120
33	14:33:08	-0.001	4.200	-0.001	PreCon Rise	5950312.744	7.120
34	14:33:09	-0.002	4.333	-0.001	PreCon Rise	5950312.751	7.120
35	14:33:10	0.000	4.467	-0.001	PreCon Rise	5950312.740	7.120
36	14:33:11	-0.001	4.600	-0.001	PreCon Rise	5950312.758	7.120
37	14:33:12	-0.001	4.733	-0.001	PreCon Rise	5950312.758	7.120
38	14:33:13	0.000	4.867	-0.001	PreCon Rise	5950312.747	7.120
39	14:33:14	-0.001	5.000	-0.001	PreCon Rise	5950312.751	7.120
40	14:33:15	0.000	5.133	-0.001	PreCon Rise	5950312.754	7.120
41	14:33:16	-0.001	5.267	-0.001	PreCon Rise	5950312.765	7.120
42	14:33:17	-0.001	5.400	-0.001	PreCon Rise	5950312.754	7.120
43	14:33:18	-0.001	5.533	-0.001	PreCon Rise	5950312.758	7.120
44	14:33:19	-0.000	5.667	-0.001	PreCon Rise	5950312.758	7.120
45	14:33:20	0.000	5.800	-0.001	PreCon Rise	5950312.761	7.120
46	14:33:21	-0.001	5.933	-0.001	PreCon Rise	5950312.765	7.120
47	14:33:22	-0.001	6.067	-0.001	PreCon Rise	5950312.765	7.120
48	14:33:23	-0.001	6.200	-0.001	PreCon Rise	5950312.768	7.120
49	14:33:24	-0.001	6.333	-0.001	PreCon Rise	5950312.768	7.120
