Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99963E-1	-1.12907E-5	-7.05669E-2	1.63668E+0	-1.07448E-1	3.67620E-1
-7.99982E-1	-7.00914E-6	-4.38071E-2	4.96766E+0	-1.48109E-1	5.54149E-1
-5.99960E-1	-3.71325E-6	-2.32078E-2	1.04218E+1	3.34596E+0	4.61902E-1
-3.99949E-1	-1.67756E-6	-1.04848E-2	5.43235E+0	-1.48689E+1	7.25105E-2
-2.00000E-1	-5.06651E-7	-3.16657E-3	-2.75957E+1	-1.02497E+1	-5.56302E-2
3.87192E-5	2.91681E-10	1.82301E-6	6.13354E+8	-5.69873E+4	1.37808E-1
2.00030E-1	3.11356E-7	1.94597E-3	4.37661E+2	7.70272E+0	5.42276E-1
3.99979E-1	1.10660E-6	6.91625E-3	1.64766E+1	-7.53588E+0	1.45086E-1
5.99979E-1	2.29656E-6	1.43535E-2	5.55686E+0	1.46663E+0	1.52326E-1
7.99986E-1	4.28237E-6	2.67648E-2	1.39832E-1	2.52350E+0	9.53021E-3
9.99991E-1	6.89222E-6	4.30764E-2	1.68175E+0	4.27344E-2	2.30593E-1
1.20001E+0	1.11869E-5	6.99181E-2	2.11290E+0	1.19222E+0	5.64291E-1
1.40000E+0	1.66006E-5	1.03754E-1	1.55225E+0	2.15674E-1	7.17700E-1
1.60001E+0	2.29294E-5	1.43309E-1	3.12461E-1	-1.70870E-1	2.28056E-1
1.79999E+0	3.08212E-5	1.92633E-1	-4.26641E-1	-2.65893E-2	-4.70883E-1
1.99998E+0	3.91027E-5	2.44392E-1	-4.19830E-2	1.18003E-2	-6.53184E-2
2.20004E+0	4.80859E-5	3.00537E-1	1.13928E-1	-2.82920E-1	2.39777E-1
2.40000E+0	6.10827E-5	3.81767E-1	1.37110E-1	-2.89828E-2	3.99880E-1
2.60000E+0	7.61368E-5	4.75855E-1	5.88668E-2	-1.74231E-1	2.31829E-1
2.79994E+0	9.39528E-5	5.87205E-1	5.75711E-2	-5.93216E-2	3.01296E-1
2.99987E+0	1.09142E-4	6.82138E-1	1.38046E-1	7.60374E-2	8.99184E-1
3.19994E+0	1.30441E-4	8.15256E-1	1.42489E-1	1.22612E-1	1.18323E+0
3.39985E+0	1.63351E-4	1.02094E+0	9.51218E-2	-9.95611E-2	1.05097E+0
3.59989E+0	2.03671E-4	1.27294E+0	1.20465E-1	1.60195E-1	1.75715E+0
3.79987E+0	2.57520E-4	1.60950E+0	1.21735E-1	-4.21622E-2	2.36987E+0
3.99982E+0	3.31508E-4	2.07193E+0	1.22250E-1	9.62307E-2	3.22489E+0
4.19978E+0	4.16008E-4	2.60005E+0	1.27349E-1	3.32330E-2	4.42642E+0
4.39980E+0	5.09076E-4	3.18172E+0	1.42490E-1	7.82323E-2	6.34937E+0
4.59971E+0	6.31353E-4	3.94596E+0	1.32136E-1	7.57380E-2	7.63400E+0
4.80008E+0	7.72038E-4	4.82524E+0	1.43669E-1	7.91471E-2	1.05921E+1
5.00008E+0	9.49813E-4	5.93633E+0	1.33354E-1	8.37788E-2	1.25994E+1
5.20010E+0	1.13849E-3	7.11556E+0	1.36465E-1	8.14399E-2	1.60728E+1
5.40010E+0	1.37736E-3	8.60850E+0	1.29927E-1	8.53958E-2	1.92256E+1
5.60004E+0	1.64438E-3	1.02774E+1	1.26023E-1	8.96831E-2	2.30873E+1
5.80009E+0	1.96901E-3	1.23063E+1	1.24965E-1	9.20980E-2	2.83922E+1
6.00012E+0	2.30247E-3	1.43904E+1	1.22342E-1	9.87379E-2	3.36249E+1
6.20005E+0	2.67694E-3	1.67309E+1	1.21455E-1	9.89487E-2	4.01031E+1
6.40011E+0	3.08393E-3	1.92746E+1	1.18955E-1	1.01473E-1	4.67094E+1
6.60007E+0	3.56108E-3	2.22568E+1	1.15178E-1	1.02183E-1	5.38553E+1
6.80002E+0	4.08493E-3	2.55308E+1	1.14075E-1	1.04569E-1	6.30396E+1
7.00005E+0	4.66854E-3	2.91784E+1	1.09004E-1	1.03520E-1	7.08687E+1
7.20001E+0	5.29784E-3	3.31115E+1	1.05052E-1	1.03757E-1	7.97196E+1
7.40007E+0	5.96512E-3	3.72820E+1	1.01412E-1	1.05761E-1	8.90579E+1
7.60001E+0	6.70501E-3	4.19063E+1	9.88403E-2	1.03549E-1	1.00202E+2
7.80003E+0	7.48127E-3	4.67579E+1	9.39003E-2	1.03772E-1	1.09011E+2
7.99999E+0	8.32355E-3	5.20222E+1	9.10844E-2	1.04296E-1	1.20663E+2
8.19995E+0	9.23133E-3	5.76958E+1	8.68762E-2	1.03519E-1	1.30830E+2
8.40001E+0	1.01878E-2	6.36738E+1	8.34961E-2	1.03051E-1	1.42153E+2
8.59994E+0	1.12467E-2	7.02919E+1	7.94332E-2	1.01453E-1	1.52845E+2
8.79995E+0	1.23633E-2	7.72706E+1	7.61524E-2	9.87391E-2	1.64827E+2
8.99993E+0	1.35311E-2	8.45694E+1	7.26588E-2	9.83612E-2	1.76032E+2
9.19988E+0	1.47360E-2	9.21000E+1	6.98343E-2	9.69518E-2	1.88348E+2
9.39985E+0	1.59599E-2	9.97494E+1	6.74167E-2	9.58828E-2	2.01210E+2
9.60017E+0	1.71954E-2	1.07471E+2	6.57818E-2	9.54169E-2	2.16036E+2
9.80015E+0	1.84696E-2	1.15435E+2	6.37838E-2	9.59897E-2	2.29684E+2
1.00001E+1	1.97305E-2	1.23316E+2	6.26019E-2	9.62503E-2	2.45731E+2
