Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99962E-1	-1.17319E-5	-7.33244E-2	-3.77133E+0	-3.03160E-1	-8.80190E-1
-7.99981E-1	-6.84512E-6	-4.27820E-2	-7.38192E+0	1.83514E+0	-8.04193E-1
-5.99964E-1	-3.69378E-6	-2.30861E-2	-2.11718E+1	-7.92998E-1	-9.33437E-1
-3.99948E-1	-1.74111E-6	-1.08819E-2	-8.35893E+1	-4.71788E+0	-1.15801E+0
-2.00003E-1	-5.20754E-7	-3.25471E-3	-3.78374E+2	-7.04363E-1	-7.84008E-1
6.43492E-5	1.74463E-10	1.09039E-6	-6.90629E+9	-1.93546E+5	-1.54249E+0
2.00050E-1	4.24490E-7	2.65306E-3	-8.54547E+2	1.46465E+1	-1.44368E+0
4.00007E-1	1.31806E-6	8.23788E-3	-1.50178E+2	-4.50919E+0	-1.57521E+0
5.99991E-1	2.97829E-6	1.86143E-2	-1.78444E+1	-1.51046E+0	-6.34373E-1
8.00004E-1	5.78315E-6	3.61447E-2	-8.63158E+0	-2.48442E+0	-7.94469E-1
1.00000E+0	9.59673E-6	5.99796E-2	-4.96657E+0	-2.36894E+0	-9.48222E-1
1.20000E+0	1.47513E-5	9.21956E-2	-2.50575E+0	9.65889E-2	-8.82430E-1
1.40001E+0	2.12868E-5	1.33043E-1	-7.75114E-1	5.71433E-1	-4.59555E-1
1.60001E+0	2.99272E-5	1.87045E-1	-1.20258E+0	2.73676E-1	-1.14560E+0
1.79999E+0	3.92977E-5	2.45611E-1	-5.88052E-1	-8.46814E-2	-8.27528E-1
1.99998E+0	5.06736E-5	3.16710E-1	-4.46410E-1	2.67070E-1	-9.00061E-1
2.20012E+0	6.41010E-5	4.00631E-1	-4.13718E-1	-7.28204E-2	-1.16077E+0
2.40003E+0	8.03792E-5	5.02370E-1	-1.98512E-1	-5.21945E-2	-7.61863E-1
2.60005E+0	9.74490E-5	6.09056E-1	-2.18710E-1	1.27667E-1	-1.10245E+0
2.80005E+0	1.16390E-4	7.27438E-1	-1.50182E-1	2.32130E-2	-9.73709E-1
3.00001E+0	1.40876E-4	8.80475E-1	-6.18222E-2	3.61522E-2	-5.19797E-1
3.20002E+0	1.93884E-4	1.21178E+0	-8.80515E-3	-4.18041E-2	-1.08683E-1
3.39997E+0	2.31518E-4	1.44699E+0	9.06364E-3	4.07312E-2	1.41936E-1
3.59994E+0	2.80088E-4	1.75055E+0	3.76395E-2	4.45257E-2	7.55029E-1
3.79995E+0	5.17679E-4	3.23549E+0	4.01401E-2	5.25304E-2	1.57090E+0
3.99997E+0	6.07181E-4	3.79488E+0	6.46504E-2	4.25216E-2	3.12375E+0
4.19989E+0	6.10451E-4	3.81532E+0	9.91114E-2	8.75085E-2	5.05525E+0
4.39990E+0	7.56909E-4	4.73068E+0	1.11433E-1	6.56062E-2	7.38296E+0
4.59986E+0	8.38089E-4	5.23806E+0	1.40305E-1	7.80541E-2	1.07607E+1
4.80018E+0	9.55050E-4	5.96906E+0	1.50958E-1	1.03862E-1	1.37680E+1
5.00021E+0	1.20681E-3	7.54256E+0	1.50313E-1	1.15607E-1	1.80449E+1
5.20018E+0	1.42563E-3	8.91019E+0	1.58768E-1	1.21320E-1	2.34162E+1
5.40015E+0	1.67714E-3	1.04821E+1	1.68315E-1	1.27767E-1	3.03269E+1
5.60016E+0	2.04196E-3	1.27622E+1	1.61936E-1	1.33441E-1	3.68402E+1
5.80023E+0	2.41880E-3	1.51175E+1	1.61387E-1	1.33447E-1	4.50448E+1
6.00017E+0	2.84062E-3	1.77539E+1	1.62157E-1	1.44760E-1	5.49848E+1
6.20018E+0	3.33082E-3	2.08176E+1	1.58899E-1	1.52478E-1	6.52838E+1
6.40017E+0	3.84380E-3	2.40237E+1	1.57349E-1	1.55893E-1	7.70099E+1
6.60008E+0	4.40839E-3	2.75524E+1	1.53682E-1	1.61693E-1	8.89574E+1
6.80015E+0	5.01903E-3	3.13689E+1	1.50381E-1	1.62466E-1	1.02109E+2
7.00011E+0	5.68987E-3	3.55617E+1	1.45861E-1	1.65333E-1	1.15579E+2
7.20007E+0	6.38417E-3	3.99011E+1	1.42092E-1	1.64937E-1	1.29939E+2
7.40009E+0	7.12216E-3	4.45135E+1	1.39614E-1	1.65637E-1	1.46389E+2
7.60007E+0	7.91223E-3	4.94514E+1	1.35311E-1	1.70970E-1	1.61875E+2
7.80005E+0	8.77161E-3	5.48226E+1	1.31541E-1	1.73623E-1	1.79047E+2
8.00004E+0	9.67225E-3	6.04516E+1	1.27459E-1	1.71666E-1	1.96210E+2
8.20000E+0	1.06321E-2	6.64506E+1	1.24286E-1	1.75416E-1	2.15569E+2
8.40006E+0	1.16891E-2	7.30569E+1	1.18217E-1	1.71853E-1	2.30926E+2
8.60001E+0	1.28190E-2	8.01188E+1	1.14872E-1	1.71861E-1	2.51940E+2
8.80000E+0	1.39256E-2	8.70350E+1	1.11862E-1	1.72927E-1	2.72715E+2
8.99998E+0	1.50761E-2	9.42256E+1	1.08821E-1	1.73843E-1	2.93748E+2
9.19994E+0	1.62111E-2	1.01319E+2	1.06984E-1	1.75074E-1	3.17427E+2
9.39991E+0	1.74853E-2	1.09283E+2	1.04107E-1	1.76407E-1	3.40414E+2
9.60021E+0	1.88375E-2	1.17734E+2	1.01207E-1	1.76166E-1	3.64119E+2
9.76329E+0	2.00004E-2	1.25003E+2	9.83452E-2	1.75585E-1	3.82048E+2
