Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99966E-1	-9.62545E-6	-6.01591E-2	2.25123E+0	8.78352E-1	4.31078E-1
-7.99991E-1	-5.49505E-6	-3.43441E-2	1.16304E+0	-3.95338E-2	1.01714E-1
-5.99969E-1	-3.04505E-6	-1.90316E-2	1.32774E+1	3.29295E-1	4.82577E-1
-3.99958E-1	-1.42661E-6	-8.91631E-3	-5.36059E+0	8.69877E+0	-6.08502E-2
-2.00005E-1	-4.57412E-7	-2.85883E-3	6.43611E+1	1.65003E+1	1.17139E-1
4.36306E-5	2.14648E-10	1.34155E-6	-9.84748E+8	-5.73202E+4	-1.83473E-1
2.00034E-1	3.00644E-7	1.87902E-3	-1.82531E+1	2.52050E+1	-2.18385E-2
3.99973E-1	9.91753E-7	6.19846E-3	-4.90639E+1	-1.66834E+1	-3.87192E-1
5.99968E-1	2.30406E-6	1.44004E-2	-2.12200E+1	1.14856E-1	-5.83577E-1
7.99978E-1	4.58731E-6	2.86707E-2	-3.83655E+0	3.00679E-1	-2.80096E-1
9.99982E-1	8.22023E-6	5.13764E-2	-4.20375E+0	-3.11905E+0	-6.87453E-1
1.19999E+0	1.29792E-5	8.11200E-2	-1.27488E+0	-6.64544E-1	-3.95025E-1
1.40000E+0	1.97696E-5	1.23560E-1	-1.60480E-1	-7.19593E-1	-8.83643E-2
1.60000E+0	2.98736E-5	1.86710E-1	-4.08042E-1	2.34254E-1	-3.88010E-1
1.79998E+0	4.21452E-5	2.63408E-1	-7.49831E-2	-4.67237E-1	-1.13164E-1
1.99997E+0	5.73440E-5	3.58400E-1	1.40547E-1	-1.84915E-3	3.20674E-1
2.19996E+0	7.43175E-5	4.64484E-1	-8.52249E-2	-4.36098E-2	-2.77206E-1
2.39992E+0	9.36818E-5	5.85511E-1	-3.13099E-2	7.48637E-3	-1.40044E-1
2.59989E+0	1.19530E-4	7.47062E-1	-5.80706E-3	-4.80861E-2	-3.59020E-2
2.79985E+0	1.56500E-4	9.78125E-1	1.06042E-2	-2.50500E-2	9.24393E-2
2.99983E+0	1.90102E-4	1.18814E+0	-3.11732E-2	6.13533E-2	-3.53667E-1
3.19985E+0	2.32288E-4	1.45180E+0	-5.67094E-3	-6.35300E-2	-8.38574E-2
3.39977E+0	2.91074E-4	1.81921E+0	4.27528E-2	8.11298E-3	8.41682E-1
3.59978E+0	3.63794E-4	2.27371E+0	3.80500E-2	-8.06931E-3	9.91325E-1
3.79979E+0	4.54214E-4	2.83884E+0	5.91695E-2	6.01935E-2	2.03165E+0
3.99971E+0	5.68018E-4	3.55011E+0	4.51130E-2	5.74944E-2	2.03902E+0
4.19972E+0	6.96408E-4	4.35255E+0	6.56517E-2	4.49914E-2	3.81997E+0
4.39972E+0	8.34479E-4	5.21549E+0	6.38916E-2	5.71054E-2	4.66675E+0
4.59966E+0	9.88842E-4	6.18026E+0	6.68456E-2	4.70362E-2	6.04861E+0
4.80003E+0	1.15970E-3	7.24812E+0	7.42162E-2	4.44877E-2	8.21899E+0
5.00003E+0	1.37822E-3	8.61388E+0	7.56150E-2	3.82855E-2	1.03664E+1
5.20005E+0	1.64335E-3	1.02709E+1	7.17651E-2	3.74179E-2	1.22006E+1
5.40003E+0	2.00520E-3	1.25325E+1	7.05142E-2	4.63784E-2	1.51901E+1
5.60002E+0	2.55598E-3	1.59749E+1	5.74103E-2	2.80356E-2	1.63481E+1
5.80015E+0	2.15237E-3	1.34523E+1	9.48679E-2	6.93244E-2	2.35616E+1
6.00008E+0	2.19860E-3	1.37413E+1	1.10355E-1	8.50666E-2	2.89619E+1
6.20009E+0	2.59755E-3	1.62347E+1	1.05421E-1	8.69304E-2	3.37768E+1
6.40010E+0	3.07277E-3	1.92048E+1	9.95706E-2	7.82776E-2	3.89563E+1
6.60002E+0	3.71071E-3	2.31919E+1	9.28028E-2	7.95034E-2	4.52162E+1
6.80000E+0	4.20276E-3	2.62672E+1	9.10321E-2	8.21504E-2	5.17569E+1
6.99999E+0	4.74868E-3	2.96793E+1	8.97296E-2	8.51360E-2	5.93384E+1
7.19997E+0	5.52208E-3	3.45130E+1	8.41538E-2	8.09642E-2	6.65637E+1
7.40001E+0	6.18606E-3	3.86629E+1	8.28736E-2	8.40749E-2	7.54732E+1
7.60002E+0	6.32103E-3	3.95064E+1	9.20560E-2	9.62567E-2	8.79802E+1
7.79999E+0	7.11065E-3	4.44416E+1	9.18501E-2	9.81450E-2	1.01348E+2
7.99996E+0	7.24448E-3	4.52780E+1	9.72058E-2	1.06848E-1	1.12077E+2
8.19988E+0	7.98673E-3	4.99171E+1	9.64855E-2	1.11923E-1	1.25710E+2
8.39992E+0	8.51171E-3	5.31982E+1	9.79021E-2	1.16088E-1	1.39256E+2
8.59988E+0	9.22425E-3	5.76516E+1	9.72833E-2	1.20549E-1	1.53529E+2
8.79988E+0	9.98351E-3	6.23969E+1	9.57187E-2	1.22548E-1	1.67296E+2
8.99992E+0	1.06112E-2	6.63200E+1	9.61593E-2	1.25740E-1	1.82694E+2
9.19983E+0	1.14618E-2	7.16363E+1	9.43566E-2	1.25778E-1	1.97941E+2
9.39984E+0	1.23667E-2	7.72919E+1	9.18718E-2	1.27240E-1	2.12465E+2
9.60012E+0	1.32627E-2	8.28919E+1	9.08764E-2	1.28918E-1	2.30192E+2
9.80005E+0	1.40139E-2	8.75869E+1	9.08668E-2	1.31884E-1	2.48269E+2
1.00001E+1	1.50144E-2	9.38400E+1	8.89489E-2	1.31804E-1	2.65695E+2
1.02002E+1	1.59372E-2	9.96075E+1	8.80122E-2	1.33348E-1	2.84639E+2
1.04002E+1	1.70189E-2	1.06368E+2	8.58392E-2	1.33988E-1	3.02266E+2
1.06002E+1	1.81131E-2	1.13207E+2	8.46453E-2	1.35634E-1	3.23325E+2
1.08001E+1	1.90572E-2	1.19107E+2	8.39544E-2	1.37621E-1	3.43764E+2
1.09669E+1	2.00009E-2	1.25006E+2	8.30142E-2	1.38823E-1	3.62256E+2
