Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99961E-1	-8.37535E-7	-5.23459E-3	8.76643E+1	-1.29814E+1	1.46063E+0
-7.99984E-1	-4.75696E-7	-2.97310E-3	1.57812E+2	-4.98975E+0	1.19476E+0
-5.99963E-1	-2.54752E-7	-1.59220E-3	2.87914E+2	-8.80733E+1	8.75457E-1
-3.99956E-1	-1.14699E-7	-7.16869E-4	1.01499E+3	-2.73103E+1	9.26324E-1
-2.00003E-1	-3.35942E-8	-2.09964E-4	1.01009E+4	-1.89349E+1	1.35018E+0
5.50747E-5	2.29380E-8	1.43362E-4	4.72894E+7	1.54418E+2	1.18851E+0
2.00046E-1	6.61495E-8	4.13434E-4	2.27210E+3	-1.00899E+2	5.98155E-1
3.99981E-1	1.62737E-7	1.01711E-3	8.29024E+2	-6.10476E+1	1.07355E+0
5.99966E-1	3.89252E-7	2.43283E-3	3.58459E+2	3.81325E+1	1.66543E+0
7.99976E-1	7.31311E-7	4.57069E-3	1.10440E+2	9.50227E+0	1.28540E+0
9.99977E-1	1.22718E-6	7.66988E-3	4.82044E+1	-4.60594E+0	1.17683E+0
1.19999E+0	1.88716E-6	1.17948E-2	1.04082E+1	7.53797E+0	4.68913E-1
1.39999E+0	2.80814E-6	1.75509E-2	9.49908E+0	-2.47335E+0	7.42942E-1
1.59999E+0	4.05205E-6	2.53253E-2	8.46035E+0	-8.36828E-2	1.09122E+0
1.79997E+0	5.73873E-6	3.58671E-2	8.76440E+0	-4.46416E-2	1.80108E+0
1.99996E+0	7.84833E-6	4.90521E-2	3.48296E+0	7.38089E-3	1.08762E+0
2.19993E+0	1.06518E-5	6.65738E-2	2.54442E+0	9.19633E-1	1.18618E+0
2.39994E+0	1.40111E-5	8.75694E-2	1.19901E+0	-1.38290E+0	8.02096E-1
2.59994E+0	1.84299E-5	1.15187E-1	1.82124E+0	1.23622E+0	1.73613E+0
2.79985E+0	2.59293E-5	1.62058E-1	1.43892E+0	1.14669E-1	2.07822E+0
2.99978E+0	3.76797E-5	2.35498E-1	1.60785E+0	4.50998E-1	3.61554E+0
3.19981E+0	5.43763E-5	3.39852E-1	1.43710E+0	6.81748E-1	4.97451E+0
3.39982E+0	7.85838E-5	4.91149E-1	1.69747E+0	6.14938E-1	9.02240E+0
3.59982E+0	1.18157E-4	7.38481E-1	1.73337E+0	4.63093E-1	1.46677E+1
3.79981E+0	1.72911E-4	1.08069E+0	1.76598E+0	6.89894E-1	2.30835E+1
3.99980E+0	2.49979E-4	1.56237E+0	1.74370E+0	6.57962E-1	3.46852E+1
4.19975E+0	3.48818E-4	2.18011E+0	1.73045E+0	7.62422E-1	5.04325E+1
4.39970E+0	4.75663E-4	2.97289E+0	1.70273E+0	7.72051E-1	7.08924E+1
4.59965E+0	6.41486E-4	4.00929E+0	1.63611E+0	7.37881E-1	9.60407E+1
4.80000E+0	8.24846E-4	5.15529E+0	1.61698E+0	7.93095E-1	1.27364E+2
5.00002E+0	1.07394E-3	6.71213E+0	1.56605E+0	7.94031E-1	1.67297E+2
5.20007E+0	1.34871E-3	8.42944E+0	1.49798E+0	7.99960E-1	2.09009E+2
5.40003E+0	1.69019E-3	1.05637E+1	1.42057E+0	7.85937E-1	2.57943E+2
5.59996E+0	2.09872E-3	1.31170E+1	1.33153E+0	7.63444E-1	3.11329E+2
5.80003E+0	2.54291E-3	1.58932E+1	1.26439E+0	7.55332E-1	3.71000E+2
6.00000E+0	3.01484E-3	1.88427E+1	1.20388E+0	7.52011E-1	4.33240E+2
6.20003E+0	3.54723E-3	2.21702E+1	1.14073E+0	7.39343E-1	4.99110E+2
6.40005E+0	4.09710E-3	2.56069E+1	1.08997E+0	7.29410E-1	5.68599E+2
6.59996E+0	4.69926E-3	2.93704E+1	1.03645E+0	7.22146E-1	6.39515E+2
6.79994E+0	5.35891E-3	3.34932E+1	9.81538E-1	7.05695E-1	7.11572E+2
6.99993E+0	6.05283E-3	3.78302E+1	9.32643E-1	6.85873E-1	7.86136E+2
7.19991E+0	6.78833E-3	4.24271E+1	8.90075E-1	6.77643E-1	8.65460E+2
7.39993E+0	7.59963E-3	4.74977E+1	8.45494E-1	6.63766E-1	9.45934E+2
7.59991E+0	8.48057E-3	5.30036E+1	8.02907E-1	6.46977E-1	1.02951E+3
7.79990E+0	9.41612E-3	5.88507E+1	7.62755E-1	6.31829E-1	1.11449E+3
7.99989E+0	1.04211E-2	6.51319E+1	7.28370E-1	6.20327E-1	1.20804E+3
8.19985E+0	1.14831E-2	7.17694E+1	6.89962E-1	6.05370E-1	1.29247E+3
8.39990E+0	1.26177E-2	7.88606E+1	6.57229E-1	5.89781E-1	1.38580E+3
8.59986E+0	1.38274E-2	8.64213E+1	6.26262E-1	5.75169E-1	1.48156E+3
8.79986E+0	1.50976E-2	9.43600E+1	5.97174E-1	5.63599E-1	1.57839E+3
8.99987E+0	1.64401E-2	1.02751E+2	5.69947E-1	5.50428E-1	1.67767E+3
9.19976E+0	1.78627E-2	1.11642E+2	5.43640E-1	5.37902E-1	1.77732E+3
9.39979E+0	1.93540E-2	1.20962E+2	5.19553E-1	5.25420E-1	1.88039E+3
9.46411E+0	2.00003E-2	1.25002E+2	5.06561E-1	5.18154E-1	1.90756E+3
